"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Thermaerobacter"	"G"	73918	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001285	0.0005223	NA	0.001285	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVII.&nbsp;Incertae&nbsp;Sedis"
"Thermaerobacter marianensis"	"S"	73919	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001285	0.0005223	NA	0.001285	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XVII.&nbsp;Incertae&nbsp;Sedis>Thermaerobacter"
"Christensenellaceae"	"F"	990719	10	3	NA	2	NA	2	NA	NA	NA	NA	NA	10	NA	0.01195	0.001567	NA	0.001285	NA	0.001078	NA	NA	NA	NA	NA	0.01195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Christensenella"	"G"	990721	10	3	NA	2	NA	2	NA	NA	NA	NA	NA	10	NA	0.01195	0.001567	NA	0.001285	NA	0.001078	NA	NA	NA	NA	NA	0.01195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Christensenellaceae"
"unclassified Clostridiales"	"-"	186813	5	3	1	1	NA	5	NA	NA	NA	NA	NA	1	NA	0.01428	0.001567	0.01428	0.0006427	NA	0.002696	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Monoglobus"	"G"	2039302	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales"
"Monoglobus pectinilyticus"	"S"	1981510	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>Monoglobus"
"Intestinimonas"	"G"	1392389	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005392	0.0005223	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales"
"Intestinimonas butyriciproducens"	"S"	1297617	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005392	0.0005223	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>Intestinimonas"
"unclassified Clostridiales (miscellaneous)"	"-"	39779	4	1	1	1	NA	4	NA	NA	NA	NA	NA	1	NA	0.01428	0.0005223	0.01428	0.0006427	NA	0.002157	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales"
"Clostridiales bacterium CCNA10"	"S"	2109688	4	1	1	1	NA	4	NA	NA	NA	NA	NA	1	NA	0.01428	0.0005223	0.01428	0.0006427	NA	0.002157	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>unclassified&nbsp;Clostridiales&nbsp;(miscellaneous)"
"Eubacteriaceae"	"F"	186806	6	3	NA	3	NA	4	NA	NA	1	NA	NA	6	NA	0.00717	0.001567	NA	0.001928	NA	0.002157	NA	NA	0.0005623	NA	NA	0.00717	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Eubacterium"	"G"	1730	4	2	NA	3	NA	4	NA	NA	1	NA	NA	1	NA	0.002157	0.001045	NA	0.001928	NA	0.002157	NA	NA	0.0005623	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"[Eubacterium] cellulosolvens"	"S"	29322	3	1	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001617	0.0005223	NA	0.001285	NA	0.001617	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"Eubacterium limosum"	"S"	1736	1	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0005623	0.0005223	NA	NA	NA	0.0005392	NA	NA	0.0005623	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"Acetobacterium"	"G"	33951	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	0.005975	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005975	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Symbiobacteriaceae"	"F"	543349	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	0.001045	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Symbiobacterium"	"G"	2733	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	0.001045	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae"
"Symbiobacterium thermophilum"	"S"	2734	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	0.001045	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae>Symbiobacterium"
"Oscillospiraceae"	"F"	216572	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.00239	0.0005223	NA	NA	NA	0.001078	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Oscillibacter"	"G"	459786	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.00239	0.0005223	NA	NA	NA	0.001078	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Oscillospiraceae"
"Heliobacteriaceae"	"F"	31984	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Heliobacterium"	"G"	2697	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Heliobacteriaceae"
"Heliobacterium modesticaldum"	"S"	35701	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Heliobacteriaceae>Heliobacterium"
"Thermoanaerobacterales"	"O"	68295	128	128	6	107	NA	103	1	NA	1	NA	NA	11	NA	0.7463	0.06685	0.08567	0.06877	NA	0.05553	0.7463	NA	0.0005623	NA	NA	0.01315	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia"
"Thermodesulfobiaceae"	"F"	227387	61	61	2	56	NA	39	1	NA	NA	NA	NA	NA	NA	0.7463	0.03186	0.02856	0.03599	NA	0.02103	0.7463	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermodesulfobium"	"G"	227388	61	61	2	56	NA	39	1	NA	NA	NA	NA	NA	NA	0.7463	0.03186	0.02856	0.03599	NA	0.02103	0.7463	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae"
"Thermodesulfobium narugense"	"S"	184064	20	20	NA	20	NA	18	1	NA	NA	NA	NA	NA	NA	0.7463	0.01045	NA	0.01285	NA	0.009705	0.7463	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae>Thermodesulfobium"
"Thermoanaerobacteraceae"	"F"	186814	19	18	NA	18	NA	19	NA	NA	NA	NA	NA	2	NA	0.01157	0.009401	NA	0.01157	NA	0.01024	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermoanaerobacter"	"G"	1754	8	8	NA	6	NA	7	NA	NA	NA	NA	NA	1	NA	0.004178	0.004178	NA	0.003856	NA	0.003774	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Thermoanaerobacter brockii"	"S"	29323	8	8	NA	6	NA	7	NA	NA	NA	NA	NA	NA	NA	0.004178	0.004178	NA	0.003856	NA	0.003774	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Tepidanaerobacter"	"G"	499228	3	1	NA	3	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001928	0.0005223	NA	0.001928	NA	0.001078	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Tepidanaerobacter acetatoxydans"	"S"	499229	3	1	NA	3	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001928	0.0005223	NA	0.001928	NA	0.001078	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Tepidanaerobacter"
"Moorella group"	"-"	42857	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	0.0005223	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Moorella"	"G"	44260	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	0.0005223	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group"
"Moorella thermoacetica"	"S"	1525	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	0.0005223	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group>Moorella"
"Thermoanaerobacterales Family III. Incertae Sedis"	"F"	543371	28	13	1	16	NA	28	NA	NA	1	NA	NA	7	NA	0.0151	0.006789	0.01428	0.01028	NA	0.0151	NA	NA	0.0005623	NA	NA	0.008365	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Caldicellulosiruptor"	"G"	44000	12	10	1	12	NA	8	NA	NA	NA	NA	NA	3	NA	0.01428	0.005223	0.01428	0.007712	NA	0.004313	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis"
"Thermosediminibacter"	"G"	291988	4	2	NA	3	NA	4	NA	NA	NA	NA	NA	2	NA	0.00239	0.001045	NA	0.001928	NA	0.002157	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis"
"Thermosediminibacter oceani"	"S"	291990	4	2	NA	3	NA	4	NA	NA	NA	NA	NA	2	NA	0.00239	0.001045	NA	0.001928	NA	0.002157	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis>Thermosediminibacter"
"Thermoanaerobacterium"	"G"	28895	16	1	NA	1	NA	16	NA	NA	1	NA	NA	2	NA	0.008627	0.0005223	NA	0.0006427	NA	0.008627	NA	NA	0.0005623	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis"
"Thermoanaerobacterium thermosaccharolyticum"	"S"	1517	16	1	NA	1	NA	16	NA	NA	NA	NA	NA	NA	NA	0.008627	0.0005223	NA	0.0006427	NA	0.008627	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis>Thermoanaerobacterium"
"Thermoanaerobacterales Family IV. Incertae Sedis"	"F"	543372	35	35	1	17	NA	17	NA	NA	NA	NA	NA	1	NA	0.01828	0.01828	0.01428	0.01093	NA	0.009166	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Mahella"	"G"	252965	35	35	1	17	NA	17	NA	NA	NA	NA	NA	1	NA	0.01828	0.01828	0.01428	0.01093	NA	0.009166	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;IV.&nbsp;Incertae&nbsp;Sedis"
"Mahella australiensis"	"S"	252966	35	35	1	17	NA	17	NA	NA	NA	NA	NA	1	NA	0.01828	0.01828	0.01428	0.01093	NA	0.009166	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;IV.&nbsp;Incertae&nbsp;Sedis>Mahella"
"unclassified Thermoanaerobacterales"	"-"	68296	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermoanaerobacterales bacterium SK-G1"	"S"	2316383	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>unclassified&nbsp;Thermoanaerobacterales"
"Halanaerobiales"	"O"	53433	34	31	2	34	NA	23	NA	NA	1	NA	NA	8	NA	0.02856	0.01619	0.02856	0.02185	NA	0.0124	NA	NA	0.0005623	NA	NA	0.00956	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia"
"Halanaerobiaceae"	"F"	972	18	18	2	14	NA	15	NA	NA	NA	NA	NA	5	NA	0.02856	0.009401	0.02856	0.008998	NA	0.008087	NA	NA	NA	NA	NA	0.005975	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales"
"Halanaerobium"	"G"	2330	13	13	NA	12	NA	9	NA	NA	NA	NA	NA	5	NA	0.007712	0.006789	NA	0.007712	NA	0.004852	NA	NA	NA	NA	NA	0.005975	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae"
"Halanaerobium hydrogeniformans"	"S"	656519	11	11	NA	10	NA	7	NA	NA	NA	NA	NA	NA	NA	0.006427	0.005745	NA	0.006427	NA	0.003774	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae>Halanaerobium"
"Halothermothrix"	"G"	32636	4	4	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.02856	0.002089	0.02856	NA	NA	0.001617	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae"
"Halothermothrix orenii"	"S"	31909	4	4	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.02856	0.002089	0.02856	NA	NA	0.001617	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae>Halothermothrix"
"Halobacteroidaceae"	"F"	53434	20	13	NA	20	NA	8	NA	NA	1	NA	NA	3	NA	0.01285	0.006789	NA	0.01285	NA	0.004313	NA	NA	0.0005623	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales"
"Acetohalobium"	"G"	28186	16	11	NA	16	NA	7	NA	NA	NA	NA	NA	3	NA	0.01028	0.005745	NA	0.01028	NA	0.003774	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae"
"Acetohalobium arabaticum"	"S"	28187	16	11	NA	16	NA	7	NA	NA	NA	NA	NA	3	NA	0.01028	0.005745	NA	0.01028	NA	0.003774	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae>Acetohalobium"
"Halobacteroides"	"G"	42417	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	0.0005223	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae"
"Halobacteroides halobius"	"S"	42422	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	0.0005223	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae>Halobacteroides"
"Natranaerobiales"	"O"	485256	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	0.0005223	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia"
"Natranaerobiaceae"	"F"	485255	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	0.0005223	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales"
"Natranaerobius"	"G"	375928	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	0.0005223	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales>Natranaerobiaceae"
"Natranaerobius thermophilus"	"S"	375929	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	0.0005223	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales>Natranaerobiaceae>Natranaerobius"
"Negativicutes"	"C"	909932	555	555	15	509	NA	438	NA	NA	6	NA	NA	45	1	0.6098	0.2899	0.2142	0.3271	NA	0.2362	NA	NA	0.003374	NA	NA	0.05378	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Selenomonadales"	"O"	909929	281	281	11	237	NA	226	NA	NA	4	NA	NA	30	1	0.6098	0.1468	0.1571	0.1523	NA	0.1219	NA	NA	0.002249	NA	NA	0.03585	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes"
"Selenomonadaceae"	"F"	1843491	276	276	11	235	NA	215	NA	NA	1	NA	NA	26	1	0.6098	0.1441	0.1571	0.151	NA	0.1159	NA	NA	0.0005623	NA	NA	0.03107	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales"
"Selenomonas"	"G"	970	237	237	10	186	NA	183	NA	NA	NA	NA	NA	21	1	0.6098	0.1238	0.1428	0.1195	NA	0.09867	NA	NA	NA	NA	NA	0.0251	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae"
"Selenomonas ruminantium"	"S"	971	237	237	10	184	NA	182	NA	NA	NA	NA	NA	21	1	0.6098	0.1238	0.1428	0.1183	NA	0.09813	NA	NA	NA	NA	NA	0.0251	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Megamonas"	"G"	158846	49	39	1	49	NA	32	NA	NA	1	NA	NA	5	NA	0.03149	0.02037	0.01428	0.03149	NA	0.01725	NA	NA	0.0005623	NA	NA	0.005975	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae"
"Megamonas hypermegale"	"S"	158847	49	39	1	49	NA	32	NA	NA	1	NA	NA	5	NA	0.03149	0.02037	0.01428	0.03149	NA	0.01725	NA	NA	0.0005623	NA	NA	0.005975	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Megamonas"
"Sporomusaceae"	"F"	1843490	11	5	NA	2	NA	11	NA	NA	3	NA	NA	4	NA	0.005931	0.002611	NA	0.001285	NA	0.005931	NA	NA	0.001687	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales"
"Pelosinus"	"G"	365348	11	5	NA	2	NA	11	NA	NA	3	NA	NA	4	NA	0.005931	0.002611	NA	0.001285	NA	0.005931	NA	NA	0.001687	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Sporomusaceae"
"Pelosinus sp. UFO1"	"S"	484770	10	5	NA	2	NA	10	NA	NA	3	NA	NA	NA	NA	0.005392	0.002611	NA	0.001285	NA	0.005392	NA	NA	0.001687	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Sporomusaceae>Pelosinus"
"Veillonellales"	"O"	1843489	256	255	4	256	NA	201	NA	NA	2	NA	NA	14	NA	0.1645	0.1332	0.05711	0.1645	NA	0.1084	NA	NA	0.001125	NA	NA	0.01673	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes"
"Veillonellaceae"	"F"	31977	256	255	4	256	NA	201	NA	NA	2	NA	NA	14	NA	0.1645	0.1332	0.05711	0.1645	NA	0.1084	NA	NA	0.001125	NA	NA	0.01673	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales"
"Megasphaera"	"G"	906	228	228	4	213	NA	161	NA	NA	2	NA	NA	10	NA	0.1369	0.1191	0.05711	0.1369	NA	0.08681	NA	NA	0.001125	NA	NA	0.01195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae"
