"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_june_BC01.cladeReads"	"kraken2_16s_k21_classification_june_BC02.cladeReads"	"kraken2_16s_k21_classification_june_BC03.cladeReads"	"kraken2_16s_k21_classification_june_BC04.cladeReads"	"kraken2_16s_k21_classification_june_BC05.cladeReads"	"kraken2_16s_k21_classification_june_BC06.cladeReads"	"kraken2_16s_k21_classification_june_BC07.cladeReads"	"kraken2_16s_k21_classification_june_BC08.cladeReads"	"kraken2_16s_k21_classification_june_BC09.cladeReads"	"kraken2_16s_k21_classification_june_BC10.cladeReads"	"kraken2_16s_k21_classification_june_BC11.cladeReads"	"kraken2_16s_k21_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_june_BC01.cladeReads.."	"kraken2_16s_k21_classification_june_BC02.cladeReads.."	"kraken2_16s_k21_classification_june_BC03.cladeReads.."	"kraken2_16s_k21_classification_june_BC04.cladeReads.."	"kraken2_16s_k21_classification_june_BC05.cladeReads.."	"kraken2_16s_k21_classification_june_BC06.cladeReads.."	"kraken2_16s_k21_classification_june_BC07.cladeReads.."	"kraken2_16s_k21_classification_june_BC08.cladeReads.."	"kraken2_16s_k21_classification_june_BC09.cladeReads.."	"kraken2_16s_k21_classification_june_BC10.cladeReads.."	"kraken2_16s_k21_classification_june_BC11.cladeReads.."	"kraken2_16s_k21_classification_june_BC12.cladeReads.."	"lineage"
"Pseudorhodoplanes"	"G"	26156	7	4	NA	1	NA	7	NA	NA	NA	NA	NA	NA	NA	0.003702	0.002039	NA	0.0006291	NA	0.003702	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Rhodopseudomonas"	"G"	26158	2	2	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001258	0.001019	NA	0.001258	NA	0.001058	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Rhodoplanes"	"G"	26157	3	2	NA	3	NA	3	NA	NA	NA	NA	NA	3	NA	0.003383	0.001019	NA	0.001887	NA	0.001587	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Afipia"	"G"	26148	5	2	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002644	0.001019	NA	NA	NA	0.002644	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Tardiphaga"	"G"	26159	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Pseudolabrys"	"G"	2550	7	1	NA	1	NA	7	NA	NA	NA	NA	NA	5	NA	0.005639	0.0005097	NA	0.0006291	NA	0.003702	NA	NA	NA	NA	NA	0.005639	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Blastochloris"	"G"	26150	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001058	0.0005097	NA	NA	NA	0.001058	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Devosiaceae"	"F"	26055	76	31	1	15	NA	46	NA	NA	2	NA	NA	76	NA	0.08571	0.0158	0.01362	0.009437	NA	0.02433	NA	NA	0.001124	NA	NA	0.08571	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Devosia"	"G"	26058	68	27	1	13	NA	40	NA	NA	2	NA	NA	68	NA	0.07669	0.01376	0.01362	0.008178	NA	0.02116	NA	NA	0.001124	NA	NA	0.07669	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"uncultured"	"G"	26064	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002255	0.001019	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Arsenicitalea"	"G"	26056	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Pelagibacterium"	"G"	26062	3	1	NA	1	NA	2	NA	NA	NA	NA	NA	3	NA	0.003383	0.0005097	NA	0.0006291	NA	0.001058	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Beijerinckiaceae"	"F"	2435	57	29	4	17	NA	43	NA	NA	NA	NA	NA	57	NA	0.06428	0.01478	0.05447	0.01069	NA	0.02274	NA	NA	NA	NA	NA	0.06428	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Microvirga"	"G"	26048	6	6	NA	NA	NA	2	NA	NA	NA	NA	NA	5	NA	0.005639	0.003058	NA	NA	NA	0.001058	NA	NA	NA	NA	NA	0.005639	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylobacterium"	"G"	26045	11	4	NA	2	NA	6	NA	NA	NA	NA	NA	11	NA	0.01241	0.002039	NA	0.001258	NA	0.003173	NA	NA	NA	NA	NA	0.01241	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"alphaI cluster"	"G"	26054	13	3	NA	1	NA	12	NA	NA	NA	NA	NA	13	NA	0.01466	0.001529	NA	0.0006291	NA	0.006347	NA	NA	NA	NA	NA	0.01466	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"uncultured"	"G"	2444	3	3	NA	2	NA	2	NA	NA	NA	NA	NA	3	NA	0.003383	0.001529	NA	0.001258	NA	0.001058	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylosinus"	"G"	26047	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002255	0.001019	NA	0.0006291	NA	0.0005289	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylocystis"	"G"	26046	3	2	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001587	0.001019	NA	0.0006291	NA	0.001587	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"FukuN57"	"G"	26044	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004511	0.001019	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004511	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Bosea"	"G"	26042	9	1	1	1	NA	3	NA	NA	NA	NA	NA	9	NA	0.01362	0.0005097	0.01362	0.0006291	NA	0.001587	NA	NA	NA	NA	NA	0.01015	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Roseiarcus"	"G"	26052	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001587	0.0005097	NA	NA	NA	0.001587	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Beijerinckia"	"G"	2436	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"1174-901-12"	"G"	26040	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002255	0.0005097	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylovirgula"	"G"	2443	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylocapsa"	"G"	2439	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005097	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"A0839"	"F"	2423	20	18	NA	20	NA	NA	NA	NA	1	NA	NA	3	NA	0.01258	0.009175	NA	0.01258	NA	NA	NA	NA	0.0005618	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Methyloligellaceae"	"F"	26071	21	2	NA	1	NA	21	NA	NA	NA	NA	NA	18	NA	0.0203	0.001019	NA	0.0006291	NA	0.01111	NA	NA	NA	NA	NA	0.0203	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"uncultured"	"G"	26075	17	2	NA	1	NA	17	NA	NA	NA	NA	NA	16	NA	0.01804	0.001019	NA	0.0006291	NA	0.008991	NA	NA	NA	NA	NA	0.01804	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methyloligellaceae"
"uncultured"	"F"	2556	2	2	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.01362	0.001019	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Rhodobiaceae"	"F"	2536	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	0.0005097	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Amorphus"	"G"	26130	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005097	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"KF-JG30-B3"	"F"	2493	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005289	0.0005097	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Labraceae"	"F"	26067	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	0.0006291	NA	0.0005289	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Labrys"	"G"	26068	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	0.0006291	NA	0.0005289	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Labraceae"
"Pleomorphomonadaceae"	"F"	26081	2	1	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.002255	0.0005097	NA	0.0006291	NA	0.001058	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Prosthecomicrobium"	"G"	26087	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	NA	NA	0.001058	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Caulobacterales"	"O"	2386	110	78	NA	28	NA	110	NA	NA	NA	NA	NA	44	NA	0.05818	0.03976	NA	0.01761	NA	0.05818	NA	NA	NA	NA	NA	0.04962	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Caulobacteraceae"	"F"	2387	105	63	NA	27	NA	105	NA	NA	NA	NA	NA	38	NA	0.05553	0.03211	NA	0.01699	NA	0.05553	NA	NA	NA	NA	NA	0.04285	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"Brevundimonas"	"G"	2390	71	36	NA	15	NA	71	NA	NA	NA	NA	NA	24	NA	0.03755	0.01835	NA	0.009437	NA	0.03755	NA	NA	NA	NA	NA	0.02707	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Caulobacter"	"G"	2391	20	19	NA	2	NA	20	NA	NA	NA	NA	NA	7	NA	0.01058	0.009685	NA	0.001258	NA	0.01058	NA	NA	NA	NA	NA	0.007894	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Phenylobacterium"	"G"	2392	6	5	NA	6	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003775	0.002549	NA	0.003775	NA	NA	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"uncultured"	"G"	2393	9	2	NA	2	NA	9	NA	NA	NA	NA	NA	1	NA	0.00476	0.001019	NA	0.001258	NA	0.00476	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Hyphomonadaceae"	"F"	2394	13	13	NA	1	NA	4	NA	NA	NA	NA	NA	6	NA	0.006766	0.006627	NA	0.0006291	NA	0.002116	NA	NA	NA	NA	NA	0.006766	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"uncultured"	"G"	2407	7	7	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.003568	0.003568	NA	0.0006291	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Hirschia"	"G"	2399	4	4	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002039	0.002039	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"UKL13-1"	"G"	25969	3	1	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003383	0.0005097	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Oceanicaulis"	"G"	2403	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005289	0.0005097	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Parvularculaceae"	"F"	25970	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005289	0.0005097	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"Parvularcula"	"G"	25972	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005097	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Parvularculaceae"
"Rickettsiales"	"O"	2761	46	46	3	28	NA	36	NA	NA	NA	NA	NA	21	NA	0.04086	0.02345	0.04086	0.01761	NA	0.01904	NA	NA	NA	NA	NA	0.02368	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Rickettsiaceae"	"F"	2781	19	19	1	10	NA	13	NA	NA	NA	NA	NA	1	NA	0.01362	0.009685	0.01362	0.006291	NA	0.006875	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"uncultured"	"G"	2785	12	12	NA	3	NA	8	NA	NA	NA	NA	NA	1	NA	0.006117	0.006117	NA	0.001887	NA	0.004231	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Megaira"	"G"	26226	4	4	NA	4	NA	2	NA	NA	NA	NA	NA	NA	NA	0.002516	0.002039	NA	0.002516	NA	0.001058	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Rickettsia"	"G"	2784	3	3	1	3	NA	2	NA	NA	NA	NA	NA	NA	NA	0.01362	0.001529	0.01362	0.001887	NA	0.001058	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Mitochondria"	"F"	2805	18	18	2	9	NA	13	NA	NA	NA	NA	NA	8	NA	0.02724	0.009175	0.02724	0.005662	NA	0.006875	NA	NA	NA	NA	NA	0.009022	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"AB1"	"F"	26212	4	4	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002516	0.002039	NA	0.002516	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"SM2D12"	"F"	2801	10	3	NA	4	NA	4	NA	NA	NA	NA	NA	10	NA	0.01128	0.001529	NA	0.002516	NA	0.002116	NA	NA	NA	NA	NA	0.01128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Anaplasmataceae"	"F"	2763	3	2	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.001587	0.001019	NA	NA	NA	0.001587	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Anaplasma"	"G"	2764	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005097	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Paracaedibacterales"	"O"	26009	26	17	NA	22	NA	12	NA	NA	NA	NA	NA	26	NA	0.02932	0.008666	NA	0.01384	NA	0.006347	NA	NA	NA	NA	NA	0.02932	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Paracaedibacteraceae"	"F"	26010	26	17	NA	22	NA	12	NA	NA	NA	NA	NA	26	NA	0.02932	0.008666	NA	0.01384	NA	0.006347	NA	NA	NA	NA	NA	0.02932	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales"
"uncultured"	"G"	26015	19	9	NA	15	NA	12	NA	NA	NA	NA	NA	19	NA	0.02143	0.004588	NA	0.009437	NA	0.006347	NA	NA	NA	NA	NA	0.02143	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Paracaedibacter"	"G"	26014	6	5	NA	4	NA	NA	NA	NA	NA	NA	NA	6	NA	0.006766	0.002549	NA	0.002516	NA	NA	NA	NA	NA	NA	NA	0.006766	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Captivus"	"G"	26011	3	2	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001887	0.001019	NA	0.001887	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Finniella"	"G"	26012	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Acetobacterales"	"O"	25900	34	17	2	10	NA	32	NA	NA	1	NA	NA	34	NA	0.03834	0.008666	0.02724	0.006291	NA	0.01692	NA	NA	0.0005618	NA	NA	0.03834	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Acetobacteraceae"	"F"	25901	32	16	2	10	NA	32	NA	NA	1	NA	NA	32	NA	0.03609	0.008156	0.02724	0.006291	NA	0.01692	NA	NA	0.0005618	NA	NA	0.03609	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"Roseomonas"	"G"	25932	15	7	1	6	NA	15	NA	NA	1	NA	NA	11	NA	0.01362	0.003568	0.01362	0.003775	NA	0.007933	NA	NA	0.0005618	NA	NA	0.01241	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"uncultured"	"G"	25937	7	4	NA	1	NA	7	NA	NA	NA	NA	NA	7	NA	0.007894	0.002039	NA	0.0006291	NA	0.003702	NA	NA	NA	NA	NA	0.007894	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacter"	"G"	25902	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002255	0.0005097	NA	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodovastum"	"G"	25930	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rubritepida"	"G"	25933	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005097	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Swaminathania"	"G"	25935	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005097	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidiphilium"	"G"	25904	4	1	1	1	NA	4	NA	NA	NA	NA	NA	1	NA	0.01362	0.0005097	0.01362	0.0006291	NA	0.002116	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacterales Incertae Sedis"	"F"	25938	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"uncultured"	"G"	25941	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacterales&nbsp;Incertae&nbsp;Sedis"
"Reyranellales"	"O"	26035	14	14	NA	10	NA	3	NA	NA	NA	NA	NA	13	NA	0.01466	0.007136	NA	0.006291	NA	0.001587	NA	NA	NA	NA	NA	0.01466	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Reyranellaceae"	"F"	26036	14	14	NA	10	NA	3	NA	NA	NA	NA	NA	13	NA	0.01466	0.007136	NA	0.006291	NA	0.001587	NA	NA	NA	NA	NA	0.01466	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales"
"Reyranella"	"G"	26037	13	13	NA	10	NA	3	NA	NA	NA	NA	NA	12	NA	0.01353	0.006627	NA	0.006291	NA	0.001587	NA	NA	NA	NA	NA	0.01353	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"uncultured"	"G"	26038	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"Azospirillales"	"O"	25946	28	14	1	8	NA	17	NA	NA	NA	NA	NA	28	NA	0.03158	0.007136	0.01362	0.005033	NA	0.008991	NA	NA	NA	NA	NA	0.03158	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Azospirillaceae"	"F"	25947	27	9	1	3	NA	16	NA	NA	NA	NA	NA	27	NA	0.03045	0.004588	0.01362	0.001887	NA	0.008462	NA	NA	NA	NA	NA	0.03045	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Niveispirillum"	"G"	25951	12	5	NA	1	NA	10	NA	NA	NA	NA	NA	12	NA	0.01353	0.002549	NA	0.0006291	NA	0.005289	NA	NA	NA	NA	NA	0.01353	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Azospirillum"	"G"	25948	12	4	1	1	NA	5	NA	NA	NA	NA	NA	12	NA	0.01362	0.002039	0.01362	0.0006291	NA	0.002644	NA	NA	NA	NA	NA	0.01353	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Azospirillales Incertae Sedis"	"F"	25955	5	5	NA	5	NA	1	NA	NA	NA	NA	NA	NA	NA	0.003146	0.002549	NA	0.003146	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Stella"	"G"	25956	5	5	NA	5	NA	1	NA	NA	NA	NA	NA	NA	NA	0.003146	0.002549	NA	0.003146	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillales&nbsp;Incertae&nbsp;Sedis"
"Rhodospirillales"	"O"	2667	21	12	1	11	NA	17	NA	NA	1	NA	NA	21	NA	0.02368	0.006117	0.01362	0.00692	NA	0.008991	NA	NA	0.0005618	NA	NA	0.02368	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26198	9	9	NA	7	NA	3	NA	NA	NA	NA	NA	4	NA	0.004588	0.004588	NA	0.004404	NA	0.001587	NA	NA	NA	NA	NA	0.004511	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Rhodospirillaceae"	"F"	2717	8	2	1	1	NA	5	NA	NA	NA	NA	NA	8	NA	0.01362	0.001019	0.01362	0.0006291	NA	0.002644	NA	NA	NA	NA	NA	0.009022	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Candidatus Riegeria"	"G"	2722	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005097	0.0005097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"uncultured"	"G"	2755	6	1	NA	1	NA	1	NA	NA	NA	NA	NA	6	NA	0.006766	0.0005097	NA	0.0006291	NA	0.0005289	NA	NA	NA	NA	NA	0.006766	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"AEGEAN-169 marine group"	"F"	26177	2	1	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002255	0.0005097	NA	0.0006291	NA	0.0005289	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
