	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Peptostreptococcaceae (uncultured)	0.0	2.0	3.0	3.0	7.0	0.0	0.0	8.0	0.0	2.0	4.0	2.0	0.0	10.0	4.0	0.0	0.0	0.0	0.0	32.0
Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Peredibacter	1.0	1.0	0.0	2.0	0.0	1.0	0.0	8.0	1.0	11.0	2.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Perexilibacter	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Perlucidibaca	0.0	5.0	29.0	0.0	6.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Permianibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Persicitalea	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Petrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeodactylibacter	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaselicystis	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylobacterium	2.0	0.0	0.0	23.0	2.0	6.0	8.0	5.0	8.0	1.0	4.0	5.0	54.0	11.0	8.0	4.0	0.0	0.0	0.0	0.0
Phormidesmis ANT.LACV5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidiaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidium ETS-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidium IAM M-71	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phreatobacter	0.0	3.0	12.0	7.0	43.0	0.0	4.0	9.0	1.0	0.0	5.0	5.0	39.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0
Phycicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Phycisphaeraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phyllobacterium	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	5.0	3.0	2.0	2.0	14.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Pigmentiphaga	1.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	4.0	2.0	3.0	0.0	2.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0
Pir2 lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pir4 lineage	0.0	1.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pirellula	1.0	1.0	0.0	4.0	0.0	0.0	8.0	2.0	0.0	5.0	1.0	0.0	30.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Pirellulaceae (uncultured)	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pisciglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Piscinibacter	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	4.0	0.0	1.0	9.0	1.0	0.0	0.0	0.0	0.0	9.0
Planctopirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planktomarina	6.0	19.0	46.0	48.0	121.0	14.0	30.0	90.0	11.0	46.0	57.0	77.0	97.0	28.0	102.0	107.0	0.0	0.0	0.0	12.0
Planktothrix NIVA-CYA 15	2.0	2.0	0.0	0.0	0.0	2.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plantibacter	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plasticicumulans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0
Pleomorphomonadaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pleomorphomonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plesiomonas	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Pleurocapsa PCC-7319	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Plot4-2H12	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pluralibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
Polaribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polaromonas	491.0	167.0	221.0	724.0	135.0	474.0	759.0	215.0	544.0	270.0	237.0	394.0	253.0	332.0	76.0	136.0	1.0	0.0	1.0	85.0
Polyangiaceae (uncultured)	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyangium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
Polycyclovorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polymorphobacter	1.0	2.0	0.0	16.0	5.0	3.0	3.0	1.0	10.0	2.0	1.0	0.0	38.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0
Polynucleobacter	492.0	498.0	395.0	197.0	277.0	249.0	310.0	361.0	330.0	524.0	691.0	216.0	167.0	171.0	243.0	285.0	0.0	0.0	0.0	164.0
Pontibaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pontibacter	2.0	4.0	0.0	0.0	0.0	2.0	1.0	1.0	5.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Ponticoccus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0
Populus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyrobacter	1.0	6.0	1.0	9.0	8.0	2.0	5.0	2.0	1.0	2.0	3.0	9.0	21.0	5.0	10.0	5.0	0.0	0.0	0.0	0.0
Porphyromonas	4.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Porticoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 9	5.0	4.0	0.0	0.0	3.0	10.0	3.0	1.0	2.0	3.0	1.0	0.0	3.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
Prevotellaceae UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Prolixibacteraceae (uncultured)	3.0	2.0	5.0	0.0	0.0	3.0	0.0	6.0	5.0	11.0	2.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Promicromonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionibacteriaceae (uncultured)	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Propionicimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionispira	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionivibrio	2.0	0.0	3.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	18.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
Prosthecobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Prosthecomicrobium	0.0	2.0	0.0	4.0	4.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	3.0	3.0	8.0	7.0	0.0	0.0	0.0	0.0
Proteiniclasticum	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteiniphilum	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteocatella	1.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteus	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	4.0	0.0
Providencia	1.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	8.0	7.0	6.0	0.0
Pseudacidovorax	4.0	9.0	7.0	8.0	5.0	6.0	8.0	5.0	1.0	4.0	10.0	12.0	4.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
Pseudactinotalea	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pseudahrensia	0.0	0.0	0.0	4.0	0.0	0.0	3.0	2.0	0.0	2.0	2.0	0.0	7.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0
Pseudaminobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudanabaena PCC-7429	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudarcicella	7850.0	13571.0	7659.0	1335.0	11189.0	9709.0	5455.0	4374.0	4784.0	5542.0	4627.0	870.0	1682.0	2184.0	9641.0	7238.0	14.0	6.0	9.0	12017.0
Pseudarthrobacter	4.0	4.0	3.0	3.0	14.0	3.0	3.0	4.0	0.0	4.0	1.0	0.0	1.0	5.0	14.0	22.0	0.0	0.0	0.0	0.0
Pseudoalteromonas	0.0	0.0	4.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudochrobactrum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudocitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoclavibacter	0.0	4.0	9.0	1.0	11.0	1.0	2.0	8.0	0.0	4.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0
Pseudoduganella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudofulvibacter	1.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Pseudofulvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohaliea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
Pseudohoeflea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohongiella	3.0	5.0	4.0	1.0	0.0	0.0	2.0	1.0	0.0	3.0	6.0	0.0	117.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Pseudolabrys	3.0	1.0	0.0	8.0	11.0	4.0	1.0	5.0	3.0	1.0	4.0	3.0	19.0	1.0	1.0	9.0	0.0	0.0	0.0	0.0
Pseudomonas	157.0	45.0	125.0	166.0	28.0	54.0	139.0	67.0	84.0	40.0	45.0	29.0	2100.0	177.0	34.0	51.0	208.0	202.0	220.0	101.0
Pseudooceanicola	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudophaeobacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Pseudorhodobacter	31.0	57.0	126.0	138.0	342.0	32.0	106.0	272.0	40.0	120.0	182.0	255.0	309.0	73.0	218.0	240.0	0.0	0.0	0.0	22.0
Pseudorhodoferax	50.0	41.0	36.0	79.0	37.0	44.0	57.0	43.0	55.0	53.0	55.0	82.0	15.0	34.0	13.0	25.0	0.0	0.0	0.0	11.0
Pseudorhodoplanes	0.0	2.0	0.0	12.0	3.0	0.0	0.0	3.0	0.0	2.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pseudoruegeria	0.0	3.0	15.0	8.0	21.0	2.0	8.0	16.0	2.0	9.0	8.0	32.0	14.0	14.0	19.0	15.0	0.0	0.0	0.0	0.0
Pseudovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthomonas	5.0	5.0	3.0	25.0	5.0	4.0	9.0	8.0	8.0	1.0	1.0	6.0	4.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
Psychrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	14.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychroflexus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychroglaciecola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Puniceicoccaceae (uncultured)	1.0	1.0	0.0	10.0	0.0	10.0	3.0	11.0	16.0	15.0	15.0	0.0	17.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0
Puniceicoccus	3.0	1.0	0.0	29.0	0.0	19.0	21.0	38.0	29.0	55.0	27.0	2.0	44.0	4.0	10.0	15.0	0.0	0.0	0.0	0.0
Pusillimonas	9.0	2.0	0.0	8.0	1.0	8.0	3.0	1.0	10.0	3.0	2.0	5.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
Qipengyuania	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Quatrionicoccus	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RB41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RS62 marine group	9.0	3.0	3.0	10.0	2.0	9.0	9.0	3.0	5.0	6.0	4.0	2.0	5.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0
Rahnella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
Ralstonia	101.0	53.0	55.0	69.0	27.0	47.0	68.0	58.0	79.0	60.0	66.0	40.0	45.0	87.0	22.0	33.0	0.0	0.0	0.0	47.0
Ramlibacter	111.0	97.0	106.0	117.0	54.0	105.0	89.0	97.0	123.0	151.0	105.0	179.0	44.0	82.0	43.0	76.0	0.0	0.0	0.0	53.0
Raoultella	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	4.0	5.0	0.0
Rathayibacter	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Reyranella	1.0	3.0	8.0	19.0	21.0	0.0	0.0	24.0	5.0	6.0	9.0	6.0	43.0	50.0	27.0	13.0	0.0	0.0	0.0	6.0
Reyranellaceae (uncultured)	0.0	0.0	0.0	5.0	0.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rheinheimera	15.0	21.0	40.0	6.0	8.0	11.0	24.0	42.0	8.0	9.0	3.0	19.0	13.0	9.0	2.0	11.0	0.0	0.0	0.0	18.0
Rhizobacter	114.0	60.0	82.0	185.0	41.0	83.0	128.0	83.0	120.0	71.0	71.0	92.0	60.0	162.0	26.0	40.0	0.0	0.0	0.0	55.0
Rhizobiaceae (uncultured)	0.0	1.0	2.0	28.0	13.0	3.0	9.0	14.0	3.0	3.0	0.0	15.0	53.0	14.0	3.0	0.0	0.0	0.0	0.0	0.0
Rhizobiales&nbsp;Incertae&nbsp;Sedis (uncultured)	5.0	28.0	41.0	59.0	131.0	6.0	38.0	197.0	21.0	105.0	144.0	74.0	170.0	67.0	247.0	249.0	0.0	0.0	0.0	99.0
Rhizomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizorhapis	3.0	0.0	2.0	8.0	1.0	1.0	3.0	6.0	2.0	1.0	5.0	12.0	21.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0
Rhodanobacter	1.0	0.0	0.0	9.0	0.0	1.0	3.0	1.0	3.0	1.0	0.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodanobacteraceae (uncultured)	6.0	6.0	11.0	77.0	9.0	2.0	20.0	19.0	26.0	14.0	18.0	17.0	19.0	100.0	10.0	20.0	0.0	0.0	0.0	0.0
Rhodobaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodobacter	130.0	122.0	388.0	531.0	572.0	125.0	313.0	540.0	140.0	220.0	352.0	624.0	1191.0	451.0	703.0	705.0	0.0	0.0	2.0	63.0
Rhodobacteraceae (uncultured)	76.0	85.0	221.0	286.0	476.0	55.0	204.0	467.0	97.0	163.0	302.0	360.0	586.0	201.0	508.0	442.0	0.0	0.0	0.0	49.0
Rhodobaculum	0.0	0.0	0.0	1.0	3.0	2.0	0.0	3.0	2.0	1.0	3.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
Rhodoblastus	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodococcus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodocyclaceae (uncultured)	15.0	24.0	11.0	47.0	9.0	11.0	31.0	33.0	29.0	18.0	25.0	22.0	115.0	215.0	1.0	4.0	0.0	0.0	0.0	0.0
Rhodocyclus	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodocytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoferax	1851.0	1352.0	2047.0	2721.0	1170.0	1527.0	2691.0	1852.0	2130.0	2162.0	2183.0	3796.0	686.0	1240.0	515.0	860.0	3.0	0.0	6.0	786.0
Rhodoglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoluna	13.0	229.0	451.0	30.0	454.0	24.0	23.0	256.0	29.0	164.0	205.0	53.0	9.0	15.0	169.0	152.0	0.0	2.0	0.0	327.0
Rhodomicrobium	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodopirellula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Rhodoplanes	0.0	0.0	0.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodopseudomonas	0.0	0.0	0.0	5.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	20.0
Rhodospirillaceae (uncultured)	2.0	1.0	3.0	1.0	1.0	0.0	5.0	3.0	1.0	5.0	6.0	3.0	16.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0
Rhodothermaceae (uncultured)	0.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Rhodovastum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodovulum	2.0	6.0	17.0	15.0	23.0	3.0	16.0	26.0	3.0	12.0	26.0	16.0	34.0	25.0	33.0	34.0	0.0	0.0	0.0	0.0
Rickettsia	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	4.0	0.0	6.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
Rickettsiaceae (uncultured)	1.0	1.0	0.0	0.0	2.0	2.0	3.0	3.0	4.0	1.0	3.0	6.0	21.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
