	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Microbacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microbacteriaceae (uncultured)	0.0	10.0	30.0	1.0	19.0	1.0	0.0	15.0	0.0	11.0	6.0	5.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	25.0
Microbacterium	13.0	234.0	270.0	49.0	290.0	36.0	22.0	175.0	23.0	105.0	111.0	29.0	6.0	15.0	89.0	62.0	0.0	0.0	0.0	225.0
Microcella	0.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micrococcus	0.0	1.0	7.0	0.0	4.0	1.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	4.0	6.0	7.0	0.0	0.0	0.0	7.0
Microlunatus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Micromonospora	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Micropepsaceae (uncultured)	0.0	4.0	4.0	14.0	11.0	5.0	2.0	16.0	12.0	8.0	7.0	0.0	63.0	9.0	19.0	10.0	0.0	0.0	0.0	0.0
Micropepsis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropruina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
Microscilla	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microscillaceae (uncultured)	21.0	14.0	16.0	12.0	3.0	15.0	17.0	49.0	37.0	9.0	4.0	9.0	5.0	13.0	11.0	5.0	0.0	0.0	0.0	9.0
Microterricola	0.0	0.0	8.0	0.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Microtrichaceae (uncultured)	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	25.0	6.0	0.0	0.0	0.0	0.0	0.0
Microvirga	0.0	1.0	0.0	16.0	5.0	0.0	0.0	8.0	0.0	1.0	1.0	0.0	13.0	3.0	0.0	9.0	0.0	0.0	0.0	0.0
Microvirgula	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Midichloriaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Milano-WF1B-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuaria	3.0	2.0	0.0	1.0	0.0	2.0	2.0	2.0	6.0	6.0	2.0	1.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moraxella	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moraxellaceae (uncultured)	23.0	17.0	8.0	12.0	11.0	10.0	27.0	33.0	11.0	3.0	2.0	7.0	146.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0
Morganella	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	3.0	6.0	0.0
Mucilaginibacter	25.0	3.0	0.0	12.0	7.0	17.0	9.0	4.0	17.0	2.0	0.0	0.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0
Mucispirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycetocola	0.0	7.0	1.0	1.0	12.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Mycobacterium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycoplasma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myroides	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myxococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myxosarcina SAG 30.84	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NS10 marine group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NS4 marine group	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NS5 marine group	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Naasia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nannocystaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Nannocystis	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
Nautella	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Negativibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neisseria	11.0	8.0	7.0	4.0	3.0	4.0	8.0	16.0	6.0	5.0	5.0	4.0	20.0	13.0	4.0	0.0	0.0	0.0	0.0	4.0
Neisseriaceae (uncultured)	9.0	2.0	1.0	8.0	1.0	12.0	8.0	2.0	20.0	1.0	4.0	0.0	45.0	9.0	12.0	36.0	0.0	0.0	0.0	0.0
Neorhizobium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nevskia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niabella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niastella	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0
Nibribacter	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Nioella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitratifractor	3.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Nitratireductor	0.0	0.0	0.0	2.0	10.0	0.0	0.0	3.0	2.0	2.0	6.0	2.0	9.0	1.0	5.0	2.0	0.0	0.0	0.0	0.0
Nitrincolaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitritalea	3.0	4.0	0.0	1.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Nitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
Nitrosomonadaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrosomonas	7.0	1.0	2.0	5.0	1.0	4.0	3.0	4.0	4.0	4.0	2.0	2.0	14.0	66.0	1.0	0.0	0.0	0.0	0.0	0.0
Nitrosospira	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrospira	3.0	7.0	3.0	30.0	11.0	11.0	15.0	23.0	20.0	6.0	3.0	4.0	141.0	491.0	4.0	3.0	0.0	0.0	0.0	0.0
Nitrospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niveispirillum	0.0	4.0	5.0	1.0	33.0	0.0	1.0	82.0	0.0	27.0	8.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Nocardioidaceae (uncultured)	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nocardioides	0.0	2.0	1.0	4.0	6.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
Nocardiopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Nodularia PCC-9350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nordella	1.0	7.0	5.0	23.0	40.0	1.0	7.0	14.0	4.0	3.0	12.0	2.0	39.0	13.0	14.0	11.0	0.0	0.0	0.0	0.0
Nostoc PCC-7107	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nostoc PCC-73102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Noviherbaspirillum	72.0	29.0	30.0	58.0	15.0	50.0	40.0	49.0	39.0	40.0	50.0	48.0	25.0	58.0	31.0	23.0	0.0	0.0	0.0	15.0
Novispirillum	0.0	1.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novosphingobium	92.0	114.0	282.0	260.0	425.0	102.0	188.0	303.0	183.0	175.0	270.0	296.0	1279.0	229.0	635.0	571.0	0.0	3.0	0.0	76.0
Nubsella	2.0	1.0	2.0	3.0	0.0	6.0	1.0	2.0	5.0	6.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
OLB12	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	7.0	1.0	0.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
OLB15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
OLB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
OM27 clade	0.0	3.0	1.0	13.0	6.0	0.0	1.0	40.0	9.0	18.0	42.0	22.0	38.0	14.0	7.0	13.0	0.0	0.0	0.0	0.0
OM43 clade	15.0	5.0	25.0	7.0	3.0	4.0	6.0	12.0	7.0	6.0	11.0	17.0	21.0	9.0	4.0	0.0	0.0	0.0	0.0	8.0
OM60(NOR5) clade	1.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0
Oceanibulbus	0.0	4.0	22.0	13.0	17.0	2.0	6.0	13.0	3.0	7.0	20.0	33.0	22.0	18.0	18.0	22.0	0.0	0.0	0.0	0.0
Oceanicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceanicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceaniovalibus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceanobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Oceanobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ochrobactrum	1.0	1.0	4.0	9.0	3.0	1.0	2.0	5.0	4.0	2.0	1.0	0.0	19.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0
Octadecabacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ohtaekwangia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oleiphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oligella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Oligoflexaceae (uncultured)	0.0	1.0	0.0	2.0	12.0	5.0	3.0	16.0	4.0	7.0	9.0	0.0	47.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0
Oligoflexus	6.0	0.0	3.0	3.0	6.0	8.0	10.0	1.0	6.0	5.0	5.0	0.0	87.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Opitutaceae (uncultured)	1.0	1.0	3.0	4.0	2.0	5.0	5.0	3.0	19.0	2.0	5.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Opitutus	2.0	11.0	7.0	16.0	4.0	14.0	11.0	23.0	20.0	31.0	14.0	10.0	41.0	2.0	8.0	0.0	0.0	0.0	0.0	6.0
Oribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ornithinibacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Orrella	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Oryzihumus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillatoria PCC-6304	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillibacter	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Ottowia	34.0	55.0	73.0	59.0	44.0	24.0	47.0	63.0	40.0	83.0	91.0	106.0	22.0	33.0	14.0	46.0	0.0	0.0	0.0	24.0
Oxalicibacterium	5.0	2.0	1.0	10.0	0.0	5.0	1.0	4.0	9.0	3.0	7.0	4.0	3.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
Oxalobacter	3.0	3.0	0.0	3.0	0.0	2.0	4.0	1.0	3.0	2.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0
Oxobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P3OB-51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAUC26f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMMR1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenalcaligenes	1.0	0.0	0.0	2.0	0.0	4.0	2.0	0.0	2.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenarthrobacter	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenibacillus	3.0	3.0	4.0	5.0	12.0	3.0	1.0	31.0	5.0	6.0	9.0	9.0	0.0	5.0	3.0	0.0	3.0	5.0	1.0	28.0
Paeniclostridium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Paeniglutamicibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Paenirhodobacter	0.0	1.0	0.0	1.0	2.0	0.0	1.0	4.0	0.0	0.0	3.0	0.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Paenisporosarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pajaroellobacter	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	2.0	0.0	6.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
Paludibacter	8.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	4.0	4.0	1.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
Paludibacteraceae (uncultured)	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Paludibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paludibaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Paludisphaera	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Panacagrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pandoraea	3.0	2.0	3.0	4.0	1.0	4.0	9.0	6.0	5.0	10.0	9.0	3.0	2.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0
Pantoea	2.0	6.0	7.0	0.0	1.0	0.0	3.0	7.0	3.0	1.0	0.0	0.0	6.0	2.0	0.0	0.0	54.0	63.0	70.0	39.0
Papillibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parabacteroides	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Parablastomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paracaedibacteraceae (uncultured)	25.0	7.0	10.0	38.0	30.0	29.0	112.0	62.0	128.0	26.0	49.0	7.0	84.0	25.0	9.0	8.0	0.0	0.0	0.0	0.0
Paraclostridium	0.0	5.0	1.0	2.0	9.0	0.0	1.0	19.0	0.0	7.0	7.0	7.0	1.0	13.0	10.0	1.0	0.0	0.0	0.0	67.0
Paracoccus	62.0	90.0	204.0	233.0	352.0	36.0	157.0	295.0	55.0	131.0	230.0	280.0	505.0	247.0	335.0	338.0	0.0	1.0	0.0	28.0
Parafrigoribacterium	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paralcaligenes	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Paraperlucidibaca	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parapusillimonas	3.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	3.0	4.0	5.0	3.0	4.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
Pararhodospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parasegetibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parasphingopyxis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parasutterella	12.0	14.0	14.0	24.0	6.0	6.0	14.0	16.0	24.0	21.0	19.0	14.0	12.0	32.0	5.0	7.0	0.0	0.0	0.0	6.0
Parvibaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pasteurella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Patulibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paucibacter	16.0	8.0	20.0	16.0	7.0	15.0	9.0	10.0	17.0	18.0	14.0	16.0	9.0	18.0	4.0	0.0	0.0	0.0	0.0	17.0
Paucimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pectobacterium	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	4.0	3.0	0.0
Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
Pedobacter	32.0	8.0	8.0	8.0	10.0	24.0	24.0	1.0	28.0	10.0	7.0	1.0	9.0	27.0	15.0	27.0	0.0	0.0	0.0	10.0
Pedomicrobium	1.0	2.0	8.0	23.0	27.0	2.0	8.0	26.0	6.0	7.0	4.0	3.0	57.0	32.0	6.0	0.0	0.0	0.0	0.0	0.0
Pelagibaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelagibacterium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	3.0	2.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Pelagicoccus	4.0	2.0	1.0	6.0	0.0	1.0	13.0	8.0	15.0	6.0	4.0	24.0	13.0	1.0	2.0	0.0	0.0	0.0	0.0	11.0
Pelagicola	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelistega	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelomonas	241.0	328.0	297.0	377.0	288.0	234.0	368.0	448.0	322.0	515.0	469.0	590.0	104.0	224.0	94.0	176.0	1.0	0.0	0.0	174.0
Pelosinus	0.0	2.0	0.0	3.0	2.0	1.0	0.0	4.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptoclostridium	0.0	1.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0
Peptococcaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
