	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Microbacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microbacteriaceae (uncultured)	0.0	11.0	29.0	2.0	16.0	2.0	0.0	14.0	0.0	9.0	9.0	4.0	0.0	2.0	6.0	11.0	0.0	0.0	0.0	33.0
Microbacterium	21.0	220.0	288.0	45.0	342.0	26.0	23.0	168.0	28.0	130.0	90.0	26.0	9.0	28.0	86.0	66.0	0.0	0.0	0.0	233.0
Microcella	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micrococcus	0.0	4.0	6.0	2.0	4.0	4.0	0.0	3.0	0.0	2.0	4.0	0.0	0.0	1.0	4.0	11.0	0.0	0.0	0.0	5.0
Microlunatus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micromonospora	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropepsaceae (uncultured)	4.0	2.0	2.0	20.0	17.0	8.0	6.0	20.0	9.0	4.0	4.0	0.0	55.0	9.0	11.0	15.0	0.0	0.0	0.0	0.0
Micropepsis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropruina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
Microscilla	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microscillaceae (uncultured)	23.0	10.0	21.0	9.0	10.0	21.0	16.0	53.0	29.0	15.0	3.0	5.0	5.0	16.0	8.0	10.0	0.0	0.0	0.0	5.0
Microterricola	0.0	3.0	5.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microtrichaceae (uncultured)	0.0	0.0	0.0	2.0	4.0	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	22.0	4.0	0.0	0.0	0.0	0.0	0.0
Microvirga	0.0	1.0	0.0	8.0	10.0	0.0	5.0	3.0	0.0	3.0	1.0	0.0	16.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0
Microvirgula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Midichloriaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Milano-WF1B-03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuaria	8.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	7.0	3.0	0.0	4.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moraxella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moraxellaceae (uncultured)	17.0	13.0	6.0	20.0	9.0	6.0	27.0	27.0	6.0	5.0	0.0	3.0	137.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
Morganella	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
Mucilaginibacter	14.0	3.0	0.0	7.0	7.0	13.0	5.0	4.0	16.0	5.0	1.0	0.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Mucispirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycetocola	0.0	12.0	7.0	5.0	9.0	0.0	1.0	3.0	0.0	2.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Mycobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Mycoplasma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myroides	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myxococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myxosarcina SAG 30.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NS10 marine group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NS4 marine group	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NS5 marine group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Naasia	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nannocystaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nannocystis	0.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	5.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0
Nautella	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Negativibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neisseria	11.0	2.0	6.0	8.0	4.0	3.0	4.0	6.0	11.0	4.0	3.0	10.0	27.0	11.0	5.0	0.0	0.0	0.0	0.0	5.0
Neisseriaceae (uncultured)	6.0	0.0	3.0	2.0	5.0	17.0	10.0	1.0	32.0	3.0	3.0	0.0	60.0	10.0	10.0	26.0	0.0	0.0	0.0	0.0
Neorhizobium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nevskia	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niabella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Niastella	4.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nibribacter	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Nioella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitratifractor	3.0	0.0	0.0	1.0	0.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0
Nitratireductor	0.0	4.0	0.0	7.0	9.0	0.0	1.0	4.0	5.0	2.0	5.0	5.0	12.0	5.0	7.0	3.0	0.0	0.0	0.0	0.0
Nitrincolaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitritalea	6.0	1.0	0.0	2.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Nitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
Nitrosomonadaceae (uncultured)	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrosomonas	3.0	8.0	4.0	4.0	2.0	1.0	4.0	7.0	4.0	4.0	6.0	3.0	23.0	60.0	1.0	0.0	0.0	0.0	0.0	0.0
Nitrosospira	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrospira	5.0	6.0	10.0	33.0	16.0	9.0	11.0	26.0	28.0	6.0	5.0	1.0	155.0	513.0	3.0	6.0	0.0	0.0	0.0	0.0
Nitrospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niveispirillum	0.0	14.0	7.0	1.0	38.0	0.0	0.0	73.0	0.0	23.0	11.0	7.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Nocardioidaceae (uncultured)	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nocardioides	0.0	1.0	1.0	7.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0
Nocardiopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Nodularia PCC-9350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nordella	3.0	2.0	7.0	27.0	49.0	3.0	4.0	17.0	3.0	4.0	8.0	7.0	48.0	16.0	24.0	12.0	0.0	0.0	0.0	0.0
Nostoc PCC-7107	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nostoc PCC-73102	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Noviherbaspirillum	62.0	20.0	25.0	61.0	13.0	43.0	44.0	34.0	58.0	41.0	68.0	42.0	30.0	45.0	21.0	32.0	0.0	0.0	0.0	14.0
Novispirillum	0.0	1.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novosphingobium	99.0	111.0	260.0	278.0	459.0	126.0	192.0	258.0	177.0	174.0	238.0	287.0	1244.0	175.0	679.0	482.0	0.0	0.0	0.0	75.0
Nubsella	4.0	1.0	6.0	0.0	0.0	7.0	1.0	0.0	3.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OLB12	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
OLB15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OLB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
OM27 clade	0.0	0.0	6.0	10.0	0.0	0.0	2.0	28.0	6.0	26.0	34.0	31.0	45.0	14.0	16.0	12.0	0.0	0.0	0.0	0.0
OM43 clade	21.0	7.0	21.0	7.0	3.0	6.0	15.0	4.0	6.0	7.0	14.0	13.0	22.0	6.0	7.0	0.0	0.0	0.0	0.0	9.0
OM60(NOR5) clade	2.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0
Oceanibulbus	0.0	8.0	8.0	8.0	22.0	4.0	5.0	18.0	2.0	5.0	21.0	40.0	20.0	14.0	30.0	23.0	0.0	0.0	0.0	0.0
Oceanicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceanicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceaniovalibus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oceanobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Oceanobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ochrobactrum	2.0	2.0	6.0	8.0	4.0	3.0	6.0	3.0	4.0	1.0	2.0	0.0	28.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0
Octadecabacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ohtaekwangia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oleiphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oligella	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Oligoflexaceae (uncultured)	1.0	8.0	0.0	2.0	14.0	5.0	7.0	19.0	9.0	10.0	7.0	0.0	65.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0
Oligoflexus	4.0	4.0	3.0	6.0	3.0	9.0	3.0	7.0	7.0	4.0	6.0	0.0	77.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Opitutaceae (uncultured)	1.0	0.0	4.0	6.0	2.0	2.0	4.0	4.0	12.0	3.0	2.0	0.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Opitutus	8.0	2.0	7.0	23.0	3.0	14.0	12.0	40.0	21.0	25.0	18.0	13.0	28.0	3.0	6.0	0.0	0.0	0.0	0.0	4.0
Oribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ornithinibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Orrella	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Oryzihumus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillatoria PCC-6304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillibacter	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ottowia	32.0	47.0	65.0	81.0	45.0	40.0	60.0	66.0	41.0	64.0	83.0	117.0	17.0	35.0	22.0	51.0	0.0	0.0	0.0	24.0
Oxalicibacterium	2.0	1.0	1.0	6.0	0.0	2.0	1.0	6.0	8.0	3.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Oxalobacter	1.0	1.0	0.0	8.0	0.0	1.0	5.0	1.0	5.0	4.0	3.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	14.0
Oxobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P3OB-51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAUC26f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMMR1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenalcaligenes	2.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	2.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Paenarthrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenibacillus	1.0	7.0	2.0	5.0	8.0	2.0	5.0	38.0	4.0	14.0	5.0	13.0	0.0	1.0	2.0	0.0	1.0	1.0	2.0	26.0
Paeniclostridium	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Paeniglutamicibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenirhodobacter	0.0	1.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	2.0	2.0	0.0	6.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0
Paenisporosarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pajaroellobacter	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	0.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
Paludibacter	8.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	2.0	2.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Paludibacteraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paludibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paludibaculum	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Paludisphaera	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Panacagrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pandoraea	1.0	4.0	1.0	5.0	3.0	2.0	5.0	3.0	2.0	9.0	13.0	10.0	4.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0
Pantoea	7.0	10.0	12.0	9.0	5.0	0.0	2.0	8.0	1.0	1.0	1.0	0.0	9.0	6.0	2.0	0.0	72.0	70.0	77.0	33.0
Papillibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parabacteroides	4.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Parablastomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paracaedibacteraceae (uncultured)	42.0	6.0	9.0	45.0	27.0	31.0	106.0	65.0	119.0	19.0	46.0	5.0	109.0	43.0	10.0	9.0	0.0	0.0	0.0	0.0
Paraclostridium	0.0	3.0	1.0	2.0	11.0	1.0	2.0	21.0	0.0	8.0	9.0	5.0	1.0	6.0	6.0	7.0	0.0	0.0	0.0	62.0
Paracoccus	54.0	62.0	190.0	254.0	335.0	46.0	167.0	311.0	53.0	133.0	217.0	268.0	496.0	248.0	366.0	332.0	0.0	0.0	0.0	15.0
Parafrigoribacterium	0.0	1.0	2.0	2.0	3.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Paralcaligenes	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Paraperlucidibaca	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parapusillimonas	2.0	0.0	2.0	4.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	2.0	3.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0
Pararhodospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parasegetibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parasphingopyxis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parasutterella	18.0	14.0	14.0	24.0	3.0	9.0	10.0	19.0	10.0	11.0	11.0	15.0	18.0	39.0	3.0	2.0	0.0	0.0	0.0	6.0
Parvibaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pasteurella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Patulibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paucibacter	12.0	7.0	16.0	24.0	7.0	10.0	21.0	24.0	13.0	18.0	8.0	13.0	4.0	11.0	1.0	0.0	0.0	0.0	0.0	9.0
Paucimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pectobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	4.0	4.0	0.0
Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Pedobacter	33.0	12.0	8.0	7.0	11.0	30.0	24.0	6.0	22.0	7.0	6.0	2.0	5.0	19.0	10.0	32.0	0.0	0.0	0.0	8.0
Pedomicrobium	0.0	1.0	16.0	25.0	40.0	2.0	5.0	22.0	5.0	13.0	6.0	5.0	37.0	22.0	8.0	0.0	0.0	0.0	0.0	0.0
Pelagibaca	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pelagibacterium	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Pelagicoccus	3.0	1.0	5.0	8.0	0.0	2.0	17.0	15.0	17.0	4.0	5.0	16.0	9.0	1.0	1.0	0.0	0.0	0.0	0.0	12.0
Pelagicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelistega	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelomonas	300.0	309.0	351.0	412.0	298.0	270.0	361.0	454.0	324.0	550.0	486.0	665.0	104.0	226.0	91.0	151.0	0.0	1.0	1.0	213.0
Pelosinus	0.0	4.0	0.0	0.0	1.0	2.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptoclostridium	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	7.0
Peptococcaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
