"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Desulfomicrobium baculatum"	"S"	899	5	1	NA	NA	NA	2	3	5	NA	NA	NA	NA	NA	0.0006958	0.0003299	NA	NA	NA	0.0002319	0.000346	0.0006958	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfomicrobiaceae>Desulfomicrobium"
"Desulfomicrobium baculatum DSM 4028"	"-"	525897	5	1	NA	NA	NA	2	3	5	NA	NA	NA	NA	NA	0.0006958	0.0003299	NA	NA	NA	0.0002319	0.000346	0.0006958	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfomicrobiaceae>Desulfomicrobium>Desulfomicrobium&nbsp;baculatum"
"Desulfuromonadales"	"O"	69541	374	31	6	NA	NA	246	203	374	1	NA	51	165	5	0.05205	0.01023	0.0135	NA	NA	0.02852	0.02342	0.05205	5.981e-05	NA	0.03896	0.01945	0.01144	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfuromonadaceae"	"F"	213421	148	14	1	NA	NA	103	103	148	1	NA	27	76	2	0.02063	0.004619	0.00225	NA	NA	0.01194	0.01188	0.0206	5.981e-05	NA	0.02063	0.008957	0.004576	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales"
"Pelobacter"	"G"	18	66	10	1	NA	NA	52	43	66	1	NA	7	32	1	0.009185	0.003299	0.00225	NA	NA	0.006029	0.00496	0.009185	5.981e-05	NA	0.005348	0.003771	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Pelobacter propionicus"	"S"	29543	14	5	NA	NA	NA	12	12	14	1	NA	NA	9	NA	0.001948	0.00165	NA	NA	NA	0.001391	0.001384	0.001948	5.981e-05	NA	NA	0.001061	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter"
"Pelobacter propionicus DSM 2379"	"-"	338966	14	5	NA	NA	NA	12	12	14	1	NA	NA	9	NA	0.001948	0.00165	NA	NA	NA	0.001391	0.001384	0.001948	5.981e-05	NA	NA	0.001061	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter>Pelobacter&nbsp;propionicus"
"Pelobacter sp. SFB93"	"S"	1842532	36	5	1	NA	NA	29	23	36	NA	NA	6	18	1	0.00501	0.00165	0.00225	NA	NA	0.003362	0.002653	0.00501	NA	NA	0.004584	0.002121	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter"
"Desulfuromonas"	"G"	890	80	4	NA	NA	NA	48	59	80	NA	NA	18	43	1	0.01375	0.00132	NA	NA	NA	0.005565	0.006805	0.01113	NA	NA	0.01375	0.005068	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Desulfuromonas sp. DDH964"	"S"	1823759	32	4	NA	NA	NA	24	32	29	NA	NA	6	21	NA	0.004584	0.00132	NA	NA	NA	0.002782	0.003691	0.004036	NA	NA	0.004584	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Desulfuromonas"
"Geobacteraceae"	"F"	213422	204	12	4	NA	NA	125	87	204	NA	NA	20	82	3	0.02839	0.003959	0.009001	NA	NA	0.01449	0.01004	0.02839	NA	NA	0.01528	0.009664	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales"
"Geobacter"	"G"	28231	195	12	4	NA	NA	116	78	195	NA	NA	20	74	3	0.02714	0.003959	0.009001	NA	NA	0.01345	0.008997	0.02714	NA	NA	0.01528	0.008721	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae"
"Geobacter anodireducens"	"S"	1340425	8	4	NA	NA	NA	8	4	6	NA	NA	NA	5	NA	0.00132	0.00132	NA	NA	NA	0.0009275	0.0004614	0.000835	NA	NA	NA	0.0005893	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter metallireducens"	"S"	28232	30	2	NA	NA	NA	4	3	30	NA	NA	5	4	NA	0.004175	0.0006598	NA	NA	NA	0.0004637	0.000346	0.004175	NA	NA	0.00382	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter metallireducens GS-15"	"-"	269799	30	2	NA	NA	NA	4	3	30	NA	NA	5	4	NA	0.004175	0.0006598	NA	NA	NA	0.0004637	0.000346	0.004175	NA	NA	0.00382	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter>Geobacter&nbsp;metallireducens"
"Geobacter lovleyi"	"S"	313985	33	2	NA	NA	NA	21	16	33	NA	NA	4	15	NA	0.004593	0.0006598	NA	NA	NA	0.002435	0.001846	0.004593	NA	NA	0.003056	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter lovleyi SZ"	"-"	398767	33	2	NA	NA	NA	21	16	33	NA	NA	4	15	NA	0.004593	0.0006598	NA	NA	NA	0.002435	0.001846	0.004593	NA	NA	0.003056	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter>Geobacter&nbsp;lovleyi"
"Geobacter sulfurreducens"	"S"	35554	13	1	NA	NA	NA	5	5	13	NA	NA	NA	10	NA	0.001809	0.0003299	NA	NA	NA	0.0005797	0.0005767	0.001809	NA	NA	NA	0.001179	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter daltonii"	"S"	1203471	4	1	NA	NA	NA	1	2	4	NA	NA	NA	2	NA	0.0005567	0.0003299	NA	NA	NA	0.0001159	0.0002307	0.0005567	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter daltonii FRC-32"	"-"	316067	4	1	NA	NA	NA	1	2	4	NA	NA	NA	2	NA	0.0005567	0.0003299	NA	NA	NA	0.0001159	0.0002307	0.0005567	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter>Geobacter&nbsp;daltonii"
"Desulfobacterales"	"O"	213118	266	23	NA	NA	NA	185	145	266	NA	NA	31	137	1	0.03702	0.007588	NA	NA	NA	0.02145	0.01673	0.03702	NA	NA	0.02368	0.01615	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfobacteraceae"	"F"	213119	206	18	NA	NA	NA	143	117	206	NA	NA	29	117	1	0.02867	0.005938	NA	NA	NA	0.01658	0.0135	0.02867	NA	NA	0.02216	0.01379	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales"
"Desulfococcus"	"G"	896	61	7	NA	NA	NA	36	41	61	NA	NA	6	24	NA	0.008489	0.002309	NA	NA	NA	0.004174	0.004729	0.008489	NA	NA	0.004584	0.002828	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfococcus multivorans"	"S"	897	39	7	NA	NA	NA	26	25	39	NA	NA	3	16	NA	0.005428	0.002309	NA	NA	NA	0.003014	0.002884	0.005428	NA	NA	0.002292	0.001886	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfococcus"
"Desulfobacterium"	"G"	2295	29	5	NA	NA	NA	24	7	29	NA	NA	4	15	NA	0.004036	0.00165	NA	NA	NA	0.002782	0.0008074	0.004036	NA	NA	0.003056	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacterium autotrophicum"	"S"	2296	29	5	NA	NA	NA	24	7	29	NA	NA	4	15	NA	0.004036	0.00165	NA	NA	NA	0.002782	0.0008074	0.004036	NA	NA	0.003056	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacterium"
"Desulfobacterium autotrophicum HRM2"	"-"	177437	29	5	NA	NA	NA	24	7	29	NA	NA	4	15	NA	0.004036	0.00165	NA	NA	NA	0.002782	0.0008074	0.004036	NA	NA	0.003056	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacterium>Desulfobacterium&nbsp;autotrophicum"
"Desulfobacter"	"G"	2289	33	2	NA	NA	NA	33	20	33	NA	NA	6	17	NA	0.004593	0.0006598	NA	NA	NA	0.003826	0.002307	0.004593	NA	NA	0.004584	0.002004	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacter postgatei"	"S"	2293	33	2	NA	NA	NA	33	20	33	NA	NA	6	17	NA	0.004593	0.0006598	NA	NA	NA	0.003826	0.002307	0.004593	NA	NA	0.004584	0.002004	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacter"
"Desulfobacter postgatei 2ac9"	"-"	879212	33	2	NA	NA	NA	33	20	33	NA	NA	6	17	NA	0.004593	0.0006598	NA	NA	NA	0.003826	0.002307	0.004593	NA	NA	0.004584	0.002004	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacter>Desulfobacter&nbsp;postgatei"
"Desulfobacula"	"G"	28222	15	1	NA	NA	NA	14	14	15	NA	NA	6	15	NA	0.004584	0.0003299	NA	NA	NA	0.001623	0.001615	0.002088	NA	NA	0.004584	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacula toluolica"	"S"	28223	15	1	NA	NA	NA	14	14	15	NA	NA	6	15	NA	0.004584	0.0003299	NA	NA	NA	0.001623	0.001615	0.002088	NA	NA	0.004584	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacula"
"Desulfobacula toluolica Tol2"	"-"	651182	15	1	NA	NA	NA	14	14	15	NA	NA	6	15	NA	0.004584	0.0003299	NA	NA	NA	0.001623	0.001615	0.002088	NA	NA	0.004584	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacula>Desulfobacula&nbsp;toluolica"
"Desulfobulbaceae"	"F"	213121	54	5	NA	NA	NA	41	28	54	NA	NA	2	20	NA	0.007515	0.00165	NA	NA	NA	0.004753	0.00323	0.007515	NA	NA	0.001528	0.002357	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales"
"Desulfocapsa"	"G"	53318	7	3	NA	NA	NA	7	2	7	NA	NA	NA	6	NA	0.0009897	0.0009897	NA	NA	NA	0.0008116	0.0002307	0.0009742	NA	NA	NA	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfocapsa sulfexigens"	"S"	65555	7	3	NA	NA	NA	7	2	7	NA	NA	NA	6	NA	0.0009897	0.0009897	NA	NA	NA	0.0008116	0.0002307	0.0009742	NA	NA	NA	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfocapsa"
"Desulfocapsa sulfexigens DSM 10523"	"-"	1167006	7	3	NA	NA	NA	7	2	7	NA	NA	NA	6	NA	0.0009897	0.0009897	NA	NA	NA	0.0008116	0.0002307	0.0009742	NA	NA	NA	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfocapsa>Desulfocapsa&nbsp;sulfexigens"
"Desulfobulbus"	"G"	893	9	1	NA	NA	NA	9	4	8	NA	NA	NA	3	NA	0.001113	0.0003299	NA	NA	NA	0.001043	0.0004614	0.001113	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfobulbus sp. ORNL"	"S"	1986146	9	1	NA	NA	NA	9	4	8	NA	NA	NA	3	NA	0.001113	0.0003299	NA	NA	NA	0.001043	0.0004614	0.001113	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfobulbus"
"Desulfurivibrio"	"G"	427922	14	1	NA	NA	NA	14	8	12	NA	NA	1	6	NA	0.00167	0.0003299	NA	NA	NA	0.001623	0.0009228	0.00167	NA	NA	0.000764	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfurivibrio alkaliphilus"	"S"	427923	14	1	NA	NA	NA	14	8	12	NA	NA	1	6	NA	0.00167	0.0003299	NA	NA	NA	0.001623	0.0009228	0.00167	NA	NA	0.000764	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfurivibrio"
"Desulfurivibrio alkaliphilus AHT 2"	"-"	589865	14	1	NA	NA	NA	14	8	12	NA	NA	1	6	NA	0.00167	0.0003299	NA	NA	NA	0.001623	0.0009228	0.00167	NA	NA	0.000764	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfurivibrio>Desulfurivibrio&nbsp;alkaliphilus"
"Syntrophobacterales"	"O"	213462	461	20	NA	NA	1	248	221	461	NA	NA	15	133	4	0.3096	0.006598	NA	NA	0.3096	0.02875	0.02549	0.06416	NA	NA	0.01146	0.01567	0.009151	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Syntrophaceae"	"F"	213468	420	17	NA	NA	1	209	187	420	NA	NA	9	110	3	0.3096	0.005608	NA	NA	0.3096	0.02423	0.02157	0.05845	NA	NA	0.006876	0.01296	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales"
"Desulfomonile"	"G"	2357	144	11	NA	NA	NA	41	55	144	NA	NA	7	42	1	0.02004	0.003629	NA	NA	NA	0.004753	0.006344	0.02004	NA	NA	0.005348	0.00495	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Desulfomonile tiedjei"	"S"	2358	144	11	NA	NA	NA	41	55	144	NA	NA	7	42	1	0.02004	0.003629	NA	NA	NA	0.004753	0.006344	0.02004	NA	NA	0.005348	0.00495	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfomonile"
"Desulfomonile tiedjei DSM 6799"	"-"	706587	144	11	NA	NA	NA	41	55	144	NA	NA	7	42	1	0.02004	0.003629	NA	NA	NA	0.004753	0.006344	0.02004	NA	NA	0.005348	0.00495	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfomonile>Desulfomonile&nbsp;tiedjei"
"Syntrophus"	"G"	43773	222	4	NA	NA	NA	140	103	222	NA	NA	2	53	1	0.0309	0.00132	NA	NA	NA	0.01623	0.01188	0.0309	NA	NA	0.001528	0.006246	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Syntrophus aciditrophicus"	"S"	316277	222	4	NA	NA	NA	140	103	222	NA	NA	2	53	1	0.0309	0.00132	NA	NA	NA	0.01623	0.01188	0.0309	NA	NA	0.001528	0.006246	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Syntrophus"
"Syntrophus aciditrophicus SB"	"-"	56780	222	4	NA	NA	NA	140	103	222	NA	NA	2	53	1	0.0309	0.00132	NA	NA	NA	0.01623	0.01188	0.0309	NA	NA	0.001528	0.006246	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Syntrophus>Syntrophus&nbsp;aciditrophicus"
"Desulfobacca"	"G"	60892	46	2	NA	NA	1	26	26	46	NA	NA	NA	15	1	0.3096	0.0006598	NA	NA	0.3096	0.003014	0.002999	0.006402	NA	NA	NA	0.001768	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Desulfobacca acetoxidans"	"S"	60893	46	2	NA	NA	1	26	26	46	NA	NA	NA	15	1	0.3096	0.0006598	NA	NA	0.3096	0.003014	0.002999	0.006402	NA	NA	NA	0.001768	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfobacca"
"Desulfobacca acetoxidans DSM 11109"	"-"	880072	46	2	NA	NA	1	26	26	46	NA	NA	NA	15	1	0.3096	0.0006598	NA	NA	0.3096	0.003014	0.002999	0.006402	NA	NA	NA	0.001768	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfobacca>Desulfobacca&nbsp;acetoxidans"
"Syntrophobacteraceae"	"F"	213465	34	3	NA	NA	NA	34	28	31	NA	NA	6	21	NA	0.004584	0.0009897	NA	NA	NA	0.003942	0.00323	0.004314	NA	NA	0.004584	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales"
"Syntrophobacter"	"G"	29526	34	3	NA	NA	NA	34	28	31	NA	NA	6	21	NA	0.004584	0.0009897	NA	NA	NA	0.003942	0.00323	0.004314	NA	NA	0.004584	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae"
"Syntrophobacter fumaroxidans"	"S"	119484	34	3	NA	NA	NA	34	28	31	NA	NA	6	21	NA	0.004584	0.0009897	NA	NA	NA	0.003942	0.00323	0.004314	NA	NA	0.004584	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae>Syntrophobacter"
"Syntrophobacter fumaroxidans MPOB"	"-"	335543	34	3	NA	NA	NA	34	28	31	NA	NA	6	21	NA	0.004584	0.0009897	NA	NA	NA	0.003942	0.00323	0.004314	NA	NA	0.004584	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae>Syntrophobacter>Syntrophobacter&nbsp;fumaroxidans"
"unclassified Deltaproteobacteria"	"-"	45456	73	6	NA	NA	NA	73	73	63	NA	NA	8	38	NA	0.008768	0.001979	NA	NA	NA	0.008463	0.00842	0.008768	NA	NA	0.006112	0.004478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Candidatus Babela"	"G"	1551504	73	6	NA	NA	NA	73	73	63	NA	NA	8	38	NA	0.008768	0.001979	NA	NA	NA	0.008463	0.00842	0.008768	NA	NA	0.006112	0.004478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>unclassified&nbsp;Deltaproteobacteria"
"Candidatus Babela massiliensis"	"S"	673862	73	6	NA	NA	NA	73	73	63	NA	NA	8	38	NA	0.008768	0.001979	NA	NA	NA	0.008463	0.00842	0.008768	NA	NA	0.006112	0.004478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>unclassified&nbsp;Deltaproteobacteria>Candidatus&nbsp;Babela"
"Bradymonadales"	"O"	1779134	34	5	1	NA	NA	25	25	34	NA	NA	2	17	3	0.006864	0.00165	0.00225	NA	NA	0.002898	0.002884	0.004732	NA	NA	0.001528	0.002004	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Bradymonadaceae"	"F"	1779135	34	5	1	NA	NA	25	25	34	NA	NA	2	17	3	0.006864	0.00165	0.00225	NA	NA	0.002898	0.002884	0.004732	NA	NA	0.001528	0.002004	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Bradymonadales"
"Bradymonas"	"G"	1779136	34	5	1	NA	NA	25	25	34	NA	NA	2	17	3	0.006864	0.00165	0.00225	NA	NA	0.002898	0.002884	0.004732	NA	NA	0.001528	0.002004	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Bradymonadales>Bradymonadaceae"
"Bradymonas sediminis"	"S"	1548548	34	5	1	NA	NA	25	25	34	NA	NA	2	17	3	0.006864	0.00165	0.00225	NA	NA	0.002898	0.002884	0.004732	NA	NA	0.001528	0.002004	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Bradymonadales>Bradymonadaceae>Bradymonas"
"Desulfarculales"	"O"	453227	11	4	NA	NA	NA	7	9	11	NA	NA	1	5	1	0.002288	0.00132	NA	NA	NA	0.0008116	0.001038	0.001531	NA	NA	0.000764	0.0005893	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfarculaceae"	"F"	453228	11	4	NA	NA	NA	7	9	11	NA	NA	1	5	1	0.002288	0.00132	NA	NA	NA	0.0008116	0.001038	0.001531	NA	NA	0.000764	0.0005893	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfarculales"
"Desulfarculus"	"G"	453229	11	4	NA	NA	NA	7	9	11	NA	NA	1	5	1	0.002288	0.00132	NA	NA	NA	0.0008116	0.001038	0.001531	NA	NA	0.000764	0.0005893	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfarculales>Desulfarculaceae"
"Desulfarculus baarsii"	"S"	453230	11	4	NA	NA	NA	7	9	11	NA	NA	1	5	1	0.002288	0.00132	NA	NA	NA	0.0008116	0.001038	0.001531	NA	NA	0.000764	0.0005893	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfarculales>Desulfarculaceae>Desulfarculus"
"Desulfarculus baarsii DSM 2075"	"-"	644282	11	4	NA	NA	NA	7	9	11	NA	NA	1	5	1	0.002288	0.00132	NA	NA	NA	0.0008116	0.001038	0.001531	NA	NA	0.000764	0.0005893	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfarculales>Desulfarculaceae>Desulfarculus>Desulfarculus&nbsp;baarsii"
