"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Acidovorax sp. RAC01"	"S"	1842533	5799	293	86	NA	NA	4269	4212	5002	34	2	665	5799	103	0.8368	0.09666	0.1935	NA	NA	0.4949	0.4858	0.6961	0.002033	0.8368	0.5081	0.6834	0.2356	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax carolinensis"	"S"	553814	6148	277	70	1	NA	4803	4245	4526	16	NA	728	6148	145	0.7246	0.09139	0.1575	0.4695	NA	0.5568	0.4896	0.6299	0.0009569	NA	0.5562	0.7246	0.3317	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax sp. KKS102"	"S"	358220	4433	204	69	NA	NA	3599	3074	3645	16	1	522	4433	90	0.5224	0.0673	0.1553	NA	NA	0.4173	0.3546	0.5073	0.0009569	0.4184	0.3988	0.5224	0.2059	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax sp. 1608163"	"S"	2478662	2777	71	35	NA	NA	575	720	2777	8	NA	183	1466	21	0.3865	0.02342	0.07876	NA	NA	0.06666	0.08305	0.3865	0.0004785	NA	0.1398	0.1728	0.04805	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax sp. T1"	"S"	1858609	658	68	19	NA	NA	472	471	658	3	1	74	633	45	0.4184	0.02243	0.04275	NA	NA	0.05472	0.05433	0.09157	0.0001794	0.4184	0.05654	0.0746	0.103	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax citrulli"	"S"	80869	95	9	1	NA	NA	31	34	95	NA	NA	10	63	9	0.02059	0.002969	0.00225	NA	NA	0.003594	0.003922	0.01322	NA	NA	0.00764	0.007425	0.02059	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax avenae"	"S"	80867	28	1	NA	NA	NA	11	13	28	NA	NA	2	21	NA	0.003897	0.0003299	NA	NA	NA	0.001275	0.0015	0.003897	NA	NA	0.001528	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax avenae subsp. avenae"	"-"	80870	28	1	NA	NA	NA	11	13	28	NA	NA	2	21	NA	0.003897	0.0003299	NA	NA	NA	0.001275	0.0015	0.003897	NA	NA	0.001528	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax>Acidovorax&nbsp;avenae"
"Acidovorax avenae subsp. avenae ATCC 19860"	"-"	643561	28	1	NA	NA	NA	11	13	28	NA	NA	2	21	NA	0.003897	0.0003299	NA	NA	NA	0.001275	0.0015	0.003897	NA	NA	0.001528	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax>Acidovorax&nbsp;avenae>Acidovorax&nbsp;avenae&nbsp;subsp.&nbsp;avenae"
"Hydrogenophaga"	"G"	47420	6422	1178	255	1	NA	5881	5825	6349	37	1	847	6422	217	0.8836	0.3886	0.5738	0.4695	NA	0.6818	0.6719	0.8836	0.002213	0.4184	0.6471	0.7569	0.4965	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Hydrogenophaga crassostreae"	"S"	1763535	2896	500	98	1	NA	2531	2443	2777	11	1	382	2896	118	0.4695	0.165	0.2205	0.4695	NA	0.2934	0.2818	0.3865	0.0006579	0.4184	0.2918	0.3413	0.27	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Hydrogenophaga"
"Hydrogenophaga sp. RAC07"	"S"	1842537	2504	395	81	NA	NA	2238	2390	2504	17	NA	311	2397	80	0.3485	0.1303	0.1823	NA	NA	0.2595	0.2757	0.3485	0.001017	NA	0.2376	0.2825	0.183	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Hydrogenophaga"
"Hydrogenophaga sp. PBC"	"S"	795665	1096	275	74	NA	NA	1078	965	1045	9	NA	151	1096	17	0.1665	0.09073	0.1665	NA	NA	0.125	0.1113	0.1454	0.0005383	NA	0.1154	0.1292	0.03889	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Hydrogenophaga"
"Ramlibacter"	"G"	174951	3330	693	214	1	1	3330	2226	1938	9	NA	198	1410	46	0.4815	0.2286	0.4815	0.4695	0.3096	0.3861	0.2568	0.2697	0.0005383	NA	0.1513	0.1662	0.1052	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Ramlibacter tataouinensis"	"S"	94132	3330	693	214	1	1	3330	2226	1938	9	NA	198	1410	46	0.4815	0.2286	0.4815	0.4695	0.3096	0.3861	0.2568	0.2697	0.0005383	NA	0.1513	0.1662	0.1052	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Ramlibacter"
"Ramlibacter tataouinensis TTB310"	"-"	365046	2529	583	190	1	NA	2529	1495	1364	7	NA	118	729	31	0.4695	0.1923	0.4275	0.4695	NA	0.2932	0.1724	0.1898	0.0004187	NA	0.09015	0.08592	0.07092	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Ramlibacter>Ramlibacter&nbsp;tataouinensis"
"Polaromonas"	"G"	52972	2663	375	78	NA	1	2663	2154	2100	8	NA	289	2303	70	0.3096	0.1237	0.1755	NA	0.3096	0.3087	0.2485	0.2923	0.0004785	NA	0.2208	0.2714	0.1602	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Polaromonas sp. JS666"	"S"	296591	1290	191	48	NA	1	1290	1002	908	4	NA	105	835	24	0.3096	0.06301	0.108	NA	0.3096	0.1496	0.1156	0.1264	0.0002392	NA	0.08022	0.09841	0.05491	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Polaromonas"
"Polaromonas sp. SP1"	"S"	2268087	1001	142	26	NA	NA	974	818	831	3	NA	122	1001	36	0.118	0.04685	0.0585	NA	NA	0.1129	0.09435	0.1156	0.0001794	NA	0.09321	0.118	0.08236	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Polaromonas"
"Polaromonas naphthalenivorans"	"S"	216465	393	29	2	NA	NA	346	286	300	1	NA	53	393	7	0.04632	0.009567	0.0045	NA	NA	0.04011	0.03299	0.04175	5.981e-05	NA	0.04049	0.04632	0.01602	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Polaromonas"
"Polaromonas naphthalenivorans CJ2"	"-"	365044	393	29	2	NA	NA	346	286	300	1	NA	53	393	7	0.04632	0.009567	0.0045	NA	NA	0.04011	0.03299	0.04175	5.981e-05	NA	0.04049	0.04632	0.01602	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Polaromonas>Polaromonas&nbsp;naphthalenivorans"
"Comamonas"	"G"	283	2546	355	105	NA	NA	2338	2358	1954	19	NA	322	2546	47	0.3001	0.1171	0.2363	NA	NA	0.2711	0.272	0.2719	0.001136	NA	0.246	0.3001	0.1075	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Comamonas serinivorans"	"S"	1082851	836	95	25	NA	NA	836	774	553	7	NA	87	691	9	0.09692	0.03134	0.05625	NA	NA	0.09692	0.08928	0.07696	0.0004187	NA	0.06647	0.08144	0.02059	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas"
"Comamonas kerstersii"	"S"	225992	489	50	21	NA	NA	296	312	424	3	NA	69	489	12	0.05901	0.0165	0.04725	NA	NA	0.03432	0.03599	0.05901	0.0001794	NA	0.05272	0.05763	0.02745	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas"
"Comamonas testosteroni"	"S"	285	45	7	NA	NA	NA	45	36	41	NA	NA	5	34	NA	0.005706	0.002309	NA	NA	NA	0.005217	0.004152	0.005706	NA	NA	0.00382	0.004007	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas"
"Comamonas testosteroni TK102"	"-"	1392005	45	7	NA	NA	NA	45	36	41	NA	NA	5	34	NA	0.005706	0.002309	NA	NA	NA	0.005217	0.004152	0.005706	NA	NA	0.00382	0.004007	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas>Comamonas&nbsp;testosteroni"
"Simplicispira"	"G"	352450	4025	215	62	NA	1	3363	2757	3397	14	NA	508	4025	163	0.4744	0.07093	0.1395	NA	0.3096	0.3899	0.318	0.4728	0.0008373	NA	0.3881	0.4744	0.3729	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Simplicispira suum"	"S"	2109915	4025	215	62	NA	1	3363	2757	3397	14	NA	508	4025	163	0.4744	0.07093	0.1395	NA	0.3096	0.3899	0.318	0.4728	0.0008373	NA	0.3881	0.4744	0.3729	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Simplicispira"
"Serpentinomonas"	"G"	2490452	1147	196	59	NA	NA	953	987	1125	2	NA	147	1147	31	0.1566	0.06466	0.1328	NA	NA	0.1105	0.1138	0.1566	0.0001196	NA	0.1123	0.1352	0.07092	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Serpentinomonas mccroryi"	"S"	1458426	951	148	50	NA	NA	819	851	949	2	NA	129	951	26	0.1321	0.04883	0.1125	NA	NA	0.09495	0.09816	0.1321	0.0001196	NA	0.09855	0.1121	0.05948	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Serpentinomonas"
"Serpentinomonas raichei"	"S"	1458425	81	21	5	NA	NA	41	53	81	NA	NA	10	62	2	0.01127	0.006928	0.01125	NA	NA	0.004753	0.006113	0.01127	NA	NA	0.00764	0.007307	0.004576	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Serpentinomonas"
"Ottowia"	"G"	219181	2466	191	55	1	1	2458	2036	2101	4	NA	320	2466	53	0.4695	0.06301	0.1238	0.4695	0.3096	0.285	0.2348	0.2924	0.0002392	NA	0.2445	0.2906	0.1213	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Ottowia oryzae"	"S"	2109914	1740	138	38	1	NA	1740	1388	1462	3	NA	211	1672	33	0.4695	0.04553	0.08551	0.4695	NA	0.2017	0.1601	0.2035	0.0001794	NA	0.1612	0.1971	0.0755	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Ottowia"
"Ottowia sp. oral taxon 894"	"S"	1658672	793	53	17	NA	1	718	648	639	1	NA	109	793	20	0.3096	0.01749	0.03825	NA	0.3096	0.08324	0.07474	0.08893	5.981e-05	NA	0.08327	0.09346	0.04576	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Ottowia"
"Delftia"	"G"	80865	1320	119	26	NA	1	947	993	1320	13	NA	141	1081	27	0.3096	0.03926	0.0585	NA	0.3096	0.1098	0.1145	0.1837	0.0007775	NA	0.1077	0.1274	0.06177	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Delftia sp. Cs1-4"	"S"	742013	159	19	1	NA	NA	124	118	159	1	NA	22	151	2	0.02213	0.006268	0.00225	NA	NA	0.01438	0.01361	0.02213	5.981e-05	NA	0.01681	0.0178	0.004576	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia"
"Delftia acidovorans"	"S"	80866	182	9	2	NA	1	118	127	182	3	NA	20	151	5	0.3096	0.002969	0.0045	NA	0.3096	0.01368	0.01465	0.02533	0.0001794	NA	0.01528	0.0178	0.01144	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia"
"Delftia acidovorans SPH-1"	"-"	398578	182	9	2	NA	1	118	127	182	3	NA	20	151	5	0.3096	0.002969	0.0045	NA	0.3096	0.01368	0.01465	0.02533	0.0001794	NA	0.01528	0.0178	0.01144	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia>Delftia&nbsp;acidovorans"
"Delftia tsuruhatensis"	"S"	180282	78	9	1	NA	NA	78	66	55	NA	NA	6	78	2	0.009193	0.002969	0.00225	NA	NA	0.009043	0.007613	0.007654	NA	NA	0.004584	0.009193	0.004576	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia"
"Delftia sp. HK171"	"S"	1920191	22	1	NA	NA	NA	9	12	15	NA	NA	2	22	2	0.004576	0.0003299	NA	NA	NA	0.001043	0.001384	0.002088	NA	NA	0.001528	0.002593	0.004576	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia"
"Candidatus Symbiobacter"	"G"	1436289	155	49	14	NA	NA	118	102	96	5	NA	8	155	3	0.0315	0.01617	0.0315	NA	NA	0.01368	0.01177	0.01336	0.000299	NA	0.006112	0.01827	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Candidatus Symbiobacter mobilis"	"S"	1436290	155	49	14	NA	NA	118	102	96	5	NA	8	155	3	0.0315	0.01617	0.0315	NA	NA	0.01368	0.01177	0.01336	0.000299	NA	0.006112	0.01827	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Candidatus&nbsp;Symbiobacter"
"Candidatus Symbiobacter mobilis CR"	"-"	946483	155	49	14	NA	NA	118	102	96	5	NA	8	155	3	0.0315	0.01617	0.0315	NA	NA	0.01368	0.01177	0.01336	0.000299	NA	0.006112	0.01827	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Candidatus&nbsp;Symbiobacter>Candidatus&nbsp;Symbiobacter&nbsp;mobilis"
"Melaminivora"	"G"	1649468	1156	43	19	NA	NA	837	867	988	3	NA	135	1156	46	0.1375	0.01419	0.04275	NA	NA	0.09704	0.1	0.1375	0.0001794	NA	0.1031	0.1362	0.1052	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Melaminivora sp. SC2-7"	"S"	2116657	1011	29	8	NA	NA	729	761	855	3	NA	120	1011	39	0.1191	0.009567	0.018	NA	NA	0.08452	0.08778	0.119	0.0001794	NA	0.09168	0.1191	0.08923	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Melaminivora"
"Melaminivora sp. SC2-9"	"S"	2109913	125	14	9	NA	NA	93	89	108	NA	NA	15	125	5	0.02025	0.004619	0.02025	NA	NA	0.01078	0.01027	0.01503	NA	NA	0.01146	0.01473	0.01144	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Melaminivora"
"Alicycliphilus"	"G"	201096	169	26	13	NA	NA	96	76	143	1	NA	24	169	14	0.03203	0.008578	0.02925	NA	NA	0.01113	0.008766	0.0199	5.981e-05	NA	0.01834	0.01992	0.03203	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Alicycliphilus denitrificans"	"S"	179636	169	26	13	NA	NA	96	76	143	1	NA	24	169	14	0.03203	0.008578	0.02925	NA	NA	0.01113	0.008766	0.0199	5.981e-05	NA	0.01834	0.01992	0.03203	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Alicycliphilus"
"Alicycliphilus denitrificans K601"	"-"	596154	87	15	4	NA	NA	39	35	50	NA	NA	12	87	10	0.02288	0.004949	0.009001	NA	NA	0.004522	0.004037	0.006958	NA	NA	0.009168	0.01025	0.02288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Alicycliphilus>Alicycliphilus&nbsp;denitrificans"
"Verminephrobacter"	"G"	364316	133	16	5	NA	NA	94	117	133	1	NA	17	125	4	0.01851	0.005279	0.01125	NA	NA	0.0109	0.0135	0.01851	5.981e-05	NA	0.01299	0.01473	0.009151	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae"
"Verminephrobacter eiseniae"	"S"	364317	133	16	5	NA	NA	94	117	133	1	NA	17	125	4	0.01851	0.005279	0.01125	NA	NA	0.0109	0.0135	0.01851	5.981e-05	NA	0.01299	0.01473	0.009151	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Verminephrobacter"
"Verminephrobacter eiseniae EF01-2"	"-"	391735	133	16	5	NA	NA	94	117	133	1	NA	17	125	4	0.01851	0.005279	0.01125	NA	NA	0.0109	0.0135	0.01851	5.981e-05	NA	0.01299	0.01473	0.009151	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Verminephrobacter>Verminephrobacter&nbsp;eiseniae"
"Alcaligenaceae"	"F"	506	4711	2816	457	1	2	4711	3414	3208	74	1	248	2092	214	1.028	0.929	1.028	0.4695	0.6192	0.5462	0.3938	0.4465	0.004426	0.4184	0.1895	0.2465	0.4896	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Bordetella"	"G"	517	1736	1038	177	1	2	1736	1188	1157	15	NA	80	709	68	0.6192	0.3424	0.3983	0.4695	0.6192	0.2013	0.137	0.161	0.0008971	NA	0.06112	0.08356	0.1556	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae"
"Bordetella sp. HZ20"	"S"	2163011	705	512	85	NA	1	705	477	465	3	NA	30	244	32	0.3096	0.1689	0.1913	NA	0.3096	0.08174	0.05502	0.06471	0.0001794	NA	0.02292	0.02876	0.07321	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella pertussis"	"S"	520	439	241	44	NA	NA	439	284	299	5	NA	22	209	14	0.09901	0.07951	0.09901	NA	NA	0.0509	0.03276	0.04161	0.000299	NA	0.01681	0.02463	0.03203	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella sp. J329"	"S"	1977852	160	77	5	NA	NA	160	95	88	NA	NA	3	43	3	0.0254	0.0254	0.01125	NA	NA	0.01855	0.01096	0.01225	NA	NA	0.002292	0.005068	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella parapertussis"	"S"	519	96	40	7	NA	NA	96	82	73	3	NA	8	51	5	0.01575	0.0132	0.01575	NA	NA	0.01113	0.009458	0.01016	0.0001794	NA	0.006112	0.006011	0.01144	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella bronchiseptica"	"S"	518	43	27	8	NA	NA	41	35	43	NA	NA	2	30	3	0.018	0.008908	0.018	NA	NA	0.004753	0.004037	0.005984	NA	NA	0.001528	0.003536	0.006864	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella flabilis"	"S"	463014	7	4	1	NA	NA	7	4	3	NA	NA	1	NA	NA	0.00225	0.00132	0.00225	NA	NA	0.0008116	0.0004614	0.0004175	NA	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella petrii"	"S"	94624	15	3	1	1	NA	15	10	13	NA	NA	NA	11	NA	0.4695	0.0009897	0.00225	0.4695	NA	0.001739	0.001153	0.001809	NA	NA	NA	0.001296	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella avium"	"S"	521	8	2	NA	NA	NA	NA	8	2	NA	NA	1	5	1	0.002288	0.0006598	NA	NA	NA	NA	0.0009228	0.0002783	NA	NA	0.000764	0.0005893	0.002288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella holmesii"	"S"	35814	13	2	1	NA	NA	13	7	12	1	NA	NA	9	NA	0.00225	0.0006598	0.00225	NA	NA	0.001507	0.0008074	0.00167	5.981e-05	NA	NA	0.001061	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella hinzii"	"S"	103855	4	1	1	NA	NA	NA	NA	NA	1	NA	NA	4	NA	0.00225	0.0003299	0.00225	NA	NA	NA	NA	NA	5.981e-05	NA	NA	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella sp. H567"	"S"	1697043	1	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.000764	0.0003299	NA	NA	NA	NA	0.0001153	NA	NA	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Advenella"	"G"	290425	879	565	77	NA	NA	879	580	506	4	NA	37	279	38	0.1864	0.1864	0.1733	NA	NA	0.1019	0.0669	0.07042	0.0002392	NA	0.02827	0.03288	0.08694	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae"
"Advenella mimigardefordensis"	"S"	302406	824	538	75	NA	NA	824	551	471	3	NA	34	255	36	0.1775	0.1775	0.1688	NA	NA	0.09553	0.06356	0.06555	0.0001794	NA	0.02598	0.03005	0.08236	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Advenella"
"Advenella mimigardefordensis DPN7"	"-"	1247726	824	538	75	NA	NA	824	551	471	3	NA	34	255	36	0.1775	0.1775	0.1688	NA	NA	0.09553	0.06356	0.06555	0.0001794	NA	0.02598	0.03005	0.08236	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Advenella>Advenella&nbsp;mimigardefordensis"
"Advenella kashmirensis"	"S"	310575	10	5	NA	NA	NA	10	4	6	1	NA	1	3	NA	0.00165	0.00165	NA	NA	NA	0.001159	0.0004614	0.000835	5.981e-05	NA	0.000764	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Advenella"
"Advenella kashmirensis WT001"	"-"	1036672	10	5	NA	NA	NA	10	4	6	1	NA	1	3	NA	0.00165	0.00165	NA	NA	NA	0.001159	0.0004614	0.000835	5.981e-05	NA	0.000764	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Advenella>Advenella&nbsp;kashmirensis"
"Pusillimonas"	"G"	305976	397	313	49	NA	NA	397	284	272	NA	NA	22	147	10	0.1103	0.1033	0.1103	NA	NA	0.04603	0.03276	0.03785	NA	NA	0.01681	0.01732	0.02288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae"
"Pusillimonas sp. ye3"	"S"	2028345	197	183	27	NA	NA	197	136	129	NA	NA	12	80	5	0.06075	0.06037	0.06075	NA	NA	0.02284	0.01569	0.01795	NA	NA	0.009168	0.009428	0.01144	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Pusillimonas"
"Pusillimonas sp. T7-7"	"S"	1007105	200	129	22	NA	NA	200	148	143	NA	NA	10	67	5	0.0495	0.04256	0.0495	NA	NA	0.02319	0.01707	0.0199	NA	NA	0.00764	0.007896	0.01144	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Pusillimonas"
"Achromobacter"	"G"	222	393	207	40	NA	NA	393	301	288	48	NA	23	183	20	0.09001	0.06829	0.09001	NA	NA	0.04556	0.03472	0.04008	0.002871	NA	0.01757	0.02157	0.04576	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae"
"Achromobacter spanius"	"S"	217203	158	84	21	NA	NA	158	129	142	1	NA	9	68	9	0.04725	0.02771	0.04725	NA	NA	0.01832	0.01488	0.01976	5.981e-05	NA	0.006876	0.008014	0.02059	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
"Achromobacter xylosoxidans"	"S"	85698	137	64	10	NA	NA	137	104	86	2	NA	9	56	6	0.0225	0.02111	0.0225	NA	NA	0.01588	0.012	0.01197	0.0001196	NA	0.006876	0.0066	0.01373	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
