"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Ornithinicoccus"	"G"	569	3	1	NA	3	NA	NA	NA	1	NA	NA	NA	NA	NA	0.008731	0.008731	NA	0.001356	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Frankiales"	"O"	475	494	20	2	314	173	2	310	423	2	374	494	281	NA	0.2157	0.1746	0.01733	0.1419	0.05711	0.2157	0.155	0.1829	0.0005531	0.1618	0.1606	0.1403	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Sporichthyaceae"	"F"	491	471	19	2	270	172	2	307	412	2	372	471	278	NA	0.2157	0.1659	0.01733	0.122	0.05678	0.2157	0.1535	0.1782	0.0005531	0.1609	0.1531	0.1388	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"hgcI clade"	"G"	494	426	19	1	235	154	2	275	372	2	339	426	243	NA	0.2157	0.1659	0.008666	0.1062	0.05083	0.2157	0.1375	0.1609	0.0005531	0.1466	0.1385	0.1213	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Cryptosporangiaceae"	"F"	478	37	1	NA	37	NA	NA	3	7	NA	1	16	2	NA	0.01672	0.008731	NA	0.01672	NA	NA	0.0015	0.003027	NA	0.0004325	0.005202	0.0009985	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Fodinicola"	"G"	480	37	1	NA	37	NA	NA	3	7	NA	1	16	2	NA	0.01672	0.008731	NA	0.01672	NA	NA	0.0015	0.003027	NA	0.0004325	0.005202	0.0009985	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Cryptosporangiaceae"
"Streptomycetales"	"O"	765	149	2	NA	149	31	NA	29	54	1	25	99	18	NA	0.06734	0.01746	NA	0.06734	0.01023	NA	0.0145	0.02335	0.0002766	0.01081	0.03219	0.008986	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Streptomycetaceae"	"F"	766	149	2	NA	149	31	NA	29	54	1	25	99	18	NA	0.06734	0.01746	NA	0.06734	0.01023	NA	0.0145	0.02335	0.0002766	0.01081	0.03219	0.008986	NA	"Bacteria>Actinobacteria>Actinobacteria>Streptomycetales"
"Streptomyces"	"G"	769	147	2	NA	147	31	NA	29	52	1	24	96	18	NA	0.06643	0.01746	NA	0.06643	0.01023	NA	0.0145	0.02249	0.0002766	0.01038	0.03121	0.008986	NA	"Bacteria>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae"
"Actinomycetales"	"O"	420	15	1	NA	15	4	NA	1	2	NA	NA	7	3	NA	0.008731	0.008731	NA	0.006779	0.00132	NA	5e-04	0.000865	NA	NA	0.002276	0.001498	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Actinomycetaceae"	"F"	421	14	1	NA	14	3	NA	1	1	NA	NA	7	3	NA	0.008731	0.008731	NA	0.006327	0.0009903	NA	5e-04	0.0004325	NA	NA	0.002276	0.001498	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales"
"Actinomyces"	"G"	423	10	1	NA	10	3	NA	1	NA	NA	NA	7	3	NA	0.008731	0.008731	NA	0.004519	0.0009903	NA	5e-04	NA	NA	NA	0.002276	0.001498	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Corynebacteriales"	"O"	447	55	1	1	55	12	NA	2	8	NA	9	51	4	NA	0.02486	0.008731	0.008666	0.02486	0.003961	NA	0.001	0.00346	NA	0.003892	0.01658	0.001997	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Nocardiaceae"	"F"	460	24	1	NA	14	9	NA	NA	2	NA	3	24	1	NA	0.008731	0.008731	NA	0.006327	0.002971	NA	NA	0.000865	NA	0.001297	0.007803	0.0004992	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Rhodococcus"	"G"	464	18	1	NA	10	9	NA	NA	1	NA	3	18	1	NA	0.008731	0.008731	NA	0.004519	0.002971	NA	NA	0.0004325	NA	0.001297	0.005852	0.0004992	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"PeM15"	"O"	703	14	1	NA	13	NA	NA	2	2	NA	3	14	NA	NA	0.008731	0.008731	NA	0.005875	NA	NA	0.001	0.000865	NA	0.001297	0.004552	NA	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Acidimicrobiia"	"C"	401	651	8	1	651	61	NA	25	64	NA	23	393	24	1	0.4367	0.06985	0.008666	0.2942	0.02014	NA	0.0125	0.02768	NA	0.009947	0.1278	0.01198	0.4367	"Bacteria>Actinobacteria"
"Microtrichales"	"O"	24483	608	6	1	608	37	NA	23	55	NA	21	299	22	1	0.4367	0.05239	0.008666	0.2748	0.01221	NA	0.0115	0.02379	NA	0.009082	0.09721	0.01098	0.4367	"Bacteria>Actinobacteria>Acidimicrobiia"
"Ilumatobacteraceae"	"F"	24486	199	4	1	199	25	NA	21	41	NA	16	195	21	1	0.4367	0.03493	0.008666	0.08993	0.008252	NA	0.0105	0.01773	NA	0.00692	0.0634	0.01048	0.4367	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"CL500-29 marine group"	"G"	24487	152	3	NA	152	14	NA	11	22	NA	10	117	17	NA	0.06869	0.02619	NA	0.06869	0.004621	NA	0.0055	0.009515	NA	0.004325	0.03804	0.008487	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"Ilumatobacter"	"G"	24488	55	1	1	18	9	NA	8	13	NA	3	55	1	NA	0.01788	0.008731	0.008666	0.008135	0.002971	NA	0.004	0.005622	NA	0.001297	0.01788	0.0004992	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"uncultured"	"F"	24495	57	1	NA	57	3	NA	1	6	NA	1	45	NA	NA	0.02576	0.008731	NA	0.02576	0.0009903	NA	5e-04	0.002595	NA	0.0004325	0.01463	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Actinomarinales"	"O"	24478	36	1	NA	14	21	NA	1	1	NA	NA	36	1	NA	0.0117	0.008731	NA	0.006327	0.006932	NA	5e-04	0.0004325	NA	NA	0.0117	0.0004992	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"uncultured"	"F"	24481	36	1	NA	12	18	NA	1	1	NA	NA	36	NA	NA	0.0117	0.008731	NA	0.005423	0.005942	NA	5e-04	0.0004325	NA	NA	0.0117	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Actinomarinales"
"IMCC26256"	"O"	24482	54	1	NA	23	1	NA	1	8	NA	2	54	NA	NA	0.01756	0.008731	NA	0.01039	0.0003301	NA	5e-04	0.00346	NA	0.000865	0.01756	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Thermoleophilia"	"C"	844	342	2	1	151	16	NA	10	26	NA	14	342	11	NA	0.1112	0.01746	0.008666	0.06824	0.005281	NA	0.005	0.01124	NA	0.006055	0.1112	0.005492	NA	"Bacteria>Actinobacteria"
"Gaiellales"	"O"	845	105	1	NA	27	8	NA	5	14	NA	7	105	3	NA	0.03414	0.008731	NA	0.0122	0.002641	NA	0.0025	0.006055	NA	0.003027	0.03414	0.001498	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"Gaiellaceae"	"F"	846	37	1	NA	6	NA	NA	2	1	NA	3	37	NA	NA	0.01203	0.008731	NA	0.002712	NA	NA	0.001	0.0004325	NA	0.001297	0.01203	NA	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales"
"Gaiella"	"G"	847	37	1	NA	6	NA	NA	2	1	NA	3	37	NA	NA	0.01203	0.008731	NA	0.002712	NA	NA	0.001	0.0004325	NA	0.001297	0.01203	NA	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales>Gaiellaceae"
"Solirubrobacterales"	"O"	849	237	1	1	124	8	NA	5	11	NA	7	237	8	NA	0.07705	0.008731	0.008666	0.05604	0.002641	NA	0.0025	0.004757	NA	0.003027	0.07705	0.003994	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"67-14"	"F"	24563	226	1	1	114	6	NA	3	8	NA	4	226	2	NA	0.07348	0.008731	0.008666	0.05152	0.001981	NA	0.0015	0.00346	NA	0.00173	0.07348	0.0009985	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales"
"Nitrospirae"	"P"	2273	3049	45	2	3049	1713	3	131	97	1	42	366	25	NA	1.378	0.3929	0.01733	1.378	0.5654	0.3236	0.0655	0.04195	0.0002766	0.01816	0.119	0.01248	NA	"Bacteria"
"Nitrospira"	"C"	2274	3019	38	1	3019	1307	3	87	63	1	29	275	20	NA	1.364	0.3318	0.008666	1.364	0.4314	0.3236	0.0435	0.02725	0.0002766	0.01254	0.08941	0.009985	NA	"Bacteria>Nitrospirae"
"Nitrospirales"	"O"	2275	3019	38	1	3019	1307	3	87	63	1	29	275	20	NA	1.364	0.3318	0.008666	1.364	0.4314	0.3236	0.0435	0.02725	0.0002766	0.01254	0.08941	0.009985	NA	"Bacteria>Nitrospirae>Nitrospira"
"Nitrospiraceae"	"F"	2281	3019	38	1	3019	1307	3	87	63	1	29	275	20	NA	1.364	0.3318	0.008666	1.364	0.4314	0.3236	0.0435	0.02725	0.0002766	0.01254	0.08941	0.009985	NA	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales"
"Nitrospira"	"G"	2285	3018	38	1	3018	1301	3	87	63	1	29	275	20	NA	1.364	0.3318	0.008666	1.364	0.4294	0.3236	0.0435	0.02725	0.0002766	0.01254	0.08941	0.009985	NA	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Thermodesulfovibrionia"	"C"	25738	364	5	1	24	364	NA	30	29	NA	8	49	3	NA	0.1202	0.04366	0.008666	0.01085	0.1202	NA	0.015	0.01254	NA	0.00346	0.01593	0.001498	NA	"Bacteria>Nitrospirae"
"uncultured"	"O"	25746	363	5	1	24	363	NA	30	29	NA	8	49	3	NA	0.1198	0.04366	0.008666	0.01085	0.1198	NA	0.015	0.01254	NA	0.00346	0.01593	0.001498	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia"
"4-29-1"	"C"	25734	42	2	NA	6	42	NA	14	5	NA	5	42	2	NA	0.01746	0.01746	NA	0.002712	0.01386	NA	0.007	0.002162	NA	0.002162	0.01366	0.0009985	NA	"Bacteria>Nitrospirae"
"Omnitrophicaeota"	"P"	25747	321	23	8	101	289	2	321	242	NA	269	145	159	NA	0.2157	0.2008	0.06932	0.04564	0.0954	0.2157	0.1605	0.1047	NA	0.1163	0.04714	0.07938	NA	"Bacteria"
"Omnitrophia"	"C"	25748	115	10	NA	28	70	1	115	104	NA	97	86	28	NA	0.1079	0.08731	NA	0.01265	0.02311	0.1079	0.0575	0.04498	NA	0.04195	0.02796	0.01398	NA	"Bacteria>Omnitrophicaeota"
"Omnitrophales"	"O"	25749	109	10	NA	27	67	1	109	101	NA	95	85	28	NA	0.1079	0.08731	NA	0.0122	0.02212	0.1079	0.0545	0.04368	NA	0.04109	0.02764	0.01398	NA	"Bacteria>Omnitrophicaeota>Omnitrophia"
"Omnitrophaceae"	"F"	25750	109	10	NA	27	67	1	109	101	NA	95	85	28	NA	0.1079	0.08731	NA	0.0122	0.02212	0.1079	0.0545	0.04368	NA	0.04109	0.02764	0.01398	NA	"Bacteria>Omnitrophicaeota>Omnitrophia>Omnitrophales"
"Candidatus Omnitrophus"	"G"	25751	109	10	NA	27	67	1	109	101	NA	95	85	28	NA	0.1079	0.08731	NA	0.0122	0.02212	0.1079	0.0545	0.04368	NA	0.04109	0.02764	0.01398	NA	"Bacteria>Omnitrophicaeota>Omnitrophia>Omnitrophales>Omnitrophaceae"
"Planctomycetes"	"P"	2293	1603	23	2	378	1603	1	120	279	4	68	1141	89	1	0.5291	0.2008	0.01733	0.1708	0.5291	0.1079	0.06	0.1207	0.001106	0.02941	0.371	0.04443	0.4367	"Bacteria"
"Planctomycetacia"	"C"	2337	911	14	1	306	585	1	58	179	3	30	911	50	1	0.4367	0.1222	0.008666	0.1383	0.1931	0.1079	0.029	0.07741	0.0008297	0.01297	0.2962	0.02496	0.4367	"Bacteria>Planctomycetes"
"Gemmatales"	"O"	25851	577	8	1	196	86	NA	25	92	2	15	577	32	1	0.4367	0.06985	0.008666	0.08858	0.02839	NA	0.0125	0.03979	0.0005531	0.006487	0.1876	0.01598	0.4367	"Bacteria>Planctomycetes>Planctomycetacia"
"Gemmataceae"	"F"	25852	577	8	1	196	86	NA	25	92	2	15	577	32	1	0.4367	0.06985	0.008666	0.08858	0.02839	NA	0.0125	0.03979	0.0005531	0.006487	0.1876	0.01598	0.4367	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales"
"uncultured"	"G"	25857	383	5	NA	133	56	NA	15	66	2	11	383	26	1	0.4367	0.04366	NA	0.06011	0.01849	NA	0.0075	0.02854	0.0005531	0.004757	0.1245	0.01298	0.4367	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Gemmata"	"G"	25854	137	2	1	19	14	NA	7	13	NA	3	137	4	NA	0.04454	0.01746	0.008666	0.008587	0.004621	NA	0.0035	0.005622	NA	0.001297	0.04454	0.001997	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Zavarzinella"	"G"	25856	17	1	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	NA	0.008731	0.008731	NA	NA	NA	NA	NA	NA	NA	NA	0.005527	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Planctomycetales"	"O"	2349	137	2	NA	44	137	NA	24	35	NA	5	123	4	NA	0.04522	0.01746	NA	0.01988	0.04522	NA	0.012	0.01514	NA	0.002162	0.03999	0.001997	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Rubinisphaeraceae"	"F"	25888	107	1	NA	38	107	NA	20	32	NA	4	76	4	NA	0.03532	0.008731	NA	0.01717	0.03532	NA	0.01	0.01384	NA	0.00173	0.02471	0.001997	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"uncultured"	"G"	25893	55	1	NA	15	55	NA	6	7	NA	1	6	1	NA	0.01815	0.008731	NA	0.006779	0.01815	NA	0.003	0.003027	NA	0.0004325	0.001951	0.0004992	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"uncultured"	"F"	25897	38	1	NA	6	15	NA	4	NA	NA	1	38	NA	NA	0.01235	0.008731	NA	0.002712	0.004951	NA	0.002	NA	NA	0.0004325	0.01235	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"Pirellulales"	"O"	25866	348	2	NA	36	348	1	8	40	NA	2	92	6	NA	0.1149	0.01746	NA	0.01627	0.1149	0.1079	0.004	0.0173	NA	0.000865	0.02991	0.002995	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Pirellulaceae"	"F"	25867	348	2	NA	36	348	1	8	40	NA	2	92	6	NA	0.1149	0.01746	NA	0.01627	0.1149	0.1079	0.004	0.0173	NA	0.000865	0.02991	0.002995	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales"
"Pirellula"	"G"	25876	189	2	NA	28	189	NA	NA	22	NA	2	55	4	NA	0.06239	0.01746	NA	0.01265	0.06239	NA	NA	0.009515	NA	0.000865	0.01788	0.001997	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Isosphaerales"	"O"	25858	114	1	NA	29	7	NA	1	12	1	6	114	8	NA	0.03706	0.008731	NA	0.01311	0.002311	NA	5e-04	0.00519	0.0002766	0.002595	0.03706	0.003994	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Isosphaeraceae"	"F"	25859	114	1	NA	29	7	NA	1	12	1	6	114	8	NA	0.03706	0.008731	NA	0.01311	0.002311	NA	5e-04	0.00519	0.0002766	0.002595	0.03706	0.003994	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales"
"Singulisphaera"	"G"	25864	34	1	NA	15	3	NA	NA	NA	1	NA	34	NA	NA	0.01105	0.008731	NA	0.006779	0.0009903	NA	NA	NA	0.0002766	NA	0.01105	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"uncultured"	"O"	25898	3	1	NA	1	1	NA	NA	NA	NA	2	3	NA	NA	0.008731	0.008731	NA	0.0004519	0.0003301	NA	NA	NA	NA	0.000865	0.0009754	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"vadinHA49"	"C"	2374	80	6	NA	9	63	NA	17	37	NA	19	80	17	NA	0.05239	0.05239	NA	0.004067	0.0208	NA	0.0085	0.016	NA	0.008217	0.02601	0.008487	NA	"Bacteria>Planctomycetes"
"Phycisphaerae"	"C"	2300	809	2	1	53	809	NA	37	52	1	13	92	11	NA	0.267	0.01746	0.008666	0.02395	0.267	NA	0.0185	0.02249	0.0002766	0.005622	0.02991	0.005492	NA	"Bacteria>Planctomycetes"
"MSBL9"	"O"	2310	142	1	1	5	142	NA	10	9	1	NA	2	1	NA	0.04687	0.008731	0.008666	0.00226	0.04687	NA	0.005	0.003892	0.0002766	NA	0.0006502	0.0004992	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"4572-13"	"F"	25842	29	1	NA	NA	29	NA	NA	3	1	NA	NA	NA	NA	0.009573	0.008731	NA	NA	0.009573	NA	NA	0.001297	0.0002766	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"Phycisphaerales"	"O"	2312	248	1	NA	31	248	NA	12	23	NA	6	27	8	NA	0.08186	0.008731	NA	0.01401	0.08186	NA	0.006	0.009947	NA	0.002595	0.008778	0.003994	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"Phycisphaeraceae"	"F"	2316	201	1	NA	31	201	NA	10	22	NA	5	22	8	NA	0.06635	0.008731	NA	0.01401	0.06635	NA	0.005	0.009515	NA	0.002162	0.007153	0.003994	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales"
"CL500-3"	"G"	2318	67	1	NA	12	67	NA	2	NA	NA	1	3	NA	NA	0.02212	0.008731	NA	0.005423	0.02212	NA	0.001	NA	NA	0.0004325	0.0009754	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"OM190"	"C"	2299	44	1	NA	9	44	NA	1	7	NA	1	18	4	NA	0.01452	0.008731	NA	0.004067	0.01452	NA	5e-04	0.003027	NA	0.0004325	0.005852	0.001997	NA	"Bacteria>Planctomycetes"
"Acidobacteria"	"P"	321	533	12	NA	226	233	NA	108	92	NA	22	533	8	NA	0.1733	0.1048	NA	0.1021	0.07691	NA	0.054	0.03979	NA	0.009515	0.1733	0.003994	NA	"Bacteria"
"Acidobacteriia"	"C"	24413	81	4	NA	81	10	NA	15	6	NA	4	16	NA	NA	0.03661	0.03493	NA	0.03661	0.003301	NA	0.0075	0.002595	NA	0.00173	0.005202	NA	NA	"Bacteria>Acidobacteria"
"Solibacterales"	"O"	24430	79	3	NA	79	9	NA	13	6	NA	1	10	NA	NA	0.0357	0.02619	NA	0.0357	0.002971	NA	0.0065	0.002595	NA	0.0004325	0.003251	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Solibacteraceae (Subgroup 3)"	"F"	24431	79	3	NA	79	9	NA	13	6	NA	1	10	NA	NA	0.0357	0.02619	NA	0.0357	0.002971	NA	0.0065	0.002595	NA	0.0004325	0.003251	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales"
"Bryobacter"	"G"	24434	42	2	NA	42	2	NA	6	1	NA	NA	5	NA	NA	0.01898	0.01746	NA	0.01898	0.0006602	NA	0.003	0.0004325	NA	NA	0.001626	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Paludibaculum"	"G"	24439	25	1	NA	25	3	NA	3	2	NA	NA	NA	NA	NA	0.0113	0.008731	NA	0.0113	0.0009903	NA	0.0015	0.000865	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Subgroup 12"	"O"	24441	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008731	0.008731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Subgroup 6"	"C"	14196	252	3	NA	41	53	NA	21	26	NA	6	252	4	NA	0.08193	0.02619	NA	0.01853	0.01749	NA	0.0105	0.01124	NA	0.002595	0.08193	0.001997	NA	"Bacteria>Acidobacteria"
"Subgroup 25"	"C"	14194	7	2	NA	6	2	NA	1	7	NA	2	7	1	NA	0.01746	0.01746	NA	0.002712	0.0006602	NA	5e-04	0.003027	NA	0.000865	0.002276	0.0004992	NA	"Bacteria>Acidobacteria"
"Subgroup 22"	"C"	398	22	1	NA	4	7	NA	12	2	NA	2	22	1	NA	0.008731	0.008731	NA	0.001808	0.002311	NA	0.006	0.000865	NA	0.000865	0.007153	0.0004992	NA	"Bacteria>Acidobacteria"
"Thermoanaerobaculia"	"C"	24469	64	1	NA	23	25	NA	4	9	NA	NA	64	NA	NA	0.02081	0.008731	NA	0.01039	0.008252	NA	0.002	0.003892	NA	NA	0.02081	NA	NA	"Bacteria>Acidobacteria"
"Thermoanaerobaculales"	"O"	24470	64	1	NA	23	25	NA	4	9	NA	NA	64	NA	NA	0.02081	0.008731	NA	0.01039	0.008252	NA	0.002	0.003892	NA	NA	0.02081	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia"
"Thermoanaerobaculaceae"	"F"	24471	64	1	NA	23	25	NA	4	9	NA	NA	64	NA	NA	0.02081	0.008731	NA	0.01039	0.008252	NA	0.002	0.003892	NA	NA	0.02081	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales"
"Subgroup 23"	"G"	24474	22	1	NA	3	3	NA	NA	3	NA	NA	22	NA	NA	0.008731	0.008731	NA	0.001356	0.0009903	NA	NA	0.001297	NA	NA	0.007153	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"Holophagae"	"C"	372	54	1	NA	13	35	NA	11	14	NA	4	54	NA	NA	0.01756	0.008731	NA	0.005875	0.01155	NA	0.0055	0.006055	NA	0.00173	0.01756	NA	NA	"Bacteria>Acidobacteria"
"Holophagales"	"O"	383	36	1	NA	9	26	NA	7	12	NA	3	36	NA	NA	0.0117	0.008731	NA	0.004067	0.008582	NA	0.0035	0.00519	NA	0.001297	0.0117	NA	NA	"Bacteria>Acidobacteria>Holophagae"
"Holophagaceae"	"F"	384	36	1	NA	9	26	NA	7	12	NA	3	36	NA	NA	0.0117	0.008731	NA	0.004067	0.008582	NA	0.0035	0.00519	NA	0.001297	0.0117	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales"
"Geothrix"	"G"	385	8	1	NA	5	8	NA	3	7	NA	1	6	NA	NA	0.008731	0.008731	NA	0.00226	0.002641	NA	0.0015	0.003027	NA	0.0004325	0.001951	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"Fibrobacteres"	"P"	1646	300	11	NA	64	249	1	145	139	1	122	300	109	NA	0.1079	0.09604	NA	0.02892	0.08219	0.1079	0.0725	0.06012	0.0002766	0.05276	0.09754	0.05442	NA	"Bacteria"
"Fibrobacteria"	"C"	1647	291	11	NA	64	249	NA	137	137	1	121	291	108	NA	0.09604	0.09604	NA	0.02892	0.08219	NA	0.0685	0.05925	0.0002766	0.05233	0.09461	0.05392	NA	"Bacteria>Fibrobacteres"
"Fibrobacterales"	"O"	1648	291	11	NA	64	249	NA	137	137	1	121	291	108	NA	0.09604	0.09604	NA	0.02892	0.08219	NA	0.0685	0.05925	0.0002766	0.05233	0.09461	0.05392	NA	"Bacteria>Fibrobacteres>Fibrobacteria"
"Fibrobacteraceae"	"F"	1654	290	10	NA	61	248	NA	131	133	1	121	290	106	NA	0.09429	0.08731	NA	0.02757	0.08186	NA	0.0655	0.05752	0.0002766	0.05233	0.09429	0.05292	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"uncultured"	"G"	1659	222	6	NA	47	169	NA	91	100	1	84	222	74	NA	0.07218	0.05239	NA	0.02124	0.05579	NA	0.0455	0.04325	0.0002766	0.03633	0.07218	0.03694	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"possible genus 04"	"G"	1656	76	4	NA	14	76	NA	39	31	NA	31	66	31	NA	0.03493	0.03493	NA	0.006327	0.02509	NA	0.0195	0.01341	NA	0.01341	0.02146	0.01548	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"uncultured"	"F"	25611	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.008731	0.008731	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"Patescibacteria"	"P"	25752	271	10	2	271	255	NA	206	200	1	112	233	112	NA	0.1225	0.08731	0.01733	0.1225	0.08417	NA	0.103	0.0865	0.0002766	0.04844	0.07575	0.05591	NA	"Bacteria"
"Microgenomatia"	"C"	25772	144	5	NA	101	53	NA	144	133	NA	73	144	73	NA	0.072	0.04366	NA	0.04564	0.01749	NA	0.072	0.05752	NA	0.03157	0.04682	0.03644	NA	"Bacteria>Patescibacteria"
"Candidatus Roizmanbacteria"	"O"	25782	121	3	NA	50	46	NA	121	104	NA	52	96	50	NA	0.0605	0.02619	NA	0.0226	0.01518	NA	0.0605	0.04498	NA	0.02249	0.03121	0.02496	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Collierbacteria"	"O"	25776	35	1	NA	35	5	NA	13	15	NA	13	30	13	NA	0.01582	0.008731	NA	0.01582	0.00165	NA	0.0065	0.006487	NA	0.005622	0.009754	0.00649	NA	"Bacteria>Patescibacteria>Microgenomatia"
