"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Idiomarina"	"G"	135575	20	1	NA	9	20	NA	3	3	1	1	8	2	NA	0.008731	0.008731	NA	0.004067	0.006602	NA	0.0015	0.001297	0.0002766	0.0004325	0.002601	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Idiomarinaceae"
"Idiomarina sp. OT37-5b"	"S"	2100422	7	1	NA	2	7	NA	3	2	1	NA	3	2	NA	0.008731	0.008731	NA	0.0009039	0.002311	NA	0.0015	0.000865	0.0002766	NA	0.0009754	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Idiomarinaceae>Idiomarina"
"Acidiferrobacterales"	"O"	1692040	474	4	NA	40	474	NA	35	13	NA	8	89	13	NA	0.1565	0.03493	NA	0.01808	0.1565	NA	0.0175	0.005622	NA	0.00346	0.02894	0.00649	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Acidiferrobacteraceae"	"F"	1692041	474	4	NA	40	474	NA	35	13	NA	8	89	13	NA	0.1565	0.03493	NA	0.01808	0.1565	NA	0.0175	0.005622	NA	0.00346	0.02894	0.00649	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales"
"Sulfurifustis"	"G"	1692042	172	2	NA	27	172	NA	11	6	NA	2	29	7	NA	0.05678	0.01746	NA	0.0122	0.05678	NA	0.0055	0.002595	NA	0.000865	0.009429	0.003495	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae"
"Sulfurifustis variabilis"	"S"	1675686	172	2	NA	27	172	NA	11	6	NA	2	29	7	NA	0.05678	0.01746	NA	0.0122	0.05678	NA	0.0055	0.002595	NA	0.000865	0.009429	0.003495	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae>Sulfurifustis"
"Sulfuricaulis"	"G"	1744881	227	2	NA	9	227	NA	20	4	NA	3	41	3	NA	0.07493	0.01746	NA	0.004067	0.07493	NA	0.01	0.00173	NA	0.001297	0.01333	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae"
"Sulfuricaulis limicola"	"S"	1620215	227	2	NA	9	227	NA	20	4	NA	3	41	3	NA	0.07493	0.01746	NA	0.004067	0.07493	NA	0.01	0.00173	NA	0.001297	0.01333	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae>Sulfuricaulis"
"Thiotrichales"	"O"	72273	513	3	1	85	513	1	47	67	6	44	117	37	1	0.4367	0.02619	0.008666	0.03841	0.1693	0.1079	0.0235	0.02898	0.001659	0.01903	0.03804	0.01847	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Francisellaceae"	"F"	34064	202	2	1	42	202	1	15	28	6	18	38	18	NA	0.1079	0.01746	0.008666	0.01898	0.06668	0.1079	0.0075	0.01211	0.001659	0.007785	0.01235	0.008986	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales"
"Francisella"	"G"	262	99	2	NA	26	99	NA	10	15	4	9	26	13	NA	0.03268	0.01746	NA	0.01175	0.03268	NA	0.005	0.006487	0.001106	0.003892	0.008453	0.00649	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae"
"Piscirickettsiaceae"	"F"	135616	205	1	NA	25	205	NA	25	30	NA	25	61	12	NA	0.06767	0.008731	NA	0.0113	0.06767	NA	0.0125	0.01297	NA	0.01081	0.01983	0.005991	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales"
"Piscirickettsia"	"G"	1237	64	1	NA	7	64	NA	NA	6	NA	3	4	2	NA	0.02113	0.008731	NA	0.003164	0.02113	NA	NA	0.002595	NA	0.001297	0.0013	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae"
"Piscirickettsia salmonis"	"S"	1238	64	1	NA	7	64	NA	NA	6	NA	3	4	2	NA	0.02113	0.008731	NA	0.003164	0.02113	NA	NA	0.002595	NA	0.001297	0.0013	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Piscirickettsia"
"Immundisolibacterales"	"O"	1934945	30	2	NA	12	30	1	5	11	NA	7	7	6	NA	0.1079	0.01746	NA	0.005423	0.009903	0.1079	0.0025	0.004757	NA	0.003027	0.002276	0.002995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Immundisolibacteraceae"	"F"	1934946	30	2	NA	12	30	1	5	11	NA	7	7	6	NA	0.1079	0.01746	NA	0.005423	0.009903	0.1079	0.0025	0.004757	NA	0.003027	0.002276	0.002995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales"
"Immundisolibacter"	"G"	1934947	30	2	NA	12	30	1	5	11	NA	7	7	6	NA	0.1079	0.01746	NA	0.005423	0.009903	0.1079	0.0025	0.004757	NA	0.003027	0.002276	0.002995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae"
"Immundisolibacter cernigliae"	"S"	1810504	30	2	NA	12	30	1	5	11	NA	7	7	6	NA	0.1079	0.01746	NA	0.005423	0.009903	0.1079	0.0025	0.004757	NA	0.003027	0.002276	0.002995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae>Immundisolibacter"
"Orbales"	"O"	1240482	16	1	NA	3	16	NA	2	2	NA	1	3	2	NA	0.008731	0.008731	NA	0.001356	0.005281	NA	0.001	0.000865	NA	0.0004325	0.0009754	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Orbaceae"	"F"	1240483	16	1	NA	3	16	NA	2	2	NA	1	3	2	NA	0.008731	0.008731	NA	0.001356	0.005281	NA	0.001	0.000865	NA	0.0004325	0.0009754	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Orbales"
"Gilliamella"	"G"	1193503	2	1	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA	0.008731	0.008731	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Orbales>Orbaceae"
"Gilliamella apicola"	"S"	1196095	2	1	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA	0.008731	0.008731	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Orbales>Orbaceae>Gilliamella"
"Methylococcales"	"O"	135618	152	1	NA	38	152	NA	8	18	1	8	47	8	NA	0.05017	0.008731	NA	0.01717	0.05017	NA	0.004	0.007785	0.0002766	0.00346	0.01528	0.003994	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Methylococcaceae"	"F"	403	152	1	NA	38	152	NA	8	18	1	8	47	8	NA	0.05017	0.008731	NA	0.01717	0.05017	NA	0.004	0.007785	0.0002766	0.00346	0.01528	0.003994	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales"
"Methylovulum"	"G"	762296	16	1	NA	5	16	NA	3	5	NA	NA	6	2	NA	0.008731	0.008731	NA	0.00226	0.005281	NA	0.0015	0.002162	NA	NA	0.001951	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methylovulum psychrotolerans"	"S"	1704499	16	1	NA	5	16	NA	3	5	NA	NA	6	2	NA	0.008731	0.008731	NA	0.00226	0.005281	NA	0.0015	0.002162	NA	NA	0.001951	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylovulum"
"delta/epsilon subdivisions"	"-"	68525	36990	839	527	36990	13727	67	15510	12084	43	22934	7645	15424	13	16.72	7.326	4.567	16.72	4.531	7.228	7.755	5.226	0.01189	9.919	2.486	7.7	5.677	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Epsilonproteobacteria"	"C"	29547	30628	738	506	30628	7195	59	14710	11350	39	22613	4892	15202	12	13.84	6.444	4.385	13.84	2.375	6.365	7.355	4.909	0.01079	9.78	1.591	7.589	5.24	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions"
"Campylobacterales"	"O"	213849	30603	737	505	30603	7177	59	14689	11335	39	22594	4875	15195	12	13.83	6.435	4.376	13.83	2.369	6.365	7.345	4.902	0.01079	9.772	1.585	7.586	5.24	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria"
"Campylobacteraceae"	"F"	72294	28207	658	478	28207	4735	40	10996	7090	33	19041	2870	12005	11	12.75	5.745	4.142	12.75	1.563	4.315	5.498	3.066	0.009127	8.235	0.9331	5.993	4.803	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales"
"Arcobacter group"	"-"	2321108	27248	633	469	27248	4294	39	10587	6441	31	18397	2454	11534	11	12.31	5.527	4.064	12.31	1.417	4.207	5.294	2.786	0.008573	7.957	0.7979	5.758	4.803	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae"
"Arcobacter"	"G"	28196	23339	498	365	23339	3418	35	8048	4820	26	14219	1938	9181	8	10.55	4.348	3.163	10.55	1.128	3.776	4.024	2.085	0.007191	6.15	0.6301	4.583	3.493	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group"
"Arcobacter cryaerophilus"	"S"	28198	10383	221	175	10383	1083	13	2900	1561	5	4735	620	3530	6	4.692	1.93	1.516	4.692	0.3575	1.402	1.45	0.6751	0.001383	2.048	0.2016	1.762	2.62	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter cryaerophilus ATCC 43158"	"-"	1032070	8227	170	147	8227	878	8	2404	1305	3	3971	533	2948	5	3.718	1.484	1.274	3.718	0.2898	0.863	1.202	0.5644	0.0008297	1.717	0.1733	1.472	2.183	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;cryaerophilus"
"Arcobacter cryaerophilus D2610"	"-"	1032071	170	5	4	170	23	NA	46	23	NA	49	4	44	NA	0.07683	0.04366	0.03466	0.07683	0.007592	NA	0.023	0.009947	NA	0.02119	0.0013	0.02197	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;cryaerophilus"
"Arcobacter suis"	"S"	1278212	6381	138	82	6381	1254	14	2470	1574	4	5079	690	3022	2	2.884	1.205	0.7106	2.884	0.4139	1.51	1.235	0.6807	0.001106	2.197	0.2243	1.509	0.8734	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter suis CECT 7833"	"-"	663365	6381	138	82	6381	1254	14	2470	1574	4	5079	690	3022	2	2.884	1.205	0.7106	2.884	0.4139	1.51	1.235	0.6807	0.001106	2.197	0.2243	1.509	0.8734	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;suis"
"Arcobacter ellisii"	"S"	913109	945	22	24	809	242	2	673	430	6	945	109	462	NA	0.4087	0.1921	0.208	0.3656	0.07988	0.2157	0.3365	0.186	0.001659	0.4087	0.03544	0.2306	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter nitrofigilis"	"S"	28199	693	17	6	693	94	NA	196	113	2	345	78	278	NA	0.3132	0.1484	0.05199	0.3132	0.03103	NA	0.098	0.04887	0.0005531	0.1492	0.02536	0.1388	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter nitrofigilis DSM 7299"	"-"	572480	693	17	6	693	94	NA	196	113	2	345	78	278	NA	0.3132	0.1484	0.05199	0.3132	0.03103	NA	0.098	0.04887	0.0005531	0.1492	0.02536	0.1388	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;nitrofigilis"
"Arcobacter halophilus"	"S"	197482	1191	17	11	1191	132	NA	301	226	NA	586	112	346	NA	0.5382	0.1484	0.09532	0.5382	0.04357	NA	0.1505	0.09774	NA	0.2534	0.03641	0.1727	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter butzleri"	"S"	28197	124	8	6	87	37	NA	76	55	1	124	6	74	NA	0.06985	0.06985	0.05199	0.03932	0.01221	NA	0.038	0.02379	0.0002766	0.05363	0.001951	0.03694	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter molluscorum"	"S"	1032072	430	8	5	430	70	1	167	94	NA	282	35	140	NA	0.1943	0.06985	0.04333	0.1943	0.02311	0.1079	0.0835	0.04065	NA	0.122	0.01138	0.06989	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter molluscorum LMG 25693"	"-"	870501	430	8	5	430	70	1	167	94	NA	282	35	140	NA	0.1943	0.06985	0.04333	0.1943	0.02311	0.1079	0.0835	0.04065	NA	0.122	0.01138	0.06989	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;molluscorum"
"Arcobacter trophiarum"	"S"	708186	241	5	7	241	20	NA	67	49	NA	151	18	72	NA	0.1089	0.04366	0.06066	0.1089	0.006602	NA	0.0335	0.02119	NA	0.06531	0.005852	0.03594	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter trophiarum LMG 25534"	"-"	1032241	241	5	7	241	20	NA	67	49	NA	151	18	72	NA	0.1089	0.04366	0.06066	0.1089	0.006602	NA	0.0335	0.02119	NA	0.06531	0.005852	0.03594	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;trophiarum"
"Arcobacter marinus"	"S"	505249	123	3	2	107	29	1	101	63	NA	123	15	64	NA	0.1079	0.02619	0.01733	0.04836	0.009573	0.1079	0.0505	0.02725	NA	0.0532	0.004877	0.03195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter skirrowii"	"S"	28200	197	2	4	197	14	NA	60	30	NA	83	15	69	NA	0.08903	0.01746	0.03466	0.08903	0.004621	NA	0.03	0.01297	NA	0.0359	0.004877	0.03445	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter skirrowii CCUG 10374"	"-"	1032239	197	2	4	197	14	NA	60	30	NA	83	15	69	NA	0.08903	0.01746	0.03466	0.08903	0.004621	NA	0.03	0.01297	NA	0.0359	0.004877	0.03445	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;skirrowii"
"Arcobacter mytili"	"S"	603050	79	2	1	78	33	1	30	34	1	46	13	79	NA	0.1079	0.01746	0.008666	0.03525	0.01089	0.1079	0.015	0.0147	0.0002766	0.01989	0.004227	0.03944	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter mytili LMG 24559"	"-"	1032238	79	2	1	78	33	1	30	34	1	46	13	79	NA	0.1079	0.01746	0.008666	0.03525	0.01089	0.1079	0.015	0.0147	0.0002766	0.01989	0.004227	0.03944	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;mytili"
"unclassified Arcobacter group"	"-"	2321207	3517	114	85	3101	712	2	2182	1379	4	3517	437	1992	1	1.521	0.9954	0.7366	1.401	0.235	0.2157	1.091	0.5964	0.001106	1.521	0.1421	0.9945	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group"
"Arcobacter sp. PSE-93"	"S"	2320140	1157	62	53	1157	182	NA	502	304	1	1147	171	818	NA	0.5413	0.5413	0.4593	0.5229	0.06008	NA	0.251	0.1315	0.0002766	0.4961	0.0556	0.4084	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>unclassified&nbsp;Arcobacter&nbsp;group"
"Arcobacter sp. L"	"S"	944547	61	1	NA	22	36	NA	38	22	NA	61	6	37	NA	0.02638	0.008731	NA	0.009942	0.01188	NA	0.019	0.009515	NA	0.02638	0.001951	0.01847	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>unclassified&nbsp;Arcobacter&nbsp;group"
"Arcobacter sp. LPB0137"	"S"	1850254	80	1	NA	24	8	NA	56	20	NA	80	13	36	NA	0.0346	0.008731	NA	0.01085	0.002641	NA	0.028	0.00865	NA	0.0346	0.004227	0.01797	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>unclassified&nbsp;Arcobacter&nbsp;group"
"Sulfurospirillum"	"G"	57665	902	23	8	902	404	1	357	606	1	591	393	432	NA	0.4076	0.2008	0.06932	0.4076	0.1334	0.1079	0.1785	0.2621	0.0002766	0.2556	0.1278	0.2157	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae"
"Sulfurospirillum multivorans"	"S"	66821	58	5	NA	58	36	NA	24	45	NA	45	37	31	NA	0.04366	0.04366	NA	0.02621	0.01188	NA	0.012	0.01946	NA	0.01946	0.01203	0.01548	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum"
"Sulfurospirillum multivorans DSM 12446"	"-"	1150621	58	5	NA	58	36	NA	24	45	NA	45	37	31	NA	0.04366	0.04366	NA	0.02621	0.01188	NA	0.012	0.01946	NA	0.01946	0.01203	0.01548	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum>Sulfurospirillum&nbsp;multivorans"
"Sulfurospirillum deleyianum"	"S"	65553	82	4	1	82	49	1	34	53	NA	69	34	48	NA	0.1079	0.03493	0.008666	0.03706	0.01617	0.1079	0.017	0.02292	NA	0.02984	0.01105	0.02396	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum"
"Sulfurospirillum deleyianum DSM 6946"	"-"	525898	82	4	1	82	49	1	34	53	NA	69	34	48	NA	0.1079	0.03493	0.008666	0.03706	0.01617	0.1079	0.017	0.02292	NA	0.02984	0.01105	0.02396	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum>Sulfurospirillum&nbsp;deleyianum"
"Sulfurospirillum halorespirans"	"S"	194424	101	2	2	89	38	NA	56	101	NA	75	46	51	NA	0.04368	0.01746	0.01733	0.04022	0.01254	NA	0.028	0.04368	NA	0.03244	0.01496	0.02546	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum"
"Sulfurospirillum halorespirans DSM 13726"	"-"	1193502	101	2	2	89	38	NA	56	101	NA	75	46	51	NA	0.04368	0.01746	0.01733	0.04022	0.01254	NA	0.028	0.04368	NA	0.03244	0.01496	0.02546	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum>Sulfurospirillum&nbsp;halorespirans"
"Sulfurospirillum sp. UCH001"	"S"	1581011	82	2	NA	68	46	NA	46	82	NA	65	28	48	NA	0.03546	0.01746	NA	0.03073	0.01518	NA	0.023	0.03546	NA	0.02811	0.009103	0.02396	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum"
"Sulfurospirillum barnesii"	"S"	44674	60	1	NA	60	29	NA	20	30	NA	31	10	25	NA	0.02712	0.008731	NA	0.02712	0.009573	NA	0.01	0.01297	NA	0.01341	0.003251	0.01248	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum"
"Sulfurospirillum barnesii SES-3"	"-"	760154	60	1	NA	60	29	NA	20	30	NA	31	10	25	NA	0.02712	0.008731	NA	0.02712	0.009573	NA	0.01	0.01297	NA	0.01341	0.003251	0.01248	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum>Sulfurospirillum&nbsp;barnesii"
"Sulfurospirillum cavolei"	"S"	366522	90	1	NA	90	40	NA	30	46	NA	58	67	32	NA	0.04067	0.008731	NA	0.04067	0.0132	NA	0.015	0.01989	NA	0.02508	0.02178	0.01598	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum"
"Campylobacter"	"G"	194	46	1	1	45	34	NA	44	40	1	46	22	31	NA	0.022	0.008731	0.008666	0.02034	0.01122	NA	0.022	0.0173	0.0002766	0.01989	0.007153	0.01548	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae"
"Campylobacter avium"	"S"	522485	4	1	NA	NA	1	NA	1	2	1	3	1	4	NA	0.008731	0.008731	NA	NA	0.0003301	NA	5e-04	0.000865	0.0002766	0.001297	0.0003251	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter avium LMG 24591"	"-"	522484	4	1	NA	NA	1	NA	1	2	1	3	1	4	NA	0.008731	0.008731	NA	NA	0.0003301	NA	5e-04	0.000865	0.0002766	0.001297	0.0003251	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter>Campylobacter&nbsp;avium"
"Helicobacteraceae"	"F"	72293	4231	79	27	2371	2402	19	3677	4231	6	3534	1982	3178	1	2.05	0.6898	0.234	1.072	0.7929	2.05	1.839	1.83	0.001659	1.528	0.6444	1.587	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales"
