"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_june_BC01.cladeReads"	"kraken2_16s_k21_classification_june_BC02.cladeReads"	"kraken2_16s_k21_classification_june_BC03.cladeReads"	"kraken2_16s_k21_classification_june_BC04.cladeReads"	"kraken2_16s_k21_classification_june_BC05.cladeReads"	"kraken2_16s_k21_classification_june_BC06.cladeReads"	"kraken2_16s_k21_classification_june_BC07.cladeReads"	"kraken2_16s_k21_classification_june_BC08.cladeReads"	"kraken2_16s_k21_classification_june_BC09.cladeReads"	"kraken2_16s_k21_classification_june_BC10.cladeReads"	"kraken2_16s_k21_classification_june_BC11.cladeReads"	"kraken2_16s_k21_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_june_BC01.cladeReads.."	"kraken2_16s_k21_classification_june_BC02.cladeReads.."	"kraken2_16s_k21_classification_june_BC03.cladeReads.."	"kraken2_16s_k21_classification_june_BC04.cladeReads.."	"kraken2_16s_k21_classification_june_BC05.cladeReads.."	"kraken2_16s_k21_classification_june_BC06.cladeReads.."	"kraken2_16s_k21_classification_june_BC07.cladeReads.."	"kraken2_16s_k21_classification_june_BC08.cladeReads.."	"kraken2_16s_k21_classification_june_BC09.cladeReads.."	"kraken2_16s_k21_classification_june_BC10.cladeReads.."	"kraken2_16s_k21_classification_june_BC11.cladeReads.."	"kraken2_16s_k21_classification_june_BC12.cladeReads.."	"lineage"
"Roseibacterium"	"G"	2628	24	11	2	5	NA	24	NA	NA	NA	NA	NA	14	NA	0.03832	0.006531	0.03832	0.003596	NA	0.01555	NA	NA	NA	NA	NA	0.02047	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter clade NAC11-7 lineage"	"G"	2638	25	9	NA	4	NA	25	NA	NA	1	NA	NA	12	NA	0.01755	0.005344	NA	0.002877	NA	0.0162	NA	NA	0.0006265	NA	NA	0.01755	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Cereibacter"	"G"	14530	47	9	2	5	NA	47	NA	NA	NA	NA	NA	40	NA	0.05849	0.005344	0.03832	0.003596	NA	0.03045	NA	NA	NA	NA	NA	0.05849	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Halocynthiibacter"	"G"	11450	18	9	NA	2	NA	16	NA	NA	NA	NA	NA	18	NA	0.02632	0.005344	NA	0.001438	NA	0.01037	NA	NA	NA	NA	NA	0.02632	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Gemmobacter"	"G"	2574	17	8	NA	1	NA	17	NA	NA	NA	NA	NA	12	NA	0.01755	0.00475	NA	0.0007192	NA	0.01101	NA	NA	NA	NA	NA	0.01755	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Amylibacter"	"G"	11445	12	7	1	2	NA	12	NA	NA	NA	NA	NA	4	NA	0.01916	0.004156	0.01916	0.001438	NA	0.007775	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tropicibacter"	"G"	2661	11	7	2	2	NA	11	NA	NA	NA	NA	NA	10	NA	0.03832	0.004156	0.03832	0.001438	NA	0.007127	NA	NA	NA	NA	NA	0.01462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubellimicrobium"	"G"	2642	18	7	1	5	NA	18	NA	NA	1	NA	NA	13	NA	0.01916	0.004156	0.01916	0.003596	NA	0.01166	NA	NA	0.0006265	NA	NA	0.01901	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Defluviimonas"	"G"	2569	17	6	2	3	NA	17	NA	NA	NA	NA	NA	11	NA	0.03832	0.003562	0.03832	0.002158	NA	0.01101	NA	NA	NA	NA	NA	0.01608	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ascidiaceihabitans"	"G"	11446	21	6	3	1	NA	21	NA	NA	NA	NA	NA	8	NA	0.05748	0.003562	0.05748	0.0007192	NA	0.01361	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Lutimaribacter"	"G"	2588	6	6	1	NA	NA	4	NA	NA	NA	NA	NA	3	NA	0.01916	0.003562	0.01916	NA	NA	0.002592	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tateyamaria"	"G"	2655	9	6	1	4	NA	9	NA	NA	NA	NA	NA	8	NA	0.01916	0.003562	0.01916	0.002877	NA	0.005831	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Silicimonas"	"G"	26173	5	5	NA	1	NA	4	NA	NA	NA	NA	NA	2	NA	0.002969	0.002969	NA	0.0007192	NA	0.002592	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Plastorhodobacter"	"G"	14535	13	5	1	1	NA	13	NA	NA	NA	NA	NA	6	NA	0.01916	0.002969	0.01916	0.0007192	NA	0.008423	NA	NA	NA	NA	NA	0.008773	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Dinoroseobacter"	"G"	2570	13	5	2	3	NA	13	NA	NA	NA	NA	NA	3	NA	0.03832	0.002969	0.03832	0.002158	NA	0.008423	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Falsirhodobacter"	"G"	2572	4	4	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.01916	0.002375	0.01916	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudoruegeria"	"G"	2621	10	4	1	1	NA	10	NA	NA	NA	NA	NA	6	NA	0.01916	0.002375	0.01916	0.0007192	NA	0.006479	NA	NA	NA	NA	NA	0.008773	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sedimentitalea"	"G"	11460	4	4	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.002375	0.002375	NA	NA	NA	0.001944	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Albidovulum"	"G"	2560	20	4	NA	3	NA	20	NA	NA	NA	NA	NA	3	NA	0.01296	0.002375	NA	0.002158	NA	0.01296	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thioclava"	"G"	2659	5	4	NA	1	NA	5	NA	NA	NA	NA	NA	5	NA	0.007311	0.002375	NA	0.0007192	NA	0.003239	NA	NA	NA	NA	NA	0.007311	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Mameliella"	"G"	2589	7	3	NA	NA	NA	7	NA	NA	NA	NA	NA	5	NA	0.007311	0.001781	NA	NA	NA	0.004535	NA	NA	NA	NA	NA	0.007311	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudophaeobacter"	"G"	11458	11	3	NA	2	NA	11	NA	NA	NA	NA	NA	9	NA	0.01316	0.001781	NA	0.001438	NA	0.007127	NA	NA	NA	NA	NA	0.01316	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Halodurantibacterium"	"G"	26163	5	3	1	1	NA	5	NA	NA	NA	NA	NA	2	NA	0.01916	0.001781	0.01916	0.0007192	NA	0.003239	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Oceanicella"	"G"	2600	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001187	0.001187	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Donghicola"	"G"	2571	6	2	NA	1	NA	6	NA	NA	NA	NA	NA	2	NA	0.003887	0.001187	NA	0.0007192	NA	0.003887	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibaca"	"G"	2627	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001187	0.001187	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Frigidibacter"	"G"	14532	5	2	NA	5	NA	5	NA	NA	NA	NA	NA	NA	NA	0.003596	0.001187	NA	0.003596	NA	0.003239	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Salinihabitans"	"G"	2647	3	2	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001944	0.001187	NA	NA	NA	0.001944	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobaculum"	"G"	26172	8	2	1	3	NA	8	NA	NA	NA	NA	NA	2	NA	0.01916	0.001187	0.01916	0.002158	NA	0.005183	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Nautella"	"G"	2596	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marivita"	"G"	2594	3	1	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.004387	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pacificibacter"	"G"	2604	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ponticoccus"	"G"	2616	8	1	NA	NA	NA	8	NA	NA	NA	NA	NA	8	NA	0.0117	0.0005937	NA	NA	NA	0.005183	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseicitreum"	"G"	2630	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseinatronobacter"	"G"	2632	4	1	NA	2	NA	4	NA	NA	NA	NA	NA	1	NA	0.002592	0.0005937	NA	0.001438	NA	0.002592	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Xuhuaishuia"	"G"	26176	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006479	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Actibacterium"	"G"	2559	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudooceanicola"	"G"	26171	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Albirhodobacter"	"G"	14528	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006479	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Wenxinia"	"G"	2664	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Vadicella"	"G"	2663	5	1	NA	NA	NA	5	NA	NA	NA	NA	NA	3	NA	0.004387	0.0005937	NA	NA	NA	0.003239	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ketogulonicigenium"	"G"	2580	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tranquillimonas"	"G"	2660	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassobius"	"G"	2657	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tropicimonas"	"G"	2662	8	1	1	1	NA	8	NA	NA	NA	NA	NA	5	NA	0.01916	0.0005937	0.01916	0.0007192	NA	0.005183	NA	NA	NA	NA	NA	0.007311	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter clade CHAB-I-5 lineage"	"G"	2636	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Maribius"	"G"	2590	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubribacterium"	"G"	2643	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Shimia"	"G"	2651	3	1	NA	NA	NA	3	NA	NA	1	NA	NA	NA	NA	0.001944	0.0005937	NA	NA	NA	0.001944	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter"	"G"	2635	3	1	NA	1	NA	2	NA	NA	NA	NA	NA	3	NA	0.004387	0.0005937	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Litoreibacter"	"G"	2584	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001462	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sphingomonadales"	"O"	2823	1371	839	49	315	NA	1371	NA	NA	10	NA	NA	1311	NA	1.917	0.4981	0.9389	0.2266	NA	0.8883	NA	NA	0.006265	NA	NA	1.917	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	2844	1371	839	49	315	NA	1371	NA	NA	10	NA	NA	1311	NA	1.917	0.4981	0.9389	0.2266	NA	0.8883	NA	NA	0.006265	NA	NA	1.917	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Sphingomonas"	"G"	2852	324	181	13	68	NA	324	NA	NA	3	NA	NA	281	NA	0.4109	0.1075	0.2491	0.04891	NA	0.2099	NA	NA	0.00188	NA	NA	0.4109	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Novosphingobium"	"G"	2846	301	158	14	69	NA	301	NA	NA	2	NA	NA	299	NA	0.4372	0.09381	0.2683	0.04963	NA	0.195	NA	NA	0.001253	NA	NA	0.4372	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingorhabdus"	"G"	2854	161	111	7	36	NA	154	NA	NA	1	NA	NA	161	NA	0.2354	0.0659	0.1341	0.02589	NA	0.09978	NA	NA	0.0006265	NA	NA	0.2354	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingobium"	"G"	2850	114	78	3	29	NA	108	NA	NA	1	NA	NA	114	NA	0.1667	0.04631	0.05748	0.02086	NA	0.06997	NA	NA	0.0006265	NA	NA	0.1667	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingopyxis"	"G"	2853	72	57	2	18	NA	72	NA	NA	NA	NA	NA	71	NA	0.1038	0.03384	0.03832	0.01295	NA	0.04665	NA	NA	NA	NA	NA	0.1038	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"uncultured"	"G"	2858	66	37	3	20	NA	54	NA	NA	1	NA	NA	66	NA	0.09651	0.02197	0.05748	0.01438	NA	0.03499	NA	NA	0.0006265	NA	NA	0.09651	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Erythrobacter"	"G"	26245	59	22	2	8	NA	59	NA	NA	NA	NA	NA	38	NA	0.05556	0.01306	0.03832	0.005754	NA	0.03823	NA	NA	NA	NA	NA	0.05556	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Ellin6055"	"G"	26244	13	9	NA	1	NA	13	NA	NA	NA	NA	NA	12	NA	0.01755	0.005344	NA	0.0007192	NA	0.008423	NA	NA	NA	NA	NA	0.01755	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Altererythrobacter"	"G"	26240	29	9	NA	4	NA	23	NA	NA	NA	NA	NA	29	NA	0.0424	0.005344	NA	0.002877	NA	0.0149	NA	NA	NA	NA	NA	0.0424	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Rhizorhapis"	"G"	14559	10	8	NA	3	NA	10	NA	NA	NA	NA	NA	8	NA	0.0117	0.00475	NA	0.002158	NA	0.006479	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Qipengyuania"	"G"	26249	7	2	NA	NA	NA	7	NA	NA	NA	NA	NA	2	NA	0.004535	0.001187	NA	NA	NA	0.004535	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Parasphingopyxis"	"G"	2847	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"SD04E11"	"G"	26250	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006479	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Porphyrobacter"	"G"	26248	28	1	NA	2	NA	28	NA	NA	NA	NA	NA	7	NA	0.01814	0.0005937	NA	0.001438	NA	0.01814	NA	NA	NA	NA	NA	0.01024	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Zymomonas"	"G"	2857	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	4	NA	0.005849	0.0005937	NA	NA	NA	0.002592	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"DSSF69"	"G"	26243	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004387	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Rhizobiales"	"O"	2421	688	411	37	213	NA	688	NA	NA	7	NA	NA	611	NA	0.8934	0.244	0.7089	0.1532	NA	0.4458	NA	NA	0.004386	NA	NA	0.8934	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Rhizobiaceae"	"F"	2525	315	160	21	71	NA	315	NA	NA	3	NA	NA	290	NA	0.424	0.095	0.4024	0.05106	NA	0.2041	NA	NA	0.00188	NA	NA	0.424	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"G"	26091	135	60	11	25	NA	135	NA	NA	2	NA	NA	117	NA	0.2108	0.03562	0.2108	0.01798	NA	0.08747	NA	NA	0.001253	NA	NA	0.1711	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Mesorhizobium"	"G"	26112	27	15	2	6	NA	26	NA	NA	1	NA	NA	27	NA	0.03948	0.008906	0.03832	0.004315	NA	0.01685	NA	NA	0.0006265	NA	NA	0.03948	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ochrobactrum"	"G"	26115	26	13	2	11	NA	26	NA	NA	NA	NA	NA	17	NA	0.03832	0.007718	0.03832	0.007911	NA	0.01685	NA	NA	NA	NA	NA	0.02486	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"uncultured"	"G"	26127	18	8	NA	8	NA	14	NA	NA	NA	NA	NA	18	NA	0.02632	0.00475	NA	0.005754	NA	0.009071	NA	NA	NA	NA	NA	0.02632	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ensifer"	"G"	2526	15	7	NA	4	NA	15	NA	NA	NA	NA	NA	12	NA	0.01755	0.004156	NA	0.002877	NA	0.009718	NA	NA	NA	NA	NA	0.01755	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Candidatus Hodgkinia"	"G"	26098	5	4	NA	1	NA	5	NA	NA	NA	NA	NA	5	NA	0.007311	0.002375	NA	0.0007192	NA	0.003239	NA	NA	NA	NA	NA	0.007311	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Pseudochrobactrum"	"G"	26121	4	4	1	NA	NA	3	NA	NA	NA	NA	NA	4	NA	0.01916	0.002375	0.01916	NA	NA	0.001944	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Nitratireductor"	"G"	26114	8	3	1	1	NA	3	NA	NA	NA	NA	NA	8	NA	0.01916	0.001781	0.01916	0.0007192	NA	0.001944	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Pseudahrensia"	"G"	26119	5	2	NA	3	NA	5	NA	NA	NA	NA	NA	1	NA	0.003239	0.001187	NA	0.002158	NA	0.003239	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Chelativorans"	"G"	26101	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001462	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Aureimonas"	"G"	26095	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001462	0.0005937	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Candidatus Liberibacter"	"G"	26099	3	1	1	NA	NA	3	NA	NA	NA	NA	NA	3	NA	0.01916	0.0005937	0.01916	NA	NA	0.001944	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Shinella"	"G"	2529	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ciceribacter"	"G"	26102	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	0.0005937	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Hoeflea"	"G"	26108	2	1	NA	2	NA	2	NA	NA	NA	NA	NA	1	NA	0.001462	0.0005937	NA	0.001438	NA	0.001296	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Lentilitoribacter"	"G"	26110	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001944	0.0005937	NA	NA	NA	0.001944	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Martelella"	"G"	26111	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Phyllobacterium"	"G"	26118	3	1	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	0.004387	0.0005937	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Pseudaminobacter"	"G"	26120	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
