"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Ochrobactrum"	"G"	26115	336	1	NA	80	336	3	18	23	NA	14	105	9	NA	0.3812	0.01057	NA	0.04362	0.1323	0.3812	0.01009	0.01177	NA	0.00684	0.04297	0.0052	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Nitratireductor"	"G"	26114	163	1	NA	41	163	1	4	22	NA	5	57	7	NA	0.1271	0.01057	NA	0.02235	0.06416	0.1271	0.002242	0.01126	NA	0.002443	0.02332	0.004044	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Mesorhizobium"	"G"	26112	564	1	1	133	564	NA	28	65	NA	34	202	12	NA	0.222	0.01057	0.01104	0.07252	0.222	NA	0.01569	0.03326	NA	0.01661	0.08266	0.006933	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ensifer"	"G"	2526	240	1	NA	54	240	NA	11	29	NA	14	82	14	NA	0.09446	0.01057	NA	0.02944	0.09446	NA	0.006165	0.01484	NA	0.00684	0.03355	0.008088	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Beijerinckiaceae"	"F"	2435	3795	10	NA	242	3795	NA	67	142	2	49	446	38	NA	1.494	0.1057	NA	0.1319	1.494	NA	0.03755	0.07267	0.0005809	0.02394	0.1825	0.02195	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Methylobacterium"	"G"	26045	2760	6	NA	56	2760	NA	18	46	NA	20	89	9	NA	1.086	0.06343	NA	0.03053	1.086	NA	0.01009	0.02354	NA	0.009772	0.03642	0.0052	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Bosea"	"G"	26042	158	2	NA	19	158	NA	6	21	NA	7	53	7	NA	0.06219	0.02114	NA	0.01036	0.06219	NA	0.003363	0.01075	NA	0.00342	0.02169	0.004044	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylorosula"	"G"	2442	78	1	NA	15	78	NA	6	7	NA	NA	30	2	NA	0.0307	0.01057	NA	0.008178	0.0307	NA	0.003363	0.003582	NA	NA	0.01228	0.001155	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Devosiaceae"	"F"	26055	736	5	4	125	736	NA	26	85	1	44	249	26	NA	0.2897	0.05286	0.04418	0.06815	0.2897	NA	0.01457	0.0435	0.0002905	0.0215	0.1019	0.01502	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Devosia"	"G"	26058	574	5	4	93	574	NA	24	69	NA	33	209	22	NA	0.2259	0.05286	0.04418	0.05071	0.2259	NA	0.01345	0.03531	NA	0.01612	0.08552	0.01271	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Rhizobiales Incertae Sedis"	"F"	2530	1191	5	NA	206	1191	NA	52	143	1	25	424	19	NA	0.4688	0.05286	NA	0.1123	0.4688	NA	0.02914	0.07318	0.0002905	0.01221	0.1735	0.01098	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"uncultured"	"G"	14525	707	3	NA	130	707	NA	33	90	1	13	223	11	NA	0.2783	0.03172	NA	0.07088	0.2783	NA	0.0185	0.04606	0.0002905	0.006352	0.09125	0.006355	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Dichotomicrobium"	"G"	26129	44	1	NA	12	44	NA	1	5	NA	NA	5	1	NA	0.01732	0.01057	NA	0.006543	0.01732	NA	0.0005605	0.002559	NA	NA	0.002046	0.0005777	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Nordella"	"G"	2534	280	1	NA	48	280	NA	9	22	NA	5	139	5	NA	0.1102	0.01057	NA	0.02617	0.1102	NA	0.005044	0.01126	NA	0.002443	0.05688	0.002889	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Hyphomicrobiaceae"	"F"	2472	814	4	NA	547	814	NA	45	95	1	29	406	21	NA	0.3204	0.04229	NA	0.2982	0.3204	NA	0.02522	0.04862	0.0002905	0.01417	0.1661	0.01213	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Hyphomicrobium"	"G"	2480	484	2	NA	415	484	NA	27	59	1	11	221	11	NA	0.2263	0.02114	NA	0.2263	0.1905	NA	0.01513	0.03019	0.0002905	0.005374	0.09043	0.006355	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Xanthobacteraceae"	"F"	2545	2180	3	3	555	2180	NA	78	203	1	82	727	76	NA	0.8581	0.03172	0.03313	0.3026	0.8581	NA	0.04372	0.1039	0.0002905	0.04006	0.2975	0.04391	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Bradyrhizobium"	"G"	26151	1133	1	2	349	1133	NA	43	117	1	42	343	47	NA	0.446	0.01057	0.02209	0.1903	0.446	NA	0.0241	0.05987	0.0002905	0.02052	0.1404	0.02715	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Afipia"	"G"	26148	48	1	NA	21	48	NA	4	6	NA	4	22	1	NA	0.01889	0.01057	NA	0.01145	0.01889	NA	0.002242	0.00307	NA	0.001954	0.009002	0.0005777	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Starkeya"	"G"	2552	7	1	NA	1	7	NA	NA	NA	NA	NA	NA	NA	NA	0.01057	0.01057	NA	0.0005452	0.002755	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Methyloligellaceae"	"F"	26071	275	2	NA	37	275	NA	13	31	NA	8	112	5	NA	0.1082	0.02114	NA	0.02017	0.1082	NA	0.007286	0.01586	NA	0.003909	0.04583	0.002889	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"uncultured"	"G"	26075	200	1	NA	32	200	NA	8	22	NA	8	74	5	NA	0.07872	0.01057	NA	0.01745	0.07872	NA	0.004484	0.01126	NA	0.003909	0.03028	0.002889	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methyloligellaceae"
"Rhodobacterales"	"O"	2557	14349	43	23	4087	14349	24	593	2733	12	874	5720	697	4	5.648	0.4546	0.254	2.228	5.648	3.05	0.3324	1.399	0.003486	0.427	2.341	0.4027	2.051	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Rhodobacteraceae"	"F"	2558	14349	43	23	4087	14349	24	593	2733	12	874	5720	697	4	5.648	0.4546	0.254	2.228	5.648	3.05	0.3324	1.399	0.003486	0.427	2.341	0.4027	2.051	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales"
"Paracoccus"	"G"	2607	1652	8	1	619	1652	NA	86	333	NA	112	690	80	1	0.6502	0.08458	0.01104	0.3375	0.6502	NA	0.0482	0.1704	NA	0.05472	0.2823	0.04622	0.5128	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudorhodobacter"	"G"	2620	989	6	1	227	989	2	35	186	NA	62	404	52	1	0.5128	0.06343	0.01104	0.1238	0.3893	0.2541	0.01962	0.09518	NA	0.03029	0.1653	0.03004	0.5128	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobacter"	"G"	2624	2289	5	3	665	2289	5	81	450	3	150	941	119	2	1.026	0.05286	0.03313	0.3626	0.901	0.6353	0.0454	0.2303	0.0008714	0.07329	0.385	0.06875	1.026	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseovarius"	"G"	2641	324	3	1	96	324	2	12	59	1	19	132	15	NA	0.2541	0.03172	0.01104	0.05234	0.1275	0.2541	0.006726	0.03019	0.0002905	0.009283	0.05401	0.008666	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Haematobacter"	"G"	2575	557	2	NA	88	557	NA	17	93	NA	42	205	24	NA	0.2192	0.02114	NA	0.04798	0.2192	NA	0.009528	0.04759	NA	0.02052	0.08388	0.01387	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Loktanella"	"G"	2587	220	2	1	66	220	NA	6	54	NA	16	84	15	NA	0.08659	0.02114	0.01104	0.03599	0.08659	NA	0.003363	0.02763	NA	0.007817	0.03437	0.008666	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Planktomarina"	"G"	11455	436	2	NA	84	436	1	23	83	NA	23	176	23	NA	0.1716	0.02114	NA	0.0458	0.1716	0.1271	0.01289	0.04248	NA	0.01124	0.07202	0.01329	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sulfitobacter"	"G"	2653	346	1	1	117	346	NA	9	63	NA	17	120	17	NA	0.1362	0.01057	0.01104	0.06379	0.1362	NA	0.005044	0.03224	NA	0.008306	0.0491	0.009822	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Donghicola"	"G"	2571	57	1	NA	20	57	NA	1	13	NA	2	25	2	NA	0.02244	0.01057	NA	0.0109	0.02244	NA	0.0005605	0.006653	NA	0.0009772	0.01023	0.001155	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseivivax"	"G"	2634	258	1	1	48	258	NA	14	34	NA	13	104	17	NA	0.1015	0.01057	0.01104	0.02617	0.1015	NA	0.007846	0.0174	NA	0.006352	0.04256	0.009822	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Mameliella"	"G"	2589	33	1	NA	9	33	NA	2	8	NA	4	12	3	NA	0.01299	0.01057	NA	0.004907	0.01299	NA	0.001121	0.004094	NA	0.001954	0.00491	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Plastorhodobacter"	"G"	14535	24	1	NA	8	24	NA	2	3	NA	NA	19	1	NA	0.01057	0.01057	NA	0.004362	0.009446	NA	0.001121	0.001535	NA	NA	0.007775	0.0005777	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ponticoccus"	"G"	2616	13	1	NA	2	13	NA	NA	2	NA	1	1	NA	NA	0.01057	0.01057	NA	0.00109	0.005117	NA	NA	0.001023	NA	0.0004886	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudophaeobacter"	"G"	11458	48	1	1	13	48	1	4	10	NA	4	31	7	NA	0.1271	0.01057	0.01104	0.007088	0.01889	0.1271	0.002242	0.005117	NA	0.001954	0.01268	0.004044	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"uncultured"	"G"	2666	1706	1	1	484	1706	5	70	296	4	76	650	73	NA	0.6715	0.01057	0.01104	0.2639	0.6715	0.6353	0.03923	0.1515	0.001162	0.03713	0.266	0.04217	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rickettsiales"	"O"	2761	3210	18	11	703	3210	7	406	457	4	384	655	262	1	1.263	0.1903	0.1215	0.3833	1.263	0.8895	0.2275	0.2339	0.001162	0.1876	0.268	0.1514	0.5128	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Mitochondria"	"F"	2805	2372	12	9	583	2372	7	286	353	4	274	537	199	1	0.9336	0.1269	0.0994	0.3179	0.9336	0.8895	0.1603	0.1806	0.001162	0.1339	0.2197	0.115	0.5128	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"SM2D12"	"F"	2801	356	4	NA	40	356	NA	65	55	NA	69	66	41	NA	0.1401	0.04229	NA	0.02181	0.1401	NA	0.03643	0.02815	NA	0.03371	0.02701	0.02369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Rickettsiaceae"	"F"	2781	253	2	1	33	253	NA	28	26	NA	23	8	12	NA	0.09958	0.02114	0.01104	0.01799	0.09958	NA	0.01569	0.01331	NA	0.01124	0.003274	0.006933	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Candidatus Megaira"	"G"	26226	55	1	NA	3	55	NA	5	8	NA	6	NA	3	NA	0.02165	0.01057	NA	0.001636	0.02165	NA	0.002802	0.004094	NA	0.002932	NA	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Rickettsia"	"G"	2784	37	1	NA	13	37	NA	8	NA	NA	4	2	2	NA	0.01456	0.01057	NA	0.007088	0.01456	NA	0.004484	NA	NA	0.001954	0.0008184	0.001155	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Paracaedibacterales"	"O"	26009	719	15	2	192	719	1	330	472	1	137	273	121	1	0.5128	0.1586	0.02209	0.1047	0.283	0.1271	0.185	0.2415	0.0002905	0.06694	0.1117	0.06991	0.5128	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Paracaedibacteraceae"	"F"	26010	719	15	2	192	719	1	330	472	1	137	273	121	1	0.5128	0.1586	0.02209	0.1047	0.283	0.1271	0.185	0.2415	0.0002905	0.06694	0.1117	0.06991	0.5128	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales"
"uncultured"	"G"	26015	626	12	2	163	626	1	324	453	1	132	260	119	1	0.5128	0.1269	0.02209	0.08887	0.2464	0.1271	0.1816	0.2318	0.0002905	0.06449	0.1064	0.06875	0.5128	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Paracaedibacter"	"G"	26014	50	3	NA	16	50	NA	2	13	NA	3	6	NA	NA	0.03172	0.03172	NA	0.008724	0.01968	NA	0.001121	0.006653	NA	0.001466	0.002455	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Micavibrionales"	"O"	25998	382	4	1	161	382	NA	58	80	NA	68	127	66	NA	0.1504	0.04229	0.01104	0.08778	0.1504	NA	0.03251	0.04094	NA	0.03322	0.05197	0.03813	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Micavibrionaceae"	"F"	25999	217	2	1	34	217	NA	23	18	NA	13	57	21	NA	0.08541	0.02114	0.01104	0.01854	0.08541	NA	0.01289	0.009211	NA	0.006352	0.02332	0.01213	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"uncultured"	"G"	26001	214	2	1	33	214	NA	23	18	NA	13	56	21	NA	0.08423	0.02114	0.01104	0.01799	0.08423	NA	0.01289	0.009211	NA	0.006352	0.02291	0.01213	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales>Micavibrionaceae"
"uncultured"	"F"	26002	154	1	NA	123	154	NA	32	59	NA	54	67	43	NA	0.06706	0.01057	NA	0.06706	0.06061	NA	0.01793	0.03019	NA	0.02638	0.02742	0.02484	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"Rhodospirillales"	"O"	2667	1155	4	2	179	1155	2	54	85	2	61	133	48	NA	0.4546	0.04229	0.02209	0.0976	0.4546	0.2541	0.03026	0.0435	0.0005809	0.0298	0.05442	0.02773	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26198	720	4	1	124	720	1	28	42	1	35	57	25	NA	0.2834	0.04229	0.01104	0.06761	0.2834	0.1271	0.01569	0.02149	0.0002905	0.0171	0.02332	0.01444	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Azospirillales"	"O"	25946	191	3	1	145	191	NA	19	9	1	4	38	3	3	1.538	0.03172	0.01104	0.07906	0.07518	NA	0.01065	0.004606	0.0002905	0.001954	0.01555	0.001733	1.538	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Azospirillales Incertae Sedis"	"F"	25955	121	2	NA	121	72	NA	3	1	1	1	8	NA	3	1.538	0.02114	NA	0.06597	0.02834	NA	0.001681	0.0005117	0.0002905	0.0004886	0.003274	NA	1.538	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Stella"	"G"	25956	121	2	NA	121	72	NA	3	1	1	1	8	NA	3	1.538	0.02114	NA	0.06597	0.02834	NA	0.001681	0.0005117	0.0002905	0.0004886	0.003274	NA	1.538	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillales&nbsp;Incertae&nbsp;Sedis"
"Inquilinaceae"	"F"	25957	3	1	NA	NA	3	NA	NA	1	NA	NA	1	NA	NA	0.01057	0.01057	NA	NA	0.001181	NA	NA	0.0005117	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Inquilinus"	"G"	25958	3	1	NA	NA	3	NA	NA	1	NA	NA	1	NA	NA	0.01057	0.01057	NA	NA	0.001181	NA	NA	0.0005117	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Inquilinaceae"
"Acetobacterales"	"O"	25900	607	3	1	93	607	1	37	56	NA	22	156	15	NA	0.2389	0.03172	0.01104	0.05071	0.2389	0.1271	0.02074	0.02866	NA	0.01075	0.06383	0.008666	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Acetobacteraceae"	"F"	25901	591	3	1	91	591	1	35	56	NA	21	150	15	NA	0.2326	0.03172	0.01104	0.04962	0.2326	0.1271	0.01962	0.02866	NA	0.01026	0.06138	0.008666	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"Roseococcus"	"G"	25931	15	1	NA	NA	15	NA	1	NA	NA	NA	1	NA	NA	0.01057	0.01057	NA	NA	0.005904	NA	0.0005605	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacter"	"G"	25902	24	1	NA	4	24	NA	5	1	NA	4	9	NA	NA	0.01057	0.01057	NA	0.002181	0.009446	NA	0.002802	0.0005117	NA	0.001954	0.003683	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"uncultured"	"G"	25937	137	1	1	18	137	NA	8	11	NA	4	19	3	NA	0.05392	0.01057	0.01104	0.009814	0.05392	NA	0.004484	0.005629	NA	0.001954	0.007775	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Holosporales"	"O"	25986	42	2	2	34	42	NA	9	5	NA	6	11	6	NA	0.02209	0.02114	0.02209	0.01854	0.01653	NA	0.005044	0.002559	NA	0.002932	0.004501	0.003466	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Holosporaceae"	"F"	25987	42	2	2	34	42	NA	9	5	NA	6	11	6	NA	0.02209	0.02114	0.02209	0.01854	0.01653	NA	0.005044	0.002559	NA	0.002932	0.004501	0.003466	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"uncultured"	"G"	25992	34	1	1	27	34	NA	8	5	NA	5	9	5	NA	0.01472	0.01057	0.01104	0.01472	0.01338	NA	0.004484	0.002559	NA	0.002443	0.003683	0.002889	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Candidatus Bealeia"	"G"	25988	7	1	NA	7	2	NA	NA	NA	NA	NA	NA	NA	NA	0.01057	0.01057	NA	0.003817	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Puniceispirillales"	"O"	26028	47	2	NA	13	47	NA	3	7	NA	6	13	3	NA	0.02114	0.02114	NA	0.007088	0.0185	NA	0.001681	0.003582	NA	0.002932	0.005319	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"SAR116 clade"	"F"	26032	24	2	NA	5	24	NA	2	4	NA	3	7	3	NA	0.02114	0.02114	NA	0.002726	0.009446	NA	0.001121	0.002047	NA	0.001466	0.002864	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"SAR11 clade"	"O"	2808	162	2	NA	33	162	1	11	16	NA	5	30	6	NA	0.1271	0.02114	NA	0.01799	0.06376	0.1271	0.006165	0.008188	NA	0.002443	0.01228	0.003466	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Clade I"	"F"	26228	95	2	NA	20	95	NA	7	12	NA	2	18	3	NA	0.03739	0.02114	NA	0.0109	0.03739	NA	0.003923	0.006141	NA	0.0009772	0.007365	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade Ia"	"G"	26229	71	2	NA	16	71	NA	4	9	NA	1	12	2	NA	0.02795	0.02114	NA	0.008724	0.02795	NA	0.002242	0.004606	NA	0.0004886	0.00491	0.001155	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"Elsterales"	"O"	25978	54	1	NA	14	54	NA	4	7	NA	4	17	1	NA	0.02125	0.01057	NA	0.007633	0.02125	NA	0.002242	0.003582	NA	0.001954	0.006956	0.0005777	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Elsteraceae"	"F"	25979	24	1	NA	2	24	NA	1	2	NA	3	5	1	NA	0.01057	0.01057	NA	0.00109	0.009446	NA	0.0005605	0.001023	NA	0.001466	0.002046	0.0005777	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales"
"Elstera"	"G"	25981	22	1	NA	NA	22	NA	NA	2	NA	2	1	NA	NA	0.01057	0.01057	NA	NA	0.008659	NA	NA	0.001023	NA	0.0009772	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales>Elsteraceae"
"Rhodovibrionales"	"O"	26199	106	1	NA	11	106	1	5	18	NA	9	25	3	NA	0.1271	0.01057	NA	0.005998	0.04172	0.1271	0.002802	0.009211	NA	0.004397	0.01023	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Kiloniellaceae"	"F"	26205	97	1	NA	11	97	1	5	18	NA	9	22	3	NA	0.1271	0.01057	NA	0.005998	0.03818	0.1271	0.002802	0.009211	NA	0.004397	0.009002	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales"
"uncultured"	"G"	26211	77	1	NA	10	77	1	4	12	NA	7	18	3	NA	0.1271	0.01057	NA	0.005452	0.03031	0.1271	0.002242	0.006141	NA	0.00342	0.007365	0.001733	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Caulobacterales"	"O"	2386	1884	1	1	289	1884	NA	95	193	NA	93	564	57	NA	0.7415	0.01057	0.01104	0.1576	0.7415	NA	0.05324	0.09877	NA	0.04544	0.2308	0.03293	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Hyphomonadaceae"	"F"	2394	303	1	1	79	303	NA	18	18	NA	6	32	7	NA	0.1193	0.01057	0.01104	0.04307	0.1193	NA	0.01009	0.009211	NA	0.002932	0.01309	0.004044	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"uncultured"	"G"	2407	45	1	NA	35	45	NA	4	3	NA	2	10	NA	NA	0.01908	0.01057	NA	0.01908	0.01771	NA	0.002242	0.001535	NA	0.0009772	0.004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Deltaproteobacteria"	"C"	3087	10987	139	20	7630	10987	8	988	888	8	525	2836	357	NA	4.325	1.469	0.2209	4.16	4.325	1.017	0.5537	0.4544	0.002324	0.2565	1.16	0.2063	NA	"Bacteria>Proteobacteria"
"Myxococcales"	"O"	3210	6503	70	6	6503	2523	3	332	271	2	145	1637	87	NA	3.546	0.74	0.06627	3.546	0.9931	0.3812	0.1861	0.1387	0.0005809	0.07085	0.6698	0.05026	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Haliangiaceae"	"F"	3222	5379	44	5	5379	352	2	165	156	1	70	1021	27	NA	2.933	0.4652	0.05522	2.933	0.1385	0.2541	0.09248	0.07983	0.0002905	0.0342	0.4178	0.0156	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Haliangium"	"G"	3223	5379	44	5	5379	352	2	165	156	1	70	1021	27	NA	2.933	0.4652	0.05522	2.933	0.1385	0.2541	0.09248	0.07983	0.0002905	0.0342	0.4178	0.0156	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Haliangiaceae"
"Polyangiaceae"	"F"	3236	279	7	NA	279	96	NA	15	15	NA	1	75	1	NA	0.1521	0.074	NA	0.1521	0.03779	NA	0.008407	0.007676	NA	0.0004886	0.03069	0.0005777	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"uncultured"	"G"	3240	108	4	NA	108	22	NA	2	2	NA	NA	9	1	NA	0.05888	0.04229	NA	0.05888	0.008659	NA	0.001121	0.001023	NA	NA	0.003683	0.0005777	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Pajaroellobacter"	"G"	26282	108	2	NA	108	50	NA	10	7	NA	1	27	NA	NA	0.05888	0.02114	NA	0.05888	0.01968	NA	0.005605	0.003582	NA	0.0004886	0.01105	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Polyangium"	"G"	11490	37	1	NA	37	12	NA	2	2	NA	NA	14	NA	NA	0.02017	0.01057	NA	0.02017	0.004723	NA	0.001121	0.001023	NA	NA	0.005729	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
