"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Sedimentitalea"	"G"	11460	6	1	NA	NA	NA	5	NA	NA	NA	NA	NA	6	NA	0.007888	0.0005851	NA	NA	NA	0.003062	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobaculum"	"G"	26172	1	1	1	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.0182	0.0005851	0.0182	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tropicimonas"	"G"	2662	9	1	NA	3	NA	9	NA	NA	NA	NA	NA	NA	NA	0.005511	0.0005851	NA	0.002141	NA	0.005511	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Seohaeicola"	"G"	2650	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubribacterium"	"G"	2643	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubrimonas"	"G"	2644	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sphingomonadales"	"O"	2823	1616	1035	51	383	NA	1616	1	NA	11	NA	NA	1616	NA	4	0.6056	0.9285	0.2733	NA	0.9895	4	NA	0.006563	NA	NA	2.124	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	2844	1616	1035	51	383	NA	1616	1	NA	11	NA	NA	1616	NA	4	0.6056	0.9285	0.2733	NA	0.9895	4	NA	0.006563	NA	NA	2.124	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Novosphingobium"	"G"	2846	553	338	15	120	NA	553	NA	NA	2	NA	NA	548	NA	0.7204	0.1978	0.2731	0.08564	NA	0.3386	NA	NA	0.001193	NA	NA	0.7204	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingomonas"	"G"	2852	353	236	13	74	NA	353	1	NA	4	NA	NA	350	NA	4	0.1381	0.2367	0.05281	NA	0.2161	4	NA	0.002386	NA	NA	0.4601	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingobium"	"G"	2850	134	89	2	31	NA	134	NA	NA	NA	NA	NA	118	NA	0.1551	0.05208	0.03641	0.02212	NA	0.08205	NA	NA	NA	NA	NA	0.1551	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingorhabdus"	"G"	2854	130	76	7	32	NA	99	NA	NA	NA	NA	NA	130	NA	0.1709	0.04447	0.1274	0.02284	NA	0.06062	NA	NA	NA	NA	NA	0.1709	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"uncultured"	"G"	2858	106	74	3	42	NA	86	NA	NA	1	NA	NA	106	NA	0.1393	0.0433	0.05461	0.02997	NA	0.05266	NA	NA	0.0005966	NA	NA	0.1393	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingopyxis"	"G"	2853	112	68	3	29	NA	78	NA	NA	NA	NA	NA	112	NA	0.1472	0.03979	0.05461	0.0207	NA	0.04776	NA	NA	NA	NA	NA	0.1472	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Altererythrobacter"	"G"	26240	67	26	1	7	NA	51	NA	NA	2	NA	NA	67	NA	0.08808	0.01521	0.0182	0.004995	NA	0.03123	NA	NA	0.001193	NA	NA	0.08808	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Erythrobacter"	"G"	26245	55	16	NA	8	NA	55	NA	NA	NA	NA	NA	34	NA	0.0447	0.009362	NA	0.005709	NA	0.03368	NA	NA	NA	NA	NA	0.0447	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Ellin6055"	"G"	26244	10	7	1	1	NA	10	NA	NA	NA	NA	NA	4	NA	0.0182	0.004096	0.0182	0.0007136	NA	0.006123	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Rhizorhapis"	"G"	14559	23	6	NA	NA	NA	23	NA	NA	NA	NA	NA	6	NA	0.01408	0.003511	NA	NA	NA	0.01408	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Qipengyuania"	"G"	26249	4	4	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.00234	0.00234	NA	0.0007136	NA	0.001837	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Polymorphobacter"	"G"	11469	4	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00234	0.00234	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Porphyrobacter"	"G"	26248	18	3	1	3	NA	18	NA	NA	NA	NA	NA	7	NA	0.0182	0.001755	0.0182	0.002141	NA	0.01102	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Blastomonas"	"G"	2845	3	3	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001755	0.001755	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Zymomonas"	"G"	2857	6	3	NA	1	NA	6	NA	NA	NA	NA	NA	3	NA	0.003944	0.001755	NA	0.0007136	NA	0.003674	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingosinicella"	"G"	2855	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"MN 122.2a"	"G"	26246	2	1	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	0.0007136	NA	0.001225	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingoaurantiacus"	"G"	26251	6	1	NA	NA	NA	6	NA	NA	NA	NA	NA	2	NA	0.003674	0.0005851	NA	NA	NA	0.003674	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Stakelama"	"G"	2856	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	0.0005851	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Rhizobiales"	"O"	2421	592	326	22	190	NA	592	NA	NA	7	NA	NA	570	NA	0.7493	0.1907	0.4005	0.1356	NA	0.3625	NA	NA	0.004176	NA	NA	0.7493	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Rhizobiales Incertae Sedis"	"F"	2530	174	79	7	33	NA	174	NA	NA	1	NA	NA	102	NA	0.1341	0.04622	0.1274	0.02355	NA	0.1065	NA	NA	0.0005966	NA	NA	0.1341	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"uncultured"	"G"	14525	149	63	7	27	NA	149	NA	NA	NA	NA	NA	80	NA	0.1274	0.03686	0.1274	0.01927	NA	0.09123	NA	NA	NA	NA	NA	0.1052	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Nordella"	"G"	2534	13	7	NA	3	NA	13	NA	NA	NA	NA	NA	6	NA	0.00796	0.004096	NA	0.002141	NA	0.00796	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Bauldia"	"G"	2532	6	4	NA	1	NA	5	NA	NA	NA	NA	NA	6	NA	0.007888	0.00234	NA	0.0007136	NA	0.003062	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Phreatobacter"	"G"	11439	9	3	NA	1	NA	6	NA	NA	1	NA	NA	9	NA	0.01183	0.001755	NA	0.0007136	NA	0.003674	NA	NA	0.0005966	NA	NA	0.01183	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Rhizobiaceae"	"F"	2525	178	64	6	39	NA	166	NA	NA	2	NA	NA	178	NA	0.234	0.03745	0.1092	0.02783	NA	0.1016	NA	NA	0.001193	NA	NA	0.234	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"G"	26091	110	30	5	19	NA	93	NA	NA	NA	NA	NA	110	NA	0.1446	0.01755	0.09102	0.01356	NA	0.05694	NA	NA	NA	NA	NA	0.1446	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Mesorhizobium"	"G"	26112	21	9	NA	6	NA	21	NA	NA	NA	NA	NA	17	NA	0.02235	0.005266	NA	0.004282	NA	0.01286	NA	NA	NA	NA	NA	0.02235	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ochrobactrum"	"G"	26115	10	4	NA	NA	NA	2	NA	NA	NA	NA	NA	10	NA	0.01315	0.00234	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.01315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"uncultured"	"G"	26127	15	4	NA	6	NA	15	NA	NA	NA	NA	NA	11	NA	0.01446	0.00234	NA	0.004282	NA	0.009185	NA	NA	NA	NA	NA	0.01446	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Nitratireductor"	"G"	26114	9	3	NA	2	NA	9	NA	NA	NA	NA	NA	2	NA	0.005511	0.001755	NA	0.001427	NA	0.005511	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ensifer"	"G"	2526	6	3	NA	NA	NA	6	NA	NA	1	NA	NA	3	NA	0.003944	0.001755	NA	NA	NA	0.003674	NA	NA	0.0005966	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Phyllobacterium"	"G"	26118	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	1	NA	0.002449	0.0005851	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Pseudahrensia"	"G"	26119	3	1	NA	1	NA	1	NA	NA	NA	NA	NA	3	NA	0.003944	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Cohaesibacter"	"G"	26103	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Bartonella"	"G"	26096	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Aureimonas"	"G"	26095	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Aminobacter"	"G"	26092	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Hyphomicrobiaceae"	"F"	2472	89	54	2	40	NA	65	NA	NA	NA	NA	NA	89	NA	0.117	0.0316	0.03641	0.02855	NA	0.0398	NA	NA	NA	NA	NA	0.117	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Hyphomicrobium"	"G"	2480	63	43	2	30	NA	55	NA	NA	NA	NA	NA	63	NA	0.08282	0.02516	0.03641	0.02141	NA	0.03368	NA	NA	NA	NA	NA	0.08282	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Pedomicrobium"	"G"	2483	21	10	NA	9	NA	8	NA	NA	NA	NA	NA	21	NA	0.02761	0.005851	NA	0.006423	NA	0.004898	NA	NA	NA	NA	NA	0.02761	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Filomicrobium"	"G"	2479	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Xanthobacteraceae"	"F"	2545	64	37	2	26	NA	64	NA	NA	2	NA	NA	50	NA	0.06573	0.02165	0.03641	0.01855	NA	0.03919	NA	NA	0.001193	NA	NA	0.06573	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Bradyrhizobium"	"G"	26151	23	23	1	11	NA	18	NA	NA	NA	NA	NA	18	NA	0.02366	0.01346	0.0182	0.00785	NA	0.01102	NA	NA	NA	NA	NA	0.02366	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"uncultured"	"G"	2554	23	5	NA	7	NA	23	NA	NA	1	NA	NA	16	NA	0.02103	0.002926	NA	0.004995	NA	0.01408	NA	NA	0.0005966	NA	NA	0.02103	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Afipia"	"G"	26148	4	4	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00234	0.00234	NA	0.001427	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Rhodoplanes"	"G"	26157	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	0.00117	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Pseudorhodoplanes"	"G"	26156	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Pseudolabrys"	"G"	2550	7	1	NA	NA	NA	7	NA	NA	NA	NA	NA	2	NA	0.004286	0.0005851	NA	NA	NA	0.004286	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Tardiphaga"	"G"	26159	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Devosiaceae"	"F"	26055	59	30	1	9	NA	40	NA	NA	1	NA	NA	59	NA	0.07756	0.01755	0.0182	0.006423	NA	0.02449	NA	NA	0.0005966	NA	NA	0.07756	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Devosia"	"G"	26058	56	26	1	8	NA	33	NA	NA	1	NA	NA	56	NA	0.07362	0.01521	0.0182	0.005709	NA	0.02021	NA	NA	0.0005966	NA	NA	0.07362	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"uncultured"	"G"	26064	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.001315	0.00117	NA	0.0007136	NA	0.001225	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Maritalea"	"G"	26059	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"A0839"	"F"	2423	24	24	NA	22	NA	NA	NA	NA	NA	NA	NA	3	NA	0.0157	0.01404	NA	0.0157	NA	NA	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Beijerinckiaceae"	"F"	2435	47	23	4	16	NA	36	NA	NA	NA	NA	NA	47	NA	0.07282	0.01346	0.07282	0.01142	NA	0.02204	NA	NA	NA	NA	NA	0.06179	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"alphaI cluster"	"G"	26054	16	10	NA	1	NA	16	NA	NA	NA	NA	NA	13	NA	0.01709	0.005851	NA	0.0007136	NA	0.009797	NA	NA	NA	NA	NA	0.01709	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Microvirga"	"G"	26048	3	2	NA	1	NA	2	NA	NA	NA	NA	NA	3	NA	0.003944	0.00117	NA	0.0007136	NA	0.001225	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Bosea"	"G"	26042	7	2	1	1	NA	4	NA	NA	NA	NA	NA	7	NA	0.0182	0.00117	0.0182	0.0007136	NA	0.002449	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylosinus"	"G"	26047	3	1	NA	3	NA	1	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	0.002141	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylocystis"	"G"	26046	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"FukuN57"	"G"	26044	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	0.007888	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Beijerinckia"	"G"	2436	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"1174-901-12"	"G"	26040	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"uncultured"	"G"	2444	6	1	NA	1	NA	1	NA	NA	NA	NA	NA	6	NA	0.007888	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylovirgula"	"G"	2443	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylorosula"	"G"	2442	3	1	3	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.05461	0.0005851	0.05461	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methyloligellaceae"	"F"	26071	25	5	NA	1	NA	25	NA	NA	NA	NA	NA	19	NA	0.02498	0.002926	NA	0.0007136	NA	0.01531	NA	NA	NA	NA	NA	0.02498	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"uncultured"	"G"	26075	20	4	NA	1	NA	20	NA	NA	NA	NA	NA	15	NA	0.01972	0.00234	NA	0.0007136	NA	0.01225	NA	NA	NA	NA	NA	0.01972	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methyloligellaceae"
"Methyloceanibacter"	"G"	26072	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	0.0005851	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methyloligellaceae"
"Labraceae"	"F"	26067	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Labrys"	"G"	26068	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Labraceae"
"Pleomorphomonadaceae"	"F"	26081	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	4	NA	0.005258	0.0005851	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Prosthecomicrobium"	"G"	26087	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.001837	0.0005851	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Rhodomicrobiaceae"	"F"	26131	3	1	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003944	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Rhodomicrobium"	"G"	26132	3	1	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003944	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodomicrobiaceae"
"Stappiaceae"	"F"	26133	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Labrenzia"	"G"	26136	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Rickettsiales"	"O"	2761	47	47	2	21	NA	25	NA	NA	NA	NA	NA	16	NA	0.03641	0.0275	0.03641	0.01499	NA	0.01531	NA	NA	NA	NA	NA	0.02103	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Mitochondria"	"F"	2805	20	20	2	7	NA	11	NA	NA	NA	NA	NA	2	NA	0.03641	0.0117	0.03641	0.004995	NA	0.006735	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Rickettsiaceae"	"F"	2781	17	17	NA	6	NA	11	NA	NA	NA	NA	NA	NA	NA	0.009947	0.009947	NA	0.004282	NA	0.006735	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"uncultured"	"G"	2785	9	9	NA	3	NA	7	NA	NA	NA	NA	NA	NA	NA	0.005266	0.005266	NA	0.002141	NA	0.004286	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Megaira"	"G"	26226	4	4	NA	3	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00234	0.00234	NA	0.002141	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
