"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Rhodopseudomonas palustris BisB18"	"-"	316056	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001162	0.001162	NA	NA	NA	0.0005915	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Rhodopseudomonas>Rhodopseudomonas&nbsp;palustris"
"Bosea"	"G"	85413	10	5	NA	2	NA	4	NA	NA	NA	NA	NA	10	NA	0.01245	0.002905	NA	0.001423	NA	0.002366	NA	NA	NA	NA	NA	0.01245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae"
"Bosea sp. AS-1"	"S"	2015316	4	4	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002491	0.002324	NA	NA	NA	0.0005915	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bosea"
"unclassified Bradyrhizobiaceae"	"-"	81426	5	2	NA	5	NA	NA	NA	NA	NA	NA	NA	1	NA	0.003557	0.001162	NA	0.003557	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae"
"Bradyrhizobiaceae bacterium SG-6C"	"S"	709797	5	2	NA	5	NA	NA	NA	NA	NA	NA	NA	1	NA	0.003557	0.001162	NA	0.003557	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>unclassified&nbsp;Bradyrhizobiaceae"
"Nitrobacter"	"G"	911	7	1	NA	NA	NA	7	NA	NA	NA	NA	NA	2	NA	0.00414	0.000581	NA	NA	NA	0.00414	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae"
"Nitrobacter hamburgensis"	"S"	912	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001245	0.000581	NA	NA	NA	0.0005915	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Nitrobacter"
"Nitrobacter hamburgensis X14"	"-"	323097	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001245	0.000581	NA	NA	NA	0.0005915	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Nitrobacter>Nitrobacter&nbsp;hamburgensis"
"Rhizobiaceae"	"F"	82115	123	42	5	20	1	94	NA	NA	NA	NA	NA	123	NA	4.762	0.0244	0.08897	0.01423	4.762	0.0556	NA	NA	NA	NA	NA	0.1532	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Rhizobium/Agrobacterium group"	"-"	227290	90	25	4	7	1	78	NA	NA	NA	NA	NA	90	NA	4.762	0.01452	0.07117	0.00498	4.762	0.04613	NA	NA	NA	NA	NA	0.1121	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Rhizobium"	"G"	379	37	12	2	1	1	35	NA	NA	NA	NA	NA	37	NA	4.762	0.006972	0.03559	0.0007114	4.762	0.0207	NA	NA	NA	NA	NA	0.04608	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Rhizobium sp. ACO-34A"	"S"	1571470	36	9	2	1	NA	31	NA	NA	NA	NA	NA	36	NA	0.04483	0.005229	0.03559	0.0007114	NA	0.01834	NA	NA	NA	NA	NA	0.04483	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. NT-26"	"S"	1125847	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001162	0.001162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. IE4771"	"S"	1301032	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000581	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Neorhizobium"	"G"	1525371	13	5	NA	2	NA	4	NA	NA	NA	NA	NA	13	NA	0.01619	0.002905	NA	0.001423	NA	0.002366	NA	NA	NA	NA	NA	0.01619	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Neorhizobium galegae"	"S"	399	6	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	0.007472	0.001162	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007472	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium"
"Neorhizobium sp. NCHU2750"	"S"	1825976	7	1	NA	1	NA	1	NA	NA	NA	NA	NA	7	NA	0.008717	0.000581	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium"
"Neorhizobium sp. SOG26"	"S"	2060726	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007114	0.000581	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium"
"Agrobacterium"	"G"	357	32	4	2	3	NA	32	NA	NA	NA	NA	NA	30	NA	0.03736	0.002324	0.03559	0.002134	NA	0.01893	NA	NA	NA	NA	NA	0.03736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Agrobacterium vitis"	"S"	373	15	1	1	NA	NA	12	NA	NA	NA	NA	NA	15	NA	0.01868	0.000581	0.01779	NA	NA	0.007098	NA	NA	NA	NA	NA	0.01868	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium vitis S4"	"-"	311402	15	1	1	NA	NA	12	NA	NA	NA	NA	NA	15	NA	0.01868	0.000581	0.01779	NA	NA	0.007098	NA	NA	NA	NA	NA	0.01868	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium>Agrobacterium&nbsp;vitis"
"Agrobacterium sp. RAC06"	"S"	1842536	10	1	1	NA	NA	10	NA	NA	NA	NA	NA	4	NA	0.01779	0.000581	0.01779	NA	NA	0.005915	NA	NA	NA	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Liberibacter"	"G"	34019	18	17	1	7	NA	8	NA	NA	NA	NA	NA	18	NA	0.02242	0.009877	0.01779	0.00498	NA	0.004732	NA	NA	NA	NA	NA	0.02242	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Liberibacter crescens"	"S"	1273132	8	8	NA	4	NA	4	NA	NA	NA	NA	NA	6	NA	0.007472	0.004648	NA	0.002846	NA	0.002366	NA	NA	NA	NA	NA	0.007472	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter americanus"	"S"	309868	3	3	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001743	0.001743	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter americanus str. Sao Paulo"	"-"	1261131	3	3	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001743	0.001743	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter>Candidatus&nbsp;Liberibacter&nbsp;americanus"
"Candidatus Liberibacter solanacearum"	"S"	556287	5	3	NA	1	NA	1	NA	NA	NA	NA	NA	5	NA	0.006227	0.001743	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter solanacearum CLso-ZC1"	"-"	658172	5	3	NA	1	NA	1	NA	NA	NA	NA	NA	5	NA	0.006227	0.001743	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter>Candidatus&nbsp;Liberibacter&nbsp;solanacearum"
"Candidatus Liberibacter asiaticus"	"S"	34021	7	2	1	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	0.01779	0.001162	0.01779	NA	NA	NA	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Phyllobacteriaceae"	"F"	69277	49	22	NA	16	NA	49	NA	NA	3	NA	NA	43	NA	0.05355	0.01278	NA	0.01138	NA	0.02898	NA	NA	0.001771	NA	NA	0.05355	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Mesorhizobium"	"G"	68287	19	14	NA	10	NA	19	NA	NA	2	NA	NA	17	NA	0.02117	0.008134	NA	0.007114	NA	0.01124	NA	NA	0.001181	NA	NA	0.02117	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae"
"Mesorhizobium huakuii"	"S"	28104	4	3	NA	2	NA	2	NA	NA	1	NA	NA	4	NA	0.004981	0.001743	NA	0.001423	NA	0.001183	NA	NA	0.0005905	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium"
"Mesorhizobium huakuii 7653R"	"-"	763057	4	3	NA	2	NA	2	NA	NA	1	NA	NA	4	NA	0.004981	0.001743	NA	0.001423	NA	0.001183	NA	NA	0.0005905	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium>Mesorhizobium&nbsp;huakuii"
"Mesorhizobium ciceri"	"S"	39645	9	3	NA	3	NA	9	NA	NA	NA	NA	NA	6	NA	0.007472	0.001743	NA	0.002134	NA	0.005323	NA	NA	NA	NA	NA	0.007472	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium"
"Mesorhizobium ciceri ca181"	"-"	682633	9	3	NA	1	NA	9	NA	NA	NA	NA	NA	5	NA	0.006227	0.001743	NA	0.0007114	NA	0.005323	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium>Mesorhizobium&nbsp;ciceri"
"Mesorhizobium oceanicum"	"S"	1670800	3	3	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.002491	0.001743	NA	0.0007114	NA	0.001183	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium"
"Mesorhizobium sp. DCY119"	"S"	2108445	2	2	NA	1	NA	NA	NA	NA	1	NA	NA	2	NA	0.002491	0.001162	NA	0.0007114	NA	NA	NA	NA	0.0005905	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium"
"Nitratireductor"	"G"	245876	12	4	NA	2	NA	12	NA	NA	NA	NA	NA	8	NA	0.009963	0.002324	NA	0.001423	NA	0.007098	NA	NA	NA	NA	NA	0.009963	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae"
"Nitratireductor sp. OM-1"	"S"	1756988	9	4	NA	2	NA	9	NA	NA	NA	NA	NA	7	NA	0.008717	0.002324	NA	0.001423	NA	0.005323	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Nitratireductor"
"Hoeflea"	"G"	274591	4	2	NA	2	NA	1	NA	NA	NA	NA	NA	4	NA	0.004981	0.001162	NA	0.001423	NA	0.0005915	NA	NA	NA	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae"
"Hoeflea sp. IMCC20628"	"S"	1620421	3	2	NA	2	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003736	0.001162	NA	0.001423	NA	NA	NA	NA	NA	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Hoeflea"
"Aminobacter"	"G"	31988	9	1	NA	1	NA	8	NA	NA	1	NA	NA	9	NA	0.01121	0.000581	NA	0.0007114	NA	0.004732	NA	NA	0.0005905	NA	NA	0.01121	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae"
"Aminobacter sp. MSH1"	"S"	374606	7	1	NA	1	NA	7	NA	NA	1	NA	NA	5	NA	0.006227	0.000581	NA	0.0007114	NA	0.00414	NA	NA	0.0005905	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Aminobacter"
"Rhodobiaceae"	"F"	119043	43	21	1	22	NA	43	NA	NA	NA	NA	NA	32	NA	0.03985	0.0122	0.01779	0.01565	NA	0.02543	NA	NA	NA	NA	NA	0.03985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Anderseniella"	"G"	444432	30	16	1	12	NA	30	NA	NA	NA	NA	NA	20	NA	0.02491	0.009296	0.01779	0.008537	NA	0.01774	NA	NA	NA	NA	NA	0.02491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Anderseniella sp. Alg231-50"	"S"	1922226	30	16	1	12	NA	30	NA	NA	NA	NA	NA	20	NA	0.02491	0.009296	0.01779	0.008537	NA	0.01774	NA	NA	NA	NA	NA	0.02491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae>Anderseniella"
"Candidatus Phaeomarinobacter"	"G"	1541445	10	4	NA	2	NA	10	NA	NA	NA	NA	NA	4	NA	0.005915	0.002324	NA	0.001423	NA	0.005915	NA	NA	NA	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Candidatus Phaeomarinobacter ectocarpi"	"S"	1458461	10	4	NA	2	NA	10	NA	NA	NA	NA	NA	4	NA	0.005915	0.002324	NA	0.001423	NA	0.005915	NA	NA	NA	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae>Candidatus&nbsp;Phaeomarinobacter"
"unclassified Rhodobiaceae"	"-"	1712260	7	1	NA	NA	NA	1	NA	NA	NA	NA	NA	7	NA	0.008717	0.000581	NA	NA	NA	0.0005915	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Rhodobiaceae bacterium"	"S"	2026785	7	1	NA	NA	NA	1	NA	NA	NA	NA	NA	7	NA	0.008717	0.000581	NA	NA	NA	0.0005915	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae>unclassified&nbsp;Rhodobiaceae"
"Methylobacteriaceae"	"F"	119045	25	19	1	10	NA	20	NA	NA	NA	NA	NA	25	NA	0.03113	0.01104	0.01779	0.007114	NA	0.01183	NA	NA	NA	NA	NA	0.03113	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Methylobacterium"	"G"	407	16	14	1	7	NA	14	NA	NA	NA	NA	NA	16	NA	0.01993	0.008134	0.01779	0.00498	NA	0.00828	NA	NA	NA	NA	NA	0.01993	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae"
"Methylobacterium sp. XJLW"	"S"	739141	7	6	1	1	NA	3	NA	NA	NA	NA	NA	7	NA	0.01779	0.003486	0.01779	0.0007114	NA	0.001774	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylobacterium oryzae"	"S"	334852	6	4	NA	4	NA	6	NA	NA	NA	NA	NA	5	NA	0.006227	0.002324	NA	0.002846	NA	0.003549	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylobacterium oryzae CBMB20"	"-"	693986	6	4	NA	4	NA	6	NA	NA	NA	NA	NA	5	NA	0.006227	0.002324	NA	0.002846	NA	0.003549	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium>Methylobacterium&nbsp;oryzae"
"Methylobacterium nodulans"	"S"	114616	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000581	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylobacterium nodulans ORS 2060"	"-"	460265	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000581	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium>Methylobacterium&nbsp;nodulans"
"Methylobacterium currus"	"S"	2051553	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000581	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylorubrum"	"G"	2282523	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	0.001162	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae"
"Methylorubrum extorquens"	"S"	408	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	0.001162	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylorubrum"
"Microvirga"	"G"	186650	4	1	NA	2	NA	4	NA	NA	NA	NA	NA	4	NA	0.004981	0.000581	NA	0.001423	NA	0.002366	NA	NA	NA	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae"
"Microvirga sp. 17 mud 1-3"	"S"	2082949	2	1	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002491	0.000581	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Microvirga"
"unclassified Rhizobiales"	"-"	119042	36	17	NA	10	NA	36	NA	NA	1	NA	NA	35	NA	0.04359	0.009877	NA	0.007114	NA	0.02129	NA	NA	0.0005905	NA	NA	0.04359	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Pseudorhodoplanes"	"G"	1734920	19	10	NA	9	NA	16	NA	NA	1	NA	NA	19	NA	0.02366	0.00581	NA	0.006403	NA	0.009463	NA	NA	0.0005905	NA	NA	0.02366	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales"
"Pseudorhodoplanes sinuspersici"	"S"	1235591	19	10	NA	9	NA	16	NA	NA	1	NA	NA	19	NA	0.02366	0.00581	NA	0.006403	NA	0.009463	NA	NA	0.0005905	NA	NA	0.02366	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales>Pseudorhodoplanes"
"Methyloceanibacter"	"G"	1484898	19	6	NA	1	NA	19	NA	NA	NA	NA	NA	12	NA	0.01494	0.003486	NA	0.0007114	NA	0.01124	NA	NA	NA	NA	NA	0.01494	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales"
"Methyloceanibacter caenitepidi"	"S"	1384459	6	1	NA	NA	NA	6	NA	NA	NA	NA	NA	1	NA	0.003549	0.000581	NA	NA	NA	0.003549	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales>Methyloceanibacter"
"Hartmannibacter"	"G"	1572860	3	1	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003736	0.000581	NA	NA	NA	0.0005915	NA	NA	NA	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales"
"Hartmannibacter diazotrophicus"	"S"	1482074	3	1	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003736	0.000581	NA	NA	NA	0.0005915	NA	NA	NA	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales>Hartmannibacter"
"Methylocystaceae"	"F"	31993	37	15	3	12	NA	37	NA	NA	NA	NA	NA	15	NA	0.05338	0.008715	0.05338	0.008537	NA	0.02188	NA	NA	NA	NA	NA	0.01868	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Methylocystis"	"G"	133	10	9	2	10	NA	10	NA	NA	NA	NA	NA	7	NA	0.03559	0.005229	0.03559	0.007114	NA	0.005915	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylocystaceae"
"Methylocystis sp. SC2"	"S"	187303	9	8	NA	5	NA	9	NA	NA	NA	NA	NA	6	NA	0.007472	0.004648	NA	0.003557	NA	0.005323	NA	NA	NA	NA	NA	0.007472	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylocystaceae>Methylocystis"
"Methylocystis bryophila"	"S"	655015	4	1	2	4	NA	NA	NA	NA	NA	NA	NA	1	NA	0.03559	0.000581	0.03559	0.002846	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylocystaceae>Methylocystis"
"Methylosinus"	"G"	425	10	3	NA	1	NA	10	NA	NA	NA	NA	NA	5	NA	0.006227	0.001743	NA	0.0007114	NA	0.005915	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylocystaceae"
"Methylosinus trichosporium"	"S"	426	10	3	NA	1	NA	10	NA	NA	NA	NA	NA	5	NA	0.006227	0.001743	NA	0.0007114	NA	0.005915	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylocystaceae>Methylosinus"
"Methylosinus trichosporium OB3b"	"-"	595536	10	3	NA	1	NA	10	NA	NA	NA	NA	NA	5	NA	0.006227	0.001743	NA	0.0007114	NA	0.005915	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylocystaceae>Methylosinus>Methylosinus&nbsp;trichosporium"
