"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_august_BC01.cladeReads"	"kraken2_16s_k21_classification_august_BC02.cladeReads"	"kraken2_16s_k21_classification_august_BC03.cladeReads"	"kraken2_16s_k21_classification_august_BC04.cladeReads"	"kraken2_16s_k21_classification_august_BC05.cladeReads"	"kraken2_16s_k21_classification_august_BC06.cladeReads"	"kraken2_16s_k21_classification_august_BC07.cladeReads"	"kraken2_16s_k21_classification_august_BC08.cladeReads"	"kraken2_16s_k21_classification_august_BC09.cladeReads"	"kraken2_16s_k21_classification_august_BC10.cladeReads"	"kraken2_16s_k21_classification_august_BC11.cladeReads"	"kraken2_16s_k21_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_august_BC01.cladeReads.."	"kraken2_16s_k21_classification_august_BC02.cladeReads.."	"kraken2_16s_k21_classification_august_BC03.cladeReads.."	"kraken2_16s_k21_classification_august_BC04.cladeReads.."	"kraken2_16s_k21_classification_august_BC05.cladeReads.."	"kraken2_16s_k21_classification_august_BC06.cladeReads.."	"kraken2_16s_k21_classification_august_BC07.cladeReads.."	"kraken2_16s_k21_classification_august_BC08.cladeReads.."	"kraken2_16s_k21_classification_august_BC09.cladeReads.."	"kraken2_16s_k21_classification_august_BC10.cladeReads.."	"kraken2_16s_k21_classification_august_BC11.cladeReads.."	"kraken2_16s_k21_classification_august_BC12.cladeReads.."	"lineage"
"Syntrophorhabdus"	"G"	3104	79	1	NA	NA	NA	18	16	79	NA	NA	NA	NA	NA	0.01159	0.0003389	NA	NA	NA	0.002187	0.001925	0.01159	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis>Syntrophorhabdaceae"
"Sva0485"	"O"	3250	97	1	NA	NA	NA	78	55	97	NA	NA	3	23	NA	0.01423	0.0003389	NA	NA	NA	0.009479	0.006617	0.01423	NA	NA	0.002406	0.002845	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"TX1A-33"	"O"	14614	9	1	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	0.00132	0.0003389	NA	NA	NA	NA	NA	0.00132	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"MBNT15"	"O"	26280	36	1	3	NA	NA	22	16	36	NA	NA	4	35	NA	0.006967	0.0003389	0.006967	NA	NA	0.002673	0.001925	0.00528	NA	NA	0.003208	0.004329	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Magnetococcia"	"C"	26883	66	7	1	NA	NA	10	19	66	NA	NA	2	6	NA	0.00968	0.002373	0.002322	NA	NA	0.001215	0.002286	0.00968	NA	NA	0.001604	0.0007422	NA	"Bacteria>Proteobacteria"
"Magnetococcales"	"O"	26884	66	7	1	NA	NA	10	19	66	NA	NA	2	6	NA	0.00968	0.002373	0.002322	NA	NA	0.001215	0.002286	0.00968	NA	NA	0.001604	0.0007422	NA	"Bacteria>Proteobacteria>Magnetococcia"
"Magnetococcaceae"	"F"	26885	66	7	1	NA	NA	10	19	66	NA	NA	2	6	NA	0.00968	0.002373	0.002322	NA	NA	0.001215	0.002286	0.00968	NA	NA	0.001604	0.0007422	NA	"Bacteria>Proteobacteria>Magnetococcia>Magnetococcales"
"Magnetococcus"	"G"	26886	66	7	1	NA	NA	10	19	66	NA	NA	2	6	NA	0.00968	0.002373	0.002322	NA	NA	0.001215	0.002286	0.00968	NA	NA	0.001604	0.0007422	NA	"Bacteria>Proteobacteria>Magnetococcia>Magnetococcales>Magnetococcaceae"
"Verrucomicrobia"	"P"	3982	196460	36321	2807	18	36	133681	196460	153600	450	10	936	5009	330	23.63	12.31	6.519	8.654	11.58	16.25	23.63	22.53	0.02717	4.329	0.7506	0.6196	0.7775	"Bacteria"
"Verrucomicrobiae"	"C"	4029	196460	36321	2807	18	36	133681	196460	153600	450	10	936	5009	330	23.63	12.31	6.519	8.654	11.58	16.25	23.63	22.53	0.02717	4.329	0.7506	0.6196	0.7775	"Bacteria>Verrucomicrobia"
"uncultured"	"O"	27008	187030	35028	2702	15	32	127076	187027	144387	406	9	751	3627	250	22.5	11.87	6.275	7.212	10.29	15.44	22.5	21.18	0.02451	3.896	0.6022	0.4486	0.589	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Opitutales"	"O"	26972	7077	801	70	1	3	4503	6566	7077	33	NA	176	1303	68	1.038	0.2715	0.1626	0.4808	0.9646	0.5472	0.7899	1.038	0.001992	NA	0.1411	0.1612	0.1602	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Puniceicoccaceae"	"F"	26981	3280	537	49	NA	3	2316	3280	2755	14	NA	29	154	44	0.9646	0.182	0.1138	NA	0.9646	0.2814	0.3946	0.4041	0.0008452	NA	0.02326	0.01905	0.1037	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales"
"Cerasicoccus"	"G"	26983	567	127	10	NA	NA	370	567	435	2	NA	2	9	5	0.06821	0.04305	0.02322	NA	NA	0.04496	0.06821	0.0638	0.0001207	NA	0.001604	0.001113	0.01178	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Verruc-01"	"G"	26989	608	97	10	NA	1	472	608	598	4	NA	8	39	18	0.3215	0.03288	0.02322	NA	0.3215	0.05736	0.07314	0.0877	0.0002415	NA	0.006415	0.004824	0.04241	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Puniceicoccus"	"G"	26988	572	82	9	NA	NA	381	572	486	4	NA	1	24	2	0.07128	0.02779	0.0209	NA	NA	0.0463	0.06881	0.07128	0.0002415	NA	0.0008019	0.002969	0.004712	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Lentimonas"	"G"	26985	461	59	4	NA	NA	319	461	328	3	NA	6	14	5	0.05546	0.02	0.009289	NA	NA	0.03877	0.05546	0.0481	0.0001811	NA	0.004812	0.001732	0.01178	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"uncultured"	"G"	26990	276	43	4	NA	NA	201	276	202	NA	NA	2	10	1	0.0332	0.01457	0.009289	NA	NA	0.02443	0.0332	0.02963	NA	NA	0.001604	0.001237	0.002356	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Coraliomargarita"	"G"	26984	170	33	2	NA	1	116	170	128	1	NA	1	3	NA	0.3215	0.01119	0.004645	NA	0.3215	0.0141	0.02045	0.01877	6.037e-05	NA	0.0008019	0.0003711	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"MB11C04 marine group"	"G"	26986	94	13	NA	NA	NA	68	94	73	NA	NA	NA	4	NA	0.01131	0.004406	NA	NA	NA	0.008263	0.01131	0.01071	NA	NA	NA	0.0004948	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Pelagicoccus"	"G"	26987	156	9	2	NA	NA	71	76	156	NA	NA	5	29	10	0.02356	0.003051	0.004645	NA	NA	0.008628	0.009143	0.02288	NA	NA	0.00401	0.003587	0.02356	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"A714019"	"G"	26982	32	4	NA	NA	NA	32	30	30	NA	NA	NA	NA	NA	0.0044	0.001356	NA	NA	NA	0.003889	0.003609	0.0044	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Opitutaceae"	"F"	26973	4206	246	18	1	NA	2097	3179	4206	19	NA	146	1145	23	0.6169	0.08338	0.0418	0.4808	NA	0.2548	0.3824	0.6169	0.001147	NA	0.1171	0.1416	0.05419	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales"
"Lacunisphaera"	"G"	26978	929	110	6	1	NA	520	766	929	3	NA	43	294	8	0.4808	0.03728	0.01393	0.4808	NA	0.06319	0.09215	0.1362	0.0001811	NA	0.03448	0.03637	0.01885	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Opitutus"	"G"	26979	531	53	3	NA	NA	304	428	531	2	NA	19	152	7	0.07788	0.01796	0.006967	NA	NA	0.03694	0.05149	0.07788	0.0001207	NA	0.01524	0.0188	0.01649	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"IMCC26134"	"G"	26977	2190	30	5	NA	NA	851	1302	2190	10	NA	54	532	1	0.3212	0.01017	0.01161	NA	NA	0.1034	0.1566	0.3212	0.0006037	NA	0.0433	0.06581	0.002356	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Cephaloticoccus"	"G"	26975	185	15	1	NA	NA	123	185	119	2	NA	2	24	NA	0.02226	0.005084	0.002322	NA	NA	0.01495	0.02226	0.01745	0.0001207	NA	0.001604	0.002969	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Diplosphaera"	"G"	26976	124	8	1	NA	NA	84	119	124	NA	NA	6	54	1	0.01819	0.002712	0.002322	NA	NA	0.01021	0.01432	0.01819	NA	NA	0.004812	0.00668	0.002356	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Alterococcus"	"G"	26974	64	4	1	NA	NA	32	57	64	1	NA	5	29	4	0.009424	0.001356	0.002322	NA	NA	0.003889	0.006857	0.009386	6.037e-05	NA	0.00401	0.003587	0.009424	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"uncultured"	"G"	26980	58	3	1	NA	NA	37	58	57	NA	NA	7	21	NA	0.00836	0.001017	0.002322	NA	NA	0.004496	0.006977	0.00836	NA	NA	0.005613	0.002598	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Verrucomicrobiales"	"O"	4030	475	81	8	2	NA	373	475	388	NA	NA	3	27	2	0.9615	0.02745	0.01858	0.9615	NA	0.04533	0.05714	0.0569	NA	NA	0.002406	0.00334	0.004712	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Verrucomicrobiaceae"	"F"	4036	221	41	3	1	NA	180	221	174	NA	NA	3	4	NA	0.4808	0.0139	0.006967	0.4808	NA	0.02187	0.02659	0.02552	NA	NA	0.002406	0.0004948	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Roseimicrobium"	"G"	4044	154	32	3	1	NA	127	154	130	NA	NA	NA	4	NA	0.4808	0.01085	0.006967	0.4808	NA	0.01543	0.01853	0.01907	NA	NA	NA	0.0004948	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Prosthecobacter"	"G"	4042	29	4	NA	NA	NA	23	29	20	NA	NA	3	NA	NA	0.003489	0.001356	NA	NA	NA	0.002795	0.003489	0.002933	NA	NA	0.002406	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"uncultured"	"G"	4046	7	2	NA	NA	NA	7	7	2	NA	NA	NA	NA	NA	0.0008506	0.0006779	NA	NA	NA	0.0008506	0.0008421	0.0002933	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Verrucomicrobium"	"G"	4045	24	1	NA	NA	NA	20	24	17	NA	NA	NA	NA	NA	0.002887	0.0003389	NA	NA	NA	0.00243	0.002887	0.002493	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Rubritaleaceae"	"F"	4034	115	12	NA	NA	NA	83	92	115	NA	NA	NA	20	2	0.01687	0.004067	NA	NA	NA	0.01009	0.01107	0.01687	NA	NA	NA	0.002474	0.004712	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Haloferula"	"G"	27003	18	4	NA	NA	NA	14	16	18	NA	NA	NA	1	NA	0.00264	0.001356	NA	NA	NA	0.001701	0.001925	0.00264	NA	NA	NA	0.0001237	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Luteolibacter"	"G"	27004	33	3	NA	NA	NA	23	33	28	NA	NA	NA	5	NA	0.004107	0.001017	NA	NA	NA	0.002795	0.00397	0.004107	NA	NA	NA	0.0006185	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Rubritalea"	"G"	4035	18	2	NA	NA	NA	18	16	17	NA	NA	NA	2	NA	0.002493	0.0006779	NA	NA	NA	0.002187	0.001925	0.002493	NA	NA	NA	0.0002474	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Akkermansiaceae"	"F"	27000	51	11	4	NA	NA	41	51	33	NA	NA	NA	NA	NA	0.009289	0.003728	0.009289	NA	NA	0.004982	0.006135	0.00484	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Akkermansia"	"G"	27001	51	11	4	NA	NA	41	51	33	NA	NA	NA	NA	NA	0.009289	0.003728	0.009289	NA	NA	0.004982	0.006135	0.00484	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Akkermansiaceae"
"DEV007"	"F"	4032	54	11	1	1	NA	36	54	39	NA	NA	NA	NA	NA	0.4808	0.003728	0.002322	0.4808	NA	0.004375	0.006496	0.00572	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Pedosphaerales"	"O"	26992	349	53	3	NA	NA	274	349	271	4	NA	4	8	3	0.04198	0.01796	0.006967	NA	NA	0.0333	0.04198	0.03975	0.0002415	NA	0.003208	0.0009896	0.007068	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Pedosphaeraceae"	"F"	26993	349	53	3	NA	NA	274	349	271	4	NA	4	8	3	0.04198	0.01796	0.006967	NA	NA	0.0333	0.04198	0.03975	0.0002415	NA	0.003208	0.0009896	0.007068	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales"
"SCGC AAA164-E04"	"G"	26997	10	3	NA	NA	NA	10	10	7	NA	NA	NA	NA	NA	0.001215	0.001017	NA	NA	NA	0.001215	0.001203	0.001027	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales>Pedosphaeraceae"
"ADurb.Bin063-1"	"G"	26994	16	2	NA	NA	NA	7	9	16	NA	NA	NA	3	NA	0.002347	0.0006779	NA	NA	NA	0.0008506	0.001083	0.002347	NA	NA	NA	0.0003711	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales>Pedosphaeraceae"
"Chthoniobacterales"	"O"	26955	177	28	NA	NA	NA	122	177	130	1	NA	NA	6	2	0.02129	0.00949	NA	NA	NA	0.01483	0.02129	0.01907	6.037e-05	NA	NA	0.0007422	0.004712	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Chthoniobacteraceae"	"F"	26957	123	20	NA	NA	NA	90	123	90	NA	NA	NA	3	1	0.0148	0.006779	NA	NA	NA	0.01094	0.0148	0.0132	NA	NA	NA	0.0003711	0.002356	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Candidatus Udaeobacter"	"G"	26958	66	13	NA	NA	NA	46	66	53	NA	NA	NA	2	1	0.00794	0.004406	NA	NA	NA	0.00559	0.00794	0.007773	NA	NA	NA	0.0002474	0.002356	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Chthoniobacteraceae"
"LD29"	"G"	26960	16	2	NA	NA	NA	15	16	9	NA	NA	NA	NA	NA	0.001925	0.0006779	NA	NA	NA	0.001823	0.001925	0.00132	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Chthoniobacteraceae"
"Chthoniobacter"	"G"	26959	22	1	NA	NA	NA	15	22	15	NA	NA	NA	1	NA	0.002647	0.0003389	NA	NA	NA	0.001823	0.002647	0.0022	NA	NA	NA	0.0001237	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Chthoniobacteraceae"
"01D2Z36"	"F"	26956	33	5	NA	NA	NA	17	33	28	1	NA	NA	NA	1	0.004107	0.001695	NA	NA	NA	0.002066	0.00397	0.004107	6.037e-05	NA	NA	NA	0.002356	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Xiphinematobacteraceae"	"F"	26964	4	2	NA	NA	NA	2	4	3	NA	NA	NA	1	NA	0.0006779	0.0006779	NA	NA	NA	0.000243	0.0004812	0.00044	NA	NA	NA	0.0001237	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Candidatus Xiphinematobacter"	"G"	26965	4	2	NA	NA	NA	2	4	3	NA	NA	NA	1	NA	0.0006779	0.0006779	NA	NA	NA	0.000243	0.0004812	0.00044	NA	NA	NA	0.0001237	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Xiphinematobacteraceae"
"Methylacidiphilales"	"O"	26968	57	7	NA	NA	NA	35	57	30	NA	NA	NA	1	NA	0.006857	0.002373	NA	NA	NA	0.004253	0.006857	0.0044	NA	NA	NA	0.0001237	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Methylacidiphilaceae"	"F"	26969	57	7	NA	NA	NA	35	57	30	NA	NA	NA	1	NA	0.006857	0.002373	NA	NA	NA	0.004253	0.006857	0.0044	NA	NA	NA	0.0001237	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Methylacidiphilales"
"uncultured"	"G"	26971	57	7	NA	NA	NA	35	57	30	NA	NA	NA	1	NA	0.006857	0.002373	NA	NA	NA	0.004253	0.006857	0.0044	NA	NA	NA	0.0001237	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Methylacidiphilales>Methylacidiphilaceae"
"Arctic97B-4 marine group"	"O"	26953	4	2	NA	NA	NA	1	3	4	NA	NA	NA	NA	NA	0.0006779	0.0006779	NA	NA	NA	0.0001215	0.0003609	0.0005866	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Epsilonbacteraeota"	"P"	25565	31867	31867	6251	8	4	8351	9605	9934	78	5	1509	7500	1170	14.52	10.8	14.52	3.846	1.286	1.015	1.155	1.457	0.004709	2.165	1.21	0.9277	2.757	"Bacteria"
"Campylobacteria"	"C"	25566	31867	31867	6251	8	4	8351	9605	9934	78	5	1509	7500	1170	14.52	10.8	14.52	3.846	1.286	1.015	1.155	1.457	0.004709	2.165	1.21	0.9277	2.757	"Bacteria>Epsilonbacteraeota"
"Campylobacterales"	"O"	25567	31867	31867	6251	8	4	8351	9604	9934	78	5	1509	7500	1170	14.52	10.8	14.52	3.846	1.286	1.015	1.155	1.457	0.004709	2.165	1.21	0.9277	2.757	"Bacteria>Epsilonbacteraeota>Campylobacteria"
"Arcobacteraceae"	"F"	25568	29571	29571	5933	6	3	5655	6894	2797	54	4	575	4691	1088	13.78	10.02	13.78	2.885	0.9646	0.6872	0.8293	0.4102	0.00326	1.732	0.4611	0.5803	2.563	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Arcobacter"	"G"	25569	29571	29571	5933	6	3	5655	6894	2797	54	4	575	4691	1088	13.78	10.02	13.78	2.885	0.9646	0.6872	0.8293	0.4102	0.00326	1.732	0.4611	0.5803	2.563	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Arcobacteraceae"
"Thiovulaceae"	"F"	25590	5807	783	81	2	1	2107	2072	5807	21	1	653	1913	4	0.9615	0.2654	0.1881	0.9615	0.3215	0.256	0.2493	0.8517	0.001268	0.4329	0.5237	0.2366	0.009424	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfuricurvum"	"G"	25591	4170	554	55	1	1	1456	1447	4170	15	1	507	897	3	0.6116	0.1878	0.1277	0.4808	0.3215	0.1769	0.1741	0.6116	0.0009056	0.4329	0.4066	0.111	0.007068	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Sulfurimonas"	"G"	25592	1629	221	26	1	NA	646	613	1629	6	NA	142	1007	1	0.4808	0.07491	0.06038	0.4808	NA	0.0785	0.07374	0.2389	0.0003622	NA	0.1139	0.1246	0.002356	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Sulfurospirillaceae"	"F"	25585	1132	608	61	NA	NA	346	342	1132	3	NA	220	727	66	0.2061	0.2061	0.1417	NA	NA	0.04205	0.04114	0.166	0.0001811	NA	0.1764	0.08993	0.1555	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurospirillum"	"G"	25586	1132	608	61	NA	NA	346	342	1132	3	NA	220	727	66	0.2061	0.2061	0.1417	NA	NA	0.04205	0.04114	0.166	0.0001811	NA	0.1764	0.08993	0.1555	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurospirillaceae"
"Sulfurovaceae"	"F"	25587	514	514	102	NA	NA	71	120	73	NA	NA	19	60	8	0.2369	0.1742	0.2369	NA	NA	0.008628	0.01444	0.01071	NA	NA	0.01524	0.007422	0.01885	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurovum"	"G"	25589	493	493	98	NA	NA	65	107	63	NA	NA	16	57	8	0.2276	0.1671	0.2276	NA	NA	0.007899	0.01287	0.00924	NA	NA	0.01283	0.007051	0.01885	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurovaceae"
"Nitratifractor"	"G"	25588	20	20	4	NA	NA	6	12	8	NA	NA	3	3	NA	0.009289	0.006779	0.009289	NA	NA	0.0007291	0.001444	0.001173	NA	NA	0.002406	0.0003711	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurovaceae"
"Campylobacteraceae"	"F"	25571	69	69	8	NA	NA	40	58	44	NA	NA	NA	20	2	0.02339	0.02339	0.01858	NA	NA	0.004861	0.006977	0.006453	NA	NA	NA	0.002474	0.004712	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Campylobacter"	"G"	25572	69	69	8	NA	NA	40	58	44	NA	NA	NA	20	2	0.02339	0.02339	0.01858	NA	NA	0.004861	0.006977	0.006453	NA	NA	NA	0.002474	0.004712	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Campylobacteraceae"
"Helicobacteraceae"	"F"	25575	65	65	10	NA	NA	5	13	2	NA	NA	12	12	NA	0.02322	0.02203	0.02322	NA	NA	0.0006076	0.001564	0.0002933	NA	NA	0.009623	0.001484	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Helicobacter"	"G"	25576	50	50	7	NA	NA	5	11	2	NA	NA	12	11	NA	0.01695	0.01695	0.01626	NA	NA	0.0006076	0.001323	0.0002933	NA	NA	0.009623	0.001361	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Helicobacteraceae"
"uncultured"	"G"	25578	14	14	2	NA	NA	NA	2	NA	NA	NA	NA	1	NA	0.004745	0.004745	0.004645	NA	NA	NA	0.0002406	NA	NA	NA	NA	0.0001237	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Helicobacteraceae"
"uncultured"	"F"	25594	104	45	4	NA	NA	104	66	31	NA	NA	27	56	NA	0.02165	0.01525	0.009289	NA	NA	0.01264	0.00794	0.004547	NA	NA	0.02165	0.006927	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Nitratiruptoraceae"	"F"	25579	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001017	0.001017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Nitratiruptor"	"G"	25581	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006779	0.0006779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Nitratiruptoraceae"
"Hydrogenimonas"	"G"	25580	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Nitratiruptoraceae"
"Rs-M59 termite group"	"F"	25584	16	1	NA	NA	NA	2	7	16	NA	NA	NA	2	NA	0.002347	0.0003389	NA	NA	NA	0.000243	0.0008421	0.002347	NA	NA	NA	0.0002474	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Actinobacteria"	"P"	400	27907	15231	2138	6	15	14459	12141	20384	235	7	8992	27907	1435	7.211	5.162	4.965	2.885	4.823	1.757	1.461	2.99	0.01419	3.03	7.211	3.452	3.381	"Bacteria"
"Actinobacteria"	"C"	419	27435	14092	1961	5	14	13814	11626	19040	220	6	8694	27435	1432	6.972	4.776	4.554	2.404	4.502	1.679	1.399	2.792	0.01328	2.597	6.972	3.394	3.374	"Bacteria>Actinobacteria"
"Frankiales"	"O"	475	9279	9279	1376	4	2	3792	2947	4620	51	3	2247	4158	116	3.195	3.145	3.195	1.923	0.6431	0.4608	0.3545	0.6776	0.003079	1.299	1.802	0.5143	0.2733	"Bacteria>Actinobacteria>Actinobacteria"
"Sporichthyaceae"	"F"	491	8874	8874	1309	4	2	3767	2913	4541	41	3	2226	4109	109	3.04	3.008	3.04	1.923	0.6431	0.4578	0.3504	0.666	0.002475	1.299	1.785	0.5083	0.2568	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"hgcI clade"	"G"	494	8008	8008	1195	4	2	3467	2677	4186	38	2	2177	3955	103	2.775	2.714	2.775	1.923	0.6431	0.4213	0.322	0.6139	0.002294	0.8658	1.746	0.4892	0.2427	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Candidatus Planktophila"	"G"	492	562	562	69	NA	NA	197	169	243	2	NA	25	92	4	0.1905	0.1905	0.1602	NA	NA	0.02394	0.02033	0.03564	0.0001207	NA	0.02005	0.01138	0.009424	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"uncultured"	"G"	495	9	9	NA	NA	NA	1	NA	8	NA	NA	1	1	NA	0.003051	0.003051	NA	NA	NA	0.0001215	NA	0.001173	NA	NA	0.0008019	0.0001237	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Sporichthya"	"G"	493	4	1	NA	NA	NA	1	1	4	NA	NA	1	3	NA	0.0008019	0.0003389	NA	NA	NA	0.0001215	0.0001203	0.0005866	NA	NA	0.0008019	0.0003711	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Cryptosporangiaceae"	"F"	478	384	384	63	NA	NA	17	23	59	10	NA	14	38	6	0.1463	0.1302	0.1463	NA	NA	0.002066	0.002767	0.008653	0.0006037	NA	0.01123	0.0047	0.01414	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
