"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Cephalaspidomorphi"	"C"	13122	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Vertebrata>Agnatha"
"Petromyzontiformes"	"O"	13123	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Vertebrata>Agnatha>Cephalaspidomorphi"
"Tunicata"	"P"	13109	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata"
"Thaliacea"	"C"	13116	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Tunicata"
"Salpida"	"O"	13119	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Tunicata>Thaliacea"
"Arthropoda"	"P"	12943	52	52	0.04122	0.04122	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Hexapoda"	"-"	13016	37	37	0.02933	0.02933	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda"
"Insecta"	"C"	13024	37	37	0.02933	0.02933	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda"
"Pterygota"	"-"	13028	36	36	0.02854	0.02854	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta"
"Neoptera"	"-"	13029	33	33	0.02616	0.02616	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota"
"Coleoptera"	"O"	13033	15	15	0.01189	0.01189	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Neoptera"
"Neuroptera"	"O"	13047	7	7	0.005549	0.005549	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Neoptera"
"Diptera"	"O"	13039	6	6	0.004757	0.004757	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Neoptera"
"Hymenoptera"	"O"	13043	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Neoptera"
"Hemiptera"	"O"	13042	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Neoptera"
"Palaeoptera"	"-"	13058	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota"
"Odonata"	"O"	13060	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Palaeoptera"
"Ephemeroptera"	"O"	13059	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Palaeoptera"
"Monocondylia"	"-"	13026	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta"
"Archaeognatha"	"O"	13027	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Monocondylia"
"Chelicerata"	"-"	12944	8	8	0.006342	0.006342	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda"
"Arachnida"	"C"	12945	7	7	0.005549	0.005549	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Chelicerata"
"Acari"	"-"	12946	5	5	0.003964	0.003964	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Chelicerata>Arachnida"
"Pseudoscorpiones"	"O"	12951	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Chelicerata>Arachnida"
"Opiliones"	"O"	12949	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Chelicerata>Arachnida"
"Pycnogonida"	"C"	12959	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Chelicerata"
"Pantopoda"	"O"	12960	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Chelicerata>Pycnogonida"
"Crustacea"	"-"	12961	7	7	0.005549	0.005549	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda"
"Maxillopoda"	"C"	12978	4	4	0.003171	0.003171	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea"
"Copepoda"	"-"	12981	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Maxillopoda"
"Harpacticoida"	"O"	12984	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Maxillopoda>Copepoda"
"Cyclopoida"	"O"	12983	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Maxillopoda>Copepoda"
"Calanoida"	"O"	12982	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Maxillopoda>Copepoda"
"Thecostraca"	"-"	12997	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Maxillopoda"
"Facetotecta"	"O"	13001	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Maxillopoda>Thecostraca"
"Malacostraca"	"C"	12970	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea"
"Eumalacostraca"	"-"	12971	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Malacostraca"
"Eucarida"	"-"	12972	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Malacostraca>Eumalacostraca"
"Peracarida"	"-"	12974	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Malacostraca>Eumalacostraca"
"Platyhelminthes"	"P"	13286	41	41	0.0325	0.0325	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Cestoda"	"C"	13290	29	29	0.02299	0.02299	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes"
"Eucestoda"	"-"	13294	28	28	0.0222	0.0222	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda"
"Cyclophyllidea"	"O"	13298	17	17	0.01348	0.01348	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Eucestoda"
"Bothriocephalidea"	"O"	13295	11	11	0.00872	0.00872	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Eucestoda"
"Cestodaria"	"-"	13291	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda"
"Amphilinidea"	"O"	13292	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Cestodaria"
"Rhabditophora"	"C"	13342	5	5	0.003964	0.003964	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes"
"Seriata"	"O"	13355	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora"
"Tricladida"	"O"	13359	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora>Seriata"
"Continenticola"	"-"	13360	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora>Seriata>Tricladida"
"Macrostomida"	"O"	13345	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora"
"Rhabdocoela"	"O"	13350	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora"
"Dalyellioida"	"-"	13351	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora>Rhabdocoela"
"Monogenea"	"C"	13312	4	4	0.003171	0.003171	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes"
"Polyopisthocotylea"	"O"	13328	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Monogenea"
"Gotocotylidae"	"F"	13335	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Monogenea>Polyopisthocotylea"
"Allodiscocotylidae"	"F"	13329	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Monogenea>Polyopisthocotylea"
"Monopisthocotylea"	"O"	13313	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Monogenea"
"Ancyrocephalidae"	"F"	13314	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Monogenea>Monopisthocotylea"
"Trematoda"	"C"	13362	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes"
"Digenea"	"-"	13367	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Trematoda"
"Opisthorchiida"	"O"	13373	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Trematoda>Digenea"
"Azygiida"	"O"	13368	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Trematoda>Digenea"
"Nematoda"	"P"	13242	26	26	0.02061	0.02061	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Chromadorea"	"C"	13243	21	21	0.01665	0.01665	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda"
"Tylenchida"	"O"	13256	16	16	0.01268	0.01268	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Spirurida"	"O"	13255	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Rhabditida"	"O"	13253	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Monhysterida"	"O"	13251	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Desmodorida"	"O"	13247	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Araeolaimida"	"O"	13244	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Enoplea"	"C"	13257	4	4	0.003171	0.003171	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda"
"Enoplia"	"-"	13264	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea"
"Triplonchida"	"O"	13266	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Enoplia"
"Dorylaimia"	"-"	13258	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea"
"Dorylaimida"	"-"	13260	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Dorylaimia"
"Annelida"	"P"	12895	8	8	0.006342	0.006342	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Polychaeta"	"C"	12917	7	7	0.005549	0.005549	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida"
"Palpata"	"-"	12921	5	5	0.003964	0.003964	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta"
"Phyllodocida"	"O"	12925	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Palpata"
"Palpata Incertae Sedis"	"O"	12924	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Palpata"
"Eunicida"	"O"	12922	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Palpata"
"Scolecida"	"-"	12927	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta"
"Spionida"	"O"	12937	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Orbiniidae"	"F"	12932	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Clitellata"	"C"	12899	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida"
"Oligochaeta"	"-"	12906	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata"
"Haplotaxida"	"O"	12909	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata>Oligochaeta"
"Mollusca"	"P"	13196	5	5	0.003964	0.003964	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Bivalvia"	"C"	13197	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Heteroconchia"	"-"	13200	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia"
"Veneroida"	"O"	13202	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Heteroconchia"
"Pteriomorphia"	"-"	13210	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia"
"Gastropoda"	"C"	13228	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Heterobranchia"	"O"	13231	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Gastropoda"
"Xenacoelomorpha"	"P"	13404	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Acoelomorpha"	"-"	13405	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Xenacoelomorpha"
"Acoela"	"C"	13406	3	3	0.002378	0.002378	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Xenacoelomorpha>Acoelomorpha"
"Nemertea"	"P"	13273	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Anopla"	"C"	13274	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea"
"Heteronemertea"	"O"	13275	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea>Anopla"
"Echinodermata"	"P"	13159	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Holothuroidea"	"C"	13163	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Echinodermata"
"Acanthocephala"	"P"	12885	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Archiacanthocephala"	"C"	12886	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Acanthocephala"
"Cnidaria"	"P"	13411	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa"
"Myxozoa"	"C"	13438	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Cnidaria"
"Myxosporea"	"-"	13441	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Cnidaria>Myxozoa"
"Bivalvulida"	"O"	13442	2	2	0.001586	0.001586	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Cnidaria>Myxozoa>Myxosporea"
"Porifera"	"P"	13465	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)"
"Demospongiae"	"C"	13474	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Porifera"
"Haplosclerida"	"O"	13481	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Porifera>Demospongiae"
"Ichthyosporea"	"P"	6470	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa"
"Ichthyophonae"	"C"	6477	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Ichthyosporea"
"Ichthyophonidae"	"O"	6484	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Ichthyosporea>Ichthyophonae"
"Paramoebidium"	"G"	27366	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Ichthyosporea>Ichthyophonae>Ichthyophonidae"
"Filasterea"	"C"	6463	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa"
"Ministeriida"	"O"	6464	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Filasterea"
"Capsasporidae"	"F"	6465	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Filasterea>Ministeriida"
"AT4-11"	"G"	6466	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Holozoa>Filasterea>Ministeriida>Capsasporidae"
"Aphelidea"	"C"	27345	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta"
"uncultured"	"G"	27348	1	1	0.0007928	0.0007928	"Eukaryota>Opisthokonta>Aphelidea"
"SAR"	"-"	8770	128	128	0.1015	0.1015	"Eukaryota"
"Rhizaria"	"K"	9387	66	66	0.05232	0.05232	"Eukaryota>SAR"
"Retaria"	"P"	9540	51	51	0.04043	0.04043	"Eukaryota>SAR>Rhizaria"
"Foraminifera"	"C"	9562	47	47	0.03726	0.03726	"Eukaryota>SAR>Rhizaria>Retaria"
"Globothalamea"	"O"	9563	44	44	0.03488	0.03488	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera"
"Rotaliida"	"F"	9564	44	44	0.03488	0.03488	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea"
"Anomalinidae"	"-"	28794	20	20	0.01586	0.01586	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida"
"Cibicidoides"	"G"	28795	20	20	0.01586	0.01586	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Anomalinidae"
"Cibicididae"	"-"	28804	13	13	0.01031	0.01031	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida"
"Cibicides"	"G"	28805	13	13	0.01031	0.01031	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Cibicididae"
"Rotaliidae"	"-"	28819	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida"
"Ammonia"	"G"	28820	2	2	0.001586	0.001586	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Rotaliidae"
"Pararotalia"	"G"	28821	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Rotaliidae"
"Pseudoparrellidae"	"G"	28817	2	2	0.001586	0.001586	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida"
"Epistominella"	"G"	28818	2	2	0.001586	0.001586	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Pseudoparrellidae"
"Nummulitidae"	"-"	28811	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida"
"Planoperculina"	"G"	28816	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Nummulitidae"
"Globigerinidae"	"-"	14096	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida"
"Globigerinoides"	"G"	14100	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Globigerinidae"
"Tubothalamea"	"O"	9581	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera"
"Miliolida"	"G"	9582	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Tubothalamea"
"Dendritina"	"G"	9587	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Tubothalamea>Miliolida"
"Polycystinea"	"C"	9591	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Retaria"
"Spumellaria"	"O"	9609	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Retaria>Polycystinea"
"uncultured"	"G"	9625	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Retaria>Polycystinea>Spumellaria"
"RAD B"	"C"	9627	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Retaria"
"Cercozoa"	"P"	9388	15	15	0.01189	0.01189	"Eukaryota>SAR>Rhizaria"
