"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Campylobacter avium"	"S"	522485	4	1	NA	NA	1	NA	1	2	1	3	1	4	NA	0.009489	0.009489	NA	NA	0.0003703	NA	0.0005762	0.0009668	0.0002767	0.001459	0.0003605	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Helicobacteraceae"	"F"	72293	4231	79	27	2371	2402	19	3677	4231	6	3534	1982	3178	1	2.405	0.7497	0.2542	1.185	0.8895	2.405	2.119	2.045	0.00166	1.719	0.7144	1.759	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales"
"Sulfuricurvum"	"G"	286130	2717	44	15	1610	1346	11	2256	2717	2	1899	1388	1207	NA	1.392	0.4175	0.1412	0.8049	0.4984	1.392	1.3	1.313	0.0005534	0.9234	0.5003	0.6682	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae"
"Sulfuricurvum kujiense"	"S"	148813	2717	44	15	1610	1346	11	2256	2717	2	1899	1388	1207	NA	1.392	0.4175	0.1412	0.8049	0.4984	1.392	1.3	1.313	0.0005534	0.9234	0.5003	0.6682	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Sulfuricurvum"
"Sulfurimonas"	"G"	202746	1911	35	12	666	963	6	1343	1449	3	1564	541	1911	1	1.058	0.3321	0.113	0.333	0.3566	0.7595	0.7739	0.7005	0.0008301	0.7605	0.195	1.058	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae"
"Sulfurimonas denitrificans"	"S"	39766	1118	21	9	404	624	5	863	913	1	972	325	1118	NA	0.6329	0.1993	0.08475	0.202	0.2311	0.6329	0.4973	0.4414	0.0002767	0.4727	0.1172	0.6189	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Sulfurimonas"
"Sulfurimonas autotrophica"	"S"	202747	282	8	NA	91	125	NA	192	203	1	227	63	282	NA	0.1561	0.07592	NA	0.04549	0.04629	NA	0.1106	0.09813	0.0002767	0.1104	0.02271	0.1561	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Sulfurimonas"
"Sulfurimonas gotlandica"	"S"	1176482	442	6	3	132	180	1	239	288	1	310	135	442	1	0.5208	0.05694	0.02825	0.06599	0.06666	0.1266	0.1377	0.1392	0.0002767	0.1507	0.04866	0.2447	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Sulfurimonas"
"Deltaproteobacteria"	"C"	28221	6517	101	21	6352	6517	8	799	728	4	316	2749	219	1	3.176	0.9584	0.1977	3.176	2.413	1.013	0.4604	0.3519	0.001107	0.1537	0.9909	0.1212	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions"
"Myxococcales"	"O"	29	5622	46	11	5622	2125	4	335	259	1	120	1598	73	NA	2.811	0.4365	0.1036	2.811	0.7869	0.5063	0.193	0.1252	0.0002767	0.05835	0.576	0.04041	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Nannocystineae"	"-"	224462	3967	30	6	3967	333	2	146	125	1	51	861	21	NA	1.983	0.2847	0.0565	1.983	0.1233	0.2532	0.08413	0.06043	0.0002767	0.0248	0.3104	0.01163	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales"
"Kofleriaceae"	"F"	224464	3967	30	6	3967	333	2	146	125	1	51	861	21	NA	1.983	0.2847	0.0565	1.983	0.1233	0.2532	0.08413	0.06043	0.0002767	0.0248	0.3104	0.01163	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Nannocystineae"
"Haliangium"	"G"	162027	3967	30	6	3967	333	2	146	125	1	51	861	21	NA	1.983	0.2847	0.0565	1.983	0.1233	0.2532	0.08413	0.06043	0.0002767	0.0248	0.3104	0.01163	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Nannocystineae>Kofleriaceae"
"Haliangium ochraceum"	"S"	80816	3967	30	6	3967	333	2	146	125	1	51	861	21	NA	1.983	0.2847	0.0565	1.983	0.1233	0.2532	0.08413	0.06043	0.0002767	0.0248	0.3104	0.01163	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Nannocystineae>Kofleriaceae>Haliangium"
"Sorangiineae"	"-"	80812	1298	13	1	1298	1292	2	144	92	NA	56	562	37	NA	0.6489	0.1234	0.009416	0.6489	0.4784	0.2532	0.08298	0.04447	NA	0.02723	0.2026	0.02048	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales"
"Polyangiaceae"	"F"	49	977	10	1	826	977	1	91	61	NA	34	348	25	NA	0.4129	0.09489	0.009416	0.4129	0.3618	0.1266	0.05244	0.02949	NA	0.01653	0.1254	0.01384	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae"
"Sorangium"	"G"	39643	474	8	NA	474	451	1	46	24	NA	20	189	9	NA	0.237	0.07592	NA	0.237	0.167	0.1266	0.02651	0.0116	NA	0.009726	0.06813	0.004982	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae"
"Sorangium cellulosum"	"S"	56	474	8	NA	474	451	1	46	24	NA	20	189	9	NA	0.237	0.07592	NA	0.237	0.167	0.1266	0.02651	0.0116	NA	0.009726	0.06813	0.004982	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae>Sorangium"
"Pajaroellobacter"	"G"	1882917	131	2	NA	102	131	NA	13	15	NA	4	39	4	NA	0.05099	0.01898	NA	0.05099	0.04851	NA	0.007491	0.007251	NA	0.001945	0.01406	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae"
"Pajaroellobacter abortibovis"	"S"	1882918	131	2	NA	102	131	NA	13	15	NA	4	39	4	NA	0.05099	0.01898	NA	0.05099	0.04851	NA	0.007491	0.007251	NA	0.001945	0.01406	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae>Pajaroellobacter"
"Sandaracinaceae"	"F"	1055686	395	1	NA	395	230	1	47	27	NA	14	193	12	NA	0.1975	0.009489	NA	0.1975	0.08517	0.1266	0.02708	0.01305	NA	0.006808	0.06957	0.006643	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae"
"Sandaracinus"	"G"	1055688	395	1	NA	395	230	1	47	27	NA	14	193	12	NA	0.1975	0.009489	NA	0.1975	0.08517	0.1266	0.02708	0.01305	NA	0.006808	0.06957	0.006643	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Sandaracinaceae"
"Sandaracinus amylolyticus"	"S"	927083	395	1	NA	395	230	1	47	27	NA	14	193	12	NA	0.1975	0.009489	NA	0.1975	0.08517	0.1266	0.02708	0.01305	NA	0.006808	0.06957	0.006643	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Sandaracinaceae>Sandaracinus"
"Cystobacterineae"	"-"	80811	478	3	4	235	478	NA	38	33	NA	12	137	13	NA	0.177	0.02847	0.03766	0.1175	0.177	NA	0.0219	0.01595	NA	0.005835	0.04938	0.007197	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales"
"Anaeromyxobacteraceae"	"F"	1524215	135	2	1	82	135	NA	13	9	NA	4	70	3	NA	0.04999	0.01898	0.009416	0.04099	0.04999	NA	0.007491	0.004351	NA	0.001945	0.02523	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Anaeromyxobacter"	"G"	161492	135	2	1	82	135	NA	13	9	NA	4	70	3	NA	0.04999	0.01898	0.009416	0.04099	0.04999	NA	0.007491	0.004351	NA	0.001945	0.02523	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae"
"Anaeromyxobacter sp. Fw109-5"	"S"	404589	55	1	NA	18	55	NA	5	1	NA	2	26	2	NA	0.02037	0.009489	NA	0.008999	0.02037	NA	0.002881	0.0004834	NA	0.0009726	0.009372	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter"
"Desulfuromonadales"	"O"	69541	1764	17	3	200	1764	1	179	186	1	88	361	32	NA	0.6532	0.1613	0.02825	0.09999	0.6532	0.1266	0.1031	0.08991	0.0002767	0.04279	0.1301	0.01772	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Geobacteraceae"	"F"	213422	1045	8	2	120	1045	1	114	114	NA	66	218	18	NA	0.387	0.07592	0.01883	0.05999	0.387	0.1266	0.06569	0.05511	NA	0.03209	0.07858	0.009965	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales"
"Geobacter"	"G"	28231	689	7	2	78	689	1	55	52	NA	22	126	18	NA	0.2551	0.06643	0.01883	0.03899	0.2551	0.1266	0.03169	0.02514	NA	0.0107	0.04542	0.009965	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae"
"Geobacter uraniireducens"	"S"	351604	41	1	NA	4	41	NA	5	1	NA	1	9	5	NA	0.01518	0.009489	NA	0.002	0.01518	NA	0.002881	0.0004834	NA	0.0004863	0.003244	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter pickeringii"	"S"	345632	215	1	1	16	215	NA	12	18	NA	7	28	NA	NA	0.07962	0.009489	0.009416	0.007999	0.07962	NA	0.006915	0.008701	NA	0.003404	0.01009	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter lovleyi"	"S"	313985	180	1	NA	24	180	1	16	25	NA	4	16	5	NA	0.1266	0.009489	NA	0.012	0.06666	0.1266	0.00922	0.01209	NA	0.001945	0.005767	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter metallireducens"	"S"	28232	30	1	NA	2	30	NA	2	1	NA	1	11	NA	NA	0.01111	0.009489	NA	0.0009999	0.01111	NA	0.001152	0.0004834	NA	0.0004863	0.003965	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geoalkalibacter"	"G"	392332	355	1	NA	42	355	NA	58	62	NA	44	92	NA	NA	0.1315	0.009489	NA	0.021	0.1315	NA	0.03342	0.02997	NA	0.0214	0.03316	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae"
"Geoalkalibacter subterraneus"	"S"	483547	355	1	NA	42	355	NA	58	62	NA	44	92	NA	NA	0.1315	0.009489	NA	0.021	0.1315	NA	0.03342	0.02997	NA	0.0214	0.03316	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geoalkalibacter"
"Desulfuromonadaceae"	"F"	213421	629	8	1	70	629	NA	52	61	1	19	115	12	NA	0.2329	0.07592	0.009416	0.03499	0.2329	NA	0.02996	0.02949	0.0002767	0.009239	0.04145	0.006643	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales"
"Pelobacter"	"G"	18	321	7	1	45	321	NA	19	29	1	16	57	7	NA	0.1189	0.06643	0.009416	0.0225	0.1189	NA	0.01095	0.01402	0.0002767	0.00778	0.02055	0.003875	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Pelobacter sp. SFB93"	"S"	1842532	183	5	NA	22	183	NA	13	20	1	11	35	4	NA	0.06777	0.04745	NA	0.011	0.06777	NA	0.007491	0.009668	0.0002767	0.005349	0.01262	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter"
"Pelobacter propionicus"	"S"	29543	99	1	NA	18	99	NA	3	7	NA	2	13	1	NA	0.03666	0.009489	NA	0.008999	0.03666	NA	0.001729	0.003384	NA	0.0009726	0.004686	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter"
"Pelobacter carbinolicus"	"S"	19	28	1	1	4	28	NA	3	1	NA	2	6	1	NA	0.01037	0.009489	0.009416	0.002	0.01037	NA	0.001729	0.0004834	NA	0.0009726	0.002163	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter"
"Desulfuromonas"	"G"	890	284	1	NA	25	284	NA	33	30	NA	2	52	5	NA	0.1052	0.009489	NA	0.0125	0.1052	NA	0.01902	0.0145	NA	0.0009726	0.01874	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Desulfuromonas sp. DDH964"	"S"	1823759	146	1	NA	14	146	NA	19	14	NA	1	31	4	NA	0.05407	0.009489	NA	0.006999	0.05407	NA	0.01095	0.006768	NA	0.0004863	0.01117	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Desulfuromonas"
"Syntrophobacterales"	"O"	213462	1017	15	3	137	1017	2	111	113	NA	20	246	20	NA	0.3766	0.1423	0.02825	0.06849	0.3766	0.2532	0.06396	0.05462	NA	0.009726	0.08867	0.01107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Syntrophaceae"	"F"	213468	766	10	3	91	766	NA	90	95	NA	19	189	15	NA	0.2837	0.09489	0.02825	0.04549	0.2837	NA	0.05186	0.04592	NA	0.009239	0.06813	0.008304	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales"
"Syntrophus"	"G"	43773	545	7	3	47	545	NA	69	78	NA	16	89	13	NA	0.2018	0.06643	0.02825	0.0235	0.2018	NA	0.03976	0.03771	NA	0.00778	0.03208	0.007197	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Syntrophus aciditrophicus"	"S"	316277	545	7	3	47	545	NA	69	78	NA	16	89	13	NA	0.2018	0.06643	0.02825	0.0235	0.2018	NA	0.03976	0.03771	NA	0.00778	0.03208	0.007197	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Syntrophus"
"Desulfobacca"	"G"	60892	101	2	NA	19	101	NA	9	3	NA	1	30	NA	NA	0.0374	0.01898	NA	0.009499	0.0374	NA	0.005186	0.00145	NA	0.0004863	0.01081	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Desulfobacca acetoxidans"	"S"	60893	101	2	NA	19	101	NA	9	3	NA	1	30	NA	NA	0.0374	0.01898	NA	0.009499	0.0374	NA	0.005186	0.00145	NA	0.0004863	0.01081	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfobacca"
"Desulfomonile"	"G"	2357	111	1	NA	25	111	NA	10	14	NA	2	69	2	NA	0.04111	0.009489	NA	0.0125	0.04111	NA	0.005762	0.006768	NA	0.0009726	0.02487	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Desulfomonile tiedjei"	"S"	2358	111	1	NA	25	111	NA	10	14	NA	2	69	2	NA	0.04111	0.009489	NA	0.0125	0.04111	NA	0.005762	0.006768	NA	0.0009726	0.02487	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfomonile"
"Syntrophobacteraceae"	"F"	213465	231	5	NA	44	231	1	19	17	NA	1	53	5	NA	0.1266	0.04745	NA	0.022	0.08554	0.1266	0.01095	0.008218	NA	0.0004863	0.0191	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales"
"Syntrophobacter"	"G"	29526	231	5	NA	44	231	1	19	17	NA	1	53	5	NA	0.1266	0.04745	NA	0.022	0.08554	0.1266	0.01095	0.008218	NA	0.0004863	0.0191	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae"
"Syntrophobacter fumaroxidans"	"S"	119484	231	5	NA	44	231	1	19	17	NA	1	53	5	NA	0.1266	0.04745	NA	0.022	0.08554	0.1266	0.01095	0.008218	NA	0.0004863	0.0191	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae>Syntrophobacter"
"Desulfovibrionales"	"O"	213115	782	10	2	184	782	NA	64	56	NA	26	247	53	NA	0.2896	0.09489	0.01883	0.09199	0.2896	NA	0.03688	0.02707	NA	0.01264	0.08903	0.02934	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfovibrionaceae"	"F"	194924	449	5	NA	107	449	NA	38	30	NA	14	163	46	NA	0.1663	0.04745	NA	0.05349	0.1663	NA	0.0219	0.0145	NA	0.006808	0.05876	0.02547	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales"
"Desulfovibrio"	"G"	872	378	3	NA	102	378	NA	24	21	NA	9	151	22	NA	0.14	0.02847	NA	0.05099	0.14	NA	0.01383	0.01015	NA	0.004376	0.05443	0.01218	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Desulfovibrio magneticus"	"S"	184917	26	1	NA	4	26	NA	2	1	NA	1	16	1	NA	0.009628	0.009489	NA	0.002	0.009628	NA	0.001152	0.0004834	NA	0.0004863	0.005767	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio gigas"	"S"	879	11	1	NA	7	11	NA	1	1	NA	NA	3	NA	NA	0.009489	0.009489	NA	0.003499	0.004073	NA	0.0005762	0.0004834	NA	NA	0.001081	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Lawsonia"	"G"	41707	21	1	NA	NA	21	NA	2	3	NA	1	8	NA	NA	0.009489	0.009489	NA	NA	0.007777	NA	0.001152	0.00145	NA	0.0004863	0.002884	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Lawsonia intracellularis"	"S"	29546	21	1	NA	NA	21	NA	2	3	NA	1	8	NA	NA	0.009489	0.009489	NA	NA	0.007777	NA	0.001152	0.00145	NA	0.0004863	0.002884	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Lawsonia"
"Desulfohalobiaceae"	"F"	213117	59	1	NA	8	59	NA	6	5	NA	1	30	2	NA	0.02185	0.009489	NA	0.003999	0.02185	NA	0.003457	0.002417	NA	0.0004863	0.01081	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales"
"Desulfohalobium"	"G"	45662	59	1	NA	8	59	NA	6	5	NA	1	30	2	NA	0.02185	0.009489	NA	0.003999	0.02185	NA	0.003457	0.002417	NA	0.0004863	0.01081	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae"
"Desulfohalobium retbaense"	"S"	45663	59	1	NA	8	59	NA	6	5	NA	1	30	2	NA	0.02185	0.009489	NA	0.003999	0.02185	NA	0.003457	0.002417	NA	0.0004863	0.01081	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae>Desulfohalobium"
"Desulfobacterales"	"O"	213118	696	8	2	166	696	NA	85	76	1	34	251	24	1	0.5208	0.07592	0.01883	0.08299	0.2577	NA	0.04898	0.03674	0.0002767	0.01653	0.09048	0.01329	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfobacteraceae"	"F"	213119	550	5	1	124	550	NA	59	61	NA	26	187	21	1	0.5208	0.04745	0.009416	0.06199	0.2037	NA	0.034	0.02949	NA	0.01264	0.06741	0.01163	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales"
"Desulfobacula"	"G"	28222	113	2	NA	5	113	NA	6	10	NA	2	30	2	NA	0.04185	0.01898	NA	0.0025	0.04185	NA	0.003457	0.004834	NA	0.0009726	0.01081	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacula toluolica"	"S"	28223	113	2	NA	5	113	NA	6	10	NA	2	30	2	NA	0.04185	0.01898	NA	0.0025	0.04185	NA	0.003457	0.004834	NA	0.0009726	0.01081	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacula"
"Desulfococcus"	"G"	896	112	2	NA	54	112	NA	24	19	NA	9	51	3	NA	0.04148	0.01898	NA	0.027	0.04148	NA	0.01383	0.009185	NA	0.004376	0.01838	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfococcus multivorans"	"S"	897	65	2	NA	45	65	NA	12	12	NA	6	43	NA	NA	0.02407	0.01898	NA	0.0225	0.02407	NA	0.006915	0.005801	NA	0.002918	0.0155	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfococcus"
"Desulfobacter"	"G"	2289	95	1	NA	20	95	NA	8	11	NA	9	21	9	1	0.5208	0.009489	NA	0.009999	0.03518	NA	0.00461	0.005317	NA	0.004376	0.00757	0.004982	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
