"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Spirosoma pollinicola"	"S"	2057025	6	1	NA	2	NA	1	NA	NA	NA	NA	NA	6	NA	0.008272	0.0005987	NA	0.001896	NA	0.0007155	NA	NA	NA	NA	NA	0.008272	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma radiotolerans"	"S"	1379870	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007155	0.0005987	NA	NA	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma rigui"	"S"	564064	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007155	0.0005987	NA	NA	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Cytophaga"	"G"	978	132	69	NA	33	NA	44	NA	NA	NA	NA	NA	132	NA	0.182	0.04131	NA	0.03128	NA	0.03148	NA	NA	NA	NA	NA	0.182	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Cytophaga hutchinsonii"	"S"	985	132	69	NA	33	NA	44	NA	NA	NA	NA	NA	132	NA	0.182	0.04131	NA	0.03128	NA	0.03148	NA	NA	NA	NA	NA	0.182	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Cytophaga"
"Leadbetterella"	"G"	319458	101	44	2	31	NA	101	NA	NA	NA	NA	NA	40	NA	0.07227	0.02634	0.0452	0.02938	NA	0.07227	NA	NA	NA	NA	NA	0.05514	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Leadbetterella byssophila"	"S"	316068	101	44	2	31	NA	101	NA	NA	NA	NA	NA	40	NA	0.07227	0.02634	0.0452	0.02938	NA	0.07227	NA	NA	NA	NA	NA	0.05514	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Leadbetterella"
"Runella"	"G"	105	19	19	NA	15	NA	11	NA	NA	NA	NA	NA	11	NA	0.01516	0.01138	NA	0.01422	NA	0.007871	NA	NA	NA	NA	NA	0.01516	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Runella sp. SP2"	"S"	2268026	8	6	NA	8	NA	2	NA	NA	NA	NA	NA	2	NA	0.007582	0.003592	NA	0.007582	NA	0.001431	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Runella"
"Runella slithyformis"	"S"	106	6	6	NA	3	NA	4	NA	NA	NA	NA	NA	6	NA	0.008272	0.003592	NA	0.002843	NA	0.002862	NA	NA	NA	NA	NA	0.008272	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Runella"
"Runella sp. HYN0085"	"S"	2259595	5	5	NA	4	NA	4	NA	NA	NA	NA	NA	1	NA	0.003791	0.002994	NA	0.003791	NA	0.002862	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Runella"
"Fibrella"	"G"	861914	26	11	NA	4	NA	5	NA	NA	NA	NA	NA	26	NA	0.03584	0.006586	NA	0.003791	NA	0.003578	NA	NA	NA	NA	NA	0.03584	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Fibrella sp. ES10-3-2-2"	"S"	1834519	26	11	NA	4	NA	4	NA	NA	NA	NA	NA	26	NA	0.03584	0.006586	NA	0.003791	NA	0.002862	NA	NA	NA	NA	NA	0.03584	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Fibrella"
"Dyadobacter"	"G"	120831	5	5	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.002994	0.002994	NA	NA	NA	0.0007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Dyadobacter fermentans"	"S"	94254	5	5	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.002994	0.002994	NA	NA	NA	0.0007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Dyadobacter"
"Arcticibacterium"	"G"	2173039	14	2	NA	3	NA	14	NA	NA	NA	NA	NA	1	NA	0.01002	0.001197	NA	0.002843	NA	0.01002	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Arcticibacterium luteifluviistationis"	"S"	1784714	14	2	NA	3	NA	14	NA	NA	NA	NA	NA	1	NA	0.01002	0.001197	NA	0.002843	NA	0.01002	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Arcticibacterium"
"Amoebophilaceae"	"F"	1501348	664	537	9	255	NA	402	NA	NA	2	NA	NA	664	NA	0.9154	0.3215	0.2034	0.2417	NA	0.2876	NA	NA	0.001182	NA	NA	0.9154	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Candidatus Amoebophilus"	"G"	281119	225	188	3	102	NA	225	NA	NA	1	NA	NA	168	NA	0.2316	0.1126	0.0678	0.09667	NA	0.161	NA	NA	0.0005908	NA	NA	0.2316	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae"
"Candidatus Amoebophilus asiaticus"	"S"	281120	225	188	3	102	NA	225	NA	NA	1	NA	NA	168	NA	0.2316	0.1126	0.0678	0.09667	NA	0.161	NA	NA	0.0005908	NA	NA	0.2316	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Amoebophilus"
"Candidatus Cardinium"	"G"	273135	182	95	1	34	NA	38	NA	NA	NA	NA	NA	182	NA	0.2509	0.05688	0.0226	0.03222	NA	0.02719	NA	NA	NA	NA	NA	0.2509	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae"
"Cardinium endosymbiont of Sogatella furcifera"	"S"	650378	140	74	NA	24	NA	29	NA	NA	NA	NA	NA	140	NA	0.193	0.0443	NA	0.02275	NA	0.02075	NA	NA	NA	NA	NA	0.193	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Cardinium"
"Cardinium endosymbiont of Encarsia pergandiella"	"S"	249402	40	17	1	8	NA	9	NA	NA	NA	NA	NA	40	NA	0.05514	0.01018	0.0226	0.007582	NA	0.00644	NA	NA	NA	NA	NA	0.05514	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Cardinium"
"Candidatus Cardinium hertigii"	"S"	247481	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009478	0.0005987	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Cardinium"
"Flammeovirgaceae"	"F"	200667	764	431	7	179	NA	214	NA	NA	1	NA	NA	764	NA	1.053	0.258	0.1582	0.1697	NA	0.1531	NA	NA	0.0005908	NA	NA	1.053	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Flammeovirga"	"G"	59739	749	408	6	162	NA	198	NA	NA	1	NA	NA	749	NA	1.033	0.2443	0.1356	0.1535	NA	0.1417	NA	NA	0.0005908	NA	NA	1.033	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae"
"Flammeovirga sp. MY04"	"S"	1191459	749	408	6	162	NA	198	NA	NA	1	NA	NA	749	NA	1.033	0.2443	0.1356	0.1535	NA	0.1417	NA	NA	0.0005908	NA	NA	1.033	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>Flammeovirga"
"unclassified Flammeovirgaceae"	"-"	340671	17	16	NA	17	NA	12	NA	NA	NA	NA	NA	14	NA	0.0193	0.009579	NA	0.01611	NA	0.008586	NA	NA	NA	NA	NA	0.0193	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae"
"Flammeovirgaceae bacterium 311"	"S"	1257021	17	16	NA	17	NA	12	NA	NA	NA	NA	NA	14	NA	0.0193	0.009579	NA	0.01611	NA	0.008586	NA	NA	NA	NA	NA	0.0193	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>unclassified&nbsp;Flammeovirgaceae"
"Marivirga"	"G"	869806	6	6	1	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.0226	0.003592	0.0226	NA	NA	0.002147	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae"
"Marivirga tractuosa"	"S"	1006	6	6	1	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.0226	0.003592	0.0226	NA	NA	0.002147	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>Marivirga"
"Hymenobacteraceae"	"F"	1853232	88	69	4	39	NA	63	NA	NA	NA	NA	NA	88	NA	0.1213	0.04131	0.0904	0.03696	NA	0.04508	NA	NA	NA	NA	NA	0.1213	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Hymenobacter"	"G"	89966	48	28	2	16	NA	14	NA	NA	NA	NA	NA	48	NA	0.06617	0.01676	0.0452	0.01516	NA	0.01002	NA	NA	NA	NA	NA	0.06617	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Hymenobacter swuensis"	"S"	1446467	3	3	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001796	0.001796	NA	NA	NA	0.001431	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. APR13"	"S"	1356852	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.001197	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. sh-6"	"S"	2319843	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Rufibacter"	"G"	1379908	19	12	NA	5	NA	15	NA	NA	NA	NA	NA	19	NA	0.02619	0.007184	NA	0.004739	NA	0.01073	NA	NA	NA	NA	NA	0.02619	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Rufibacter sp. DG31D"	"S"	1379910	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter sp. DG15C"	"S"	1379909	4	1	NA	1	NA	4	NA	NA	NA	NA	NA	3	NA	0.004136	0.0005987	NA	0.0009478	NA	0.002862	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Pontibacter"	"G"	323449	8	8	NA	7	NA	7	NA	NA	NA	NA	NA	3	NA	0.006635	0.00479	NA	0.006635	NA	0.005009	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Pontibacter akesuensis"	"S"	388950	3	1	NA	3	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002843	0.0005987	NA	0.002843	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Cyclobacteriaceae"	"F"	563798	58	51	1	21	NA	58	NA	NA	NA	NA	NA	34	NA	0.04687	0.03053	0.0226	0.0199	NA	0.0415	NA	NA	NA	NA	NA	0.04687	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Cyclobacterium"	"G"	68288	30	22	NA	10	NA	30	NA	NA	NA	NA	NA	17	NA	0.02344	0.01317	NA	0.009478	NA	0.02147	NA	NA	NA	NA	NA	0.02344	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Cyclobacterium amurskyense"	"S"	320787	30	22	NA	10	NA	30	NA	NA	NA	NA	NA	17	NA	0.02344	0.01317	NA	0.009478	NA	0.02147	NA	NA	NA	NA	NA	0.02344	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Cyclobacterium"
"Algoriphagus"	"G"	246875	11	10	1	4	NA	11	NA	NA	NA	NA	NA	2	NA	0.0226	0.005987	0.0226	0.003791	NA	0.007871	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Algoriphagus sp. M8-2"	"S"	1727163	10	5	NA	1	NA	10	NA	NA	NA	NA	NA	1	NA	0.007155	0.002994	NA	0.0009478	NA	0.007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Algoriphagus"
"Algoriphagus machipongonensis"	"S"	388413	4	4	1	3	NA	1	NA	NA	NA	NA	NA	1	NA	0.0226	0.002395	0.0226	0.002843	NA	0.0007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Algoriphagus"
"Belliella"	"G"	232244	7	7	NA	1	NA	6	NA	NA	NA	NA	NA	4	NA	0.005514	0.004191	NA	0.0009478	NA	0.004293	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Belliella baltica"	"S"	232259	7	7	NA	1	NA	6	NA	NA	NA	NA	NA	4	NA	0.005514	0.004191	NA	0.0009478	NA	0.004293	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Belliella"
"Echinicola"	"G"	390846	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Echinicola strongylocentroti"	"S"	1795355	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola"
"unclassified Cytophagales"	"-"	1124781	50	44	3	20	NA	50	NA	NA	1	NA	NA	28	NA	0.0678	0.02634	0.0678	0.01896	NA	0.03578	NA	NA	0.0005908	NA	NA	0.0386	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Chryseolinea"	"G"	1433993	48	44	3	20	NA	48	NA	NA	1	NA	NA	26	NA	0.0678	0.02634	0.0678	0.01896	NA	0.03434	NA	NA	0.0005908	NA	NA	0.03584	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Chryseolinea sp. KIS68-18"	"S"	2321403	48	44	3	20	NA	48	NA	NA	1	NA	NA	26	NA	0.0678	0.02634	0.0678	0.01896	NA	0.03434	NA	NA	0.0005908	NA	NA	0.03584	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>Chryseolinea"
"Persicobacteraceae"	"F"	1853234	30	27	1	13	NA	30	NA	NA	NA	NA	NA	30	NA	0.04136	0.01617	0.0226	0.01232	NA	0.02147	NA	NA	NA	NA	NA	0.04136	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Persicobacter"	"G"	59740	30	27	1	13	NA	30	NA	NA	NA	NA	NA	30	NA	0.04136	0.01617	0.0226	0.01232	NA	0.02147	NA	NA	NA	NA	NA	0.04136	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae"
"Persicobacter sp. JZB09"	"S"	1085624	30	27	1	13	NA	30	NA	NA	NA	NA	NA	30	NA	0.04136	0.01617	0.0226	0.01232	NA	0.02147	NA	NA	NA	NA	NA	0.04136	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"Bernardetiaceae"	"F"	1937968	6	4	NA	NA	NA	5	NA	NA	NA	NA	NA	6	NA	0.008272	0.002395	NA	NA	NA	0.003578	NA	NA	NA	NA	NA	0.008272	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	6	4	NA	NA	NA	5	NA	NA	NA	NA	NA	6	NA	0.008272	0.002395	NA	NA	NA	0.003578	NA	NA	NA	NA	NA	0.008272	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	6	4	NA	NA	NA	5	NA	NA	NA	NA	NA	6	NA	0.008272	0.002395	NA	NA	NA	0.003578	NA	NA	NA	NA	NA	0.008272	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Flavobacteriia"	"C"	117743	3217	1528	65	777	NA	887	3	NA	6	1	NA	3217	NA	13.64	0.9148	1.469	0.7364	NA	0.6347	13.64	NA	0.003545	5.263	NA	4.435	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	3217	1528	65	777	NA	887	3	NA	6	1	NA	3217	NA	13.64	0.9148	1.469	0.7364	NA	0.6347	13.64	NA	0.003545	5.263	NA	4.435	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	2292	1099	53	569	NA	625	3	NA	4	1	NA	2292	NA	13.64	0.658	1.198	0.5393	NA	0.4472	13.64	NA	0.002363	5.263	NA	3.16	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Flavobacterium"	"G"	237	1607	313	38	100	NA	244	1	NA	4	1	NA	1607	NA	5.263	0.1874	0.8588	0.09478	NA	0.1746	4.545	NA	0.002363	5.263	NA	2.215	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium branchiophilum"	"S"	55197	1091	82	11	22	NA	76	1	NA	1	NA	NA	1091	NA	4.545	0.04909	0.2486	0.02085	NA	0.05438	4.545	NA	0.0005908	NA	NA	1.504	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium columnare"	"S"	996	88	54	6	16	NA	31	NA	NA	NA	NA	NA	88	NA	0.1356	0.03233	0.1356	0.01516	NA	0.02218	NA	NA	NA	NA	NA	0.1213	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	30	30	5	18	NA	8	NA	NA	1	NA	NA	21	NA	0.113	0.01796	0.113	0.01706	NA	0.005724	NA	NA	0.0005908	NA	NA	0.02895	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium gilvum"	"S"	1492737	69	22	1	5	NA	17	NA	NA	1	NA	NA	69	NA	0.09512	0.01317	0.0226	0.004739	NA	0.01216	NA	NA	0.0005908	NA	NA	0.09512	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
