"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Eurotiomycetes"	"C"	147545	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta"
"Eurotiomycetidae"	"-"	451871	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes"
"Eurotiales"	"O"	5042	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes>Eurotiomycetidae"
"Aspergillaceae"	"F"	1131492	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes>Eurotiomycetidae>Eurotiales"
"Penicillium"	"G"	5073	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes>Eurotiomycetidae>Eurotiales>Aspergillaceae"
"Penicillium sp. KCTC16089"	"S"	168459	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes>Eurotiomycetidae>Eurotiales>Aspergillaceae>Penicillium"
"Onygenales"	"O"	33183	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes>Eurotiomycetidae"
"Onygenales incertae sedis"	"-"	1593277	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes>Eurotiomycetidae>Onygenales"
"Lacazia"	"G"	121739	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes>Eurotiomycetidae>Onygenales>Onygenales&nbsp;incertae&nbsp;sedis"
"Lacazia loboi"	"S"	121752	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Eurotiomycetes>Eurotiomycetidae>Onygenales>Onygenales&nbsp;incertae&nbsp;sedis>Lacazia"
"Lecanoromycetes"	"C"	147547	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta"
"OSLEUM clade"	"-"	1520881	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Lecanoromycetes"
"Lecanoromycetidae"	"-"	388435	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Lecanoromycetes>OSLEUM&nbsp;clade"
"Lecanorales"	"O"	5197	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Lecanoromycetes>OSLEUM&nbsp;clade>Lecanoromycetidae"
"Lecanorales incertae sedis"	"-"	202888	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Lecanoromycetes>OSLEUM&nbsp;clade>Lecanoromycetidae>Lecanorales"
"Lopezaria"	"G"	271827	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Lecanoromycetes>OSLEUM&nbsp;clade>Lecanoromycetidae>Lecanorales>Lecanorales&nbsp;incertae&nbsp;sedis"
"Lopezaria versicolor"	"S"	271828	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>leotiomyceta>Lecanoromycetes>OSLEUM&nbsp;clade>Lecanoromycetidae>Lecanorales>Lecanorales&nbsp;incertae&nbsp;sedis>Lopezaria"
"Orbiliomycetes"	"C"	189478	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina"
"Orbiliales"	"O"	189479	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>Orbiliomycetes"
"Orbiliaceae"	"F"	47021	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>Orbiliomycetes>Orbiliales"
"Dactylellina"	"G"	314122	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>Orbiliomycetes>Orbiliales>Orbiliaceae"
"Dactylellina ellipsospora"	"S"	314124	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Ascomycota>saccharomyceta>Pezizomycotina>Orbiliomycetes>Orbiliales>Orbiliaceae>Dactylellina"
"Basidiomycota"	"P"	5204	47	47	0.03713	0.03713	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya"
"Agaricomycotina"	"-"	5302	41	41	0.03239	0.03239	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota"
"Tremellomycetes"	"C"	155616	26	26	0.02054	0.02054	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina"
"Tremellales"	"O"	5234	16	16	0.01264	0.01264	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes"
"Cryptococcaceae"	"F"	1884633	10	10	0.007901	0.007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales"
"Cryptococcus"	"G"	5206	10	10	0.007901	0.007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales>Cryptococcaceae"
"Cryptococcus neoformans species complex"	"S"	1897064	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales>Cryptococcaceae>Cryptococcus"
"Cryptococcus neoformans"	"S"	5207	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales>Cryptococcaceae>Cryptococcus>Cryptococcus&nbsp;neoformans&nbsp;species&nbsp;complex"
"Tremellaceae"	"F"	5215	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales"
"environmental samples"	"-"	195027	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales>Tremellaceae"
"uncultured Tremellaceae"	"S"	364294	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales>Tremellaceae>environmental&nbsp;samples"
"Trimorphomycetaceae"	"F"	1890237	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales"
"Saitozyma"	"G"	1890244	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales>Trimorphomycetaceae"
"Saitozyma ninhbinhensis"	"S"	388101	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Tremellales>Trimorphomycetaceae>Saitozyma"
"Trichosporonales"	"O"	1851469	9	9	0.007111	0.007111	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes"
"Trichosporonaceae"	"F"	1759442	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Trichosporonales"
"Trichosporon"	"G"	5552	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Trichosporonales>Trichosporonaceae"
"Trichosporon asahii"	"S"	82508	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Trichosporonales>Trichosporonaceae>Trichosporon"
"Trichosporon asahii var. asahii"	"-"	189963	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Trichosporonales>Trichosporonaceae>Trichosporon>Trichosporon&nbsp;asahii"
"Trichosporon asahii var. asahii CBS 2479"	"-"	1186058	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Trichosporonales>Trichosporonaceae>Trichosporon>Trichosporon&nbsp;asahii>Trichosporon&nbsp;asahii&nbsp;var.&nbsp;asahii"
"Tetragoniomycetaceae"	"F"	1851470	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Trichosporonales"
"Cryptotrichosporon"	"G"	268179	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Trichosporonales>Tetragoniomycetaceae"
"Cryptotrichosporon tibetense"	"S"	1615656	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Trichosporonales>Tetragoniomycetaceae>Cryptotrichosporon"
"Cystofilobasidiales"	"O"	90883	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes"
"Mrakiaceae"	"F"	1851551	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Cystofilobasidiales"
"Tausonia"	"G"	415704	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Cystofilobasidiales>Mrakiaceae"
"Tausonia sp. KBP 4496"	"S"	1688507	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Tremellomycetes>Cystofilobasidiales>Mrakiaceae>Tausonia"
"Agaricomycetes"	"C"	155619	13	13	0.01027	0.01027	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina"
"Agaricomycetes incertae sedis"	"-"	355688	13	13	0.01027	0.01027	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes"
"Cantharellales"	"O"	36064	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis"
"Clavulinaceae"	"F"	68755	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Cantharellales"
"Clavulicium"	"G"	219753	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Cantharellales>Clavulinaceae"
"Clavulicium macounii"	"S"	1149909	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Cantharellales>Clavulinaceae>Clavulicium"
"Auriculariales"	"O"	5226	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis"
"Auriculariaceae"	"F"	5227	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Auriculariales"
"environmental samples"	"-"	1223305	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Auriculariales>Auriculariaceae"
"uncultured Auriculariaceae"	"S"	404767	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Auriculariales>Auriculariaceae>environmental&nbsp;samples"
"Stereopsidaceae"	"F"	1967994	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis"
"Stereopsis"	"G"	181937	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Stereopsidaceae"
"Stereopsis globosa"	"S"	1149908	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Stereopsidaceae>Stereopsis"
"Polyporales"	"O"	5303	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis"
"Fomitopsidaceae"	"F"	1769247	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Polyporales"
"Melanoporia"	"G"	81045	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Polyporales>Fomitopsidaceae"
"Melanoporia nigra"	"S"	81046	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes>Agaricomycetes&nbsp;incertae&nbsp;sedis>Polyporales>Fomitopsidaceae>Melanoporia"
"Pucciniomycotina"	"-"	29000	6	6	0.004741	0.004741	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota"
"Pucciniomycetes"	"C"	162484	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina"
"Pucciniales"	"O"	5258	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Pucciniomycetes"
"Pucciniaceae"	"F"	5262	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Pucciniomycetes>Pucciniales"
"Gymnosporangium"	"G"	5265	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Pucciniomycetes>Pucciniales>Pucciniaceae"
"Microbotryomycetes"	"C"	162481	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina"
"Microbotryales"	"O"	55070	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Microbotryomycetes"
"Microbotryaceae"	"F"	55071	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Microbotryomycetes>Microbotryales"
"Microbotryum"	"G"	34416	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Microbotryomycetes>Microbotryales>Microbotryaceae"
"Microbotryum violaceum"	"S"	5272	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Microbotryomycetes>Microbotryales>Microbotryaceae>Microbotryum"
"Cystobasidiomycetes"	"C"	432005	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina"
"Cystobasidiomycetes incertae sedis"	"-"	460509	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Cystobasidiomycetes"
"Sakaguchia"	"G"	106022	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Cystobasidiomycetes>Cystobasidiomycetes&nbsp;incertae&nbsp;sedis"
"Sakaguchia cladiensis"	"S"	592012	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Dikarya>Basidiomycota>Pucciniomycotina>Cystobasidiomycetes>Cystobasidiomycetes&nbsp;incertae&nbsp;sedis>Sakaguchia"
"Fungi incertae sedis"	"-"	112252	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi"
"Mucoromycota"	"P"	1913637	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis"
"Glomeromycotina"	"-"	214504	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota"
"Glomeromycetes"	"C"	214506	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota>Glomeromycotina"
"Diversisporales"	"O"	214509	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota>Glomeromycotina>Glomeromycetes"
"Acaulosporaceae"	"F"	36752	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota>Glomeromycotina>Glomeromycetes>Diversisporales"
"Acaulospora"	"G"	27372	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota>Glomeromycotina>Glomeromycetes>Diversisporales>Acaulosporaceae"
"Acaulospora brasiliensis"	"S"	765251	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota>Glomeromycotina>Glomeromycetes>Diversisporales>Acaulosporaceae>Acaulospora"
"Mucoromycotina"	"-"	451507	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota"
"Mucoromycetes"	"C"	2212703	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota>Mucoromycotina"
"Mucorales"	"O"	4827	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Fungi>Fungi&nbsp;incertae&nbsp;sedis>Mucoromycota>Mucoromycotina>Mucoromycetes"
"Metazoa"	"K"	33208	199	199	0.1572	0.1572	"cellular&nbsp;organisms>Eukaryota>Opisthokonta"
"Eumetazoa"	"-"	6072	199	199	0.1572	0.1572	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa"
"Bilateria"	"-"	33213	197	197	0.1557	0.1557	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa"
"Deuterostomia"	"-"	33511	118	118	0.09323	0.09323	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria"
"Chordata"	"P"	7711	118	118	0.09323	0.09323	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia"
"Craniata"	"-"	89593	118	118	0.09323	0.09323	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata"
"Vertebrata"	"-"	7742	118	118	0.09323	0.09323	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata"
"Gnathostomata"	"-"	7776	118	118	0.09323	0.09323	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata"
"Teleostomi"	"-"	117570	118	118	0.09323	0.09323	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata"
"Euteleostomi"	"-"	117571	118	118	0.09323	0.09323	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi"
"Actinopterygii"	"-"	7898	116	116	0.09165	0.09165	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi"
"Actinopteri"	"C"	186623	116	116	0.09165	0.09165	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii"
"Neopterygii"	"-"	41665	116	116	0.09165	0.09165	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii>Actinopteri"
"Teleostei"	"-"	32443	116	116	0.09165	0.09165	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii>Actinopteri>Neopterygii"
"Osteoglossocephalai"	"-"	1489341	116	116	0.09165	0.09165	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii>Actinopteri>Neopterygii>Teleostei"
"Clupeocephala"	"-"	186625	116	116	0.09165	0.09165	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii>Actinopteri>Neopterygii>Teleostei>Osteoglossocephalai"
"Euteleosteomorpha"	"-"	1489388	107	107	0.08454	0.08454	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii>Actinopteri>Neopterygii>Teleostei>Osteoglossocephalai>Clupeocephala"
"Protacanthopterygii"	"-"	41705	87	87	0.06874	0.06874	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii>Actinopteri>Neopterygii>Teleostei>Osteoglossocephalai>Clupeocephala>Euteleosteomorpha"
"Salmoniformes"	"O"	8006	87	87	0.06874	0.06874	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii>Actinopteri>Neopterygii>Teleostei>Osteoglossocephalai>Clupeocephala>Euteleosteomorpha>Protacanthopterygii"
"Salmonidae"	"F"	8015	87	87	0.06874	0.06874	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Deuterostomia>Chordata>Craniata>Vertebrata>Gnathostomata>Teleostomi>Euteleostomi>Actinopterygii>Actinopteri>Neopterygii>Teleostei>Osteoglossocephalai>Clupeocephala>Euteleosteomorpha>Protacanthopterygii>Salmoniformes"
