"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Mitochondria"	"F"	2805	175	82	16	NA	NA	175	124	161	4	1	27	88	1	0.125	0.02543	0.03273	NA	NA	0.01993	0.01418	0.02244	0.0002363	0.125	0.01943	0.01028	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"AB1"	"F"	26212	26	26	2	NA	NA	16	13	22	NA	NA	17	17	1	0.01223	0.008064	0.004091	NA	NA	0.001822	0.001487	0.003067	NA	NA	0.01223	0.001987	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"uncultured"	"F"	2806	15	15	4	NA	NA	14	9	11	NA	NA	2	4	NA	0.008183	0.004653	0.008183	NA	NA	0.001594	0.001029	0.001533	NA	NA	0.001439	0.0004674	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Midichloriaceae"	"F"	26213	26	12	3	NA	NA	26	20	22	1	NA	5	10	NA	0.006137	0.003722	0.006137	NA	NA	0.002961	0.002287	0.003067	5.909e-05	NA	0.003597	0.001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"uncultured"	"G"	26223	15	9	1	NA	NA	15	12	1	1	NA	NA	5	NA	0.002792	0.002792	0.002046	NA	NA	0.001708	0.001372	0.0001394	5.909e-05	NA	NA	0.0005843	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"MD3-55"	"G"	26222	3	1	1	NA	NA	3	NA	1	NA	NA	1	2	NA	0.002046	0.0003102	0.002046	NA	NA	0.0003417	NA	0.0001394	NA	NA	0.0007195	0.0002337	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Candidatus Midichloria"	"G"	26220	4	1	1	NA	NA	1	1	4	NA	NA	1	NA	NA	0.002046	0.0003102	0.002046	NA	NA	0.0001139	0.0001144	0.0005576	NA	NA	0.0007195	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Candidatus Defluviella"	"G"	26216	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Anaplasmataceae"	"F"	2763	13	5	NA	NA	NA	8	6	13	1	NA	2	7	1	0.002165	0.001551	NA	NA	NA	0.0009111	0.0006862	0.001812	5.909e-05	NA	0.001439	0.000818	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Candidatus Xenohaliotis"	"G"	2766	3	2	NA	NA	NA	NA	2	3	NA	NA	NA	3	NA	0.0006203	0.0006203	NA	NA	NA	NA	0.0002287	0.0004182	NA	NA	NA	0.0003506	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"uncultured"	"G"	2771	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Wolbachia"	"G"	2770	6	1	NA	NA	NA	4	2	6	1	NA	1	2	1	0.002165	0.0003102	NA	NA	NA	0.0004556	0.0002287	0.0008364	5.909e-05	NA	0.0007195	0.0002337	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Anaplasma"	"G"	2764	2	1	NA	NA	NA	1	1	2	NA	NA	1	1	NA	0.0007195	0.0003102	NA	NA	NA	0.0001139	0.0001144	0.0002788	NA	NA	0.0007195	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"bac2nit3"	"F"	2804	7	2	NA	NA	NA	2	6	7	NA	NA	5	NA	NA	0.003597	0.0006203	NA	NA	NA	0.0002278	0.0006862	0.0009757	NA	NA	0.003597	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"S25-593"	"F"	2796	5	1	NA	NA	NA	2	2	3	NA	NA	5	2	NA	0.003597	0.0003102	NA	NA	NA	0.0002278	0.0002287	0.0004182	NA	NA	0.003597	0.0002337	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Rhodospirillales"	"O"	2667	1494	345	31	NA	NA	346	388	1494	9	NA	163	330	6	0.2083	0.107	0.06342	NA	NA	0.03941	0.04437	0.2083	0.0005318	NA	0.1173	0.03856	0.01299	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26198	191	191	13	NA	NA	51	74	165	1	NA	40	97	2	0.05924	0.05924	0.02659	NA	NA	0.005808	0.008463	0.023	5.909e-05	NA	0.02878	0.01133	0.00433	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Rhodospirillaceae"	"F"	2717	849	108	16	NA	NA	216	218	849	5	NA	79	107	3	0.1183	0.0335	0.03273	NA	NA	0.0246	0.02493	0.1183	0.0002954	NA	0.05684	0.0125	0.006495	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Haematospirillum"	"G"	14543	471	86	14	NA	NA	125	142	471	3	NA	52	35	NA	0.06565	0.02667	0.02864	NA	NA	0.01424	0.01624	0.06565	0.0001773	NA	0.03741	0.00409	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"uncultured"	"G"	2755	139	12	NA	NA	NA	60	45	139	2	NA	12	28	3	0.01938	0.003722	NA	NA	NA	0.006833	0.005146	0.01938	0.0001182	NA	0.008634	0.003272	0.006495	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Roseospira"	"G"	2747	3	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0009305	0.0009305	NA	NA	NA	NA	0.0001144	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Pararhodospirillum"	"G"	11465	8	2	NA	NA	NA	NA	2	8	NA	NA	NA	NA	NA	0.001115	0.0006203	NA	NA	NA	NA	0.0002287	0.001115	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Roseospirillum"	"G"	2748	2	2	NA	NA	NA	NA	2	NA	NA	NA	1	1	NA	0.0007195	0.0006203	NA	NA	NA	NA	0.0002287	NA	NA	NA	0.0007195	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Novispirillum"	"G"	2737	180	2	1	NA	NA	25	19	180	NA	NA	9	33	NA	0.02509	0.0006203	0.002046	NA	NA	0.002847	0.002173	0.02509	NA	NA	0.006475	0.003856	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Candidatus Riegeria"	"G"	2722	2	1	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	0.0002278	NA	0.0002788	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Magnetospirillaceae"	"F"	26183	399	26	1	NA	NA	57	66	399	1	NA	35	101	NA	0.05562	0.008064	0.002046	NA	NA	0.006492	0.007548	0.05562	5.909e-05	NA	0.02518	0.0118	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Magnetospirillum"	"G"	26184	209	14	1	NA	NA	28	42	209	NA	NA	22	80	NA	0.02913	0.004342	0.002046	NA	NA	0.003189	0.004803	0.02913	NA	NA	0.01583	0.009348	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"uncultured"	"G"	26188	19	6	NA	NA	NA	5	1	19	NA	NA	1	1	NA	0.002648	0.001861	NA	NA	NA	0.0005694	0.0001144	0.002648	NA	NA	0.0007195	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"Telmatospirillum"	"G"	26186	38	4	NA	NA	NA	5	3	38	NA	NA	4	6	NA	0.005297	0.001241	NA	NA	NA	0.0005694	0.0003431	0.005297	NA	NA	0.002878	0.0007011	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"Magnetospiraceae"	"F"	26178	28	9	NA	NA	NA	7	10	28	1	NA	4	10	1	0.003903	0.002792	NA	NA	NA	0.0007972	0.001144	0.003903	5.909e-05	NA	0.002878	0.001169	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"uncultured"	"G"	26182	18	4	NA	NA	NA	NA	5	18	1	NA	4	6	NA	0.002878	0.001241	NA	NA	NA	NA	0.0005718	0.002509	5.909e-05	NA	0.002878	0.0007011	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospiraceae"
"Magnetospira"	"G"	26179	5	4	NA	NA	NA	5	3	4	NA	NA	NA	4	1	0.002165	0.001241	NA	NA	NA	0.0005694	0.0003431	0.0005576	NA	NA	NA	0.0004674	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospiraceae"
"Magnetovibrio"	"G"	26180	6	1	NA	NA	NA	2	2	6	NA	NA	NA	NA	NA	0.0008364	0.0003102	NA	NA	NA	0.0002278	0.0002287	0.0008364	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospiraceae"
"AEGEAN-169 marine group"	"F"	26177	6	6	NA	NA	NA	2	2	4	NA	NA	5	5	NA	0.003597	0.001861	NA	NA	NA	0.0002278	0.0002287	0.0005576	NA	NA	0.003597	0.0005843	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Thalassospiraceae"	"F"	26196	3	3	NA	NA	NA	3	3	2	NA	NA	NA	1	NA	0.0009305	0.0009305	NA	NA	NA	0.0003417	0.0003431	0.0002788	NA	NA	NA	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Thalassospira"	"G"	26197	3	3	NA	NA	NA	3	3	2	NA	NA	NA	1	NA	0.0009305	0.0009305	NA	NA	NA	0.0003417	0.0003431	0.0002788	NA	NA	NA	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Thalassospiraceae"
"Terasakiellaceae"	"F"	26192	7	1	NA	NA	NA	6	3	5	1	NA	NA	7	NA	0.000818	0.0003102	NA	NA	NA	0.0006833	0.0003431	0.000697	5.909e-05	NA	NA	0.000818	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"uncultured"	"G"	26195	7	1	NA	NA	NA	6	3	3	1	NA	NA	7	NA	0.000818	0.0003102	NA	NA	NA	0.0006833	0.0003431	0.0004182	5.909e-05	NA	NA	0.000818	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Terasakiellaceae"
"Micavibrionales"	"O"	25998	568	285	32	NA	NA	227	223	568	4	NA	136	276	5	0.09785	0.0884	0.06546	NA	NA	0.02585	0.0255	0.07918	0.0002363	NA	0.09785	0.03225	0.01082	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26002	331	240	27	NA	NA	206	185	331	1	NA	107	236	3	0.07698	0.07444	0.05523	NA	NA	0.02346	0.02116	0.04614	5.909e-05	NA	0.07698	0.02758	0.006495	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"Micavibrionaceae"	"F"	25999	223	43	5	NA	NA	19	36	223	3	NA	29	36	1	0.03108	0.01334	0.01023	NA	NA	0.002164	0.004117	0.03108	0.0001773	NA	0.02086	0.004207	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"uncultured"	"G"	26001	222	43	5	NA	NA	19	35	222	3	NA	29	36	1	0.03095	0.01334	0.01023	NA	NA	0.002164	0.004003	0.03095	0.0001773	NA	0.02086	0.004207	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales>Micavibrionaceae"
"Paracaedibacterales"	"O"	26009	1159	179	17	NA	NA	785	342	1159	8	NA	129	295	4	0.1616	0.05552	0.03478	NA	NA	0.0894	0.03911	0.1616	0.0004727	NA	0.09281	0.03447	0.00866	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Paracaedibacteraceae"	"F"	26010	1159	179	17	NA	NA	785	342	1159	8	NA	129	295	4	0.1616	0.05552	0.03478	NA	NA	0.0894	0.03911	0.1616	0.0004727	NA	0.09281	0.03447	0.00866	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales"
"Candidatus Paracaedibacter"	"G"	26014	86	86	10	NA	NA	13	17	49	NA	NA	18	34	NA	0.02667	0.02667	0.02046	NA	NA	0.001481	0.001944	0.00683	NA	NA	0.01295	0.003973	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"uncultured"	"G"	26015	1089	59	7	NA	NA	756	314	1089	7	NA	110	248	3	0.1518	0.0183	0.01432	NA	NA	0.0861	0.03591	0.1518	0.0004136	NA	0.07914	0.02898	0.006495	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Captivus"	"G"	26011	30	30	NA	NA	NA	8	7	10	NA	NA	NA	6	NA	0.009305	0.009305	NA	NA	NA	0.0009111	0.0008005	0.001394	NA	NA	NA	0.0007011	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Odyssella"	"G"	26013	2	2	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0006203	0.0006203	NA	NA	NA	NA	NA	0.0001394	NA	NA	NA	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Acetobacterales"	"O"	25900	569	173	25	1	NA	421	209	569	3	NA	62	122	3	0.1239	0.05366	0.05114	0.1239	NA	0.04795	0.0239	0.07931	0.0001773	NA	0.04461	0.01426	0.006495	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Acetobacteraceae"	"F"	25901	548	153	24	1	NA	402	198	548	3	NA	47	106	3	0.1239	0.04746	0.0491	0.1239	NA	0.04578	0.02264	0.07639	0.0001773	NA	0.03382	0.01239	0.006495	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"Roseomonas"	"G"	25932	301	95	10	1	NA	225	101	301	NA	NA	8	35	NA	0.1239	0.02947	0.02046	0.1239	NA	0.02562	0.01155	0.04196	NA	NA	0.005756	0.00409	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"uncultured"	"G"	25937	145	27	10	NA	NA	81	35	145	1	NA	24	18	NA	0.02046	0.008375	0.02046	NA	NA	0.009225	0.004003	0.02021	5.909e-05	NA	0.01727	0.002103	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidiphilium"	"G"	25904	20	5	NA	NA	NA	15	12	20	1	NA	4	12	NA	0.002878	0.001551	NA	NA	NA	0.001708	0.001372	0.002788	5.909e-05	NA	0.002878	0.001402	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodovarius"	"G"	25929	4	4	NA	NA	NA	2	1	NA	NA	NA	NA	1	NA	0.001241	0.001241	NA	NA	NA	0.0002278	0.0001144	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacter"	"G"	25902	13	4	2	NA	NA	13	11	8	NA	NA	4	6	NA	0.004091	0.001241	0.004091	NA	NA	0.001481	0.001258	0.001115	NA	NA	0.002878	0.0007011	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Komagataeibacter"	"G"	25921	3	3	NA	NA	NA	2	NA	3	NA	NA	NA	1	NA	0.0009305	0.0009305	NA	NA	NA	0.0002278	NA	0.0004182	NA	NA	NA	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rubritepida"	"G"	25933	17	3	NA	NA	NA	17	4	17	NA	NA	1	3	1	0.00237	0.0009305	NA	NA	NA	0.001936	0.0004574	0.00237	NA	NA	0.0007195	0.0003506	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Craurococcus"	"G"	25914	2	1	NA	NA	NA	NA	NA	1	NA	NA	1	2	NA	0.0007195	0.0003102	NA	NA	NA	NA	NA	0.0001394	NA	NA	0.0007195	0.0002337	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidocella"	"G"	25907	4	1	NA	NA	NA	3	1	4	NA	NA	NA	1	NA	0.0005576	0.0003102	NA	NA	NA	0.0003417	0.0001144	0.0005576	NA	NA	NA	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Crenalkalicoccus"	"G"	25915	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Gluconobacter"	"G"	25918	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	0.0001139	NA	0.0001394	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodovastum"	"G"	25930	8	1	NA	NA	NA	1	4	8	NA	NA	NA	6	NA	0.001115	0.0003102	NA	NA	NA	0.0001139	0.0004574	0.001115	NA	NA	NA	0.0007011	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Roseococcus"	"G"	25931	10	1	NA	NA	NA	10	6	4	NA	NA	1	2	NA	0.001139	0.0003102	NA	NA	NA	0.001139	0.0006862	0.0005576	NA	NA	0.0007195	0.0002337	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Swaminathania"	"G"	25935	4	1	NA	NA	NA	1	NA	4	NA	NA	NA	NA	NA	0.0005576	0.0003102	NA	NA	NA	0.0001139	NA	0.0005576	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidicaldus"	"G"	25903	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	0.002165	0.0003102	NA	NA	NA	NA	NA	0.0001394	NA	NA	NA	NA	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacterales Incertae Sedis"	"F"	25938	20	19	1	NA	NA	19	10	20	NA	NA	15	15	NA	0.01079	0.005893	0.002046	NA	NA	0.002164	0.001144	0.002788	NA	NA	0.01079	0.001753	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"uncultured"	"G"	25941	20	5	1	NA	NA	3	8	20	NA	NA	15	14	NA	0.01079	0.001551	0.002046	NA	NA	0.0003417	0.0009149	0.002788	NA	NA	0.01079	0.001636	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacterales&nbsp;Incertae&nbsp;Sedis"
"Reyranellales"	"O"	26035	383	130	12	NA	NA	96	85	383	NA	NA	87	125	7	0.06259	0.04032	0.02455	NA	NA	0.01093	0.009721	0.05339	NA	NA	0.06259	0.01461	0.01515	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Reyranellaceae"	"F"	26036	383	130	12	NA	NA	96	85	383	NA	NA	87	125	7	0.06259	0.04032	0.02455	NA	NA	0.01093	0.009721	0.05339	NA	NA	0.06259	0.01461	0.01515	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales"
"Reyranella"	"G"	26037	362	120	10	NA	NA	80	80	362	NA	NA	85	113	7	0.06116	0.03722	0.02046	NA	NA	0.009111	0.009149	0.05046	NA	NA	0.06116	0.0132	0.01515	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"uncultured"	"G"	26038	21	9	2	NA	NA	15	5	21	NA	NA	2	12	NA	0.004091	0.002792	0.004091	NA	NA	0.001708	0.0005718	0.002927	NA	NA	0.001439	0.001402	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"SAR11 clade"	"O"	2808	95	95	11	1	NA	31	17	52	2	NA	2	13	1	0.1239	0.02947	0.0225	0.1239	NA	0.003531	0.001944	0.007248	0.0001182	NA	0.001439	0.001519	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Clade III"	"F"	26233	58	58	8	NA	NA	9	5	12	NA	NA	NA	NA	NA	0.01799	0.01799	0.01637	NA	NA	0.001025	0.0005718	0.001673	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade I"	"F"	26228	26	26	NA	1	NA	13	7	25	1	NA	1	9	NA	0.1239	0.008064	NA	0.1239	NA	0.001481	0.0008005	0.003485	5.909e-05	NA	0.0007195	0.001052	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade Ia"	"G"	26229	19	19	NA	1	NA	8	4	13	1	NA	NA	5	NA	0.1239	0.005893	NA	0.1239	NA	0.0009111	0.0004574	0.001812	5.909e-05	NA	NA	0.0005843	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"uncultured"	"G"	26231	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009305	0.0009305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"Clade Ib"	"G"	26230	2	2	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	0.0006203	0.0006203	NA	NA	NA	0.0001139	NA	0.0002788	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"Clade II"	"F"	26232	10	7	2	NA	NA	6	3	10	NA	NA	NA	1	1	0.004091	0.002171	0.004091	NA	NA	0.0006833	0.0003431	0.001394	NA	NA	NA	0.0001169	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Micropepsales"	"O"	26003	267	90	16	NA	NA	105	120	267	1	NA	72	111	NA	0.0518	0.02792	0.03273	NA	NA	0.01196	0.01372	0.03722	5.909e-05	NA	0.0518	0.01297	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Micropepsaceae"	"F"	26004	267	90	16	NA	NA	105	120	267	1	NA	72	111	NA	0.0518	0.02792	0.03273	NA	NA	0.01196	0.01372	0.03722	5.909e-05	NA	0.0518	0.01297	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales"
"uncultured"	"G"	26007	241	89	15	NA	NA	90	106	241	1	NA	64	92	NA	0.04605	0.02761	0.03069	NA	NA	0.01025	0.01212	0.03359	5.909e-05	NA	0.04605	0.01075	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales>Micropepsaceae"
"Micropepsis"	"G"	26005	17	1	1	NA	NA	11	11	17	NA	NA	7	17	NA	0.005036	0.0003102	0.002046	NA	NA	0.001253	0.001258	0.00237	NA	NA	0.005036	0.001987	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales>Micropepsaceae"
"uncultured"	"O"	26269	194	89	12	NA	2	84	79	194	NA	1	75	84	1	0.1543	0.02761	0.02455	NA	0.1543	0.009567	0.009034	0.02704	NA	0.125	0.05396	0.009816	0.002165	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Azospirillales"	"O"	25946	1526	81	10	NA	NA	182	342	1526	8	NA	211	367	136	0.2944	0.02512	0.02046	NA	NA	0.02073	0.03911	0.2127	0.0004727	NA	0.1518	0.04289	0.2944	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Azospirillaceae"	"F"	25947	1508	44	6	NA	NA	177	333	1508	8	NA	202	353	136	0.2944	0.01365	0.01227	NA	NA	0.02016	0.03808	0.2102	0.0004727	NA	0.1453	0.04125	0.2944	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Azospirillum"	"G"	25948	203	19	4	NA	NA	40	45	203	2	NA	52	58	3	0.03741	0.005893	0.008183	NA	NA	0.004556	0.005146	0.0283	0.0001182	NA	0.03741	0.006778	0.006495	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Niveispirillum"	"G"	25951	1237	15	2	NA	NA	125	265	1237	6	NA	147	256	NA	0.1724	0.004653	0.004091	NA	NA	0.01424	0.03031	0.1724	0.0003545	NA	0.1058	0.02992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Skermanella"	"G"	25953	133	7	NA	NA	NA	9	16	26	NA	NA	1	28	133	0.2879	0.002171	NA	NA	NA	0.001025	0.00183	0.003624	NA	NA	0.0007195	0.003272	0.2879	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Nitrospirillum"	"G"	25950	2	2	NA	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.0006203	0.0006203	NA	NA	NA	NA	0.0001144	0.0002788	NA	NA	NA	0.0001169	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Desertibacter"	"G"	25949	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Azospirillales Incertae Sedis"	"F"	25955	35	35	4	NA	NA	5	6	16	NA	NA	7	14	NA	0.01086	0.01086	0.008183	NA	NA	0.0005694	0.0006862	0.00223	NA	NA	0.005036	0.001636	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
