"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Bacteriovorax stolpii"	"S"	960	387	47	16	NA	NA	387	276	209	51	NA	30	144	10	0.05399	0.01756	0.03899	NA	NA	0.05399	0.03917	0.03408	0.003017	NA	0.02423	0.01931	0.02614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Bacteriovoracaceae>Bacteriovorax"
"Acidithiobacillus ferrooxidans"	"S"	920	190	33	6	NA	NA	190	157	176	15	NA	25	167	16	0.04182	0.01233	0.01462	NA	NA	0.02651	0.02228	0.0287	0.0008872	NA	0.02019	0.0224	0.04182	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia>Acidithiobacillales>Acidithiobacillaceae>Acidithiobacillus"
"Acidithiobacillus caldus"	"S"	33059	15	2	1	NA	NA	8	12	10	15	NA	4	4	NA	0.00323	0.0007471	0.002437	NA	NA	0.001116	0.001703	0.001631	0.0008872	NA	0.00323	0.0005364	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia>Acidithiobacillales>Acidithiobacillaceae>Acidithiobacillus"
"Acidithiobacillus ferrivorans"	"S"	160808	8	1	1	1	NA	8	7	6	2	NA	NA	8	1	0.2004	0.0003736	0.002437	0.2004	NA	0.001116	0.0009933	0.0009785	0.0001183	NA	NA	0.001073	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia>Acidithiobacillales>Acidithiobacillaceae>Acidithiobacillus"
"Mariprofundus ferrinatatus"	"S"	1921087	29	6	NA	NA	NA	23	18	29	14	NA	1	14	2	0.005228	0.002241	NA	NA	NA	0.003209	0.002554	0.004729	0.0008281	NA	0.0008076	0.001878	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Zetaproteobacteria>Mariprofundales>Mariprofundaceae>Mariprofundus"
"Mariprofundus aestuarium"	"S"	1921086	37	5	1	NA	NA	25	33	37	12	NA	1	22	1	0.006034	0.001868	0.002437	NA	NA	0.003488	0.004683	0.006034	0.0007098	NA	0.0008076	0.00295	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Zetaproteobacteria>Mariprofundales>Mariprofundaceae>Mariprofundus"
"Cytophaga hutchinsonii"	"S"	985	122280	26581	3102	14	13	31470	32905	29399	271	6	17190	122281	4973	16.4	9.93	7.559	2.806	1.982	4.39	4.669	4.794	0.01603	1.227	13.88	16.4	13	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Cytophaga"
"Leadbetterella byssophila"	"S"	316068	30258	6029	658	3	5	6458	6992	6844	115	6	4336	30258	1321	4.058	2.252	1.603	0.6012	0.7622	0.901	0.9922	1.116	0.006802	1.227	3.502	4.058	3.453	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Leadbetterella"
"Fibrella sp. ES10-3-2-2"	"S"	1834519	29051	5282	609	2	3	5962	6551	5754	53	2	3622	29051	1265	3.896	1.973	1.484	0.4008	0.4573	0.8318	0.9296	0.9383	0.003135	0.409	2.925	3.896	3.306	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Fibrella"
"Spirosoma rigui"	"S"	564064	15687	3061	339	NA	2	3405	3619	3287	39	NA	2003	15687	616	2.104	1.143	0.8261	NA	0.3049	0.475	0.5136	0.536	0.002307	NA	1.618	2.104	1.61	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma montaniterrae"	"S"	1178516	1278	451	44	2	NA	893	1278	431	6	NA	49	391	29	0.4008	0.1685	0.1072	0.4008	NA	0.1246	0.1814	0.07029	0.0003549	NA	0.03957	0.05244	0.0758	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma radiotolerans"	"S"	1379870	139	24	2	NA	NA	30	22	28	NA	NA	16	139	8	0.02091	0.008965	0.004874	NA	NA	0.004185	0.003122	0.004566	NA	NA	0.01292	0.01864	0.02091	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma sp. HA7"	"S"	2057025	55	17	2	NA	1	27	28	13	NA	NA	4	55	3	0.1524	0.006351	0.004874	NA	0.1524	0.003767	0.003973	0.00212	NA	NA	0.00323	0.007376	0.007841	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma aerolatum"	"S"	1211326	69	16	4	NA	NA	18	26	21	1	NA	8	69	NA	0.009747	0.005977	0.009747	NA	NA	0.002511	0.00369	0.003425	5.915e-05	NA	0.006461	0.009253	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Runella slithyformis"	"S"	106	3925	856	102	2	NA	1004	963	940	9	NA	640	3925	178	0.5264	0.3198	0.2486	0.4008	NA	0.1401	0.1367	0.1533	0.0005323	NA	0.5169	0.5264	0.4653	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Runella"
"Dyadobacter fermentans"	"S"	94254	708	123	16	2	NA	206	234	219	5	NA	98	708	19	0.4008	0.04595	0.03899	0.4008	NA	0.02874	0.03321	0.03571	0.0002957	NA	0.07915	0.09495	0.04966	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Dyadobacter"
"Algoriphagus sp. M8-2"	"S"	1727163	33283	8346	996	9	6	11144	12637	8655	92	3	4439	33283	1444	4.464	3.118	2.427	1.804	0.9146	1.555	1.793	1.411	0.005442	0.6135	3.585	4.464	3.774	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Algoriphagus"
"Belliella baltica"	"S"	232259	8448	1577	211	2	1	1771	1885	1785	20	NA	1108	8448	346	1.133	0.5891	0.5142	0.4008	0.1524	0.2471	0.2675	0.2911	0.001183	NA	0.8948	1.133	0.9044	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Belliella"
"Cyclobacterium amurskyense"	"S"	320787	166	41	3	NA	NA	53	50	68	NA	NA	21	166	7	0.02226	0.01532	0.00731	NA	NA	0.007394	0.007095	0.01109	NA	NA	0.01696	0.02226	0.0183	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Cyclobacterium"
"Cyclobacterium marinum"	"S"	104	99	19	4	NA	NA	34	32	30	7	1	10	99	4	0.2045	0.007098	0.009747	NA	NA	0.004743	0.004541	0.004892	0.000414	0.2045	0.008076	0.01328	0.01046	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Cyclobacterium"
"Echinicola vietnamensis"	"S"	390884	670	149	16	NA	NA	157	200	193	6	1	99	670	36	0.2045	0.05566	0.03899	NA	NA	0.0219	0.02838	0.03147	0.0003549	0.2045	0.07995	0.08985	0.0941	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola"
"Flammeovirgaceae bacterium 311"	"S"	1257021	4141	1751	194	3	1	3209	4141	1757	19	1	352	2565	168	0.6541	0.6541	0.4727	0.6012	0.1524	0.4477	0.5876	0.2865	0.001124	0.2045	0.2843	0.344	0.4391	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>unclassified&nbsp;Flammeovirgaceae"
"Marivirga tractuosa"	"S"	1006	3910	1377	159	3	NA	2697	3910	1654	8	1	254	2272	148	0.6012	0.5144	0.3874	0.6012	NA	0.3763	0.5548	0.2697	0.0004732	0.2045	0.2051	0.3047	0.3868	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>Marivirga"
"Flammeovirga sp. MY04"	"S"	1191459	3088	1174	143	5	NA	2167	3088	1310	52	NA	388	2915	159	1.002	0.4386	0.3485	1.002	NA	0.3023	0.4382	0.2136	0.003076	NA	0.3134	0.3909	0.4156	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>Flammeovirga"
"Rufibacter sp. DG15C"	"S"	1379909	9064	1730	203	1	2	2020	2032	1846	24	1	1263	9064	357	1.216	0.6463	0.4947	0.2004	0.3049	0.2818	0.2883	0.301	0.00142	0.2045	1.02	1.216	0.9331	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter tibetensis"	"S"	512763	986	205	18	1	1	211	290	236	2	NA	121	986	51	0.2004	0.07658	0.04386	0.2004	0.1524	0.02944	0.04115	0.03849	0.0001183	NA	0.09772	0.1322	0.1333	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter sp. DG31D"	"S"	1379910	719	157	18	1	NA	201	198	160	4	NA	90	719	22	0.2004	0.05865	0.04386	0.2004	NA	0.02804	0.0281	0.02609	0.0002366	NA	0.07268	0.09642	0.0575	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Hymenobacter sp. PAMC 26554"	"S"	1484116	465	139	12	1	NA	153	166	112	NA	NA	73	465	10	0.2004	0.05192	0.02924	0.2004	NA	0.02135	0.02356	0.01826	NA	NA	0.05896	0.06236	0.02614	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sedentarius"	"S"	1411621	366	94	5	NA	NA	98	113	82	NA	NA	52	366	23	0.06012	0.03511	0.01218	NA	NA	0.01367	0.01604	0.01337	NA	NA	0.042	0.04908	0.06012	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. PAMC 26628"	"S"	1484118	157	31	4	NA	NA	55	73	47	NA	NA	29	157	5	0.02342	0.01158	0.009747	NA	NA	0.007673	0.01036	0.007665	NA	NA	0.02342	0.02106	0.01307	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. APR13"	"S"	1356852	10	3	3	NA	NA	NA	4	NA	1	NA	NA	10	NA	0.00731	0.001121	0.00731	NA	NA	NA	0.0005676	NA	5.915e-05	NA	NA	0.001341	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter swuensis"	"S"	1446467	3	3	2	NA	NA	2	3	2	NA	NA	NA	2	NA	0.004874	0.001121	0.004874	NA	NA	0.000279	0.0004257	0.0003262	NA	NA	NA	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. DG25A"	"S"	1385663	2	1	NA	NA	NA	1	2	NA	NA	NA	2	1	NA	0.001615	0.0003736	NA	NA	NA	0.0001395	0.0002838	NA	NA	NA	0.001615	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Pontibacter korlensis"	"S"	400092	106	45	9	NA	NA	81	106	39	75	1	11	60	4	0.2045	0.01681	0.02193	NA	NA	0.0113	0.01504	0.00636	0.004436	0.2045	0.008884	0.008046	0.01046	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Pontibacter akesuensis"	"S"	388950	80	30	2	1	NA	51	80	31	NA	NA	13	61	10	0.2004	0.01121	0.004874	0.2004	NA	0.007115	0.01135	0.005055	NA	NA	0.0105	0.008181	0.02614	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Persicobacter sp. JZB09"	"S"	1085624	10259	4156	456	8	6	7887	10259	3666	22	NA	545	4352	286	1.603	1.553	1.111	1.603	0.9146	1.1	1.456	0.5978	0.001301	NA	0.4401	0.5836	0.7476	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"Candidatus Amoebophilus asiaticus"	"S"	281120	349	118	10	1	NA	250	349	167	NA	NA	35	231	10	0.2004	0.04408	0.02437	0.2004	NA	0.03488	0.04952	0.02723	NA	NA	0.02827	0.03098	0.02614	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Amoebophilus"
"Cardinium endosymbiont of Encarsia pergandiella"	"S"	249402	373	80	7	NA	NA	141	167	112	7	NA	53	373	12	0.05002	0.02988	0.01706	NA	NA	0.01967	0.0237	0.01826	0.000414	NA	0.0428	0.05002	0.03137	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Cardinium"
"Bernardetia litoralis"	"S"	999	1268	188	19	NA	NA	883	1268	580	2	NA	95	855	89	0.2326	0.07023	0.0463	NA	NA	0.1232	0.1799	0.09458	0.0001183	NA	0.07672	0.1147	0.2326	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Olleya sp. Bg11-27"	"S"	2058135	9573	3750	508	11	7	8197	9573	4059	668	5	1301	8894	659	2.204	1.401	1.238	2.204	1.067	1.144	1.358	0.6619	0.03951	1.022	1.051	1.193	1.723	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Olleya"
"Chryseobacterium taklimakanense"	"S"	536441	15076	2794	314	2	5	3249	3484	3108	24	NA	1939	15076	619	2.022	1.044	0.7651	0.4008	0.7622	0.4533	0.4944	0.5068	0.00142	NA	1.566	2.022	1.618	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. StRB126"	"S"	878220	265	45	6	NA	1	57	69	49	NA	NA	37	265	10	0.1524	0.01681	0.01462	NA	0.1524	0.007952	0.009791	0.007991	NA	NA	0.02988	0.03554	0.02614	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium glaciei"	"S"	1685010	34	8	2	NA	NA	3	6	7	NA	NA	4	34	4	0.01046	0.002988	0.004874	NA	NA	0.0004185	0.0008514	0.001142	NA	NA	0.00323	0.00456	0.01046	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium indologenes"	"S"	253	7	7	1	1	NA	4	3	1	NA	NA	NA	2	2	0.2004	0.002615	0.002437	0.2004	NA	0.000558	0.0004257	0.0001631	NA	NA	NA	0.0002682	0.005228	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium camelliae"	"S"	1265445	7	7	1	NA	NA	1	1	3	2	NA	NA	NA	NA	0.002615	0.002615	0.002437	NA	NA	0.0001395	0.0001419	0.0004892	0.0001183	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. IHB B 17019"	"S"	1721091	3	3	NA	NA	NA	2	1	2	NA	1	1	1	1	0.2045	0.001121	NA	NA	NA	0.000279	0.0001419	0.0003262	NA	0.2045	0.0008076	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium piperi"	"S"	558152	2	1	1	NA	NA	2	1	1	NA	NA	NA	1	NA	0.002437	0.0003736	0.002437	NA	NA	0.000279	0.0001419	0.0001631	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium gallinarum"	"S"	1324352	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0003736	0.0003736	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. T16E-39"	"S"	2015076	12	1	NA	1	NA	1	1	12	NA	NA	NA	4	NA	0.2004	0.0003736	NA	0.2004	NA	0.0001395	0.0001419	0.001957	NA	NA	NA	0.0005364	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Flavobacterium branchiophilum"	"S"	55197	8535	897	220	2	2	1901	1946	2052	47	7	1867	8535	989	2.585	0.3351	0.5361	0.4008	0.3049	0.2652	0.2761	0.3346	0.00278	1.431	1.508	1.145	2.585	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium columnare"	"S"	996	1446	551	73	3	2	1031	1446	548	128	3	206	1180	135	0.6135	0.2058	0.1779	0.6012	0.3049	0.1438	0.2052	0.08937	0.007571	0.6135	0.1664	0.1582	0.3529	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium crassostreae"	"S"	1763534	1781	145	46	4	1	325	379	383	9	2	410	1781	188	0.8016	0.05417	0.1121	0.8016	0.1524	0.04534	0.05378	0.06246	0.0005323	0.409	0.3311	0.2388	0.4914	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae"	"S"	986	1007	139	24	NA	2	789	994	594	6	2	172	1007	94	0.409	0.05192	0.05848	NA	0.3049	0.1101	0.1411	0.09687	0.0003549	0.409	0.1389	0.135	0.2457	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	515	139	24	NA	NA	73	90	78	1	2	115	515	99	0.409	0.05192	0.05848	NA	NA	0.01018	0.01277	0.01272	5.915e-05	0.409	0.09287	0.06907	0.2588	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium gilvum"	"S"	1492737	1078	75	17	2	3	244	230	252	7	1	230	1078	84	0.4573	0.02802	0.04143	0.4008	0.4573	0.03404	0.03264	0.04109	0.000414	0.2045	0.1857	0.1446	0.2196	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum"	"S"	96345	781	65	19	NA	1	160	171	146	19	1	150	781	48	0.2045	0.02428	0.0463	NA	0.1524	0.02232	0.02427	0.02381	0.001124	0.2045	0.1211	0.1047	0.1255	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium commune"	"S"	1306519	366	39	9	1	2	91	94	106	NA	1	79	366	27	0.3049	0.01457	0.02193	0.2004	0.3049	0.0127	0.01334	0.01729	NA	0.2045	0.0638	0.04908	0.07057	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Weeksella virosa"	"S"	1014	2486	1063	116	NA	4	1866	2486	1040	67	NA	220	1733	130	0.6098	0.3971	0.2827	NA	0.6098	0.2603	0.3528	0.1696	0.003963	NA	0.1777	0.2324	0.3398	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Weeksella"
"Formosa sp. Hel3_A1_48"	"S"	1336795	576	238	48	1	NA	410	576	158	4	NA	20	281	35	0.2004	0.08891	0.117	0.2004	NA	0.0572	0.08174	0.02577	0.0002366	NA	0.01615	0.03768	0.09148	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Formosa"
"Formosa sp. Hel1_33_131"	"S"	1336794	22	11	NA	NA	NA	13	22	9	1	NA	NA	7	3	0.007841	0.004109	NA	NA	NA	0.001814	0.003122	0.001468	5.915e-05	NA	NA	0.0009388	0.007841	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Formosa"
"Capnocytophaga haemolytica"	"S"	45243	249	75	5	1	NA	29	35	22	NA	NA	49	249	11	0.2004	0.02802	0.01218	0.2004	NA	0.004046	0.004967	0.003588	NA	NA	0.03957	0.03339	0.02875	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga canimorsus"	"S"	28188	56	20	5	NA	NA	36	56	12	NA	NA	5	16	1	0.01218	0.007471	0.01218	NA	NA	0.005022	0.007947	0.001957	NA	NA	0.004038	0.002146	0.002614	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga leadbetteri"	"S"	327575	73	13	1	NA	1	48	73	30	NA	NA	3	33	1	0.1524	0.004856	0.002437	NA	0.1524	0.006697	0.01036	0.004892	NA	NA	0.002423	0.004426	0.002614	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga gingivalis"	"S"	1017	63	12	2	NA	NA	19	63	28	1	NA	8	25	NA	0.00894	0.004483	0.004874	NA	NA	0.002651	0.00894	0.004566	5.915e-05	NA	0.006461	0.003353	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga sp. ChDC OS43"	"S"	209053	18	11	NA	NA	NA	18	16	5	NA	NA	NA	8	NA	0.004109	0.004109	NA	NA	NA	0.002511	0.00227	0.0008154	NA	NA	NA	0.001073	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
