"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Vibrio harveyi group"	"S"	717610	8051	201	46	1	3	1498	1188	735	8051	2	109	776	54	0.4708	0.05907	0.08886	0.1155	0.2209	0.1592	0.127	0.09468	0.4708	0.241	0.07286	0.08437	0.1117	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio owensii"	"S"	696485	4413	130	35	NA	1	1232	964	449	4413	1	83	566	44	0.2581	0.0382	0.06761	NA	0.07364	0.131	0.1031	0.05784	0.2581	0.1205	0.05548	0.06154	0.09098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio parahaemolyticus"	"S"	670	1977	33	7	NA	NA	127	95	130	1977	NA	17	123	4	0.1156	0.009698	0.01352	NA	NA	0.0135	0.01016	0.01675	0.1156	NA	0.01136	0.01337	0.008271	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio natriegens"	"S"	691	541	20	4	NA	NA	62	50	60	541	NA	2	33	2	0.03164	0.005878	0.007727	NA	NA	0.00659	0.005347	0.007729	0.03164	NA	0.001337	0.003588	0.004135	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio campbellii"	"S"	680	323	13	NA	1	1	59	64	72	323	1	2	34	2	0.1205	0.00382	NA	0.1155	0.07364	0.006271	0.006844	0.009275	0.01889	0.1205	0.001337	0.003697	0.004135	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio alginolyticus"	"S"	663	494	3	NA	NA	NA	8	10	14	494	NA	2	12	NA	0.02889	0.0008816	NA	NA	NA	0.0008504	0.001069	0.001803	0.02889	NA	0.001337	0.001305	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio harveyi"	"S"	669	35	2	NA	NA	NA	2	1	1	35	NA	NA	1	1	0.002068	0.0005878	NA	NA	NA	0.0002126	0.0001069	0.0001288	0.002047	NA	NA	0.0001087	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio cholerae"	"S"	666	2866	99	12	NA	NA	307	285	248	2866	1	37	298	19	0.1676	0.02909	0.02318	NA	NA	0.03263	0.03048	0.03195	0.1676	0.1205	0.02473	0.0324	0.03929	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio coralliilyticus"	"S"	190893	10095	38	4	NA	1	174	151	275	10095	1	24	262	11	0.5904	0.01117	0.007727	NA	0.07364	0.0185	0.01615	0.03542	0.5904	0.1205	0.01604	0.02848	0.02275	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio nigripulchritudo"	"S"	28173	1401	24	7	NA	NA	166	139	54	1401	NA	7	44	6	0.08193	0.007053	0.01352	NA	NA	0.01764	0.01486	0.006956	0.08193	NA	0.004679	0.004784	0.01241	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio vulnificus"	"S"	672	1596	20	1	NA	NA	118	101	61	1596	NA	10	95	5	0.09334	0.005878	0.001932	NA	NA	0.01254	0.0108	0.007858	0.09334	NA	0.006684	0.01033	0.01034	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio scophthalmi"	"S"	45658	659	9	3	NA	NA	21	17	32	659	1	7	44	4	0.1205	0.002645	0.005795	NA	NA	0.002232	0.001818	0.004122	0.03854	0.1205	0.004679	0.004784	0.008271	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio anguillarum"	"S"	55601	84	5	NA	NA	NA	28	12	20	84	NA	2	20	3	0.006203	0.001469	NA	NA	NA	0.002976	0.001283	0.002576	0.004912	NA	0.001337	0.002174	0.006203	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio tapetis"	"S"	52443	16	2	NA	NA	NA	4	5	3	16	NA	NA	6	NA	0.0009357	0.0005878	NA	NA	NA	0.0004252	0.0005347	0.0003864	0.0009357	NA	NA	0.0006523	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio tasmaniensis"	"S"	212663	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio tritonius"	"S"	1435069	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002068	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Photobacterium"	"G"	657	6055	79	17	NA	NA	172	167	242	6055	NA	42	407	25	0.3541	0.02322	0.03284	NA	NA	0.01828	0.01786	0.03117	0.3541	NA	0.02807	0.04425	0.05169	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Photobacterium damselae"	"S"	38293	3601	66	9	NA	NA	119	122	163	3601	NA	38	342	21	0.2106	0.0194	0.01739	NA	NA	0.01265	0.01305	0.021	0.2106	NA	0.0254	0.03718	0.04342	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Photobacterium"
"Photobacterium gaetbulicola"	"S"	1295392	716	10	6	NA	NA	22	24	50	716	NA	3	43	4	0.04187	0.002939	0.01159	NA	NA	0.002338	0.002566	0.006441	0.04187	NA	0.002005	0.004675	0.008271	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Photobacterium"
"Photobacterium profundum"	"S"	74109	1735	3	2	NA	NA	31	21	29	1735	NA	1	22	NA	0.1015	0.0008816	0.003864	NA	NA	0.003295	0.002246	0.003736	0.1015	NA	0.0006684	0.002392	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Photobacterium"
"Aliivibrio"	"G"	511678	229	11	2	NA	NA	80	67	12	229	NA	5	61	3	0.01339	0.003233	0.003864	NA	NA	0.008504	0.007165	0.001546	0.01339	NA	0.003342	0.006632	0.006203	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Aliivibrio salmonicida"	"S"	40269	83	9	1	NA	NA	13	13	10	83	NA	3	54	2	0.005871	0.002645	0.001932	NA	NA	0.001382	0.00139	0.001288	0.004854	NA	0.002005	0.005871	0.004135	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Aliivibrio"
"Aliivibrio fischeri"	"S"	668	113	2	1	NA	NA	61	44	2	113	NA	2	2	NA	0.006608	0.0005878	0.001932	NA	NA	0.006484	0.004705	0.0002576	0.006608	NA	0.001337	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Aliivibrio"
"Grimontia"	"G"	246861	118	5	NA	NA	NA	2	5	6	118	NA	3	5	1	0.006901	0.001469	NA	NA	NA	0.0002126	0.0005347	0.0007729	0.006901	NA	0.002005	0.0005436	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Grimontia hollisae"	"S"	673	118	5	NA	NA	NA	2	5	6	118	NA	3	5	1	0.006901	0.001469	NA	NA	NA	0.0002126	0.0005347	0.0007729	0.006901	NA	0.002005	0.0005436	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Grimontia"
"Thiotrichales"	"O"	72273	1335	404	70	1	4	1265	933	1081	1335	1	118	862	88	0.2946	0.1187	0.1352	0.1155	0.2946	0.1345	0.09977	0.1392	0.07807	0.1205	0.07887	0.09372	0.182	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Piscirickettsiaceae"	"F"	135616	993	331	48	NA	3	993	723	805	454	1	82	609	68	0.2209	0.09727	0.09273	NA	0.2209	0.1056	0.07731	0.1037	0.02655	0.1205	0.05481	0.06621	0.1406	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales"
"Thiomicrospira"	"G"	933	589	279	36	NA	2	589	430	313	33	1	21	145	21	0.1473	0.08199	0.06955	NA	0.1473	0.06261	0.04598	0.04032	0.00193	0.1205	0.01404	0.01576	0.04342	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae"
"Thiomicrospira aerophila"	"S"	92245	224	126	14	NA	NA	224	165	139	15	NA	5	53	10	0.03703	0.03703	0.02705	NA	NA	0.02381	0.01764	0.01791	0.0008772	NA	0.003342	0.005762	0.02068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Thiomicrospira"
"Methylophaga"	"G"	40222	297	30	9	NA	NA	284	201	263	88	NA	34	297	23	0.04756	0.008816	0.01739	NA	NA	0.03019	0.02149	0.03388	0.005146	NA	0.02273	0.03229	0.04756	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae"
"Methylophaga nitratireducenticrescens"	"S"	754476	237	17	6	NA	NA	233	170	188	NA	NA	27	237	9	0.02577	0.004996	0.01159	NA	NA	0.02477	0.01818	0.02422	NA	NA	0.01805	0.02577	0.01861	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Methylophaga"
"Methylophaga frappieri"	"S"	754477	81	12	1	NA	NA	46	24	56	81	NA	5	38	8	0.01654	0.003527	0.001932	NA	NA	0.00489	0.002566	0.007214	0.004737	NA	0.003342	0.004131	0.01654	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Methylophaga"
"Piscirickettsia"	"G"	1237	266	10	NA	NA	NA	50	37	31	266	NA	11	33	5	0.01556	0.002939	NA	NA	NA	0.005315	0.003957	0.003993	0.01556	NA	0.007353	0.003588	0.01034	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae"
"Piscirickettsia salmonis"	"S"	1238	266	10	NA	NA	NA	50	37	31	266	NA	11	33	5	0.01556	0.002939	NA	NA	NA	0.005315	0.003957	0.003993	0.01556	NA	0.007353	0.003588	0.01034	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Piscirickettsia"
"Cycloclasticus"	"G"	34067	112	9	2	NA	1	46	32	112	52	NA	8	81	14	0.07364	0.002645	0.003864	NA	0.07364	0.00489	0.003422	0.01443	0.003041	NA	0.005347	0.008806	0.02895	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae"
"Cycloclasticus sp. P1"	"S"	385025	45	1	2	NA	NA	19	20	45	38	NA	5	35	7	0.01447	0.0002939	0.003864	NA	NA	0.00202	0.002139	0.005797	0.002222	NA	0.003342	0.003805	0.01447	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Cycloclasticus"
"Hydrogenovibrio"	"G"	28884	14	1	1	NA	NA	5	2	6	14	NA	NA	3	NA	0.001932	0.0002939	0.001932	NA	NA	0.0005315	0.0002139	0.0007729	0.0008187	NA	NA	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae"
"Hydrogenovibrio crunogenus"	"S"	39765	14	1	1	NA	NA	5	2	6	14	NA	NA	3	NA	0.001932	0.0002939	0.001932	NA	NA	0.0005315	0.0002139	0.0007729	0.0008187	NA	NA	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Hydrogenovibrio"
"Thiotrichaceae"	"F"	135617	210	51	13	1	NA	210	156	205	193	NA	19	170	12	0.1155	0.01499	0.02511	0.1155	NA	0.02232	0.01668	0.02641	0.01129	NA	0.0127	0.01848	0.02481	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales"
"Beggiatoa"	"G"	1021	187	41	11	1	NA	150	123	164	187	NA	15	147	12	0.1155	0.01205	0.02125	0.1155	NA	0.01594	0.01315	0.02113	0.01094	NA	0.01003	0.01598	0.02481	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Thiotrichaceae"
"Beggiatoa leptomitoformis"	"S"	288004	187	41	11	1	NA	150	123	164	187	NA	15	147	12	0.1155	0.01205	0.02125	0.1155	NA	0.01594	0.01315	0.02113	0.01094	NA	0.01003	0.01598	0.02481	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Thiotrichaceae>Beggiatoa"
"Thioploca"	"G"	40751	54	9	2	NA	NA	54	30	35	6	NA	3	18	NA	0.00574	0.002645	0.003864	NA	NA	0.00574	0.003208	0.004508	0.0003509	NA	0.002005	0.001957	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Thiotrichaceae"
"Thioploca ingrica"	"S"	40754	54	9	2	NA	NA	54	30	35	6	NA	3	18	NA	0.00574	0.002645	0.003864	NA	NA	0.00574	0.003208	0.004508	0.0003509	NA	0.002005	0.001957	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Thiotrichaceae>Thioploca"
"Francisellaceae"	"F"	34064	631	19	9	NA	1	51	45	51	631	NA	16	66	7	0.07364	0.005584	0.01739	NA	0.07364	0.005421	0.004812	0.006569	0.0369	NA	0.01069	0.007176	0.01447	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales"
"Francisella"	"G"	262	76	17	5	NA	1	33	22	27	76	NA	11	40	5	0.07364	0.004996	0.009659	NA	0.07364	0.003508	0.002353	0.003478	0.004445	NA	0.007353	0.004349	0.01034	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae"
"Francisella hispaniensis"	"S"	622488	36	3	NA	NA	NA	5	4	3	36	NA	1	12	1	0.002105	0.0008816	NA	NA	NA	0.0005315	0.0004277	0.0003864	0.002105	NA	0.0006684	0.001305	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Francisella philomiragia"	"S"	28110	13	2	1	NA	NA	5	4	4	13	NA	1	6	1	0.002068	0.0005878	0.001932	NA	NA	0.0005315	0.0004277	0.0005153	0.0007603	NA	0.0006684	0.0006523	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Legionellales"	"O"	118969	4224	393	87	1	1	3177	3274	4224	2540	3	276	2622	194	0.5441	0.1155	0.1681	0.1155	0.07364	0.3377	0.3501	0.5441	0.1485	0.3614	0.1845	0.2851	0.4011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Legionellaceae"	"F"	444	2166	275	63	1	1	1321	1274	1161	2166	3	104	742	51	0.3614	0.08082	0.1217	0.1155	0.07364	0.1404	0.1362	0.1496	0.1267	0.3614	0.06952	0.08067	0.1055	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales"
"Legionella"	"G"	445	2166	264	63	1	1	1284	1248	1088	2166	2	96	693	51	0.241	0.07758	0.1217	0.1155	0.07364	0.1365	0.1335	0.1401	0.1267	0.241	0.06417	0.07534	0.1055	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae"
"Legionella sainthelensi"	"S"	28087	1049	119	41	NA	NA	785	645	281	1049	1	25	241	38	0.1205	0.03497	0.0792	NA	NA	0.08344	0.06897	0.0362	0.06135	0.1205	0.01671	0.0262	0.07857	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella oakridgensis"	"S"	29423	389	76	5	1	NA	272	389	339	4	NA	18	95	1	0.1155	0.02233	0.009659	0.1155	NA	0.02891	0.0416	0.04367	0.0002339	NA	0.01203	0.01033	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella pneumophila"	"S"	446	33	16	NA	NA	1	14	20	33	4	NA	6	29	3	0.07364	0.004702	NA	NA	0.07364	0.001488	0.002139	0.004251	0.0002339	NA	0.004011	0.003153	0.006203	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella waltersii"	"S"	66969	509	13	6	NA	NA	41	30	102	509	NA	10	61	NA	0.02977	0.00382	0.01159	NA	NA	0.004358	0.003208	0.01314	0.02977	NA	0.006684	0.006632	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella spiritensis"	"S"	452	42	5	NA	NA	NA	6	15	42	NA	1	3	18	1	0.1205	0.001469	NA	NA	NA	0.0006378	0.001604	0.00541	NA	0.1205	0.002005	0.001957	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella fallonii"	"S"	96230	47	5	1	NA	NA	16	22	46	1	NA	5	47	NA	0.005925	0.001469	0.001932	NA	NA	0.001701	0.002353	0.005925	5.848e-05	NA	0.003342	0.00511	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella lansingensis"	"S"	45067	31	4	2	NA	NA	22	23	31	5	NA	4	31	NA	0.003993	0.001176	0.003864	NA	NA	0.002338	0.002459	0.003993	0.0002924	NA	0.002674	0.00337	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella endosymbiont of Polyplax serrata"	"S"	2005262	38	4	1	NA	NA	38	21	11	37	NA	2	20	1	0.004039	0.001176	0.001932	NA	NA	0.004039	0.002246	0.001417	0.002164	NA	0.001337	0.002174	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella clemsonensis"	"S"	1867846	29	3	NA	NA	NA	12	7	29	2	NA	3	21	1	0.003736	0.0008816	NA	NA	NA	0.001276	0.0007485	0.003736	0.000117	NA	0.002005	0.002283	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella hackeliae"	"S"	449	25	2	NA	NA	NA	14	9	25	NA	NA	4	17	NA	0.00322	0.0005878	NA	NA	NA	0.001488	0.0009624	0.00322	NA	NA	0.002674	0.001848	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella longbeachae"	"S"	450	19	2	NA	NA	NA	4	5	19	NA	NA	1	12	NA	0.002447	0.0005878	NA	NA	NA	0.0004252	0.0005347	0.002447	NA	NA	0.0006684	0.001305	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Tatlockia"	"G"	465	47	7	NA	NA	NA	15	9	47	NA	1	4	23	NA	0.1205	0.002057	NA	NA	NA	0.001594	0.0009624	0.006054	NA	0.1205	0.002674	0.002501	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae"
"Tatlockia micdadei"	"S"	451	47	7	NA	NA	NA	15	9	47	NA	1	4	23	NA	0.1205	0.002057	NA	NA	NA	0.001594	0.0009624	0.006054	NA	0.1205	0.002674	0.002501	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Tatlockia"
"Coxiellaceae"	"F"	118968	3062	118	24	NA	NA	1856	2000	3062	374	NA	172	1880	143	0.3944	0.03468	0.04636	NA	NA	0.1973	0.2139	0.3944	0.02187	NA	0.115	0.2044	0.2957	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales"
"unclassified Coxiellaceae"	"-"	134284	1862	61	9	NA	NA	1100	1164	1862	18	NA	91	1074	89	0.2398	0.01793	0.01739	NA	NA	0.1169	0.1245	0.2398	0.001053	NA	0.06083	0.1168	0.184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae"
"Coxiella-like endosymbiont"	"S"	1592897	1862	61	9	NA	NA	1100	1164	1862	18	NA	91	1074	89	0.2398	0.01793	0.01739	NA	NA	0.1169	0.1245	0.2398	0.001053	NA	0.06083	0.1168	0.184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>unclassified&nbsp;Coxiellaceae"
"Coxiella"	"G"	776	1198	56	15	NA	NA	753	834	1198	356	NA	81	802	53	0.1543	0.01646	0.02898	NA	NA	0.08004	0.08918	0.1543	0.02082	NA	0.05414	0.08719	0.1096	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae"
"Coxiella burnetii"	"S"	777	911	33	11	NA	NA	539	624	911	18	NA	47	540	43	0.1173	0.009698	0.02125	NA	NA	0.05729	0.06673	0.1173	0.001053	NA	0.03142	0.05871	0.08891	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>Coxiella"
"Coxiella endosymbiont of Amblyomma americanum"	"S"	325775	336	17	3	NA	NA	146	142	192	336	NA	28	208	7	0.02473	0.004996	0.005795	NA	NA	0.01552	0.01518	0.02473	0.01965	NA	0.01872	0.02261	0.01447	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>Coxiella"
"Oceanospirillales"	"O"	135619	3259	273	43	1	2	826	744	954	3259	4	112	795	103	0.4819	0.08023	0.08307	0.1155	0.1473	0.0878	0.07956	0.1229	0.1906	0.4819	0.07486	0.08643	0.213	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Halomonadaceae"	"F"	28256	1303	114	18	NA	1	326	308	394	1303	3	47	325	63	0.3614	0.0335	0.03477	NA	0.07364	0.03465	0.03294	0.05075	0.0762	0.3614	0.03142	0.03533	0.1303	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Halomonas"	"G"	2745	269	53	13	NA	1	81	106	157	269	1	20	135	31	0.1205	0.01558	0.02511	NA	0.07364	0.00861	0.01133	0.02022	0.01573	0.1205	0.01337	0.01468	0.0641	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Halomonas sp. R57-5"	"S"	1610576	188	39	10	NA	NA	55	76	108	188	NA	10	75	22	0.04549	0.01146	0.01932	NA	NA	0.005846	0.008127	0.01391	0.01099	NA	0.006684	0.008154	0.04549	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas beimenensis"	"S"	475662	13	5	1	NA	NA	9	12	6	2	NA	4	13	NA	0.002674	0.001469	0.001932	NA	NA	0.0009567	0.001283	0.0007729	0.000117	NA	0.002674	0.001413	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas huangheensis"	"S"	1178482	3	3	1	NA	NA	3	2	2	3	NA	1	NA	1	0.002068	0.0008816	0.001932	NA	NA	0.0003189	0.0002139	0.0002576	0.0001754	NA	0.0006684	NA	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas hydrothermalis"	"S"	115561	23	2	NA	NA	NA	3	1	4	2	NA	NA	23	2	0.004135	0.0005878	NA	NA	NA	0.0003189	0.0001069	0.0005153	0.000117	NA	NA	0.002501	0.004135	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. KO116"	"S"	1504981	13	2	1	NA	NA	4	5	11	13	1	3	5	1	0.1205	0.0005878	0.001932	NA	NA	0.0004252	0.0005347	0.001417	0.0007603	0.1205	0.002005	0.0005436	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. 1513"	"S"	1883416	7	1	NA	NA	NA	NA	4	5	7	NA	NA	6	NA	0.0006523	0.0002939	NA	NA	NA	NA	0.0004277	0.0006441	0.0004094	NA	NA	0.0006523	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Zymobacter group"	"-"	114403	532	51	3	NA	NA	202	175	156	532	1	18	107	10	0.1205	0.01499	0.005795	NA	NA	0.02147	0.01871	0.02009	0.03111	0.1205	0.01203	0.01163	0.02068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Candidatus Evansia"	"G"	1495768	484	32	2	NA	NA	135	124	117	484	NA	11	76	8	0.02831	0.009404	0.003864	NA	NA	0.01435	0.01326	0.01507	0.02831	NA	0.007353	0.008263	0.01654	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
