	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv
Uruburuella	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Variovorax	13.0	12.0	0.0	38.0	4.0	15.0	21.0	8.0	15.0	11.0	8.0	7.0	9.0	16.0	0.0	0.0	0.0	0.0
Veillonella	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Verruc-01	2.0	2.0	13.0	18.0	2.0	5.0	30.0	11.0	41.0	14.0	2.0	35.0	29.0	6.0	1.0	0.0	0.0	0.0
Verticia	3.0	1.0	7.0	11.0	0.0	9.0	9.0	2.0	0.0	1.0	1.0	0.0	7.0	3.0	1.0	0.0	0.0	0.0
Vibrio	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0
Victivallis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Vitreoscilla	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
Vogesella	23.0	16.0	28.0	28.0	20.0	4.0	9.0	62.0	12.0	12.0	7.0	56.0	82.0	1.0	3.0	0.0	0.0	0.0
Vulgatibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
WCHB1-32	6.0	1.0	0.0	0.0	1.0	7.0	2.0	2.0	4.0	4.0	2.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0
Woeseia	0.0	1.0	0.0	4.0	0.0	0.0	1.0	2.0	7.0	1.0	3.0	0.0	12.0	3.0	0.0	0.0	0.0	0.0
Wohlfahrtiimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
XBB1006	1.0	0.0	0.0	2.0	0.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
Xanthobacter	0.0	2.0	0.0	2.0	12.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0
Xanthomonas	3.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xenophilus	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xylophilus	4.0	3.0	0.0	15.0	0.0	1.0	7.0	1.0	9.0	2.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0
Yersinia	32.0	7.0	15.0	23.0	6.0	11.0	9.0	3.0	6.0	1.0	2.0	0.0	35.0	6.0	1.0	0.0	0.0	0.0
Yokenella	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yonghaparkia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Youngiibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z-35	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Zavarzinella	0.0	2.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zavarzinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Zoogloea	15.0	22.0	52.0	37.0	3.0	25.0	13.0	11.0	23.0	45.0	4.0	8.0	26.0	1887.0	102.0	0.0	0.0	0.0
Zymophilus	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0
[Agitococcus] lubricus group	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	19.0	0.0	0.0	0.0	0.0
[Aquaspirillum] arcticum group	5.0	1.0	0.0	5.0	0.0	1.0	6.0	0.0	4.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0
[Aquaspirillum] polymorphum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Bacteroides] pectinophilus group	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Cytophaga] xylanolytica group	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Desulfobacterium] catecholicum group	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] brachy group	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
[Eubacterium] coprostanoligenes group	7.0	0.0	0.0	12.0	0.0	2.0	2.0	0.0	5.0	3.0	2.0	0.0	2.0	8.0	3.0	0.0	0.0	0.0
[Eubacterium] eligens group	6.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	2.0	0.0	0.0	2.0	9.0	3.0	0.0	0.0	0.0
[Eubacterium] hallii group	3.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0
[Eubacterium] nodatum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] ruminantium group	0.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
[Eubacterium] ventriosum group	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
[Eubacterium] xylanophilum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
[Polyangium] brachysporum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Ruminococcus] gauvreauii group	2.0	0.0	0.0	6.0	0.0	8.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0
[Ruminococcus] gnavus group	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
[Ruminococcus] torques group	7.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	16.0	1.0	2.0	0.0	2.0	16.0	6.0	0.0	0.0	0.0
alphaI cluster	9.0	5.0	9.0	35.0	22.0	5.0	18.0	30.0	20.0	10.0	27.0	10.0	206.0	22.0	27.0	0.0	0.0	0.0
dgA-11 gut group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
endosymbionts8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgcI clade	58.0	253.0	393.0	61.0	802.0	89.0	86.0	368.0	121.0	270.0	277.0	72.0	33.0	56.0	1800.0	0.0	0.0	0.0
mle1-7	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oc32	0.0	1.0	0.0	1.0	0.0	0.0	0.0	11.0	7.0	2.0	1.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0
possible genus 04	9.0	2.0	0.0	7.0	0.0	13.0	11.0	7.0	16.0	1.0	0.0	0.0	16.0	4.0	0.0	0.0	0.0	0.0
wb1-P19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
