	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv
Uruburuella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Variovorax	13.0	17.0	0.0	45.0	5.0	16.0	12.0	6.0	16.0	6.0	6.0	5.0	5.0	20.0	1.0	0.0	0.0	0.0
Veillonella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Verruc-01	3.0	2.0	10.0	22.0	2.0	6.0	26.0	15.0	42.0	7.0	6.0	37.0	29.0	4.0	5.0	0.0	0.0	0.0
Verticia	13.0	4.0	3.0	13.0	0.0	3.0	6.0	2.0	0.0	1.0	1.0	0.0	6.0	4.0	2.0	0.0	0.0	0.0
Vibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0
Victivallis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Vitreoscilla	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Vogesella	30.0	16.0	36.0	25.0	26.0	10.0	13.0	50.0	15.0	9.0	5.0	45.0	67.0	1.0	7.0	0.0	0.0	0.0
Vulgatibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
WCHB1-32	6.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	5.0	2.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0
Woeseia	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	8.0	0.0	2.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0
Wohlfahrtiimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XBB1006	2.0	0.0	0.0	4.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
Xanthobacter	0.0	6.0	0.0	2.0	5.0	0.0	0.0	6.0	0.0	3.0	3.0	0.0	6.0	1.0	3.0	0.0	0.0	0.0
Xanthomonas	3.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Xenophilus	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xylophilus	6.0	2.0	0.0	14.0	0.0	1.0	2.0	2.0	4.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
Yersinia	21.0	6.0	14.0	13.0	3.0	1.0	15.0	3.0	6.0	1.0	1.0	0.0	42.0	6.0	3.0	0.0	0.0	0.0
Yokenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yonghaparkia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Youngiibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z-35	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Zavarzinella	0.0	1.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zavarzinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
Zoogloea	26.0	27.0	60.0	40.0	2.0	20.0	12.0	14.0	14.0	44.0	13.0	9.0	25.0	1949.0	90.0	0.0	1.0	0.0
Zymophilus	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Agitococcus] lubricus group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	11.0	0.0	0.0	0.0	0.0
[Aquaspirillum] arcticum group	4.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0
[Aquaspirillum] polymorphum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Bacteroides] pectinophilus group	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Cytophaga] xylanolytica group	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Desulfobacterium] catecholicum group	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] brachy group	2.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	4.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
[Eubacterium] coprostanoligenes group	9.0	0.0	0.0	14.0	0.0	3.0	1.0	1.0	2.0	0.0	1.0	0.0	2.0	4.0	5.0	0.0	0.0	0.0
[Eubacterium] eligens group	3.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	5.0	0.0	1.0	0.0	2.0	9.0	1.0	0.0	0.0	0.0
[Eubacterium] hallii group	4.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0
[Eubacterium] nodatum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] ruminantium group	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
[Eubacterium] ventriosum group	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
[Eubacterium] xylanophilum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
[Polyangium] brachysporum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Ruminococcus] gauvreauii group	3.0	0.0	0.0	5.0	0.0	7.0	3.0	0.0	4.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
[Ruminococcus] gnavus group	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Ruminococcus] torques group	6.0	1.0	0.0	11.0	0.0	8.0	2.0	0.0	9.0	1.0	1.0	0.0	1.0	12.0	2.0	0.0	0.0	0.0
alphaI cluster	8.0	5.0	7.0	34.0	25.0	10.0	19.0	21.0	16.0	9.0	23.0	14.0	204.0	27.0	19.0	0.0	0.0	0.0
dgA-11 gut group	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
endosymbionts8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hgcI clade	73.0	246.0	404.0	85.0	797.0	90.0	97.0	347.0	113.0	294.0	316.0	58.0	23.0	57.0	1760.0	0.0	1.0	0.0
mle1-7	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oc32	0.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	6.0	2.0	3.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0
possible genus 04	7.0	3.0	0.0	10.0	0.0	7.0	7.0	4.0	13.0	2.0	0.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0
wb1-P19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
