"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Anabaena"	"G"	1163	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Anabaena sp. SN422"	"S"	1737926	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena sp. SAG 12.82"	"S"	1840102	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Trichormus"	"G"	264688	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Trichormus variabilis"	"S"	264691	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Trichormus variabilis ACSSI 154"	"-"	1923821	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus>Trichormus&nbsp;variabilis"
"Cronbergia"	"G"	2067418	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Cronbergia siamensis"	"S"	213767	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cronbergia"
"Cronbergia siamensis SAG 11.82"	"-"	232982	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cronbergia>Cronbergia&nbsp;siamensis"
"Rivulariaceae"	"F"	1185	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Calothrix"	"G"	1186	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae"
"Calothrix parietina"	"S"	32054	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. PCC 6303"	"-"	1170562	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix>Calothrix&nbsp;parietina"
"Calothrix sp. CCAP 1410/5"	"S"	232961	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. UAM 373"	"S"	995104	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Scytonemataceae"	"F"	1182	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Scytonema"	"G"	1203	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae"
"Scytonema fritschii"	"S"	1123975	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae>Scytonema"
"Scytonema cf. fritschii UCFS23"	"-"	1123977	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae>Scytonema>Scytonema&nbsp;fritschii"
"Stigonemataceae"	"F"	1189	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Stigonema"	"G"	221292	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Stigonemataceae"
"Stigonema dinghuense"	"S"	1705619	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Stigonemataceae>Stigonema"
"Stigonema dinghuense DHS0072"	"-"	1530599	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Stigonemataceae>Stigonema>Stigonema&nbsp;dinghuense"
"Synechococcales"	"O"	1890424	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Leptolyngbyaceae"	"F"	1890438	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Leptolyngbya"	"G"	47251	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae"
"Leptolyngbya sp. OU_13"	"S"	652966	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"environmental samples"	"-"	332962	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"uncultured Leptolyngbya sp."	"S"	332963	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya>environmental&nbsp;samples"
"cf. Leptolyngbya sp. Greenland_10"	"S"	377165	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Leptolyngbya sp. N62DM"	"S"	574115	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Leptolyngbya sp. A2"	"S"	1569318	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Synechococcaceae"	"F"	1890426	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Synechococcus"	"G"	1129	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae"
"Synechococcus sp. WH 5701"	"S"	69042	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. HGSVT-ECHO-5991"	"S"	944489	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Pseudanabaenaceae"	"F"	1890436	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Pseudanabaena"	"G"	1152	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae"
"Pseudanabaena biceps"	"S"	927669	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae>Pseudanabaena"
"Pseudanabaena biceps PCC 7429"	"-"	927668	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae>Pseudanabaena>Pseudanabaena&nbsp;biceps"
"environmental samples"	"-"	48504	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"uncultured cyanobacterium"	"S"	1211	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>environmental&nbsp;samples"
"uncultured marine cyanobacterium"	"S"	215611	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>environmental&nbsp;samples"
"Oscillatoriophycideae"	"-"	1301283	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Oscillatoriales"	"O"	1150	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Microcoleaceae"	"F"	1892252	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Trichodesmium"	"G"	1205	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Trichodesmium erythraeum"	"S"	1206	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Trichodesmium"
"Trichodesmium erythraeum IMS101"	"-"	203124	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Trichodesmium>Trichodesmium&nbsp;erythraeum"
"Oscillatoriaceae"	"F"	1892254	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Oscillatoria"	"G"	1158	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Oscillatoria sancta"	"S"	102117	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Spirulinales"	"O"	1890443	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Spirulinaceae"	"F"	1890448	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Spirulinales"
"Halospirulina"	"G"	123235	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Spirulinales>Spirulinaceae"
"Halospirulina sp. 'MPI S3'"	"S"	123237	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Spirulinales>Spirulinaceae>Halospirulina"
"Chroococcidiopsidales"	"O"	1890505	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Chroococcidiopsidaceae"	"F"	1890528	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales"
"Chroococcidiopsis"	"G"	54298	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae"
"Chroococcidiopsis sp. BB82.3"	"S"	171388	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae>Chroococcidiopsis"
"Chloroflexi"	"P"	200795	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group"
"environmental samples"	"-"	58229	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi"
"uncultured Chloroflexi bacterium"	"S"	166587	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>environmental&nbsp;samples"
"uncultured sludge bacterium S16"	"S"	117487	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>environmental&nbsp;samples"
"Chloroflexia"	"C"	32061	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi"
"Chloroflexales"	"O"	32064	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia"
"Chloroflexineae"	"-"	1508594	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales"
"Chloroflexaceae"	"F"	1106	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae"
"Chloroflexus"	"G"	1107	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae>Chloroflexaceae"
"environmental samples"	"-"	214039	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae>Chloroflexaceae>Chloroflexus"
"uncultured Chloroflexus sp."	"S"	214040	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae>Chloroflexaceae>Chloroflexus>environmental&nbsp;samples"
"environmental samples"	"-"	48506	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae>Chloroflexaceae"
"uncultured Chloroflexaceae bacterium"	"S"	152594	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae>Chloroflexaceae>environmental&nbsp;samples"
"Ktedonobacteria"	"C"	388447	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi"
"Ktedonobacterales"	"O"	388448	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ktedonobacteria"
"Ktedonobacteraceae"	"F"	388449	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ktedonobacteria>Ktedonobacterales"
"Ktedonobacter"	"G"	363276	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ktedonobacteria>Ktedonobacterales>Ktedonobacteraceae"
"environmental samples"	"-"	554345	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ktedonobacteria>Ktedonobacterales>Ktedonobacteraceae>Ktedonobacter"
"uncultured Ktedonobacter sp."	"S"	554346	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ktedonobacteria>Ktedonobacterales>Ktedonobacteraceae>Ktedonobacter>environmental&nbsp;samples"
"Caldilineae"	"C"	475962	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi"
"Caldilineales"	"O"	475963	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Caldilineae"
"Caldilineaceae"	"F"	475964	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Caldilineae>Caldilineales"
"Caldilinea"	"G"	233191	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Caldilineae>Caldilineales>Caldilineaceae"
"environmental samples"	"-"	435294	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Caldilineae>Caldilineales>Caldilineaceae>Caldilinea"
"uncultured Caldilinea sp."	"S"	435295	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Caldilineae>Caldilineales>Caldilineaceae>Caldilinea>environmental&nbsp;samples"
"Armatimonadetes"	"P"	67819	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group"
"environmental samples"	"-"	99283	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Armatimonadetes"
"uncultured Armatimonadetes bacterium"	"S"	157466	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Armatimonadetes>environmental&nbsp;samples"
"Deinococcus-Thermus"	"P"	1297	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group"
"environmental samples"	"-"	56775	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus"
"uncultured Thermus/Deinococcus group bacterium"	"S"	179882	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>environmental&nbsp;samples"
"Deinococci"	"C"	188787	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus"
"Deinococcales"	"O"	118964	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci"
"Deinococcaceae"	"F"	183710	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales"
"Deinococcus"	"G"	1298	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae"
"Deinococcus sp. TDMA-21"	"S"	392407	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Proteobacteria"	"P"	1224	1265	1265	0.04046	0.04046	"cellular&nbsp;organisms>Bacteria"
"Gammaproteobacteria"	"C"	1236	974	974	0.03115	0.03115	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Enterobacterales"	"O"	91347	543	543	0.01737	0.01737	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Enterobacteriaceae"	"F"	543	258	258	0.008253	0.008253	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales"
"Klebsiella"	"G"	570	89	89	0.002847	0.002847	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Klebsiella pneumoniae"	"S"	573	84	84	0.002687	0.002687	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella aerogenes"	"S"	548	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella oxytoca"	"S"	571	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella sp."	"S"	576	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella sp. YXA1-5"	"S"	1040958	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella sp. E3.1"	"S"	1397123	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"unclassified Enterobacteriaceae"	"-"	191675	37	37	0.001184	0.001184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"ant, tsetse, mealybug, aphid, etc. endosymbionts"	"-"	84563	32	32	0.001024	0.001024	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae"
"Candidatus Annandia"	"G"	1302410	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Annandia adelgestsuga"	"S"	1302411	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>Candidatus&nbsp;Annandia"
"aphid secondary symbionts"	"-"	146507	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"secondary endosymbiont of Trioza magnoliae"	"S"	79228	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>aphid&nbsp;secondary&nbsp;symbionts"
"secondary endosymbiont of Cacopsylla myrthi"	"S"	126160	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>aphid&nbsp;secondary&nbsp;symbionts"
"Candidatus Hamiltonella"	"G"	568987	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>aphid&nbsp;secondary&nbsp;symbionts"
