"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Aliivibrio fischeri"	"S"	668	66	1	NA	NA	NA	29	22	2	66	NA	1	2	NA	0.003738	0.0002848	NA	NA	NA	0.002966	0.002267	0.0002476	0.003738	NA	0.0006467	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Aliivibrio"
"Aliivibrio fischeri ES114"	"-"	312309	29	1	NA	NA	NA	29	22	1	NA	NA	1	2	NA	0.002966	0.0002848	NA	NA	NA	0.002966	0.002267	0.0001238	NA	NA	0.0006467	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Aliivibrio>Aliivibrio&nbsp;fischeri"
"Paraphotobacterium"	"G"	2042066	1	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	0.0001031	0.0001238	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Paraphotobacterium marinum"	"S"	1755811	1	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	0.0001031	0.0001238	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Paraphotobacterium"
"Immundisolibacterales"	"O"	1934945	300	163	22	NA	NA	300	206	138	3	NA	5	19	10	0.04642	0.04642	0.04123	NA	NA	0.03069	0.02123	0.01708	0.0001699	NA	0.003234	0.001992	0.02011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Immundisolibacteraceae"	"F"	1934946	300	163	22	NA	NA	300	206	138	3	NA	5	19	10	0.04642	0.04642	0.04123	NA	NA	0.03069	0.02123	0.01708	0.0001699	NA	0.003234	0.001992	0.02011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales"
"Immundisolibacter"	"G"	1934947	300	163	22	NA	NA	300	206	138	3	NA	5	19	10	0.04642	0.04642	0.04123	NA	NA	0.03069	0.02123	0.01708	0.0001699	NA	0.003234	0.001992	0.02011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae"
"Immundisolibacter cernigliae"	"S"	1810504	300	163	22	NA	NA	300	206	138	3	NA	5	19	10	0.04642	0.04642	0.04123	NA	NA	0.03069	0.02123	0.01708	0.0001699	NA	0.003234	0.001992	0.02011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae>Immundisolibacter"
"Oceanospirillales"	"O"	135619	771	109	24	1	2	479	443	771	118	4	57	471	96	0.4796	0.03104	0.04498	0.1143	0.1458	0.04899	0.04566	0.09544	0.006683	0.4796	0.03686	0.04939	0.1931	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Halomonadaceae"	"F"	28256	415	69	15	1	1	264	254	415	84	4	26	249	38	0.4796	0.01965	0.02811	0.1143	0.07289	0.027	0.02618	0.05137	0.004757	0.4796	0.01682	0.02611	0.07642	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Zymobacter group"	"-"	114403	362	51	12	NA	NA	223	221	362	55	3	19	206	21	0.3597	0.01453	0.02249	NA	NA	0.02281	0.02278	0.04481	0.003115	0.3597	0.01229	0.0216	0.04223	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Candidatus Evansia"	"G"	1495768	257	24	4	NA	NA	151	158	257	28	NA	13	134	15	0.03181	0.006836	0.007497	NA	NA	0.01544	0.01628	0.03181	0.001586	NA	0.008408	0.01405	0.03017	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
"Candidatus Evansia muelleri"	"S"	1495769	257	24	4	NA	NA	151	158	257	28	NA	13	134	15	0.03181	0.006836	0.007497	NA	NA	0.01544	0.01628	0.03181	0.001586	NA	0.008408	0.01405	0.03017	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Evansia"
"Candidatus Carsonella"	"G"	114185	62	19	6	NA	NA	45	42	62	23	3	2	41	4	0.3597	0.005412	0.01125	NA	NA	0.004603	0.004329	0.007675	0.001303	0.3597	0.001293	0.004299	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
"Candidatus Carsonella ruddii"	"S"	114186	62	19	6	NA	NA	45	42	62	23	3	2	41	4	0.3597	0.005412	0.01125	NA	NA	0.004603	0.004329	0.007675	0.001303	0.3597	0.001293	0.004299	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella"
"primary endosymbiont of Heteropsylla cubana"	"-"	134277	2	2	1	NA	NA	1	1	1	1	NA	1	1	1	0.002011	0.0005696	0.001874	NA	NA	0.0001023	0.0001031	0.0001238	5.663e-05	NA	0.0006467	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii"
"Candidatus Carsonella ruddii HC isolate Thao2000"	"-"	1202538	2	2	1	NA	NA	1	1	1	1	NA	1	1	1	0.002011	0.0005696	0.001874	NA	NA	0.0001023	0.0001031	0.0001238	5.663e-05	NA	0.0006467	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii>primary&nbsp;endosymbiont&nbsp;of&nbsp;Heteropsylla&nbsp;cubana"
"Candidatus Carsonella ruddii PV"	"-"	387662	4	1	2	NA	NA	1	3	1	1	NA	NA	4	NA	0.003749	0.0002848	0.003749	NA	NA	0.0001023	0.0003092	0.0001238	5.663e-05	NA	NA	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii"
"whitefly endosymbionts"	"-"	114399	32	8	2	NA	NA	24	19	32	3	NA	4	22	1	0.003961	0.002279	0.003749	NA	NA	0.002455	0.001958	0.003961	0.0001699	NA	0.002587	0.002307	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
"Candidatus Portiera"	"G"	235572	32	8	2	NA	NA	24	19	32	3	NA	4	22	1	0.003961	0.002279	0.003749	NA	NA	0.002455	0.001958	0.003961	0.0001699	NA	0.002587	0.002307	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>whitefly&nbsp;endosymbionts"
"Candidatus Portiera aleyrodidarum"	"S"	91844	32	8	2	NA	NA	24	19	32	3	NA	4	22	1	0.003961	0.002279	0.003749	NA	NA	0.002455	0.001958	0.003961	0.0001699	NA	0.002587	0.002307	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>whitefly&nbsp;endosymbionts>Candidatus&nbsp;Portiera"
"Halomonas"	"G"	2745	21	12	3	1	NA	19	21	21	14	1	3	18	8	0.1199	0.003418	0.005623	0.1143	NA	0.001943	0.002164	0.0026	0.0007928	0.1199	0.00194	0.001888	0.01609	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Halomonas subglaciescola"	"S"	29571	11	4	2	NA	NA	6	11	10	8	NA	NA	7	NA	0.003749	0.001139	0.003749	NA	NA	0.0006137	0.001134	0.001238	0.0004531	NA	NA	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas elongata"	"S"	2746	6	3	NA	NA	NA	5	3	6	NA	NA	NA	2	NA	0.0008544	0.0008544	NA	NA	NA	0.0005114	0.0003092	0.0007427	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas elongata DSM 2581"	"-"	768066	6	3	NA	NA	NA	5	3	6	NA	NA	NA	2	NA	0.0008544	0.0008544	NA	NA	NA	0.0005114	0.0003092	0.0007427	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas>Halomonas&nbsp;elongata"
"Halomonas hydrothermalis"	"S"	115561	2	1	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0002848	0.0002848	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. A3H3"	"S"	1346287	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0002848	0.0002848	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Salinicola"	"G"	404432	4	4	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	0.001139	0.001139	NA	NA	NA	NA	NA	0.0001238	NA	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Salinicola tamaricis"	"S"	1771309	4	4	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	0.001139	0.001139	NA	NA	NA	NA	NA	0.0001238	NA	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Salinicola"
"Halotalea"	"G"	376488	12	1	NA	NA	NA	11	2	11	NA	NA	1	12	3	0.006033	0.0002848	NA	NA	NA	0.001125	0.0002061	0.001362	NA	NA	0.0006467	0.001258	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Halotalea alkalilenta"	"S"	376489	12	1	NA	NA	NA	11	2	11	NA	NA	1	12	3	0.006033	0.0002848	NA	NA	NA	0.001125	0.0002061	0.001362	NA	NA	0.0006467	0.001258	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halotalea"
"Saccharospirillaceae"	"F"	255527	182	15	4	NA	NA	128	102	182	7	NA	15	90	10	0.02253	0.004272	0.007497	NA	NA	0.01309	0.01051	0.02253	0.0003964	NA	0.009701	0.009438	0.02011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Gynuella"	"G"	1445504	25	9	3	NA	NA	25	7	16	3	NA	1	12	4	0.008044	0.002563	0.005623	NA	NA	0.002557	0.0007214	0.001981	0.0001699	NA	0.0006467	0.001258	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Gynuella sunshinyii"	"S"	1445505	25	9	3	NA	NA	25	7	16	3	NA	1	12	4	0.008044	0.002563	0.005623	NA	NA	0.002557	0.0007214	0.001981	0.0001699	NA	0.0006467	0.001258	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Gynuella"
"Gynuella sunshinyii YC6258"	"-"	1445510	25	9	3	NA	NA	25	7	16	3	NA	1	12	4	0.008044	0.002563	0.005623	NA	NA	0.002557	0.0007214	0.001981	0.0001699	NA	0.0006467	0.001258	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Gynuella>Gynuella&nbsp;sunshinyii"
"Saccharospirillum"	"G"	231683	4	3	NA	NA	NA	NA	2	1	2	NA	NA	4	NA	0.0008544	0.0008544	NA	NA	NA	NA	0.0002061	0.0001238	0.0001133	NA	NA	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Saccharospirillum mangrovi"	"S"	2161747	4	3	NA	NA	NA	NA	2	1	2	NA	NA	4	NA	0.0008544	0.0008544	NA	NA	NA	NA	0.0002061	0.0001238	0.0001133	NA	NA	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Saccharospirillum"
"Reinekea"	"G"	230494	7	2	NA	NA	NA	1	2	7	NA	NA	2	4	2	0.004022	0.0005696	NA	NA	NA	0.0001023	0.0002061	0.0008665	NA	NA	0.001293	0.0004195	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Reinekea forsetii"	"S"	1336806	7	2	NA	NA	NA	1	2	7	NA	NA	2	4	2	0.004022	0.0005696	NA	NA	NA	0.0001023	0.0002061	0.0008665	NA	NA	0.001293	0.0004195	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Reinekea"
"Oceanospirillaceae"	"F"	135620	70	9	4	NA	NA	28	30	70	12	NA	5	33	25	0.05028	0.002563	0.007497	NA	NA	0.002864	0.003092	0.008665	0.0006796	NA	0.003234	0.00346	0.05028	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Marinomonas"	"G"	28253	26	5	NA	NA	NA	17	20	26	NA	NA	2	7	1	0.003219	0.001424	NA	NA	NA	0.001739	0.002061	0.003219	NA	NA	0.001293	0.000734	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Marinomonas sp. MWYL1"	"S"	400668	14	2	NA	NA	NA	14	13	11	NA	NA	NA	2	1	0.002011	0.0005696	NA	NA	NA	0.001432	0.00134	0.001362	NA	NA	NA	0.0002097	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Thalassolituus"	"G"	187492	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Thalassolituus oleivorans"	"S"	187493	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Thalassolituus"
"Alcanivoracaceae"	"F"	224372	39	5	1	NA	1	29	23	33	11	NA	5	39	17	0.07289	0.001424	0.001874	NA	0.07289	0.002966	0.00237	0.004085	0.0006229	NA	0.003234	0.00409	0.03419	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Alcanivorax"	"G"	59753	18	3	1	NA	NA	18	13	12	11	NA	4	16	3	0.006033	0.0008544	0.001874	NA	NA	0.001841	0.00134	0.001485	0.0006229	NA	0.002587	0.001678	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae"
"Alcanivorax sp. N3-2A"	"S"	2014542	11	2	NA	NA	NA	7	5	6	11	NA	3	7	1	0.002011	0.0005696	NA	NA	NA	0.000716	0.0005153	0.0007427	0.0006229	NA	0.00194	0.000734	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Alcanivorax"
"Ketobacter"	"G"	2025617	23	2	NA	NA	1	11	9	20	NA	NA	1	23	14	0.07289	0.0005696	NA	NA	0.07289	0.001125	0.0009276	0.002476	NA	NA	0.0006467	0.002412	0.02815	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae"
"Ketobacter alkanivorans"	"S"	1917421	23	2	NA	NA	1	11	9	20	NA	NA	1	23	14	0.07289	0.0005696	NA	NA	0.07289	0.001125	0.0009276	0.002476	NA	NA	0.0006467	0.002412	0.02815	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Ketobacter"
"Hahellaceae"	"F"	224379	7	4	NA	NA	NA	3	3	7	2	NA	1	7	1	0.002011	0.001139	NA	NA	NA	0.0003069	0.0003092	0.0008665	0.0001133	NA	0.0006467	0.000734	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Hahella"	"G"	158481	7	4	NA	NA	NA	3	3	7	2	NA	1	7	1	0.002011	0.001139	NA	NA	NA	0.0003069	0.0003092	0.0008665	0.0001133	NA	0.0006467	0.000734	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae"
"Hahella chejuensis"	"S"	158327	7	4	NA	NA	NA	3	3	7	2	NA	1	7	1	0.002011	0.001139	NA	NA	NA	0.0003069	0.0003092	0.0008665	0.0001133	NA	0.0006467	0.000734	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae>Hahella"
"Hahella chejuensis KCTC 2396"	"-"	349521	7	4	NA	NA	NA	3	3	7	2	NA	1	7	1	0.002011	0.001139	NA	NA	NA	0.0003069	0.0003092	0.0008665	0.0001133	NA	0.0006467	0.000734	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae>Hahella>Hahella&nbsp;chejuensis"
"Kangiellaceae"	"F"	1920240	21	4	NA	NA	NA	9	13	18	NA	NA	1	21	NA	0.002228	0.001139	NA	NA	NA	0.0009206	0.00134	0.002228	NA	NA	0.0006467	0.002202	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Kangiella"	"G"	261963	21	4	NA	NA	NA	9	13	18	NA	NA	1	21	NA	0.002228	0.001139	NA	NA	NA	0.0009206	0.00134	0.002228	NA	NA	0.0006467	0.002202	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae"
"Kangiella geojedonensis"	"S"	914150	3	2	NA	NA	NA	1	1	3	NA	NA	1	1	NA	0.0006467	0.0005696	NA	NA	NA	0.0001023	0.0001031	0.0003714	NA	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella"
"Kangiella sediminilitoris"	"S"	1144748	10	1	NA	NA	NA	2	7	8	NA	NA	NA	10	NA	0.001049	0.0002848	NA	NA	NA	0.0002046	0.0007214	0.0009903	NA	NA	NA	0.001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella"
"Endozoicomonadaceae"	"F"	2066474	13	1	NA	NA	NA	4	1	13	NA	NA	3	13	NA	0.00194	0.0002848	NA	NA	NA	0.0004091	0.0001031	0.001609	NA	NA	0.00194	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Endozoicomonas"	"G"	305899	13	1	NA	NA	NA	4	1	13	NA	NA	3	13	NA	0.00194	0.0002848	NA	NA	NA	0.0004091	0.0001031	0.001609	NA	NA	0.00194	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Endozoicomonadaceae"
"Endozoicomonas montiporae"	"S"	1027273	13	1	NA	NA	NA	4	1	13	NA	NA	3	13	NA	0.00194	0.0002848	NA	NA	NA	0.0004091	0.0001031	0.001609	NA	NA	0.00194	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Endozoicomonadaceae>Endozoicomonas"
"Endozoicomonas montiporae CL-33"	"-"	570277	13	1	NA	NA	NA	4	1	13	NA	NA	3	13	NA	0.00194	0.0002848	NA	NA	NA	0.0004091	0.0001031	0.001609	NA	NA	0.00194	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Endozoicomonadaceae>Endozoicomonas>Endozoicomonas&nbsp;montiporae"
"Alteromonadales"	"O"	135622	646	100	19	1	2	466	456	646	416	2	56	435	62	0.2398	0.02848	0.03561	0.1143	0.1458	0.04766	0.047	0.07997	0.02356	0.2398	0.03622	0.04562	0.1247	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Alteromonadaceae"	"F"	72275	228	39	4	1	NA	169	156	228	208	1	23	171	20	0.1199	0.01111	0.007497	0.1143	NA	0.01729	0.01608	0.02822	0.01178	0.1199	0.01488	0.01793	0.04022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Alteromonas"	"G"	226	171	33	3	1	NA	140	120	171	170	NA	14	128	14	0.1143	0.009399	0.005623	0.1143	NA	0.01432	0.01237	0.02117	0.009627	NA	0.009054	0.01342	0.02815	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Alteromonas naphthalenivorans"	"S"	715451	138	23	2	1	NA	80	76	123	138	NA	8	78	8	0.1143	0.006551	0.003749	0.1143	NA	0.008183	0.007833	0.01523	0.007815	NA	0.005174	0.008179	0.01609	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas mediterranea"	"S"	314275	20	5	NA	NA	NA	20	12	19	15	NA	3	8	3	0.006033	0.001424	NA	NA	NA	0.002046	0.001237	0.002352	0.0008495	NA	0.00194	0.0008389	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas mediterranea U8"	"-"	1300257	7	1	NA	NA	NA	4	6	7	1	NA	1	2	1	0.002011	0.0002848	NA	NA	NA	0.0004091	0.0006184	0.0008665	5.663e-05	NA	0.0006467	0.0002097	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas>Alteromonas&nbsp;mediterranea"
"Alteromonas mediterranea DE"	"-"	1774373	3	1	NA	NA	NA	1	NA	3	3	NA	NA	NA	NA	0.0003714	0.0002848	NA	NA	NA	0.0001023	NA	0.0003714	0.0001699	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas>Alteromonas&nbsp;mediterranea"
"Alteromonas macleodii"	"S"	28108	10	2	NA	NA	NA	4	9	10	5	NA	NA	7	NA	0.001238	0.0005696	NA	NA	NA	0.0004091	0.0009276	0.001238	0.0002832	NA	NA	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas macleodii str. 'English Channel 673'"	"-"	1004788	6	2	NA	NA	NA	2	6	4	4	NA	NA	1	NA	0.0006184	0.0005696	NA	NA	NA	0.0002046	0.0006184	0.0004952	0.0002265	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas>Alteromonas&nbsp;macleodii"
"Alteromonas australica"	"S"	589873	31	2	1	NA	NA	31	19	16	8	NA	3	31	2	0.004022	0.0005696	0.001874	NA	NA	0.003171	0.001958	0.001981	0.0004531	NA	0.00194	0.003251	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Agarivorans"	"G"	261825	15	3	NA	NA	NA	4	12	11	15	NA	3	7	1	0.002011	0.0008544	NA	NA	NA	0.0004091	0.001237	0.001362	0.0008495	NA	0.00194	0.000734	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Agarivorans gilvus"	"S"	680279	15	3	NA	NA	NA	4	12	11	15	NA	3	7	1	0.002011	0.0008544	NA	NA	NA	0.0004091	0.001237	0.001362	0.0008495	NA	0.00194	0.000734	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Agarivorans"
"Marinobacter"	"G"	2742	9	2	NA	NA	NA	6	5	6	9	1	2	9	NA	0.1199	0.0005696	NA	NA	NA	0.0006137	0.0005153	0.0007427	0.0005097	0.1199	0.001293	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Marinobacter similis"	"S"	1420916	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.0002848	0.0002848	NA	NA	NA	0.0002046	NA	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Marinobacter"
