"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Desulfovibrio vulgaris str. 'Miyazaki F'"	"-"	883	41	12	NA	NA	NA	21	10	41	34	NA	7	12	1	0.005075	0.003418	NA	NA	NA	0.002148	0.001031	0.005075	0.001925	NA	0.004527	0.001258	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;vulgaris"
"Desulfovibrio salexigens"	"S"	880	104	10	1	NA	NA	76	104	60	3	NA	7	33	9	0.0181	0.002848	0.001874	NA	NA	0.007774	0.01072	0.007427	0.0001699	NA	0.004527	0.00346	0.0181	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio salexigens DSM 2638"	"-"	526222	104	10	1	NA	NA	76	104	60	3	NA	7	33	9	0.0181	0.002848	0.001874	NA	NA	0.007774	0.01072	0.007427	0.0001699	NA	0.004527	0.00346	0.0181	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;salexigens"
"Desulfovibrio piger"	"S"	901	27	10	3	NA	NA	12	17	27	1	NA	3	13	5	0.01006	0.002848	0.005623	NA	NA	0.001227	0.001752	0.003342	5.663e-05	NA	0.00194	0.001363	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio africanus"	"S"	873	26	5	NA	NA	NA	12	9	26	8	NA	4	7	NA	0.003219	0.001424	NA	NA	NA	0.001227	0.0009276	0.003219	0.0004531	NA	0.002587	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio africanus str. Walvis Bay"	"-"	690850	26	5	NA	NA	NA	12	9	26	8	NA	4	7	NA	0.003219	0.001424	NA	NA	NA	0.001227	0.0009276	0.003219	0.0004531	NA	0.002587	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;africanus"
"Candidatus Desulfovibrio trichonymphae"	"S"	1725232	8	4	NA	NA	NA	6	7	8	1	NA	NA	7	NA	0.001139	0.001139	NA	NA	NA	0.0006137	0.0007214	0.0009903	5.663e-05	NA	NA	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio desulfuricans"	"S"	876	18	3	1	NA	NA	2	3	18	3	1	2	1	NA	0.1199	0.0008544	0.001874	NA	NA	0.0002046	0.0003092	0.002228	0.0001699	0.1199	0.001293	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio desulfuricans ATCC 27774"	"-"	525146	6	2	1	NA	NA	1	1	6	2	NA	NA	1	NA	0.001874	0.0005696	0.001874	NA	NA	0.0001023	0.0001031	0.0007427	0.0001133	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;desulfuricans"
"Desulfovibrio desulfuricans ND132"	"-"	641491	12	1	NA	NA	NA	1	2	12	1	1	2	NA	NA	0.1199	0.0002848	NA	NA	NA	0.0001023	0.0002061	0.001485	5.663e-05	0.1199	0.001293	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;desulfuricans"
"Desulfovibrio ferrophilus"	"S"	241368	21	3	1	NA	NA	7	12	21	NA	NA	3	5	2	0.004022	0.0008544	0.001874	NA	NA	0.000716	0.001237	0.0026	NA	NA	0.00194	0.0005243	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Lawsonia"	"G"	41707	40	10	1	1	NA	40	37	37	25	NA	7	35	3	0.1143	0.002848	0.001874	0.1143	NA	0.004091	0.003813	0.00458	0.001416	NA	0.004527	0.00367	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Lawsonia intracellularis"	"S"	29546	40	10	1	1	NA	40	37	37	25	NA	7	35	3	0.1143	0.002848	0.001874	0.1143	NA	0.004091	0.003813	0.00458	0.001416	NA	0.004527	0.00367	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Lawsonia"
"Pseudodesulfovibrio"	"G"	2035811	26	6	NA	NA	NA	5	11	26	1	NA	4	8	2	0.004022	0.001709	NA	NA	NA	0.0005114	0.001134	0.003219	5.663e-05	NA	0.002587	0.0008389	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Pseudodesulfovibrio aespoeensis"	"S"	182210	6	2	NA	NA	NA	1	6	2	NA	NA	NA	1	NA	0.0006184	0.0005696	NA	NA	NA	0.0001023	0.0006184	0.0002476	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Pseudodesulfovibrio"
"Pseudodesulfovibrio aespoeensis Aspo-2"	"-"	643562	6	2	NA	NA	NA	1	6	2	NA	NA	NA	1	NA	0.0006184	0.0005696	NA	NA	NA	0.0001023	0.0006184	0.0002476	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Pseudodesulfovibrio>Pseudodesulfovibrio&nbsp;aespoeensis"
"Pseudodesulfovibrio indicus"	"S"	1716143	20	2	NA	NA	NA	2	NA	20	NA	NA	2	2	NA	0.002476	0.0005696	NA	NA	NA	0.0002046	NA	0.002476	NA	NA	0.001293	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Pseudodesulfovibrio"
"Desulfomicrobiaceae"	"F"	213116	29	9	4	NA	NA	29	20	29	4	NA	2	14	2	0.007497	0.002563	0.007497	NA	NA	0.002966	0.002061	0.00359	0.0002265	NA	0.001293	0.001468	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales"
"Desulfomicrobium"	"G"	898	29	9	4	NA	NA	29	20	29	4	NA	2	14	2	0.007497	0.002563	0.007497	NA	NA	0.002966	0.002061	0.00359	0.0002265	NA	0.001293	0.001468	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfomicrobiaceae"
"Desulfomicrobium orale"	"S"	132132	12	6	2	NA	NA	12	10	11	2	NA	2	9	1	0.003749	0.001709	0.003749	NA	NA	0.001227	0.001031	0.001362	0.0001133	NA	0.001293	0.0009438	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfomicrobiaceae>Desulfomicrobium"
"Desulfomicrobium orale DSM 12838"	"-"	888061	12	6	2	NA	NA	12	10	11	2	NA	2	9	1	0.003749	0.001709	0.003749	NA	NA	0.001227	0.001031	0.001362	0.0001133	NA	0.001293	0.0009438	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfomicrobiaceae>Desulfomicrobium>Desulfomicrobium&nbsp;orale"
"Desulfohalobiaceae"	"F"	213117	47	8	3	NA	NA	46	38	47	7	NA	6	42	NA	0.005818	0.002279	0.005623	NA	NA	0.004705	0.003916	0.005818	0.0003964	NA	0.00388	0.004404	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales"
"Desulfohalobium"	"G"	45662	47	8	3	NA	NA	46	38	47	7	NA	6	42	NA	0.005818	0.002279	0.005623	NA	NA	0.004705	0.003916	0.005818	0.0003964	NA	0.00388	0.004404	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae"
"Desulfohalobium retbaense"	"S"	45663	47	8	3	NA	NA	46	38	47	7	NA	6	42	NA	0.005818	0.002279	0.005623	NA	NA	0.004705	0.003916	0.005818	0.0003964	NA	0.00388	0.004404	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae>Desulfohalobium"
"Desulfohalobium retbaense DSM 5692"	"-"	485915	47	8	3	NA	NA	46	38	47	7	NA	6	42	NA	0.005818	0.002279	0.005623	NA	NA	0.004705	0.003916	0.005818	0.0003964	NA	0.00388	0.004404	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae>Desulfohalobium>Desulfohalobium&nbsp;retbaense"
"Myxococcales"	"O"	29	2516	192	35	2	3	894	985	2516	156	1	129	859	74	0.3115	0.05468	0.0656	0.2286	0.2187	0.09144	0.1015	0.3115	0.008835	0.1199	0.08343	0.09008	0.1488	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Cystobacterineae"	"-"	80811	545	66	16	NA	1	321	312	545	89	1	46	286	32	0.1199	0.0188	0.02999	NA	0.07289	0.03283	0.03216	0.06746	0.00504	0.1199	0.02975	0.02999	0.06435	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales"
"Vulgatibacteraceae"	"F"	1524213	68	29	8	NA	NA	36	42	68	52	NA	9	40	21	0.04223	0.00826	0.01499	NA	NA	0.003682	0.004329	0.008418	0.002945	NA	0.005821	0.004195	0.04223	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Vulgatibacter"	"G"	1524214	68	29	8	NA	NA	36	42	68	52	NA	9	40	21	0.04223	0.00826	0.01499	NA	NA	0.003682	0.004329	0.008418	0.002945	NA	0.005821	0.004195	0.04223	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Vulgatibacteraceae"
"Vulgatibacter incomptus"	"S"	1391653	68	29	8	NA	NA	36	42	68	52	NA	9	40	21	0.04223	0.00826	0.01499	NA	NA	0.003682	0.004329	0.008418	0.002945	NA	0.005821	0.004195	0.04223	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Vulgatibacteraceae>Vulgatibacter"
"Anaeromyxobacteraceae"	"F"	1524215	192	13	4	NA	NA	79	65	192	25	NA	9	66	3	0.02377	0.003703	0.007497	NA	NA	0.00808	0.006699	0.02377	0.001416	NA	0.005821	0.006921	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Anaeromyxobacter"	"G"	161492	192	13	4	NA	NA	79	65	192	25	NA	9	66	3	0.02377	0.003703	0.007497	NA	NA	0.00808	0.006699	0.02377	0.001416	NA	0.005821	0.006921	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae"
"Anaeromyxobacter sp. Fw109-5"	"S"	404589	68	3	1	NA	NA	17	13	68	4	NA	1	21	1	0.008418	0.0008544	0.001874	NA	NA	0.001739	0.00134	0.008418	0.0002265	NA	0.0006467	0.002202	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter"
"Myxococcaceae"	"F"	31	32	5	1	NA	NA	30	23	32	NA	1	4	21	1	0.1199	0.001424	0.001874	NA	NA	0.003069	0.00237	0.003961	NA	0.1199	0.002587	0.002202	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Myxococcus"	"G"	32	8	3	1	NA	NA	7	8	8	NA	1	1	3	NA	0.1199	0.0008544	0.001874	NA	NA	0.000716	0.0008245	0.0009903	NA	0.1199	0.0006467	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae"
"Myxococcus hansupus"	"S"	1297742	2	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0005696	0.0005696	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus"
"Corallococcus"	"G"	83461	23	1	NA	NA	NA	20	14	23	NA	NA	2	16	1	0.002847	0.0002848	NA	NA	NA	0.002046	0.001443	0.002847	NA	NA	0.001293	0.001678	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae"
"Corallococcus coralloides"	"S"	184914	23	1	NA	NA	NA	20	14	23	NA	NA	2	16	1	0.002847	0.0002848	NA	NA	NA	0.002046	0.001443	0.002847	NA	NA	0.001293	0.001678	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Corallococcus"
"Corallococcus coralloides DSM 2259"	"-"	1144275	15	1	NA	NA	NA	15	10	13	NA	NA	1	9	1	0.002011	0.0002848	NA	NA	NA	0.001534	0.001031	0.001609	NA	NA	0.0006467	0.0009438	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Corallococcus>Corallococcus&nbsp;coralloides"
"Archangiaceae"	"F"	39	170	4	2	NA	1	116	126	170	6	NA	13	120	7	0.07289	0.001139	0.003749	NA	0.07289	0.01186	0.01299	0.02104	0.0003398	NA	0.008408	0.01258	0.01408	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Archangium"	"G"	47	148	2	1	NA	1	99	105	148	3	NA	8	108	7	0.07289	0.0005696	0.001874	NA	0.07289	0.01013	0.01082	0.01832	0.0001699	NA	0.005174	0.01133	0.01408	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Archangiaceae"
"Archangium gephyra"	"S"	48	148	2	1	NA	1	99	105	148	3	NA	8	108	7	0.07289	0.0005696	0.001874	NA	0.07289	0.01013	0.01082	0.01832	0.0001699	NA	0.005174	0.01133	0.01408	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Archangiaceae>Archangium"
"Sorangiineae"	"-"	80812	909	65	9	1	NA	263	315	909	22	NA	42	269	16	0.1143	0.01851	0.01687	0.1143	NA	0.0269	0.03247	0.1125	0.001246	NA	0.02716	0.02821	0.03218	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales"
"Polyangiaceae"	"F"	49	653	52	7	1	NA	197	228	653	13	NA	29	192	11	0.1143	0.01481	0.01312	0.1143	NA	0.02015	0.0235	0.08083	0.0007362	NA	0.01876	0.02013	0.02212	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae"
"Sorangium"	"G"	39643	218	19	3	1	NA	78	84	218	7	NA	8	58	6	0.1143	0.005412	0.005623	0.1143	NA	0.007978	0.008657	0.02699	0.0003964	NA	0.005174	0.006082	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae"
"Sorangium cellulosum"	"S"	56	218	19	3	1	NA	78	84	218	7	NA	8	58	6	0.1143	0.005412	0.005623	0.1143	NA	0.007978	0.008657	0.02699	0.0003964	NA	0.005174	0.006082	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae>Sorangium"
"Sorangium cellulosum So ce56"	"-"	448385	32	9	NA	NA	NA	32	25	24	1	NA	1	2	3	0.006033	0.002563	NA	NA	NA	0.003273	0.002577	0.002971	5.663e-05	NA	0.0006467	0.0002097	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae>Sorangium>Sorangium&nbsp;cellulosum"
"Sorangium cellulosum So0157-2"	"-"	1254432	2	1	NA	NA	NA	1	NA	1	NA	NA	NA	2	NA	0.0002848	0.0002848	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae>Sorangium>Sorangium&nbsp;cellulosum"
"Chondromyces"	"G"	50	159	10	3	NA	NA	55	48	159	2	NA	8	56	4	0.01968	0.002848	0.005623	NA	NA	0.005626	0.004947	0.01968	0.0001133	NA	0.005174	0.005872	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae"
"Chondromyces crocatus"	"S"	52	159	10	3	NA	NA	55	48	159	2	NA	8	56	4	0.01968	0.002848	0.005623	NA	NA	0.005626	0.004947	0.01968	0.0001133	NA	0.005174	0.005872	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Polyangiaceae>Chondromyces"
"Sandaracinaceae"	"F"	1055686	250	11	2	NA	NA	62	80	250	9	NA	13	72	3	0.03095	0.003133	0.003749	NA	NA	0.006342	0.008245	0.03095	0.0005097	NA	0.008408	0.00755	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae"
"Sandaracinus"	"G"	1055688	250	11	2	NA	NA	62	80	250	9	NA	13	72	3	0.03095	0.003133	0.003749	NA	NA	0.006342	0.008245	0.03095	0.0005097	NA	0.008408	0.00755	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Sandaracinaceae"
"Sandaracinus amylolyticus"	"S"	927083	250	11	2	NA	NA	62	80	250	9	NA	13	72	3	0.03095	0.003133	0.003749	NA	NA	0.006342	0.008245	0.03095	0.0005097	NA	0.008408	0.00755	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Sorangiineae>Sandaracinaceae>Sandaracinus"
"Nannocystineae"	"-"	224462	1050	61	10	1	2	308	352	1050	45	NA	41	303	26	0.1458	0.01737	0.01874	0.1143	0.1458	0.0315	0.03628	0.13	0.002548	NA	0.02652	0.03177	0.05229	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales"
"Kofleriaceae"	"F"	224464	1050	61	10	1	2	308	352	1050	45	NA	41	303	26	0.1458	0.01737	0.01874	0.1143	0.1458	0.0315	0.03628	0.13	0.002548	NA	0.02652	0.03177	0.05229	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Nannocystineae"
"Haliangium"	"G"	162027	1050	61	10	1	2	308	352	1050	45	NA	41	303	26	0.1458	0.01737	0.01874	0.1143	0.1458	0.0315	0.03628	0.13	0.002548	NA	0.02652	0.03177	0.05229	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Nannocystineae>Kofleriaceae"
"Haliangium ochraceum"	"S"	80816	1050	61	10	1	2	308	352	1050	45	NA	41	303	26	0.1458	0.01737	0.01874	0.1143	0.1458	0.0315	0.03628	0.13	0.002548	NA	0.02652	0.03177	0.05229	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Nannocystineae>Kofleriaceae>Haliangium"
"Haliangium ochraceum DSM 14365"	"-"	502025	1050	61	10	1	2	308	352	1050	45	NA	41	303	26	0.1458	0.01737	0.01874	0.1143	0.1458	0.0315	0.03628	0.13	0.002548	NA	0.02652	0.03177	0.05229	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Nannocystineae>Kofleriaceae>Haliangium>Haliangium&nbsp;ochraceum"
"Desulfobacterales"	"O"	213118	551	122	18	NA	1	456	376	551	169	1	50	216	20	0.1199	0.03475	0.03374	NA	0.07289	0.04664	0.03875	0.06821	0.009571	0.1199	0.03234	0.02265	0.04022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfobacteraceae"	"F"	213119	339	63	8	NA	1	299	248	339	72	NA	20	132	6	0.07289	0.01794	0.01499	NA	0.07289	0.03058	0.02556	0.04196	0.004077	NA	0.01293	0.01384	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales"
"Desulfobacterium"	"G"	2295	115	31	5	NA	1	115	66	89	8	NA	4	24	2	0.07289	0.008829	0.009372	NA	0.07289	0.01176	0.006802	0.01102	0.0004531	NA	0.002587	0.002517	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacterium autotrophicum"	"S"	2296	115	31	5	NA	1	115	66	89	8	NA	4	24	2	0.07289	0.008829	0.009372	NA	0.07289	0.01176	0.006802	0.01102	0.0004531	NA	0.002587	0.002517	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacterium"
"Desulfobacterium autotrophicum HRM2"	"-"	177437	115	31	5	NA	1	115	66	89	8	NA	4	24	2	0.07289	0.008829	0.009372	NA	0.07289	0.01176	0.006802	0.01102	0.0004531	NA	0.002587	0.002517	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacterium>Desulfobacterium&nbsp;autotrophicum"
"Desulfobacula"	"G"	28222	79	20	1	NA	NA	77	68	79	42	NA	5	41	NA	0.009779	0.005696	0.001874	NA	NA	0.007876	0.007008	0.009779	0.002379	NA	0.003234	0.004299	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacula toluolica"	"S"	28223	79	20	1	NA	NA	77	68	79	42	NA	5	41	NA	0.009779	0.005696	0.001874	NA	NA	0.007876	0.007008	0.009779	0.002379	NA	0.003234	0.004299	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacula"
"Desulfobacula toluolica Tol2"	"-"	651182	79	20	1	NA	NA	77	68	79	42	NA	5	41	NA	0.009779	0.005696	0.001874	NA	NA	0.007876	0.007008	0.009779	0.002379	NA	0.003234	0.004299	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacula>Desulfobacula&nbsp;toluolica"
"Desulfococcus"	"G"	896	74	8	1	NA	NA	55	66	74	13	NA	7	36	2	0.00916	0.002279	0.001874	NA	NA	0.005626	0.006802	0.00916	0.0007362	NA	0.004527	0.003775	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
