"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Micromonosporaceae"	"F"	673	23	1	NA	23	9	NA	4	2	NA	2	21	5	NA	0.00993	0.006997	NA	0.00993	0.002662	NA	0.001784	0.0008186	NA	0.0008283	0.006772	0.002258	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales"
"Micromonospora"	"G"	688	13	1	NA	11	4	NA	3	NA	NA	1	13	2	NA	0.006997	0.006997	NA	0.004749	0.001183	NA	0.001338	NA	NA	0.0004142	0.004192	0.0009033	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Pseudonocardiales"	"O"	735	13	1	NA	13	5	NA	4	7	NA	NA	9	5	NA	0.006997	0.006997	NA	0.005613	0.001479	NA	0.001784	0.002865	NA	NA	0.002902	0.002258	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Pseudonocardiaceae"	"F"	736	13	1	NA	13	5	NA	4	7	NA	NA	9	5	NA	0.006997	0.006997	NA	0.005613	0.001479	NA	0.001784	0.002865	NA	NA	0.002902	0.002258	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales"
"Kibdelosporangium"	"G"	748	2	1	NA	2	NA	NA	NA	NA	NA	NA	1	NA	NA	0.006997	0.006997	NA	0.0008635	NA	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinomycetales"	"O"	420	21	1	NA	21	8	NA	4	6	NA	2	11	3	NA	0.009067	0.006997	NA	0.009067	0.002366	NA	0.001784	0.002456	NA	0.0008283	0.003547	0.001355	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Actinomycetaceae"	"F"	421	20	1	NA	20	8	NA	3	4	NA	2	11	3	NA	0.008635	0.006997	NA	0.008635	0.002366	NA	0.001338	0.001637	NA	0.0008283	0.003547	0.001355	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales"
"Actinomyces"	"G"	423	17	1	NA	17	6	NA	2	4	NA	1	11	3	NA	0.00734	0.006997	NA	0.00734	0.001775	NA	0.0008921	0.001637	NA	0.0004142	0.003547	0.001355	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Acidimicrobiia"	"C"	401	599	9	1	599	84	2	34	70	4	27	377	22	NA	0.2586	0.06298	0.00605	0.2586	0.02484	0.09259	0.01517	0.02865	0.001042	0.01118	0.1216	0.009937	NA	"Bacteria>Actinobacteria"
"Microtrichales"	"O"	24483	544	6	1	544	47	2	22	57	3	18	269	19	NA	0.2349	0.04198	0.00605	0.2349	0.0139	0.09259	0.009813	0.02333	0.0007817	0.007455	0.08675	0.008582	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Microtrichaceae"	"F"	24490	252	2	NA	252	13	2	2	6	1	3	35	NA	NA	0.1088	0.01399	NA	0.1088	0.003845	0.09259	0.0008921	0.002456	0.0002606	0.001243	0.01129	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Sva0996 marine group"	"G"	24493	26	1	NA	26	4	NA	1	1	NA	1	15	NA	NA	0.01123	0.006997	NA	0.01123	0.001183	NA	0.0004461	0.0004093	NA	0.0004142	0.004837	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Microtrichaceae"
"Candidatus Microthrix"	"G"	24491	37	1	NA	37	NA	1	NA	NA	1	NA	3	NA	NA	0.0463	0.006997	NA	0.01598	NA	0.0463	NA	NA	0.0002606	NA	0.0009675	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Microtrichaceae"
"Ilumatobacteraceae"	"F"	24486	187	2	1	187	22	NA	19	43	1	13	164	19	NA	0.08074	0.01399	0.00605	0.08074	0.006507	NA	0.008475	0.0176	0.0002606	0.005384	0.05289	0.008582	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Ilumatobacter"	"G"	24488	40	1	1	14	9	NA	7	10	NA	2	40	1	NA	0.0129	0.006997	0.00605	0.006045	0.002662	NA	0.003122	0.004093	NA	0.0008283	0.0129	0.0004517	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"CL500-29 marine group"	"G"	24487	130	1	NA	130	12	NA	9	26	1	10	100	13	NA	0.05613	0.006997	NA	0.05613	0.003549	NA	0.004015	0.01064	0.0002606	0.004142	0.03225	0.005872	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"uncultured"	"F"	24495	55	1	NA	55	5	NA	NA	5	NA	1	40	NA	NA	0.02375	0.006997	NA	0.02375	0.001479	NA	NA	0.002046	NA	0.0004142	0.0129	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Iamiaceae"	"F"	24484	38	1	NA	38	7	NA	1	1	1	NA	22	NA	NA	0.01641	0.006997	NA	0.01641	0.00207	NA	0.0004461	0.0004093	0.0002606	NA	0.007095	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Iamia"	"G"	24485	38	1	NA	38	7	NA	1	1	1	NA	22	NA	NA	0.01641	0.006997	NA	0.01641	0.00207	NA	0.0004461	0.0004093	0.0002606	NA	0.007095	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Iamiaceae"
"uncultured"	"O"	24496	10	1	NA	4	1	NA	1	NA	NA	NA	10	1	NA	0.006997	0.006997	NA	0.001727	0.0002958	NA	0.0004461	NA	NA	NA	0.003225	0.0004517	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"IMCC26256"	"O"	24482	44	1	NA	27	3	NA	1	6	NA	3	44	NA	NA	0.01419	0.006997	NA	0.01166	0.0008873	NA	0.0004461	0.002456	NA	0.001243	0.01419	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Actinomarinales"	"O"	24478	47	1	NA	17	32	NA	10	6	1	6	47	2	NA	0.01516	0.006997	NA	0.00734	0.009465	NA	0.004461	0.002456	0.0002606	0.002485	0.01516	0.0009033	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"uncultured"	"F"	24481	44	1	NA	14	22	NA	6	3	1	3	44	2	NA	0.01419	0.006997	NA	0.006045	0.006507	NA	0.002676	0.001228	0.0002606	0.001243	0.01419	0.0009033	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Actinomarinales"
"Thermoleophilia"	"C"	844	311	2	1	151	34	1	10	35	NA	16	311	17	NA	0.1003	0.01399	0.00605	0.0652	0.01006	0.0463	0.004461	0.01432	NA	0.006627	0.1003	0.007678	NA	"Bacteria>Actinobacteria"
"Solirubrobacterales"	"O"	849	210	1	NA	123	7	1	3	17	NA	6	210	7	NA	0.06772	0.006997	NA	0.05311	0.00207	0.0463	0.001338	0.006958	NA	0.002485	0.06772	0.003162	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"67-14"	"F"	24563	193	1	NA	109	6	1	1	12	NA	1	193	2	NA	0.06224	0.006997	NA	0.04706	0.001775	0.0463	0.0004461	0.004911	NA	0.0004142	0.06224	0.0009033	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales"
"Gaiellales"	"O"	845	100	1	1	28	24	NA	7	17	NA	10	100	10	NA	0.03225	0.006997	0.00605	0.01209	0.007099	NA	0.003122	0.006958	NA	0.004142	0.03225	0.004517	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"Gaiellaceae"	"F"	846	31	1	NA	11	16	NA	3	6	NA	4	31	5	NA	0.009997	0.006997	NA	0.004749	0.004732	NA	0.001338	0.002456	NA	0.001657	0.009997	0.002258	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales"
"Gaiella"	"G"	847	31	1	NA	11	16	NA	3	6	NA	4	31	5	NA	0.009997	0.006997	NA	0.004749	0.004732	NA	0.001338	0.002456	NA	0.001657	0.009997	0.002258	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales>Gaiellaceae"
"Nitrospirae"	"P"	2273	3031	55	6	3031	1670	3	135	111	5	46	380	36	1	1.309	0.3849	0.0363	1.309	0.4939	0.1389	0.06022	0.04543	0.001303	0.01905	0.1225	0.01626	0.1898	"Bacteria"
"Nitrospira"	"C"	2274	2998	47	3	2998	1290	2	90	77	4	36	290	30	1	1.294	0.3289	0.01815	1.294	0.3815	0.09259	0.04015	0.03151	0.001042	0.01491	0.09352	0.01355	0.1898	"Bacteria>Nitrospirae"
"Nitrospirales"	"O"	2275	2998	47	3	2998	1290	2	90	77	4	36	290	30	1	1.294	0.3289	0.01815	1.294	0.3815	0.09259	0.04015	0.03151	0.001042	0.01491	0.09352	0.01355	0.1898	"Bacteria>Nitrospirae>Nitrospira"
"Nitrospiraceae"	"F"	2281	2998	47	3	2998	1290	2	90	77	4	36	290	30	1	1.294	0.3289	0.01815	1.294	0.3815	0.09259	0.04015	0.03151	0.001042	0.01491	0.09352	0.01355	0.1898	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales"
"Nitrospira"	"G"	2285	2991	47	3	2991	1277	2	89	74	4	35	288	28	1	1.291	0.3289	0.01815	1.291	0.3777	0.09259	0.0397	0.03029	0.001042	0.0145	0.09288	0.01265	0.1898	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Thermodesulfovibrionia"	"C"	25738	348	5	3	27	348	1	32	29	1	8	48	3	NA	0.1029	0.03499	0.01815	0.01166	0.1029	0.0463	0.01427	0.01187	0.0002606	0.003313	0.01548	0.001355	NA	"Bacteria>Nitrospirae"
"uncultured"	"O"	25746	347	5	3	27	347	1	32	29	1	8	48	3	NA	0.1026	0.03499	0.01815	0.01166	0.1026	0.0463	0.01427	0.01187	0.0002606	0.003313	0.01548	0.001355	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia"
"4-29-1"	"C"	25734	40	2	NA	4	32	NA	13	5	NA	2	40	2	NA	0.01399	0.01399	NA	0.001727	0.009465	NA	0.005799	0.002046	NA	0.0008283	0.0129	0.0009033	NA	"Bacteria>Nitrospirae"
"Planctomycetes"	"P"	2293	1752	31	10	463	1752	5	155	335	5	97	1298	122	2	0.5182	0.2169	0.0605	0.1999	0.5182	0.2315	0.06914	0.1371	0.001303	0.04017	0.4186	0.0551	0.3795	"Bacteria"
"Planctomycetacia"	"C"	2337	1043	21	7	364	645	5	75	204	3	37	1043	65	2	0.3795	0.1469	0.04235	0.1572	0.1908	0.2315	0.03345	0.08349	0.0007817	0.01532	0.3364	0.02936	0.3795	"Bacteria>Planctomycetes"
"Gemmatales"	"O"	25851	651	11	4	223	100	2	31	103	NA	15	651	37	1	0.2099	0.07697	0.0242	0.09628	0.02958	0.09259	0.01383	0.04216	NA	0.006213	0.2099	0.01671	0.1898	"Bacteria>Planctomycetes>Planctomycetacia"
"Gemmataceae"	"F"	25852	651	11	4	223	100	2	31	103	NA	15	651	37	1	0.2099	0.07697	0.0242	0.09628	0.02958	0.09259	0.01383	0.04216	NA	0.006213	0.2099	0.01671	0.1898	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales"
"uncultured"	"G"	25857	423	7	1	149	60	2	22	69	NA	9	423	29	1	0.1898	0.04898	0.00605	0.06433	0.01775	0.09259	0.009813	0.02824	NA	0.003728	0.1364	0.0131	0.1898	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Gemmata"	"G"	25854	153	3	3	19	21	NA	7	20	NA	2	153	6	NA	0.04934	0.02099	0.01815	0.008203	0.006211	NA	0.003122	0.008186	NA	0.0008283	0.04934	0.00271	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Zavarzinella"	"G"	25856	16	1	NA	NA	2	NA	NA	NA	NA	NA	16	NA	NA	0.006997	0.006997	NA	NA	0.0005915	NA	NA	NA	NA	NA	0.00516	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Pirellulales"	"O"	25866	376	4	1	48	376	3	13	44	2	7	109	12	NA	0.1389	0.02799	0.00605	0.02072	0.1112	0.1389	0.005799	0.01801	0.0005212	0.002899	0.03515	0.00542	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Pirellulaceae"	"F"	25867	376	4	1	48	376	3	13	44	2	7	109	12	NA	0.1389	0.02799	0.00605	0.02072	0.1112	0.1389	0.005799	0.01801	0.0005212	0.002899	0.03515	0.00542	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales"
"uncultured"	"G"	25884	87	2	NA	9	87	NA	6	8	2	1	17	2	NA	0.02573	0.01399	NA	0.003886	0.02573	NA	0.002676	0.003274	0.0005212	0.0004142	0.005482	0.0009033	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Blastopirellula"	"G"	25868	36	1	NA	1	36	NA	NA	3	NA	2	14	1	NA	0.01065	0.006997	NA	0.0004318	0.01065	NA	NA	0.001228	NA	0.0008283	0.004515	0.0004517	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Pirellula"	"G"	25876	179	1	1	26	179	NA	3	26	NA	2	53	4	NA	0.05294	0.006997	0.00605	0.01123	0.05294	NA	0.001338	0.01064	NA	0.0008283	0.01709	0.001807	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Isosphaerales"	"O"	25858	135	2	NA	33	11	NA	6	17	NA	6	135	9	1	0.1898	0.01399	NA	0.01425	0.003254	NA	0.002676	0.006958	NA	0.002485	0.04354	0.004065	0.1898	"Bacteria>Planctomycetes>Planctomycetacia"
"Isosphaeraceae"	"F"	25859	135	2	NA	33	11	NA	6	17	NA	6	135	9	1	0.1898	0.01399	NA	0.01425	0.003254	NA	0.002676	0.006958	NA	0.002485	0.04354	0.004065	0.1898	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales"
"Singulisphaera"	"G"	25864	48	2	NA	19	5	NA	2	NA	NA	1	48	1	1	0.1898	0.01399	NA	0.008203	0.001479	NA	0.0008921	NA	NA	0.0004142	0.01548	0.0004517	0.1898	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Planctomycetales"	"O"	2349	151	2	1	53	151	NA	24	37	NA	7	138	6	NA	0.04466	0.01399	0.00605	0.02288	0.04466	NA	0.01071	0.01514	NA	0.002899	0.0445	0.00271	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"uncultured"	"F"	25897	40	1	NA	7	15	NA	2	1	NA	1	40	3	NA	0.0129	0.006997	NA	0.003022	0.004437	NA	0.0008921	0.0004093	NA	0.0004142	0.0129	0.001355	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"Rubinisphaeraceae"	"F"	25888	116	1	1	44	116	NA	22	33	NA	6	81	3	NA	0.03431	0.006997	0.00605	0.019	0.03431	NA	0.009813	0.01351	NA	0.002485	0.02612	0.001355	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"uncultured"	"G"	25893	58	1	NA	16	58	NA	9	6	NA	2	4	1	NA	0.01715	0.006997	NA	0.006908	0.01715	NA	0.004015	0.002456	NA	0.0008283	0.00129	0.0004517	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"uncultured"	"O"	25898	6	1	NA	NA	NA	NA	NA	1	NA	2	6	NA	NA	0.006997	0.006997	NA	NA	NA	NA	NA	0.0004093	NA	0.0008283	0.001935	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"vadinHA49"	"C"	2374	74	7	NA	12	58	NA	19	36	NA	20	74	19	NA	0.04898	0.04898	NA	0.005181	0.01715	NA	0.008475	0.01473	NA	0.008283	0.02386	0.008582	NA	"Bacteria>Planctomycetes"
"Phycisphaerae"	"C"	2300	868	3	3	71	868	NA	47	79	2	20	117	17	NA	0.2567	0.02099	0.01815	0.03065	0.2567	NA	0.02096	0.03233	0.0005212	0.008283	0.03773	0.007678	NA	"Bacteria>Planctomycetes"
"Phycisphaerales"	"O"	2312	279	2	NA	46	279	NA	17	31	NA	8	40	9	NA	0.08252	0.01399	NA	0.01986	0.08252	NA	0.007583	0.01269	NA	0.003313	0.0129	0.004065	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"Phycisphaeraceae"	"F"	2316	239	2	NA	45	239	NA	13	31	NA	6	35	8	NA	0.07069	0.01399	NA	0.01943	0.07069	NA	0.005799	0.01269	NA	0.002485	0.01129	0.003613	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales"
"CL500-3"	"G"	2318	77	1	NA	17	77	NA	2	2	NA	1	1	NA	NA	0.02277	0.006997	NA	0.00734	0.02277	NA	0.0008921	0.0008186	NA	0.0004142	0.0003225	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"AKYG587"	"G"	2317	68	1	NA	3	68	NA	3	9	NA	NA	1	2	NA	0.02011	0.006997	NA	0.001295	0.02011	NA	0.001338	0.003684	NA	NA	0.0003225	0.0009033	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"MSBL9"	"O"	2310	153	1	2	6	153	NA	11	16	NA	2	8	4	NA	0.04525	0.006997	0.0121	0.002591	0.04525	NA	0.004907	0.006549	NA	0.0008283	0.00258	0.001807	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"4572-13"	"F"	25842	20	1	NA	NA	20	NA	1	4	NA	NA	NA	NA	NA	0.006997	0.006997	NA	NA	0.005915	NA	0.0004461	0.001637	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"Omnitrophicaeota"	"P"	25747	303	30	8	113	298	1	303	254	2	264	154	166	1	0.2099	0.2099	0.0484	0.04879	0.08814	0.0463	0.1352	0.104	0.0005212	0.1093	0.04966	0.07498	0.1898	"Bacteria"
"Omnitrophia"	"C"	25748	108	12	NA	33	78	NA	108	101	NA	97	89	29	NA	0.08397	0.08397	NA	0.01425	0.02307	NA	0.04817	0.04134	NA	0.04017	0.0287	0.0131	NA	"Bacteria>Omnitrophicaeota"
"Omnitrophales"	"O"	25749	101	12	NA	32	75	NA	101	97	NA	94	87	27	NA	0.08397	0.08397	NA	0.01382	0.02218	NA	0.04505	0.0397	NA	0.03893	0.02806	0.0122	NA	"Bacteria>Omnitrophicaeota>Omnitrophia"
"Omnitrophaceae"	"F"	25750	101	12	NA	32	75	NA	101	97	NA	94	87	27	NA	0.08397	0.08397	NA	0.01382	0.02218	NA	0.04505	0.0397	NA	0.03893	0.02806	0.0122	NA	"Bacteria>Omnitrophicaeota>Omnitrophia>Omnitrophales"
"Candidatus Omnitrophus"	"G"	25751	101	12	NA	32	75	NA	101	97	NA	94	87	27	NA	0.08397	0.08397	NA	0.01382	0.02218	NA	0.04505	0.0397	NA	0.03893	0.02806	0.0122	NA	"Bacteria>Omnitrophicaeota>Omnitrophia>Omnitrophales>Omnitrophaceae"
"Patescibacteria"	"P"	25752	455	22	11	394	455	2	269	300	4	179	381	182	NA	0.1701	0.1539	0.06655	0.1701	0.1346	0.09259	0.12	0.1228	0.001042	0.07414	0.1229	0.0822	NA	"Bacteria"
"Gracilibacteria"	"C"	25764	236	8	4	32	236	NA	29	64	2	44	84	41	NA	0.0698	0.05598	0.0242	0.01382	0.0698	NA	0.01294	0.02619	0.0005212	0.01822	0.02709	0.01852	NA	"Bacteria>Patescibacteria"
"JGI 0000069-P22"	"O"	25769	10	3	1	2	10	NA	1	3	NA	3	3	4	NA	0.02099	0.02099	0.00605	0.0008635	0.002958	NA	0.0004461	0.001228	NA	0.001243	0.0009675	0.001807	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Candidatus Peregrinibacteria"	"O"	25767	17	2	NA	6	17	NA	2	10	1	8	5	6	NA	0.01399	0.01399	NA	0.002591	0.005028	NA	0.0008921	0.004093	0.0002606	0.003313	0.001612	0.00271	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Candidatus Peribacteria"	"O"	25768	178	1	2	12	178	NA	19	45	NA	28	72	26	NA	0.05265	0.006997	0.0121	0.005181	0.05265	NA	0.008475	0.01842	NA	0.0116	0.02322	0.01174	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Absconditabacteriales (SR1)"	"O"	25765	6	1	NA	6	2	NA	NA	3	1	NA	4	NA	NA	0.006997	0.006997	NA	0.002591	0.0005915	NA	NA	0.001228	0.0002606	NA	0.00129	NA	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Microgenomatia"	"C"	25772	209	7	1	136	78	1	177	167	NA	89	209	106	NA	0.07895	0.04898	0.00605	0.05872	0.02307	0.0463	0.07895	0.06835	NA	0.03686	0.0674	0.04788	NA	"Bacteria>Patescibacteria"
"Candidatus Roizmanbacteria"	"O"	25782	143	4	1	66	58	1	143	121	NA	61	138	69	NA	0.06379	0.02799	0.00605	0.0285	0.01715	0.0463	0.06379	0.04952	NA	0.02526	0.0445	0.03117	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Collierbacteria"	"O"	25776	42	2	NA	42	4	NA	16	19	NA	12	34	16	NA	0.01813	0.01399	NA	0.01813	0.001183	NA	0.007137	0.007776	NA	0.00497	0.01096	0.007227	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Pacebacteria"	"O"	25781	22	1	NA	11	7	NA	10	10	NA	6	22	16	NA	0.007227	0.006997	NA	0.004749	0.00207	NA	0.004461	0.004093	NA	0.002485	0.007095	0.007227	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Saccharimonadia"	"C"	25821	202	5	2	202	42	1	32	28	1	20	57	23	NA	0.08722	0.03499	0.0121	0.08722	0.01242	0.0463	0.01427	0.01146	0.0002606	0.008283	0.01838	0.01039	NA	"Bacteria>Patescibacteria"
"Saccharimonadales"	"O"	25822	202	5	2	202	42	1	32	28	1	20	57	23	NA	0.08722	0.03499	0.0121	0.08722	0.01242	0.0463	0.01427	0.01146	0.0002606	0.008283	0.01838	0.01039	NA	"Bacteria>Patescibacteria>Saccharimonadia"
"Saccharimonadaceae"	"F"	25823	106	1	NA	106	12	NA	12	12	NA	7	16	7	NA	0.04577	0.006997	NA	0.04577	0.003549	NA	0.005353	0.004911	NA	0.002899	0.00516	0.003162	NA	"Bacteria>Patescibacteria>Saccharimonadia>Saccharimonadales"
"WS6 (Dojkabacteria)"	"C"	25825	43	1	NA	7	43	NA	8	10	NA	7	NA	4	NA	0.01272	0.006997	NA	0.003022	0.01272	NA	0.003568	0.004093	NA	0.002899	NA	0.001807	NA	"Bacteria>Patescibacteria"
"Parcubacteria"	"C"	25786	11	1	2	11	9	NA	5	10	1	6	10	1	NA	0.0121	0.006997	0.0121	0.004749	0.002662	NA	0.00223	0.004093	0.0002606	0.002485	0.003225	0.0004517	NA	"Bacteria>Patescibacteria"
"Candidatus Vogelbacteria"	"O"	25809	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006997	0.006997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Acidobacteria"	"P"	321	561	16	2	270	277	2	136	106	3	46	561	32	NA	0.1809	0.112	0.0121	0.1166	0.08193	0.09259	0.06066	0.04338	0.0007817	0.01905	0.1809	0.01445	NA	"Bacteria"
"Acidobacteriia"	"C"	24413	103	6	NA	103	35	NA	23	12	3	8	29	3	NA	0.04447	0.04198	NA	0.04447	0.01035	NA	0.01026	0.004911	0.0007817	0.003313	0.009352	0.001355	NA	"Bacteria>Acidobacteria"
"Solibacterales"	"O"	24430	97	6	NA	97	22	NA	19	12	2	4	18	1	NA	0.04198	0.04198	NA	0.04188	0.006507	NA	0.008475	0.004911	0.0005212	0.001657	0.005805	0.0004517	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Solibacteraceae (Subgroup 3)"	"F"	24431	97	6	NA	97	22	NA	19	12	2	4	18	1	NA	0.04198	0.04198	NA	0.04188	0.006507	NA	0.008475	0.004911	0.0005212	0.001657	0.005805	0.0004517	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales"
"Bryobacter"	"G"	24434	49	3	NA	49	9	NA	9	4	1	1	10	NA	NA	0.02116	0.02099	NA	0.02116	0.002662	NA	0.004015	0.001637	0.0002606	0.0004142	0.003225	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Paludibaculum"	"G"	24439	30	2	NA	30	5	NA	2	3	NA	NA	NA	1	NA	0.01399	0.01399	NA	0.01295	0.001479	NA	0.0008921	0.001228	NA	NA	NA	0.0004517	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Candidatus Solibacter"	"G"	24435	10	1	NA	10	5	NA	5	4	NA	2	7	NA	NA	0.006997	0.006997	NA	0.004318	0.001479	NA	0.00223	0.001637	NA	0.0008283	0.002257	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Subgroup 6"	"C"	14196	280	3	NA	48	83	NA	34	31	NA	14	280	14	NA	0.0903	0.02099	NA	0.02072	0.02455	NA	0.01517	0.01269	NA	0.005798	0.0903	0.006323	NA	"Bacteria>Acidobacteria"
"Holophagae"	"C"	372	50	3	1	14	33	NA	10	10	NA	3	50	1	NA	0.02099	0.02099	0.00605	0.006045	0.009761	NA	0.004461	0.004093	NA	0.001243	0.01612	0.0004517	NA	"Bacteria>Acidobacteria"
"Subgroup 7"	"O"	396	19	2	NA	4	8	NA	3	1	NA	2	19	1	NA	0.01399	0.01399	NA	0.001727	0.002366	NA	0.001338	0.0004093	NA	0.0008283	0.006127	0.0004517	NA	"Bacteria>Acidobacteria>Holophagae"
"Holophagales"	"O"	383	31	1	NA	10	25	NA	7	9	NA	1	31	NA	NA	0.009997	0.006997	NA	0.004318	0.007394	NA	0.003122	0.003684	NA	0.0004142	0.009997	NA	NA	"Bacteria>Acidobacteria>Holophagae"
"Holophagaceae"	"F"	384	31	1	NA	10	25	NA	7	9	NA	1	31	NA	NA	0.009997	0.006997	NA	0.004318	0.007394	NA	0.003122	0.003684	NA	0.0004142	0.009997	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales"
