"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Wenzhouxiangella"	"G"	1676142	220	11	5	65	177	NA	59	76	3	32	220	37	NA	0.06941	0.06941	0.02639	0.02529	0.04716	NA	0.02468	0.02833	0.0007687	0.01238	0.06264	0.01542	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Wenzhouxiangellaceae"
"Wenzhouxiangella marina"	"S"	1579979	220	11	5	65	177	NA	59	76	3	32	220	37	NA	0.06941	0.06941	0.02639	0.02529	0.04716	NA	0.02468	0.02833	0.0007687	0.01238	0.06264	0.01542	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Wenzhouxiangellaceae>Wenzhouxiangella"
"Halothiobacillaceae"	"F"	255526	169	6	6	72	169	1	93	68	39	68	76	91	NA	0.04503	0.03786	0.03166	0.02802	0.04503	0.04227	0.0389	0.02535	0.009993	0.0263	0.02164	0.03792	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"Halothiobacillus"	"G"	109262	169	6	6	72	169	1	93	68	39	68	76	91	NA	0.04503	0.03786	0.03166	0.02802	0.04503	0.04227	0.0389	0.02535	0.009993	0.0263	0.02164	0.03792	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Halothiobacillaceae"
"Halothiobacillus neapolitanus"	"S"	927	93	4	5	47	93	NA	23	39	18	40	52	54	NA	0.02639	0.02524	0.02639	0.01829	0.02478	NA	0.009621	0.01454	0.004612	0.01547	0.01481	0.0225	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Halothiobacillaceae>Halothiobacillus"
"Woeseiaceae"	"F"	1738654	70	4	1	22	70	NA	24	19	4	5	55	8	NA	0.02524	0.02524	0.005277	0.00856	0.01865	NA	0.01004	0.007082	0.001025	0.001934	0.01566	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"Woeseia"	"G"	1738655	70	4	1	22	70	NA	24	19	4	5	55	8	NA	0.02524	0.02524	0.005277	0.00856	0.01865	NA	0.01004	0.007082	0.001025	0.001934	0.01566	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Woeseiaceae"
"Woeseia oceani"	"S"	1548547	70	4	1	22	70	NA	24	19	4	5	55	8	NA	0.02524	0.02524	0.005277	0.00856	0.01865	NA	0.01004	0.007082	0.001025	0.001934	0.01566	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Woeseiaceae>Woeseia"
"Legionellales"	"O"	118969	2938	46	31	612	2938	7	832	690	1083	662	767	662	1	0.7828	0.2903	0.1636	0.2381	0.7828	0.2959	0.348	0.2572	0.2775	0.256	0.2184	0.2758	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Legionellaceae"	"F"	444	1714	30	16	412	1714	4	722	505	885	532	485	490	1	0.4567	0.1893	0.08443	0.1603	0.4567	0.1691	0.302	0.1882	0.2268	0.2057	0.1381	0.2042	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales"
"Legionella"	"G"	445	1593	30	16	385	1593	4	707	494	884	522	462	481	1	0.4244	0.1893	0.08443	0.1498	0.4244	0.1691	0.2958	0.1841	0.2265	0.2019	0.1316	0.2004	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae"
"Legionella sainthelensi"	"S"	28087	618	11	7	179	535	2	618	331	586	437	147	359	NA	0.2585	0.06941	0.03694	0.06965	0.1425	0.08453	0.2585	0.1234	0.1501	0.169	0.04186	0.1496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella oakridgensis"	"S"	29423	200	4	3	52	200	NA	46	70	4	50	136	55	1	0.1783	0.02524	0.01583	0.02023	0.05329	NA	0.01924	0.02609	0.001025	0.01934	0.03872	0.02292	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella waltersii"	"S"	66969	143	4	1	25	143	NA	6	12	140	6	32	5	NA	0.0381	0.02524	0.005277	0.009728	0.0381	NA	0.00251	0.004473	0.03587	0.00232	0.009112	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella lansingensis"	"S"	45067	48	2	NA	8	48	NA	1	7	NA	2	24	4	NA	0.01279	0.01262	NA	0.003113	0.01279	NA	0.0004183	0.002609	NA	0.0007734	0.006834	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella pneumophila"	"S"	446	82	1	NA	27	82	1	1	3	2	3	9	11	NA	0.04227	0.00631	NA	0.01051	0.02185	0.04227	0.0004183	0.001118	0.0005124	0.00116	0.002563	0.004583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella longbeachae"	"S"	450	41	1	NA	4	41	NA	1	4	NA	2	2	1	NA	0.01092	0.00631	NA	0.001556	0.01092	NA	0.0004183	0.001491	NA	0.0007734	0.0005695	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella clemsonensis"	"S"	1867846	39	1	NA	4	39	NA	1	6	1	1	2	1	NA	0.01039	0.00631	NA	0.001556	0.01039	NA	0.0004183	0.002236	0.0002562	0.0003867	0.0005695	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Coxiellaceae"	"F"	118968	1224	16	15	200	1224	3	110	185	198	130	281	172	NA	0.3261	0.101	0.07916	0.07782	0.3261	0.1268	0.04602	0.06895	0.05073	0.05027	0.08001	0.07167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales"
"Coxiella"	"G"	776	593	9	12	119	593	2	63	121	188	82	195	107	NA	0.158	0.05679	0.06332	0.0463	0.158	0.08453	0.02635	0.0451	0.04817	0.03171	0.05552	0.04458	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae"
"Coxiella endosymbiont of Amblyomma americanum"	"S"	325775	211	6	9	62	211	1	33	84	180	52	128	58	NA	0.05622	0.03786	0.04749	0.02412	0.05622	0.04227	0.0138	0.03131	0.04612	0.02011	0.03645	0.02417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>Coxiella"
"Coxiella burnetii"	"S"	777	309	2	1	40	309	1	24	25	5	25	52	32	NA	0.08233	0.01262	0.005277	0.01556	0.08233	0.04227	0.01004	0.009318	0.001281	0.009668	0.01481	0.01333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>Coxiella"
"unclassified Coxiellaceae"	"-"	134284	628	7	3	81	628	1	47	64	10	48	86	64	NA	0.1673	0.04417	0.01583	0.03152	0.1673	0.04227	0.01966	0.02385	0.002562	0.01856	0.02449	0.02667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae"
"Coxiella-like endosymbiont"	"S"	1592897	628	7	3	81	628	1	47	64	10	48	86	64	NA	0.1673	0.04417	0.01583	0.03152	0.1673	0.04227	0.01966	0.02385	0.002562	0.01856	0.02449	0.02667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>unclassified&nbsp;Coxiellaceae"
"Oceanospirillales"	"O"	135619	2265	44	34	524	2265	9	287	410	1259	230	627	313	2	0.6035	0.2776	0.1794	0.2039	0.6035	0.3804	0.1201	0.1528	0.3226	0.08895	0.1785	0.1304	0.3565	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Halomonadaceae"	"F"	28256	981	19	7	297	981	2	151	161	445	109	249	153	1	0.2614	0.1199	0.03694	0.1156	0.2614	0.08453	0.06317	0.06001	0.114	0.04215	0.0709	0.06375	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Halomonas"	"G"	2745	527	11	3	153	527	1	54	70	82	47	141	56	NA	0.1404	0.06941	0.01583	0.05953	0.1404	0.04227	0.02259	0.02609	0.02101	0.01818	0.04015	0.02333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Halomonas sp. R57-5"	"S"	1610576	309	8	2	115	309	NA	31	51	49	30	98	31	NA	0.08233	0.05048	0.01055	0.04475	0.08233	NA	0.01297	0.01901	0.01255	0.0116	0.0279	0.01292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. 1513"	"S"	1883416	92	2	NA	7	92	1	3	3	5	5	12	7	NA	0.04227	0.01262	NA	0.002724	0.02451	0.04227	0.001255	0.001118	0.001281	0.001934	0.003417	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. KO116"	"S"	1504981	15	1	NA	1	15	NA	NA	1	1	2	4	2	NA	0.00631	0.00631	NA	0.0003891	0.003996	NA	NA	0.0003727	0.0002562	0.0007734	0.001139	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Zymobacter group"	"-"	114403	267	4	3	96	209	1	91	74	267	55	68	81	1	0.1783	0.02524	0.01583	0.03735	0.05568	0.04227	0.03807	0.02758	0.06841	0.02127	0.01936	0.03375	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Candidatus Evansia"	"G"	1495768	231	3	NA	64	141	NA	54	52	231	45	53	56	1	0.1783	0.01893	NA	0.0249	0.03757	NA	0.02259	0.01938	0.05919	0.0174	0.01509	0.02333	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
"Candidatus Evansia muelleri"	"S"	1495769	231	3	NA	64	141	NA	54	52	231	45	53	56	1	0.1783	0.01893	NA	0.0249	0.03757	NA	0.02259	0.01938	0.05919	0.0174	0.01509	0.02333	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Evansia"
"Candidatus Carsonella"	"G"	114185	34	1	NA	13	23	NA	33	17	34	7	2	17	NA	0.0138	0.00631	NA	0.005058	0.006128	NA	0.0138	0.006336	0.008712	0.002707	0.0005695	0.007084	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
"Candidatus Carsonella ruddii"	"S"	114186	34	1	NA	13	23	NA	33	17	34	7	2	17	NA	0.0138	0.00631	NA	0.005058	0.006128	NA	0.0138	0.006336	0.008712	0.002707	0.0005695	0.007084	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella"
"Halotalea"	"G"	376488	61	4	1	13	61	NA	1	7	1	3	10	7	NA	0.02524	0.02524	0.005277	0.005058	0.01625	NA	0.0004183	0.002609	0.0002562	0.00116	0.002847	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Halotalea alkalilenta"	"S"	376489	61	4	1	13	61	NA	1	7	1	3	10	7	NA	0.02524	0.02524	0.005277	0.005058	0.01625	NA	0.0004183	0.002609	0.0002562	0.00116	0.002847	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halotalea"
"Oceanospirillaceae"	"F"	135620	530	13	9	63	530	2	48	106	109	47	162	58	NA	0.1412	0.08203	0.04749	0.02451	0.1412	0.08453	0.02008	0.03951	0.02793	0.01818	0.04613	0.02417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Marinobacterium"	"G"	48075	91	4	8	17	91	NA	28	63	33	23	88	24	NA	0.04222	0.02524	0.04222	0.006615	0.02425	NA	0.01171	0.02348	0.008455	0.008895	0.02506	0.01	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Marinobacterium aestuarii"	"S"	1821621	91	4	8	17	91	NA	28	63	33	23	88	24	NA	0.04222	0.02524	0.04222	0.006615	0.02425	NA	0.01171	0.02348	0.008455	0.008895	0.02506	0.01	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinobacterium"
"Marinomonas"	"G"	28253	187	3	1	19	187	1	8	20	4	12	26	16	NA	0.04982	0.01893	0.005277	0.007393	0.04982	0.04227	0.003347	0.007454	0.001025	0.004641	0.007403	0.006667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Marinomonas mediterranea"	"S"	119864	11	1	NA	NA	11	NA	1	3	NA	2	9	4	NA	0.00631	0.00631	NA	NA	0.002931	NA	0.0004183	0.001118	NA	0.0007734	0.002563	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Marinomonas sp. MWYL1"	"S"	400668	77	1	NA	7	77	NA	7	11	2	8	10	6	NA	0.02052	0.00631	NA	0.002724	0.02052	NA	0.002928	0.0041	0.0005124	0.003094	0.002847	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Thalassolituus"	"G"	187492	19	2	NA	4	19	NA	2	3	3	1	4	5	NA	0.01262	0.01262	NA	0.001556	0.005062	NA	0.0008367	0.001118	0.0007687	0.0003867	0.001139	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Thalassolituus oleivorans"	"S"	187493	19	2	NA	4	19	NA	2	3	3	1	4	5	NA	0.01262	0.01262	NA	0.001556	0.005062	NA	0.0008367	0.001118	0.0007687	0.0003867	0.001139	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Thalassolituus"
"Oleispira"	"G"	188907	175	2	NA	15	175	NA	3	9	15	7	24	7	NA	0.04663	0.01262	NA	0.005837	0.04663	NA	0.001255	0.003355	0.003843	0.002707	0.006834	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Oleispira antarctica"	"S"	188908	175	2	NA	15	175	NA	3	9	15	7	24	7	NA	0.04663	0.01262	NA	0.005837	0.04663	NA	0.001255	0.003355	0.003843	0.002707	0.006834	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Oleispira"
"Alcanivoracaceae"	"F"	224372	352	8	9	81	352	2	54	92	20	41	126	54	NA	0.09378	0.05048	0.04749	0.03152	0.09378	0.08453	0.02259	0.03429	0.005124	0.01586	0.03588	0.0225	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Alcanivorax"	"G"	59753	202	6	4	62	202	NA	45	69	14	32	90	41	NA	0.05382	0.03786	0.02111	0.02412	0.05382	NA	0.01882	0.02572	0.003587	0.01238	0.02563	0.01708	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae"
"Alcanivorax pacificus"	"S"	1306787	45	1	NA	4	45	NA	NA	1	5	2	7	3	NA	0.01199	0.00631	NA	0.001556	0.01199	NA	NA	0.0003727	0.001281	0.0007734	0.001993	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Alcanivorax"
"Ketobacter"	"G"	2025617	138	2	2	8	138	1	1	9	6	3	18	8	NA	0.04227	0.01262	0.01055	0.003113	0.03677	0.04227	0.0004183	0.003355	0.001537	0.00116	0.005125	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae"
"Ketobacter alkanivorans"	"S"	1917421	138	2	2	8	138	1	1	9	6	3	18	8	NA	0.04227	0.01262	0.01055	0.003113	0.03677	0.04227	0.0004183	0.003355	0.001537	0.00116	0.005125	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Ketobacter"
"Hahellaceae"	"F"	224379	551	2	3	13	57	NA	2	14	551	10	16	9	1	0.1783	0.01262	0.01583	0.005058	0.01519	NA	0.0008367	0.005218	0.1412	0.003867	0.004556	0.00375	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Hahella"	"G"	158481	551	2	3	13	57	NA	2	14	551	10	16	9	1	0.1783	0.01262	0.01583	0.005058	0.01519	NA	0.0008367	0.005218	0.1412	0.003867	0.004556	0.00375	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae"
"Hahella chejuensis"	"S"	158327	551	2	3	13	57	NA	2	14	551	10	16	9	1	0.1783	0.01262	0.01583	0.005058	0.01519	NA	0.0008367	0.005218	0.1412	0.003867	0.004556	0.00375	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae>Hahella"
"Saccharospirillaceae"	"F"	255527	123	2	4	40	123	1	13	22	23	10	44	22	NA	0.04227	0.01262	0.02111	0.01556	0.03277	0.04227	0.005438	0.0082	0.005893	0.003867	0.01253	0.009167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Reinekea"	"G"	230494	72	1	NA	25	72	NA	4	9	6	2	20	9	NA	0.01918	0.00631	NA	0.009728	0.01918	NA	0.001673	0.003355	0.001537	0.0007734	0.005695	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Reinekea forsetii"	"S"	1336806	72	1	NA	25	72	NA	4	9	6	2	20	9	NA	0.01918	0.00631	NA	0.009728	0.01918	NA	0.001673	0.003355	0.001537	0.0007734	0.005695	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Reinekea"
"Gynuella"	"G"	1445504	51	1	4	15	51	1	9	13	17	8	24	13	NA	0.04227	0.00631	0.02111	0.005837	0.01359	0.04227	0.003765	0.004845	0.004356	0.003094	0.006834	0.005417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Gynuella sunshinyii"	"S"	1445505	51	1	4	15	51	1	9	13	17	8	24	13	NA	0.04227	0.00631	0.02111	0.005837	0.01359	0.04227	0.003765	0.004845	0.004356	0.003094	0.006834	0.005417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Gynuella"
"Alteromonadales"	"O"	135622	3151	38	51	474	1467	5	216	319	3151	212	631	277	3	0.8074	0.2398	0.2691	0.1844	0.3909	0.2113	0.09036	0.1189	0.8074	0.08198	0.1797	0.1154	0.5348	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Alteromonadaceae"	"F"	72275	948	27	24	270	774	2	85	136	948	67	306	112	NA	0.2429	0.1704	0.1266	0.1051	0.2062	0.08453	0.03556	0.05069	0.2429	0.02591	0.08713	0.04667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Alteromonas"	"G"	226	734	21	20	190	326	1	58	95	734	43	211	84	NA	0.1881	0.1325	0.1055	0.07393	0.08686	0.04227	0.02426	0.03541	0.1881	0.01663	0.06008	0.035	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Alteromonas naphthalenivorans"	"S"	715451	540	15	8	69	152	NA	11	32	540	13	83	39	NA	0.1384	0.09465	0.04222	0.02685	0.0405	NA	0.004602	0.01193	0.1384	0.005027	0.02363	0.01625	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas macleodii"	"S"	28108	84	3	4	30	72	NA	20	31	84	14	72	17	NA	0.02152	0.01893	0.02111	0.01167	0.01918	NA	0.008367	0.01155	0.02152	0.005414	0.0205	0.007084	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas mediterranea"	"S"	314275	46	1	1	16	37	NA	8	12	46	3	15	6	NA	0.01179	0.00631	0.005277	0.006226	0.009858	NA	0.003347	0.004473	0.01179	0.00116	0.004271	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas sp. MB-3u-76"	"S"	2058133	4	1	NA	2	4	NA	NA	1	1	NA	1	NA	NA	0.00631	0.00631	NA	0.0007782	0.001066	NA	NA	0.0003727	0.0002562	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Marinobacter"	"G"	2742	289	2	4	29	289	NA	12	15	16	11	35	13	NA	0.077	0.01262	0.02111	0.01128	0.077	NA	0.00502	0.005591	0.0041	0.004254	0.009966	0.005417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Marinobacter salarius"	"S"	1420917	108	1	NA	2	108	NA	1	NA	4	NA	6	2	NA	0.02877	0.00631	NA	0.0007782	0.02877	NA	0.0004183	NA	0.001025	NA	0.001708	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Marinobacter"
"Agarivorans"	"G"	261825	181	2	NA	38	94	NA	9	16	181	6	41	8	NA	0.04638	0.01262	NA	0.01479	0.02504	NA	0.003765	0.005964	0.04638	0.00232	0.01167	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Agarivorans gilvus"	"S"	680279	181	2	NA	38	94	NA	9	16	181	6	41	8	NA	0.04638	0.01262	NA	0.01479	0.02504	NA	0.003765	0.005964	0.04638	0.00232	0.01167	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Agarivorans"
"Lacimicrobium"	"G"	1751872	21	1	NA	2	21	1	1	1	5	2	2	2	NA	0.04227	0.00631	NA	0.0007782	0.005595	0.04227	0.0004183	0.0003727	0.001281	0.0007734	0.0005695	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Lacimicrobium alkaliphilum"	"S"	1526571	21	1	NA	2	21	1	1	1	5	2	2	2	NA	0.04227	0.00631	NA	0.0007782	0.005595	0.04227	0.0004183	0.0003727	0.001281	0.0007734	0.0005695	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Lacimicrobium"
"Shewanellaceae"	"F"	267890	1134	6	11	94	249	1	70	85	1134	70	154	71	3	0.5348	0.03786	0.05805	0.03658	0.06634	0.04227	0.02928	0.03168	0.2906	0.02707	0.04385	0.02958	0.5348	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Shewanella"	"G"	22	1134	6	11	94	249	1	70	85	1134	70	154	71	3	0.5348	0.03786	0.05805	0.03658	0.06634	0.04227	0.02928	0.03168	0.2906	0.02707	0.04385	0.02958	0.5348	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae"
"Shewanella baltica"	"S"	62322	819	3	1	34	64	NA	18	28	819	21	53	27	1	0.2098	0.01893	0.005277	0.01323	0.01705	NA	0.00753	0.01044	0.2098	0.008121	0.01509	0.01125	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella woodyi"	"S"	60961	8	1	NA	4	5	NA	1	NA	4	1	8	1	NA	0.00631	0.00631	NA	0.001556	0.001332	NA	0.0004183	NA	0.001025	0.0003867	0.002278	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella japonica"	"S"	93973	108	1	NA	15	44	1	32	19	108	22	24	15	1	0.1783	0.00631	NA	0.005837	0.01172	0.04227	0.01339	0.007082	0.02767	0.008508	0.006834	0.00625	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella loihica"	"S"	359303	3	1	1	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	0.00631	0.00631	0.005277	NA	NA	NA	NA	NA	NA	NA	0.0008542	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Colwelliaceae"	"F"	267889	84	2	7	23	84	NA	18	34	33	22	69	23	NA	0.03694	0.01262	0.03694	0.00895	0.02238	NA	0.00753	0.01267	0.008455	0.008508	0.01965	0.009584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
