"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Tolumonas auensis"	"S"	43948	638	52	16	544	638	2	31	190	4	57	207	187	1	0.3281	0.3281	0.08443	0.2117	0.17	0.08453	0.01297	0.07082	0.001025	0.02204	0.05894	0.07792	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Tolumonas"
"Tolumonas auensis DSM 9187"	"-"	595494	638	52	16	544	638	2	31	190	4	57	207	187	1	0.3281	0.3281	0.08443	0.2117	0.17	0.08453	0.01297	0.07082	0.001025	0.02204	0.05894	0.07792	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Tolumonas>Tolumonas&nbsp;auensis"
"Oceanimonas"	"G"	129577	25	3	NA	10	25	NA	9	6	1	3	17	11	NA	0.01893	0.01893	NA	0.003891	0.006661	NA	0.003765	0.002236	0.0002562	0.00116	0.004841	0.004583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Oceanimonas sp. GK1"	"S"	511062	25	3	NA	10	25	NA	9	6	1	3	17	11	NA	0.01893	0.01893	NA	0.003891	0.006661	NA	0.003765	0.002236	0.0002562	0.00116	0.004841	0.004583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Oceanimonas"
"Pseudomonadales"	"O"	72274	19937	186	93	1766	19937	26	1038	1237	2213	745	2158	1268	11	5.312	1.174	0.4908	0.6872	5.312	1.099	0.4342	0.4611	0.567	0.2881	0.6145	0.5284	1.961	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Pseudomonadaceae"	"F"	135621	15566	109	66	1051	15566	20	640	858	2180	492	1553	931	6	4.147	0.6878	0.3483	0.409	4.147	0.8453	0.2677	0.3198	0.5586	0.1903	0.4422	0.3879	1.07	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales"
"Pseudomonas"	"G"	286	15421	107	63	1034	15421	20	636	854	2161	487	1536	920	6	4.109	0.6752	0.3325	0.4023	4.109	0.8453	0.2661	0.3183	0.5537	0.1883	0.4374	0.3833	1.07	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae"
"Pseudomonas aeruginosa group"	"-"	136841	1995	19	12	228	1995	NA	294	226	1187	161	314	219	1	0.5315	0.1199	0.06332	0.08872	0.5315	NA	0.123	0.08424	0.3041	0.06226	0.08941	0.09125	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas aeruginosa"	"S"	287	1181	13	11	205	1181	NA	285	183	1057	155	234	193	NA	0.3147	0.08203	0.05805	0.07977	0.3147	NA	0.1192	0.06821	0.2708	0.05994	0.06663	0.08042	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group"
"Pseudomonas aeruginosa LESlike4"	"-"	1408275	673	8	7	148	673	NA	251	139	83	137	158	147	NA	0.1793	0.05048	0.03694	0.05759	0.1793	NA	0.105	0.05181	0.02127	0.05298	0.04499	0.06125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;aeruginosa"
"Pseudomonas aeruginosa LES431"	"-"	1408272	169	3	NA	16	156	NA	4	13	169	8	26	14	NA	0.0433	0.01893	NA	0.006226	0.04156	NA	0.001673	0.004845	0.0433	0.003094	0.007403	0.005834	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;aeruginosa"
"Pseudomonas mendocina"	"S"	300	309	2	NA	3	309	NA	NA	8	NA	2	20	5	NA	0.08233	0.01262	NA	0.001167	0.08233	NA	NA	0.002982	NA	0.0007734	0.005695	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group"
"Pseudomonas oleovorans/pseudoalcaligenes group"	"-"	1232139	242	2	1	9	242	NA	5	11	39	3	23	8	NA	0.06448	0.01262	0.005277	0.003502	0.06448	NA	0.002092	0.0041	0.009993	0.00116	0.006549	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group"
"Pseudomonas furukawaii"	"S"	1149133	241	2	1	9	241	NA	5	11	39	3	23	8	NA	0.06421	0.01262	0.005277	0.003502	0.06421	NA	0.002092	0.0041	0.009993	0.00116	0.006549	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;oleovorans/pseudoalcaligenes&nbsp;group"
"Pseudomonas citronellolis"	"S"	53408	66	1	NA	8	66	NA	2	10	2	NA	17	4	NA	0.01758	0.00631	NA	0.003113	0.01758	NA	0.0008367	0.003727	0.0005124	NA	0.004841	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group"
"Pseudomonas sp. CC6-YY-74"	"S"	1930532	1905	13	4	82	1905	4	20	62	54	26	139	86	2	0.5076	0.08203	0.02111	0.03191	0.5076	0.1691	0.008367	0.02311	0.01384	0.01005	0.03958	0.03583	0.3565	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas putida group"	"-"	136845	1406	12	9	88	1406	3	40	70	128	38	145	81	NA	0.3746	0.07572	0.04749	0.03424	0.3746	0.1268	0.01673	0.02609	0.0328	0.0147	0.04129	0.03375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas putida"	"S"	303	1357	11	8	84	1357	3	36	66	124	36	135	81	NA	0.3615	0.06941	0.04222	0.03269	0.3615	0.1268	0.01506	0.0246	0.03177	0.01392	0.03844	0.03375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group"
"Pseudomonas putida B6-2"	"-"	1081940	553	4	3	27	553	1	3	24	54	8	48	33	NA	0.1473	0.02524	0.01583	0.01051	0.1473	0.04227	0.001255	0.008945	0.01384	0.003094	0.01367	0.01375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group>Pseudomonas&nbsp;putida"
"Pseudomonas putida F1"	"-"	351746	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00631	0.00631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group>Pseudomonas&nbsp;putida"
"Pseudomonas putida W619"	"-"	390235	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00631	0.00631	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group>Pseudomonas&nbsp;putida"
"Pseudomonas plecoglossicida"	"S"	70775	31	1	NA	2	31	NA	4	4	2	1	5	NA	NA	0.008259	0.00631	NA	0.0007782	0.008259	NA	0.001673	0.001491	0.0005124	0.0003867	0.001424	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group"
"Pseudomonas fluorescens group"	"-"	136843	1571	8	8	108	1571	2	68	103	125	51	183	94	NA	0.4186	0.05048	0.04222	0.04202	0.4186	0.08453	0.02845	0.03839	0.03203	0.01972	0.05211	0.03917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas protegens"	"S"	380021	730	5	1	25	730	NA	12	29	79	8	58	32	NA	0.1945	0.03155	0.005277	0.009728	0.1945	NA	0.00502	0.01081	0.02024	0.003094	0.01652	0.01333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas azotoformans"	"S"	47878	201	2	2	15	201	2	4	10	2	5	14	10	NA	0.08453	0.01262	0.01055	0.005837	0.05355	0.08453	0.001673	0.003727	0.0005124	0.001934	0.003986	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas fluorescens"	"S"	294	268	1	2	19	268	NA	22	23	12	28	38	19	NA	0.0714	0.00631	0.01055	0.007393	0.0714	NA	0.009203	0.008573	0.003075	0.01083	0.01082	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas fluorescens SS101"	"-"	1038924	44	1	NA	2	44	NA	NA	2	NA	1	5	2	NA	0.01172	0.00631	NA	0.0007782	0.01172	NA	NA	0.0007454	NA	0.0003867	0.001424	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group>Pseudomonas&nbsp;fluorescens"
"Pseudomonas syringae group"	"-"	136849	828	6	5	32	828	NA	11	32	33	15	61	54	NA	0.2206	0.03786	0.02639	0.01245	0.2206	NA	0.004602	0.01193	0.008455	0.005801	0.01737	0.0225	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas syringae group genomosp. 1"	"-"	251695	615	6	2	24	615	NA	10	29	33	11	48	38	NA	0.1639	0.03786	0.01055	0.009339	0.1639	NA	0.004183	0.01081	0.008455	0.004254	0.01367	0.01583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group"
"Pseudomonas syringae"	"S"	317	615	6	2	24	615	NA	10	29	33	11	48	38	NA	0.1639	0.03786	0.01055	0.009339	0.1639	NA	0.004183	0.01081	0.008455	0.004254	0.01367	0.01583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1"
"Pseudomonas syringae group pathovars incertae sedis"	"-"	264449	258	3	NA	7	258	NA	3	11	7	3	17	16	NA	0.06874	0.01893	NA	0.002724	0.06874	NA	0.001255	0.0041	0.001794	0.00116	0.004841	0.006667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae"
"Pseudomonas syringae pv. actinidiae"	"-"	103796	257	3	NA	7	257	NA	3	11	7	3	17	16	NA	0.06847	0.01893	NA	0.002724	0.06847	NA	0.001255	0.0041	0.001794	0.00116	0.004841	0.006667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;pathovars&nbsp;incertae&nbsp;sedis"
"Pseudomonas syringae pv. actinidiae ICMP 9853"	"-"	1104678	50	1	NA	1	50	NA	NA	2	NA	NA	NA	1	NA	0.01332	0.00631	NA	0.0003891	0.01332	NA	NA	0.0007454	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;pathovars&nbsp;incertae&nbsp;sedis>Pseudomonas&nbsp;syringae&nbsp;pv.&nbsp;actinidiae"
"Pseudomonas syringae pv. syringae"	"-"	321	327	2	2	17	327	NA	7	15	25	7	28	19	NA	0.08712	0.01262	0.01055	0.006615	0.08712	NA	0.002928	0.005591	0.006406	0.002707	0.007973	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae"
"Pseudomonas syringae pv. syringae B728a"	"-"	205918	47	1	2	3	47	NA	NA	3	NA	NA	1	2	NA	0.01252	0.00631	0.01055	0.001167	0.01252	NA	NA	0.001118	NA	NA	0.0002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae>Pseudomonas&nbsp;syringae&nbsp;pv.&nbsp;syringae"
"Pseudomonas syringae pv. lapsa"	"-"	199201	17	1	NA	NA	17	NA	NA	2	1	1	2	1	NA	0.00631	0.00631	NA	NA	0.004529	NA	NA	0.0007454	0.0002562	0.0003867	0.0005695	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae"
"Pseudomonas silesiensis"	"S"	1853130	526	6	1	59	526	NA	15	37	30	13	56	21	NA	0.1401	0.03786	0.005277	0.02296	0.1401	NA	0.006275	0.01379	0.007687	0.005027	0.01595	0.00875	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas pohangensis"	"S"	364197	937	5	NA	12	937	NA	12	33	NA	4	52	21	NA	0.2496	0.03155	NA	0.004669	0.2496	NA	0.00502	0.0123	NA	0.001547	0.01481	0.00875	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas chlororaphis group"	"-"	136842	1373	4	4	62	1373	2	30	65	91	39	137	81	NA	0.3658	0.02524	0.02111	0.02412	0.3658	0.08453	0.01255	0.02423	0.02332	0.01508	0.03901	0.03375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas chlororaphis"	"S"	587753	1205	3	4	54	1205	2	27	60	86	39	121	73	NA	0.3211	0.01893	0.02111	0.02101	0.3211	0.08453	0.01129	0.02236	0.02204	0.01508	0.03445	0.03042	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;chlororaphis&nbsp;group"
"Pseudomonas fragi"	"S"	296	121	1	NA	6	121	NA	3	3	5	NA	14	6	NA	0.03224	0.00631	NA	0.002335	0.03224	NA	0.001255	0.001118	0.001281	NA	0.003986	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;chlororaphis&nbsp;group"
"Pseudomonas sp. SWI6"	"S"	2083051	431	3	1	57	431	1	69	56	31	33	56	40	NA	0.1148	0.01893	0.005277	0.02218	0.1148	0.04227	0.02886	0.02087	0.007943	0.01276	0.01595	0.01667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. MT-1"	"S"	150396	234	3	NA	33	234	NA	3	12	16	6	26	17	NA	0.06235	0.01893	NA	0.01284	0.06235	NA	0.001255	0.004473	0.0041	0.00232	0.007403	0.007084	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. M30-35"	"S"	1981174	127	2	NA	12	127	NA	2	6	5	1	15	6	NA	0.03384	0.01262	NA	0.004669	0.03384	NA	0.0008367	0.002236	0.001281	0.0003867	0.004271	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas stutzeri group"	"-"	136846	258	2	2	7	258	NA	7	12	32	11	17	11	NA	0.06874	0.01262	0.01055	0.002724	0.06874	NA	0.002928	0.004473	0.008199	0.004254	0.004841	0.004583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas balearica"	"S"	74829	68	1	1	4	68	NA	2	4	7	6	6	9	NA	0.01812	0.00631	0.005277	0.001556	0.01812	NA	0.0008367	0.001491	0.001794	0.00232	0.001708	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;stutzeri&nbsp;group"
"Pseudomonas balearica DSM 6083"	"-"	1123016	68	1	1	4	68	NA	2	4	7	6	6	9	NA	0.01812	0.00631	0.005277	0.001556	0.01812	NA	0.0008367	0.001491	0.001794	0.00232	0.001708	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;stutzeri&nbsp;group>Pseudomonas&nbsp;balearica"
"Pseudomonas stutzeri subgroup"	"-"	578833	190	1	1	3	190	NA	5	8	25	5	11	2	NA	0.05062	0.00631	0.005277	0.001167	0.05062	NA	0.002092	0.002982	0.006406	0.001934	0.003132	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;stutzeri&nbsp;group"
"Pseudomonas stutzeri"	"S"	316	190	1	1	3	190	NA	5	8	25	5	11	2	NA	0.05062	0.00631	0.005277	0.001167	0.05062	NA	0.002092	0.002982	0.006406	0.001934	0.003132	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;stutzeri&nbsp;group>Pseudomonas&nbsp;stutzeri&nbsp;subgroup"
"Pseudomonas sp. JY-Q"	"S"	1338689	73	2	NA	2	73	NA	NA	1	NA	2	5	3	NA	0.01945	0.01262	NA	0.0007782	0.01945	NA	NA	0.0003727	NA	0.0007734	0.001424	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. Os17"	"S"	1500686	39	1	1	5	39	NA	NA	2	NA	NA	2	1	NA	0.01039	0.00631	0.005277	0.001946	0.01039	NA	NA	0.0007454	NA	NA	0.0005695	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas litoralis"	"S"	797277	94	1	1	5	94	NA	1	2	11	2	13	8	NA	0.02504	0.00631	0.005277	0.001946	0.02504	NA	0.0004183	0.0007454	0.002818	0.0007734	0.003702	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. UW4"	"S"	1207075	146	1	NA	14	146	NA	8	14	NA	9	18	10	NA	0.0389	0.00631	NA	0.005448	0.0389	NA	0.003347	0.005218	NA	0.00348	0.005125	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas parafulva"	"S"	157782	1	1	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	0.00631	0.00631	NA	NA	NA	NA	0.0004183	0.0003727	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas oryzae"	"S"	1392877	6	1	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	0.00631	0.00631	NA	NA	0.001599	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas agarici"	"S"	46677	17	1	NA	1	17	NA	NA	NA	NA	NA	2	1	NA	0.00631	0.00631	NA	0.0003891	0.004529	NA	NA	NA	NA	NA	0.0005695	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Azotobacter group"	"-"	351	40	2	2	6	40	NA	1	NA	9	NA	5	1	NA	0.01262	0.01262	0.01055	0.002335	0.01066	NA	0.0004183	NA	0.002306	NA	0.001424	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae"
"Azotobacter"	"G"	352	40	2	2	6	40	NA	1	NA	9	NA	5	1	NA	0.01262	0.01262	0.01055	0.002335	0.01066	NA	0.0004183	NA	0.002306	NA	0.001424	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Azotobacter&nbsp;group"
"Azotobacter chroococcum"	"S"	353	34	2	1	6	34	NA	1	NA	7	NA	5	NA	NA	0.01262	0.01262	0.005277	0.002335	0.009059	NA	0.0004183	NA	0.001794	NA	0.001424	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Azotobacter&nbsp;group>Azotobacter"
"Azotobacter chroococcum NCIMB 8003"	"-"	1328314	12	1	1	6	12	NA	1	NA	1	NA	1	NA	NA	0.00631	0.00631	0.005277	0.002335	0.003197	NA	0.0004183	NA	0.0002562	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Azotobacter&nbsp;group>Azotobacter>Azotobacter&nbsp;chroococcum"
"Moraxellaceae"	"F"	468	4074	76	24	636	4074	5	355	331	31	208	488	303	4	1.085	0.4796	0.1266	0.2475	1.085	0.2113	0.1485	0.1234	0.007943	0.08044	0.139	0.1263	0.713	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales"
"Acinetobacter"	"G"	469	3310	68	21	566	3310	5	322	293	20	199	411	271	3	0.8819	0.4291	0.1108	0.2202	0.8819	0.2113	0.1347	0.1092	0.005124	0.07696	0.117	0.1129	0.5348	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
"Acinetobacter venetianus"	"S"	52133	800	28	9	215	800	4	215	150	10	118	176	135	NA	0.2131	0.1767	0.04749	0.08366	0.2131	0.1691	0.08994	0.05591	0.002562	0.04563	0.05011	0.05625	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter venetianus VE-C3"	"-"	1197884	800	28	9	215	800	4	215	150	10	118	176	135	NA	0.2131	0.1767	0.04749	0.08366	0.2131	0.1691	0.08994	0.05591	0.002562	0.04563	0.05011	0.05625	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;venetianus"
"Acinetobacter johnsonii"	"S"	40214	320	10	1	58	320	NA	8	12	2	2	21	17	NA	0.08526	0.0631	0.005277	0.02257	0.08526	NA	0.003347	0.004473	0.0005124	0.0007734	0.00598	0.007084	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter johnsonii XBB1"	"-"	1242245	111	3	1	7	111	NA	NA	3	NA	1	4	5	NA	0.02957	0.01893	0.005277	0.002724	0.02957	NA	NA	0.001118	NA	0.0003867	0.001139	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;johnsonii"
