"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"uncultured"	"G"	26990	180	1	1	34	180	1	75	63	NA	77	157	34	NA	0.04796	0.00631	0.005277	0.01323	0.04796	0.04227	0.03137	0.02348	NA	0.02978	0.0447	0.01417	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Verrucomicrobiales"	"O"	4030	739	5	4	151	739	2	222	236	1	226	499	114	NA	0.1969	0.03155	0.02111	0.05876	0.1969	0.08453	0.09287	0.08796	0.0002562	0.0874	0.1421	0.0475	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Verrucomicrobiaceae"	"F"	4036	317	3	2	69	317	1	83	79	1	103	215	53	NA	0.08446	0.01893	0.01055	0.02685	0.08446	0.04227	0.03472	0.02945	0.0002562	0.03983	0.06122	0.02208	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Brevifollis"	"G"	4038	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00631	0.00631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Roseimicrobium"	"G"	4044	234	1	2	32	234	1	66	55	1	78	148	38	NA	0.06235	0.00631	0.01055	0.01245	0.06235	0.04227	0.02761	0.0205	0.0002562	0.03016	0.04214	0.01583	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"uncultured"	"G"	4046	27	1	NA	27	18	NA	4	5	NA	4	9	2	NA	0.01051	0.00631	NA	0.01051	0.004796	NA	0.001673	0.001864	NA	0.001547	0.002563	0.0008334	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Rubritaleaceae"	"F"	4034	178	1	2	52	178	NA	70	83	NA	45	136	12	NA	0.04742	0.00631	0.01055	0.02023	0.04742	NA	0.02928	0.03094	NA	0.0174	0.03872	0.005	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Rubritalea"	"G"	4035	30	1	NA	3	30	NA	5	7	NA	12	19	3	NA	0.007993	0.00631	NA	0.001167	0.007993	NA	0.002092	0.002609	NA	0.004641	0.00541	0.00125	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Akkermansiaceae"	"F"	27000	70	1	NA	9	70	NA	19	19	NA	27	42	16	NA	0.01865	0.00631	NA	0.003502	0.01865	NA	0.007948	0.007082	NA	0.01044	0.01196	0.006667	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Akkermansia"	"G"	27001	70	1	NA	9	70	NA	19	19	NA	27	42	16	NA	0.01865	0.00631	NA	0.003502	0.01865	NA	0.007948	0.007082	NA	0.01044	0.01196	0.006667	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Akkermansiaceae"
"Pedosphaerales"	"O"	26992	423	3	5	76	423	2	147	142	1	171	293	70	2	0.3565	0.01893	0.02639	0.02957	0.1127	0.08453	0.06149	0.05293	0.0002562	0.06613	0.08343	0.02917	0.3565	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Pedosphaeraceae"	"F"	26993	423	3	5	76	423	2	147	142	1	171	293	70	2	0.3565	0.01893	0.02639	0.02957	0.1127	0.08453	0.06149	0.05293	0.0002562	0.06613	0.08343	0.02917	0.3565	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales"
"Actinobacteria"	"P"	400	3524	94	18	3155	892	11	871	1489	20	1295	3524	940	3	1.228	0.5931	0.09499	1.228	0.2377	0.4649	0.3644	0.555	0.005124	0.5008	1.003	0.3917	0.5348	"Bacteria"
"Actinobacteria"	"C"	419	2719	82	16	2343	738	8	816	1373	14	1239	2719	890	3	0.9117	0.5174	0.08443	0.9117	0.1966	0.3381	0.3414	0.5118	0.003587	0.4791	0.7742	0.3708	0.5348	"Bacteria>Actinobacteria"
"Micrococcales"	"O"	510	1642	48	7	1048	337	4	393	785	6	700	1642	461	1	0.4675	0.3029	0.03694	0.4078	0.08979	0.1691	0.1644	0.2926	0.001537	0.2707	0.4675	0.1921	0.1783	"Bacteria>Actinobacteria>Actinobacteria"
"Microbacteriaceae"	"F"	580	1385	40	6	469	255	3	325	671	4	571	1385	391	NA	0.3944	0.2524	0.03166	0.1825	0.06794	0.1268	0.136	0.2501	0.001025	0.2208	0.3944	0.1629	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Microbacterium"	"G"	616	431	10	4	156	69	2	93	174	3	154	431	106	NA	0.1227	0.0631	0.02111	0.0607	0.01838	0.08453	0.0389	0.06485	0.0007687	0.05956	0.1227	0.04417	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Candidatus Aquiluna"	"G"	587	137	6	NA	53	25	NA	31	81	1	64	137	47	NA	0.03901	0.03786	NA	0.02062	0.006661	NA	0.01297	0.03019	0.0002562	0.02475	0.03901	0.01958	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Candidatus Planktoluna"	"G"	590	55	6	NA	31	16	NA	28	42	NA	31	55	29	NA	0.03786	0.03786	NA	0.01206	0.004263	NA	0.01171	0.01565	NA	0.01199	0.01566	0.01208	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Rhodoluna"	"G"	24511	163	5	NA	52	32	NA	44	106	NA	86	163	49	NA	0.04641	0.03155	NA	0.02023	0.008526	NA	0.01841	0.03951	NA	0.03326	0.04641	0.02042	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Curtobacterium"	"G"	596	20	2	NA	8	3	NA	3	11	NA	5	20	9	NA	0.01262	0.01262	NA	0.003113	0.0007993	NA	0.001255	0.0041	NA	0.001934	0.005695	0.00375	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"ML602J-51"	"G"	613	30	1	NA	7	6	NA	5	13	NA	8	30	4	NA	0.008542	0.00631	NA	0.002724	0.001599	NA	0.002092	0.004845	NA	0.003094	0.008542	0.001667	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Leucobacter"	"G"	610	44	1	NA	7	3	NA	4	15	NA	15	44	3	NA	0.01253	0.00631	NA	0.002724	0.0007993	NA	0.001673	0.005591	NA	0.005801	0.01253	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Pseudoclavibacter"	"G"	624	16	1	NA	8	6	NA	3	7	NA	5	16	4	NA	0.00631	0.00631	NA	0.003113	0.001599	NA	0.001255	0.002609	NA	0.001934	0.004556	0.001667	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"MWH-Ta3"	"G"	614	16	1	NA	9	3	NA	6	12	NA	13	16	3	NA	0.00631	0.00631	NA	0.003502	0.0007993	NA	0.00251	0.004473	NA	0.005027	0.004556	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Agromyces"	"G"	583	37	1	NA	6	10	NA	7	12	NA	10	37	11	NA	0.01054	0.00631	NA	0.002335	0.002664	NA	0.002928	0.004473	NA	0.003867	0.01054	0.004583	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Micrococcaceae"	"F"	636	220	3	NA	220	46	NA	41	81	2	76	148	45	1	0.1783	0.01893	NA	0.0856	0.01226	NA	0.01715	0.03019	0.0005124	0.02939	0.04214	0.01875	0.1783	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Arthrobacter"	"G"	638	48	2	NA	48	9	NA	12	20	NA	18	36	16	1	0.1783	0.01262	NA	0.01868	0.002398	NA	0.00502	0.007454	NA	0.006961	0.01025	0.006667	0.1783	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Paenarthrobacter"	"G"	14218	9	1	NA	9	2	NA	1	4	NA	2	5	NA	NA	0.00631	0.00631	NA	0.003502	0.0005329	NA	0.0004183	0.001491	NA	0.0007734	0.001424	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Intrasporangiaceae"	"F"	557	251	3	NA	251	10	NA	6	9	NA	10	30	3	NA	0.09767	0.01893	NA	0.09767	0.002664	NA	0.00251	0.003355	NA	0.003867	0.008542	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Tetrasphaera"	"G"	576	167	2	NA	167	6	NA	3	4	NA	5	10	3	NA	0.06498	0.01262	NA	0.06498	0.001599	NA	0.001255	0.001491	NA	0.001934	0.002847	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Phycicoccus"	"G"	572	6	1	NA	6	NA	NA	NA	NA	NA	NA	3	NA	NA	0.00631	0.00631	NA	0.002335	NA	NA	NA	NA	NA	NA	0.0008542	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Bogoriellaceae"	"F"	517	2	1	NA	2	NA	NA	NA	NA	NA	NA	1	NA	NA	0.00631	0.00631	NA	0.0007782	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Georgenia"	"G"	519	2	1	NA	2	NA	NA	NA	NA	NA	NA	1	NA	NA	0.00631	0.00631	NA	0.0007782	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Bogoriellaceae"
"Frankiales"	"O"	475	456	17	6	266	159	1	272	374	2	337	456	262	1	0.1783	0.1073	0.03166	0.1035	0.04236	0.04227	0.1138	0.1394	0.0005124	0.1303	0.1298	0.1092	0.1783	"Bacteria>Actinobacteria>Actinobacteria"
"Sporichthyaceae"	"F"	491	433	17	6	227	150	1	267	361	2	331	433	258	1	0.1783	0.1073	0.03166	0.08833	0.03996	0.04227	0.1117	0.1346	0.0005124	0.128	0.1233	0.1075	0.1783	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"hgcI clade"	"G"	494	380	15	6	195	125	1	228	324	1	293	380	234	NA	0.1208	0.09465	0.03166	0.07588	0.0333	0.04227	0.09538	0.1208	0.0002562	0.1133	0.1082	0.0975	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Candidatus Planktophila"	"G"	492	23	1	NA	15	13	NA	17	11	1	21	23	11	NA	0.008121	0.00631	NA	0.005837	0.003464	NA	0.007112	0.0041	0.0002562	0.008121	0.006549	0.004583	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Sporichthya"	"G"	493	2	1	NA	1	1	NA	NA	1	NA	NA	2	NA	NA	0.00631	0.00631	NA	0.0003891	0.0002664	NA	NA	0.0003727	NA	NA	0.0005695	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Corynebacteriales"	"O"	447	86	4	NA	86	37	NA	9	26	3	26	84	10	NA	0.03346	0.02524	NA	0.03346	0.009858	NA	0.003765	0.009691	0.0007687	0.01005	0.02392	0.004167	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Corynebacteriaceae"	"F"	448	44	1	NA	44	18	NA	7	14	1	15	37	5	NA	0.01712	0.00631	NA	0.01712	0.004796	NA	0.002928	0.005218	0.0002562	0.005801	0.01054	0.002083	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Corynebacterium 1"	"G"	11143	31	1	NA	31	13	NA	7	10	1	13	30	2	NA	0.01206	0.00631	NA	0.01206	0.003464	NA	0.002928	0.003727	0.0002562	0.005027	0.008542	0.0008334	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae"
"Mycobacteriaceae"	"F"	457	16	1	NA	16	2	NA	NA	3	NA	4	16	3	NA	0.00631	0.00631	NA	0.006226	0.0005329	NA	NA	0.001118	NA	0.001547	0.004556	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Mycobacterium"	"G"	459	16	1	NA	16	2	NA	NA	3	NA	4	16	3	NA	0.00631	0.00631	NA	0.006226	0.0005329	NA	NA	0.001118	NA	0.001547	0.004556	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae"
"Nocardiaceae"	"F"	460	25	1	NA	22	14	NA	1	7	1	5	25	NA	NA	0.00856	0.00631	NA	0.00856	0.00373	NA	0.0004183	0.002609	0.0002562	0.001934	0.007119	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Gordonia"	"G"	461	3	1	NA	NA	1	NA	NA	NA	NA	NA	3	NA	NA	0.00631	0.00631	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0008542	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Streptomycetales"	"O"	765	310	4	NA	310	86	3	65	82	NA	83	228	62	1	0.1783	0.02524	NA	0.1206	0.02291	0.1268	0.02719	0.03056	NA	0.0321	0.06492	0.02583	0.1783	"Bacteria>Actinobacteria>Actinobacteria"
"Streptomycetaceae"	"F"	766	310	4	NA	310	86	3	65	82	NA	83	228	62	1	0.1783	0.02524	NA	0.1206	0.02291	0.1268	0.02719	0.03056	NA	0.0321	0.06492	0.02583	0.1783	"Bacteria>Actinobacteria>Actinobacteria>Streptomycetales"
"Streptomyces"	"G"	769	309	4	NA	309	85	3	64	80	NA	81	227	62	1	0.1783	0.02524	NA	0.1202	0.02265	0.1268	0.02677	0.02982	NA	0.03132	0.06464	0.02583	0.1783	"Bacteria>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae"
"Propionibacteriales"	"O"	704	394	4	1	394	43	NA	24	30	2	30	94	33	NA	0.1533	0.02524	0.005277	0.1533	0.01146	NA	0.01004	0.01118	0.0005124	0.0116	0.02677	0.01375	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Propionibacteriaceae"	"F"	714	323	3	1	323	39	NA	19	25	2	23	51	29	NA	0.1257	0.01893	0.005277	0.1257	0.01039	NA	0.007948	0.009318	0.0005124	0.008895	0.01452	0.01208	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales"
"Cutibacterium"	"G"	24519	85	1	NA	85	23	NA	10	15	1	14	27	14	NA	0.03307	0.00631	NA	0.03307	0.006128	NA	0.004183	0.005591	0.0002562	0.005414	0.007688	0.005834	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"uncultured"	"G"	734	28	1	NA	28	4	NA	4	4	NA	2	8	4	NA	0.0109	0.00631	NA	0.0109	0.001066	NA	0.001673	0.001491	NA	0.0007734	0.002278	0.001667	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Microlunatus"	"G"	724	16	1	NA	16	6	NA	1	1	1	2	5	3	NA	0.00631	0.00631	NA	0.006226	0.001599	NA	0.0004183	0.0003727	0.0002562	0.0007734	0.001424	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Nocardioidaceae"	"F"	705	68	1	NA	68	4	NA	5	5	NA	7	43	4	NA	0.02646	0.00631	NA	0.02646	0.001066	NA	0.002092	0.001864	NA	0.002707	0.01224	0.001667	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales"
"Nocardioides"	"G"	711	40	1	NA	40	4	NA	2	2	NA	4	32	2	NA	0.01556	0.00631	NA	0.01556	0.001066	NA	0.0008367	0.0007454	NA	0.001547	0.009112	0.0008334	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Actinomycetales"	"O"	420	21	1	NA	21	8	NA	4	6	NA	2	11	3	NA	0.008171	0.00631	NA	0.008171	0.002131	NA	0.001673	0.002236	NA	0.0007734	0.003132	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Actinomycetaceae"	"F"	421	20	1	NA	20	8	NA	3	4	NA	2	11	3	NA	0.007782	0.00631	NA	0.007782	0.002131	NA	0.001255	0.001491	NA	0.0007734	0.003132	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales"
"Actinomyces"	"G"	423	17	1	NA	17	6	NA	2	4	NA	1	11	3	NA	0.006615	0.00631	NA	0.006615	0.001599	NA	0.0008367	0.001491	NA	0.0003867	0.003132	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Pseudonocardiales"	"O"	735	13	1	NA	13	5	NA	4	7	NA	NA	9	5	NA	0.00631	0.00631	NA	0.005058	0.001332	NA	0.001673	0.002609	NA	NA	0.002563	0.002083	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Pseudonocardiaceae"	"F"	736	13	1	NA	13	5	NA	4	7	NA	NA	9	5	NA	0.00631	0.00631	NA	0.005058	0.001332	NA	0.001673	0.002609	NA	NA	0.002563	0.002083	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales"
"Kibdelosporangium"	"G"	748	2	1	NA	2	NA	NA	NA	NA	NA	NA	1	NA	NA	0.00631	0.00631	NA	0.0007782	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Micromonosporales"	"O"	672	23	1	NA	23	9	NA	4	2	NA	2	21	5	NA	0.00895	0.00631	NA	0.00895	0.002398	NA	0.001673	0.0007454	NA	0.0007734	0.00598	0.002083	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Micromonosporaceae"	"F"	673	23	1	NA	23	9	NA	4	2	NA	2	21	5	NA	0.00895	0.00631	NA	0.00895	0.002398	NA	0.001673	0.0007454	NA	0.0007734	0.00598	0.002083	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales"
"Micromonospora"	"G"	688	13	1	NA	11	4	NA	3	NA	NA	1	13	2	NA	0.00631	0.00631	NA	0.00428	0.001066	NA	0.001255	NA	NA	0.0003867	0.003702	0.0008334	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"PeM15"	"O"	703	14	1	NA	14	NA	NA	NA	3	NA	2	13	NA	NA	0.00631	0.00631	NA	0.005448	NA	NA	NA	0.001118	NA	0.0007734	0.003702	NA	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Acidimicrobiia"	"C"	401	599	9	1	599	84	2	34	70	4	27	377	22	NA	0.2331	0.05679	0.005277	0.2331	0.02238	0.08453	0.01422	0.02609	0.001025	0.01044	0.1073	0.009167	NA	"Bacteria>Actinobacteria"
"Microtrichales"	"O"	24483	544	6	1	544	47	2	22	57	3	18	269	19	NA	0.2117	0.03786	0.005277	0.2117	0.01252	0.08453	0.009203	0.02125	0.0007687	0.006961	0.0766	0.007917	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Ilumatobacteraceae"	"F"	24486	187	2	1	187	22	NA	19	43	1	13	164	19	NA	0.07276	0.01262	0.005277	0.07276	0.005862	NA	0.007948	0.01603	0.0002562	0.005027	0.0467	0.007917	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"CL500-29 marine group"	"G"	24487	130	1	NA	130	12	NA	9	26	1	10	100	13	NA	0.05058	0.00631	NA	0.05058	0.003197	NA	0.003765	0.009691	0.0002562	0.003867	0.02847	0.005417	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"Ilumatobacter"	"G"	24488	40	1	1	14	9	NA	7	10	NA	2	40	1	NA	0.01139	0.00631	0.005277	0.005448	0.002398	NA	0.002928	0.003727	NA	0.0007734	0.01139	0.0004167	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Ilumatobacteraceae"
"Microtrichaceae"	"F"	24490	252	2	NA	252	13	2	2	6	1	3	35	NA	NA	0.09806	0.01262	NA	0.09806	0.003464	0.08453	0.0008367	0.002236	0.0002562	0.00116	0.009966	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Candidatus Microthrix"	"G"	24491	37	1	NA	37	NA	1	NA	NA	1	NA	3	NA	NA	0.04227	0.00631	NA	0.0144	NA	0.04227	NA	NA	0.0002562	NA	0.0008542	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Microtrichaceae"
"Sva0996 marine group"	"G"	24493	26	1	NA	26	4	NA	1	1	NA	1	15	NA	NA	0.01012	0.00631	NA	0.01012	0.001066	NA	0.0004183	0.0003727	NA	0.0003867	0.004271	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Microtrichaceae"
"Iamiaceae"	"F"	24484	38	1	NA	38	7	NA	1	1	1	NA	22	NA	NA	0.01479	0.00631	NA	0.01479	0.001865	NA	0.0004183	0.0003727	0.0002562	NA	0.006264	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Iamia"	"G"	24485	38	1	NA	38	7	NA	1	1	1	NA	22	NA	NA	0.01479	0.00631	NA	0.01479	0.001865	NA	0.0004183	0.0003727	0.0002562	NA	0.006264	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Iamiaceae"
"uncultured"	"F"	24495	55	1	NA	55	5	NA	NA	5	NA	1	40	NA	NA	0.0214	0.00631	NA	0.0214	0.001332	NA	NA	0.001864	NA	0.0003867	0.01139	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Actinomarinales"	"O"	24478	47	1	NA	17	32	NA	10	6	1	6	47	2	NA	0.01338	0.00631	NA	0.006615	0.008526	NA	0.004183	0.002236	0.0002562	0.00232	0.01338	0.0008334	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"uncultured"	"F"	24481	44	1	NA	14	22	NA	6	3	1	3	44	2	NA	0.01253	0.00631	NA	0.005448	0.005862	NA	0.00251	0.001118	0.0002562	0.00116	0.01253	0.0008334	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Actinomarinales"
"IMCC26256"	"O"	24482	44	1	NA	27	3	NA	1	6	NA	3	44	NA	NA	0.01253	0.00631	NA	0.01051	0.0007993	NA	0.0004183	0.002236	NA	0.00116	0.01253	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"uncultured"	"O"	24496	10	1	NA	4	1	NA	1	NA	NA	NA	10	1	NA	0.00631	0.00631	NA	0.001556	0.0002664	NA	0.0004183	NA	NA	NA	0.002847	0.0004167	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Thermoleophilia"	"C"	844	311	2	1	151	34	1	10	35	NA	16	311	17	NA	0.08855	0.01262	0.005277	0.05876	0.009059	0.04227	0.004183	0.01305	NA	0.006188	0.08855	0.007084	NA	"Bacteria>Actinobacteria"
"Gaiellales"	"O"	845	100	1	1	28	24	NA	7	17	NA	10	100	10	NA	0.02847	0.00631	0.005277	0.0109	0.006394	NA	0.002928	0.006336	NA	0.003867	0.02847	0.004167	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"Gaiellaceae"	"F"	846	31	1	NA	11	16	NA	3	6	NA	4	31	5	NA	0.008827	0.00631	NA	0.00428	0.004263	NA	0.001255	0.002236	NA	0.001547	0.008827	0.002083	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales"
"Gaiella"	"G"	847	31	1	NA	11	16	NA	3	6	NA	4	31	5	NA	0.008827	0.00631	NA	0.00428	0.004263	NA	0.001255	0.002236	NA	0.001547	0.008827	0.002083	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales>Gaiellaceae"
"Solirubrobacterales"	"O"	849	210	1	NA	123	7	1	3	17	NA	6	210	7	NA	0.0598	0.00631	NA	0.04786	0.001865	0.04227	0.001255	0.006336	NA	0.00232	0.0598	0.002917	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"67-14"	"F"	24563	193	1	NA	109	6	1	1	12	NA	1	193	2	NA	0.05496	0.00631	NA	0.04241	0.001599	0.04227	0.0004183	0.004473	NA	0.0003867	0.05496	0.0008334	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales"
"Nitrospirae"	"P"	2273	3031	55	6	3031	1670	3	135	111	5	46	380	36	1	1.179	0.347	0.03166	1.179	0.4449	0.1268	0.05647	0.04137	0.001281	0.01779	0.1082	0.015	0.1783	"Bacteria"
"Nitrospira"	"C"	2274	2998	47	3	2998	1290	2	90	77	4	36	290	30	1	1.167	0.2966	0.01583	1.167	0.3437	0.08453	0.03765	0.0287	0.001025	0.01392	0.08258	0.0125	0.1783	"Bacteria>Nitrospirae"
"Nitrospirales"	"O"	2275	2998	47	3	2998	1290	2	90	77	4	36	290	30	1	1.167	0.2966	0.01583	1.167	0.3437	0.08453	0.03765	0.0287	0.001025	0.01392	0.08258	0.0125	0.1783	"Bacteria>Nitrospirae>Nitrospira"
"Nitrospiraceae"	"F"	2281	2998	47	3	2998	1290	2	90	77	4	36	290	30	1	1.167	0.2966	0.01583	1.167	0.3437	0.08453	0.03765	0.0287	0.001025	0.01392	0.08258	0.0125	0.1783	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales"
"Nitrospira"	"G"	2285	2991	47	3	2991	1277	2	89	74	4	35	288	28	1	1.164	0.2966	0.01583	1.164	0.3402	0.08453	0.03723	0.02758	0.001025	0.01354	0.08201	0.01167	0.1783	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Thermodesulfovibrionia"	"C"	25738	348	5	3	27	348	1	32	29	1	8	48	3	NA	0.09272	0.03155	0.01583	0.01051	0.09272	0.04227	0.01339	0.01081	0.0002562	0.003094	0.01367	0.00125	NA	"Bacteria>Nitrospirae"
"uncultured"	"O"	25746	347	5	3	27	347	1	32	29	1	8	48	3	NA	0.09245	0.03155	0.01583	0.01051	0.09245	0.04227	0.01339	0.01081	0.0002562	0.003094	0.01367	0.00125	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia"
