"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Thermoanaerobacter"	"G"	1754	32	32	0.001024	0.001024	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Thermoanaerobacter kivui"	"S"	2325	29	29	0.0009279	0.0009279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Thermoanaerobacter mathranii"	"S"	583357	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Thermoanaerobacter siderophilus"	"S"	106578	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Thermoanaerobacter wiegelii"	"S"	46354	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Moorella group"	"-"	42857	11	11	0.000352	0.000352	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Moorella"	"G"	44260	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group"
"Moorella thermoacetica"	"S"	1525	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group>Moorella"
"Ammonifex"	"G"	42837	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group"
"Ammonifex degensii"	"S"	42838	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group>Ammonifex"
"Carboxydothermus"	"G"	129957	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Carboxydothermus hydrogenoformans"	"S"	129958	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Carboxydothermus"
"Caldanaerobacter"	"G"	249529	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Caldanaerobacter subterraneus"	"S"	911092	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Caldanaerobacter"
"Thermanaeromonas"	"G"	202949	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Thermanaeromonas toyohensis"	"S"	161154	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermanaeromonas"
"Tepidanaerobacter"	"G"	499228	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Tepidanaerobacter acetatoxydans"	"S"	499229	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Tepidanaerobacter"
"Thermoanaerobacterales Family IV. Incertae Sedis"	"F"	543372	16	16	0.0005119	0.0005119	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Mahella"	"G"	252965	16	16	0.0005119	0.0005119	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;IV.&nbsp;Incertae&nbsp;Sedis"
"Mahella australiensis"	"S"	252966	16	16	0.0005119	0.0005119	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;IV.&nbsp;Incertae&nbsp;Sedis>Mahella"
"Thermodesulfobiaceae"	"F"	227387	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermodesulfobium"	"G"	227388	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae"
"Thermodesulfobium acidiphilum"	"S"	1794699	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae>Thermodesulfobium"
"unclassified Thermoanaerobacterales"	"-"	68296	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermoanaerobacterales bacterium SK-G1"	"S"	2316383	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>unclassified&nbsp;Thermoanaerobacterales"
"Halanaerobiales"	"O"	53433	45	45	0.00144	0.00144	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia"
"Halanaerobiaceae"	"F"	972	30	30	0.0009599	0.0009599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales"
"Halanaerobium"	"G"	2330	21	21	0.0006719	0.0006719	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae"
"Halanaerobium hydrogeniformans"	"S"	656519	12	12	0.000384	0.000384	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae>Halanaerobium"
"Halanaerobium praevalens"	"S"	2331	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae>Halanaerobium"
"Halothermothrix"	"G"	32636	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae"
"Halothermothrix orenii"	"S"	31909	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae>Halothermothrix"
"Halobacteroidaceae"	"F"	53434	15	15	0.0004799	0.0004799	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales"
"Halobacteroides"	"G"	42417	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae"
"Halobacteroides halobius"	"S"	42422	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae>Halobacteroides"
"Acetohalobium"	"G"	28186	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae"
"Acetohalobium arabaticum"	"S"	28187	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae>Acetohalobium"
"Natranaerobiales"	"O"	485256	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia"
"Natranaerobiaceae"	"F"	485255	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales"
"Natranaerobius"	"G"	375928	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales>Natranaerobiaceae"
"Natranaerobius thermophilus"	"S"	375929	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales>Natranaerobiaceae>Natranaerobius"
"Negativicutes"	"C"	909932	102	102	0.003264	0.003264	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Selenomonadales"	"O"	909929	49	49	0.001568	0.001568	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes"
"Sporomusaceae"	"F"	1843490	27	27	0.0008639	0.0008639	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales"
"Pelosinus"	"G"	365348	27	27	0.0008639	0.0008639	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Sporomusaceae"
"Pelosinus fermentans"	"S"	365349	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Sporomusaceae>Pelosinus"
"Pelosinus sp. UFO1"	"S"	484770	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Sporomusaceae>Pelosinus"
"Selenomonadaceae"	"F"	1843491	22	22	0.0007039	0.0007039	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales"
"Selenomonas"	"G"	970	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae"
"Selenomonas sp. oral taxon 136"	"S"	713030	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Selenomonas sputigena"	"S"	69823	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Selenomonas ruminantium"	"S"	971	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Selenomonas sp. oral taxon 920"	"S"	1884263	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Selenomonas sp. oral taxon 478"	"S"	712538	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Megamonas"	"G"	158846	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae"
"Megamonas hypermegale"	"S"	158847	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Megamonas"
"Veillonellales"	"O"	1843489	48	48	0.001536	0.001536	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes"
"Veillonellaceae"	"F"	31977	48	48	0.001536	0.001536	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales"
"Megasphaera"	"G"	906	26	26	0.0008319	0.0008319	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae"
"Megasphaera stantonii"	"S"	2144175	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Megasphaera"
"Megasphaera hexanoica"	"S"	1675036	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Megasphaera"
"Megasphaera elsdenii"	"S"	907	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Megasphaera"
"Dialister"	"G"	39948	11	11	0.000352	0.000352	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae"
"Dialister pneumosintes"	"S"	39950	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Dialister"
"Dialister sp. Marseille-P5638"	"S"	2161821	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Dialister"
"Veillonella"	"G"	29465	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae"
"Veillonella rodentium"	"S"	248315	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Veillonella"
"Veillonella parvula"	"S"	29466	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Veillonella"
"Negativicoccus"	"G"	909928	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae"
"Negativicoccus massiliensis"	"S"	1702287	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Negativicoccus"
"Acidaminococcales"	"O"	1843488	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes"
"Acidaminococcaceae"	"F"	909930	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Acidaminococcales"
"Acidaminococcus"	"G"	904	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Acidaminococcales>Acidaminococcaceae"
"Acidaminococcus fermentans"	"S"	905	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Acidaminococcales>Acidaminococcaceae>Acidaminococcus"
"Acidaminococcus intestini"	"S"	187327	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Acidaminococcales>Acidaminococcaceae>Acidaminococcus"
"Tissierellia"	"C"	1737404	72	72	0.002304	0.002304	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Tissierellales"	"O"	1737405	67	67	0.002144	0.002144	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia"
"Peptoniphilaceae"	"F"	1570339	40	40	0.00128	0.00128	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales"
"Finegoldia"	"G"	150022	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae"
"Finegoldia magna"	"S"	1260	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Finegoldia"
"Anaerococcus"	"G"	165779	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae"
"Anaerococcus mediterraneensis"	"S"	1870984	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Anaerococcus"
"Anaerococcus prevotii"	"S"	33034	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Anaerococcus"
"Parvimonas"	"G"	543311	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae"
"Parvimonas micra"	"S"	33033	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Parvimonas"
"Murdochiella"	"G"	1161127	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae"
"Murdochiella vaginalis"	"S"	1852373	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Murdochiella"
"Peptoniphilus"	"G"	162289	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae"
"Peptoniphilus sp. ING2-D1G"	"S"	1912856	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Peptoniphilus"
"Tissierellaceae"	"F"	1737406	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales"
"[Clostridium] ultunense"	"S"	45497	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Tissierellaceae"
"Gottschalkiaceae"	"F"	2042895	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales"
"Gottschalkia"	"G"	1505664	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Gottschalkiaceae"
"Gottschalkia acidurici"	"S"	1556	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Gottschalkiaceae>Gottschalkia"
"unclassified Tissierellia"	"-"	1737407	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia"
"Ezakiella"	"G"	1582879	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>unclassified&nbsp;Tissierellia"
"Ezakiella massiliensis"	"S"	1852374	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>unclassified&nbsp;Tissierellia>Ezakiella"
"Erysipelotrichia"	"C"	526524	57	57	0.001824	0.001824	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Erysipelotrichales"	"O"	526525	57	57	0.001824	0.001824	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia"
"Erysipelotrichaceae"	"F"	128827	57	57	0.001824	0.001824	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales"
"Erysipelothrix"	"G"	1647	38	38	0.001216	0.001216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Erysipelothrix larvae"	"S"	1514105	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>Erysipelothrix"
"Erysipelothrix rhusiopathiae"	"S"	1648	32	32	0.001024	0.001024	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>Erysipelothrix"
"Faecalitalea"	"G"	1573534	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Faecalitalea cylindroides"	"S"	39483	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>Faecalitalea"
"unclassified Erysipelotrichaceae"	"-"	433334	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"unclassified Erysipelotrichaceae (miscellaneous)"	"-"	544447	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>unclassified&nbsp;Erysipelotrichaceae"
"Erysipelotrichaceae bacterium GAM147"	"S"	2109692	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>unclassified&nbsp;Erysipelotrichaceae>unclassified&nbsp;Erysipelotrichaceae&nbsp;(miscellaneous)"
"Turicibacter"	"G"	191303	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Turicibacter sp. H121"	"S"	1712675	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>Turicibacter"
"Faecalibaculum"	"G"	1729679	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Faecalibaculum rodentium"	"S"	1702221	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>Faecalibaculum"
"unclassified Firmicutes sensu stricto"	"-"	33974	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"unclassified Firmicutes sensu stricto (miscellaneous)"	"-"	84086	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>unclassified&nbsp;Firmicutes&nbsp;sensu&nbsp;stricto"
"endosymbiont 'TC1' of Trimyema compressum"	"S"	243899	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>unclassified&nbsp;Firmicutes&nbsp;sensu&nbsp;stricto>unclassified&nbsp;Firmicutes&nbsp;sensu&nbsp;stricto&nbsp;(miscellaneous)"
"Ndongobacter"	"G"	1930845	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>unclassified&nbsp;Firmicutes&nbsp;sensu&nbsp;stricto"
"Ndongobacter massiliensis"	"S"	1871025	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>unclassified&nbsp;Firmicutes&nbsp;sensu&nbsp;stricto>Ndongobacter"
"Limnochordia"	"C"	1676648	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Limnochordales"	"O"	1676649	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Limnochordia"
"Limnochordaceae"	"F"	1676650	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Limnochordia>Limnochordales"
"Limnochorda"	"G"	1676651	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Limnochordia>Limnochordales>Limnochordaceae"
