"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Desulfarculaceae"	"F"	3106	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfarculales"
"uncultured"	"G"	3108	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfarculales>Desulfarculaceae"
"Desulfatiglans"	"G"	11475	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfarculales>Desulfarculaceae"
"Desulfuromonadales"	"O"	3181	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Geobacteraceae"	"F"	3195	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"Geobacter"	"G"	3197	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae"
"NB1-j"	"O"	14609	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Bradymonadales"	"O"	14584	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Bradymonadaceae"	"F"	14585	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Bradymonadales"
"MBNT15"	"O"	26280	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Deltaproteobacteria"
"NKB15"	"O"	26283	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Deltaproteobacteria"
"DTB120"	"O"	3101	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Deltaproteobacteria"
"PB19"	"O"	26287	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Thermodesulfobacteriales"	"O"	26289	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Thermodesulfobacteriaceae"	"F"	26290	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Thermodesulfobacteriales"
"Magnetococcia"	"C"	26883	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria"
"Magnetococcales"	"O"	26884	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Magnetococcia"
"Magnetococcaceae"	"F"	26885	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Magnetococcia>Magnetococcales"
"Magnetococcus"	"G"	26886	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Magnetococcia>Magnetococcales>Magnetococcaceae"
"Zetaproteobacteria"	"C"	3845	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria"
"Mariprofundales"	"O"	3846	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Zetaproteobacteria"
"Mariprofundaceae"	"F"	3847	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Zetaproteobacteria>Mariprofundales"
"Mariprofundus"	"G"	3848	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Zetaproteobacteria>Mariprofundales>Mariprofundaceae"
"Bacteroidetes"	"P"	905	607	607	0.01942	0.01942	"Bacteria"
"Bacteroidia"	"C"	912	578	578	0.01849	0.01849	"Bacteria>Bacteroidetes"
"Bacteroidales"	"O"	913	265	265	0.008476	0.008476	"Bacteria>Bacteroidetes>Bacteroidia"
"Prevotellaceae"	"F"	960	64	64	0.002047	0.002047	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Prevotella 1"	"G"	11179	11	11	0.0003519	0.0003519	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 9"	"G"	11183	11	11	0.0003519	0.0003519	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 7"	"G"	11182	10	10	0.0003199	0.0003199	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Alloprevotella"	"G"	961	7	7	0.0002239	0.0002239	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae UCG-001"	"G"	11186	7	7	0.0002239	0.0002239	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae UCG-003"	"G"	11187	6	6	0.0001919	0.0001919	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae UCG-004"	"G"	11188	5	5	0.0001599	0.0001599	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella"	"G"	963	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae NK3B31 group"	"G"	11185	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 2"	"G"	11180	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Muribaculaceae"	"F"	24634	49	49	0.001567	0.001567	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidaceae"	"F"	917	36	36	0.001152	0.001152	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroides"	"G"	918	36	36	0.001152	0.001152	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae"
"Rikenellaceae"	"F"	967	28	28	0.0008956	0.0008956	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Rikenellaceae RC9 gut group"	"G"	11191	11	11	0.0003519	0.0003519	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Alistipes"	"G"	968	6	6	0.0001919	0.0001919	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Blvii28 wastewater-sludge group"	"G"	970	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"hoa5-07d05 gut group"	"G"	979	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Rikenella"	"G"	973	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"U29-B03"	"G"	977	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"uncultured"	"G"	980	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Anaerocella"	"G"	14281	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"DMER64"	"G"	24650	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"F082"	"F"	24610	11	11	0.0003519	0.0003519	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Dysgonomonadaceae"	"F"	24601	9	9	0.0002879	0.0002879	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Candidatus Symbiothrix"	"G"	24604	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Candidatus Armantifilum"	"G"	24602	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"uncultured"	"G"	24609	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Fermentimonas"	"G"	24606	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Proteiniphilum"	"G"	24608	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Tannerellaceae"	"F"	24657	9	9	0.0002879	0.0002879	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Parabacteroides"	"G"	24660	5	5	0.0001599	0.0001599	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Macellibacteroides"	"G"	24659	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Candidatus Vestibaculum"	"G"	24658	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Tannerella"	"G"	24661	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Marinilabiliaceae"	"F"	24619	8	8	0.0002559	0.0002559	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	24633	5	5	0.0001599	0.0001599	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Carboxylicivirga"	"G"	24623	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Saccharicrinis"	"G"	24630	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"SB-5"	"F"	24653	6	6	0.0001919	0.0001919	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Porphyromonadaceae"	"F"	943	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Porphyromonas"	"G"	956	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae"
"Paludibacteraceae"	"F"	24637	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"F0058"	"G"	24638	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"Paludibacter"	"G"	24641	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"p-251-o5"	"F"	24663	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Prolixibacteraceae"	"F"	14273	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	14279	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Roseimarinus"	"G"	24645	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"WCHB1-32"	"G"	24647	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Bacteroidetes BD2-2"	"F"	24595	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Barnesiellaceae"	"F"	24597	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Barnesiella"	"G"	24598	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"Coprobacter"	"G"	24599	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"uncultured"	"G"	24600	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"Marinifilaceae"	"F"	24613	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Marinifilum"	"G"	24615	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"uncultured"	"G"	24618	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"Salinivirgaceae"	"F"	24654	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	24656	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Salinivirgaceae"
"Salinivirga"	"G"	24655	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Salinivirgaceae"
"ML635J-40 aquatic group"	"F"	928	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidales UCG-001"	"F"	11174	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"M2PB4-65 termite group"	"F"	927	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"F"	987	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidales RF16 group"	"F"	11172	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidetes vadinHA17"	"F"	24596	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Flavobacteriales"	"O"	24819	134	134	0.004286	0.004286	"Bacteria>Bacteroidetes>Bacteroidia"
"Flavobacteriaceae"	"F"	24841	57	57	0.001823	0.001823	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Flavobacterium"	"G"	24881	14	14	0.0004478	0.0004478	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24976	5	5	0.0001599	0.0001599	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS2b marine group"	"G"	24922	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Ulvibacter"	"G"	24965	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga"	"G"	24863	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Formosa"	"G"	24882	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS5 marine group"	"G"	24925	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Seonamhaeicola"	"G"	24950	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquimarina"	"G"	24850	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Arenibacter"	"G"	24852	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Costertonia"	"G"	24869	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Flavirhabdus"	"G"	24879	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Hyunsoonleella"	"G"	24896	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maribacter"	"G"	24912	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter"	"G"	24931	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pseudofulvibacter"	"G"	24938	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salegentibacter"	"G"	24946	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Spongiivirga"	"G"	24958	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tamlana"	"G"	24963	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum"	"G"	24964	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Winogradskyella"	"G"	24968	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Blattabacteriaceae"	"F"	24820	51	51	0.001631	0.001631	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Candidatus Sulcia"	"G"	24823	45	45	0.001439	0.001439	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Blattabacterium"	"G"	24821	5	5	0.0001599	0.0001599	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"uncultured"	"G"	24825	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Weeksellaceae"	"F"	24983	10	10	0.0003199	0.0003199	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chryseobacterium"	"G"	24989	5	5	0.0001599	0.0001599	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cloacibacterium"	"G"	24990	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Moheibacter"	"G"	24994	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Ornithobacterium"	"G"	24995	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Crocinitomicaceae"	"F"	24826	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Fluviicola"	"G"	24829	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Crocinitomix"	"G"	24828	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"NS9 marine group"	"F"	24980	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Cryomorphaceae"	"F"	24834	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24840	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS10 marine group"	"G"	24837	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS7 marine group"	"F"	24979	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferiaceae"	"F"	24981	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferia"	"G"	24982	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Schleiferiaceae"
"Cytophagales"	"O"	24714	71	71	0.002271	0.002271	"Bacteria>Bacteroidetes>Bacteroidia"
"Spirosomaceae"	"F"	24794	25	25	0.0007997	0.0007997	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Spirosoma"	"G"	24813	8	8	0.0002559	0.0002559	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Dyadobacter"	"G"	24797	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Flectobacillus"	"G"	24801	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Hymenobacteraceae"	"F"	24776	19	19	0.0006077	0.0006077	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Hymenobacter"	"G"	24778	11	11	0.0003519	0.0003519	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Pontibacter"	"G"	24780	7	7	0.0002239	0.0002239	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Adhaeribacter"	"G"	24777	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Cyclobacteriaceae"	"F"	24725	11	11	0.0003519	0.0003519	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"uncultured"	"G"	24760	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Marinoscillum"	"G"	24746	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Tunicatimonas"	"G"	24759	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Algoriphagus"	"G"	24726	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Fabibacter"	"G"	24737	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Imperialibacter"	"G"	24741	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Roseivirga"	"G"	24757	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Microscillaceae"	"F"	24783	9	9	0.0002879	0.0002879	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"uncultured"	"G"	24793	8	8	0.0002559	0.0002559	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Ohtaekwangia"	"G"	24790	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Flammeovirgaceae"	"F"	24766	4	4	0.0001279	0.0001279	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Flammeovirga"	"G"	24768	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"Flexithrix"	"G"	24769	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"Limibacter"	"G"	24770	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"Amoebophilaceae"	"F"	24715	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Cytophagaceae"	"F"	24761	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Rhodocytophaga"	"G"	24763	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cytophagaceae"
"MWH-CFBk5"	"F"	24782	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Chitinophagales"	"O"	24665	69	69	0.002207	0.002207	"Bacteria>Bacteroidetes>Bacteroidia"
"Chitinophagaceae"	"F"	24667	45	45	0.001439	0.001439	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Filimonas"	"G"	24675	24	24	0.0007677	0.0007677	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"uncultured"	"G"	24700	9	9	0.0002879	0.0002879	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Chitinophaga"	"G"	24670	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Segetibacter"	"G"	24694	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Taibaiella"	"G"	24695	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Terrimonas"	"G"	24696	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filobacterium"	"G"	24676	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavihumibacter"	"G"	24678	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niabella"	"G"	24686	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Saprospiraceae"	"F"	24701	15	15	0.0004798	0.0004798	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"uncultured"	"G"	24712	12	12	0.0003838	0.0003838	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Lewinella"	"G"	24705	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Candidatus Aquirestis"	"G"	24703	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"uncultured"	"F"	24713	8	8	0.0002559	0.0002559	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Sphingobacteriales"	"O"	25002	24	24	0.0007677	0.0007677	"Bacteria>Bacteroidetes>Bacteroidia"
"Sphingobacteriaceae"	"F"	25020	11	11	0.0003519	0.0003519	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Parapedobacter"	"G"	25026	3	3	9.596e-05	9.596e-05	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Mucilaginibacter"	"G"	25023	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Pedobacter"	"G"	25027	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Sphingobacterium"	"G"	25032	2	2	6.397e-05	6.397e-05	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Solitalea"	"G"	25031	1	1	3.199e-05	3.199e-05	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
