"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Candidatus Endolissoclinum faulkneri"	"S"	1263979	48	1	NA	15	48	NA	3	4	NA	5	11	9	NA	0.01363	0.006888	NA	0.006202	0.01363	NA	0.001322	0.001569	NA	0.00204	0.003314	0.003935	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Candidatus&nbsp;Endolissoclinum"
"Thalassospira"	"G"	168934	42	1	NA	10	42	NA	2	6	NA	4	17	5	NA	0.01193	0.006888	NA	0.004135	0.01193	NA	0.0008811	0.002353	NA	0.001632	0.005121	0.002186	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Thalassospira marina"	"S"	2048283	2	1	NA	NA	2	NA	NA	1	NA	NA	2	1	NA	0.006888	0.006888	NA	NA	0.000568	NA	NA	0.0003922	NA	NA	0.0006025	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Thalassospira"
"Azospirillum"	"G"	191	284	1	2	62	284	1	20	27	3	17	82	17	NA	0.08066	0.006888	0.01138	0.02564	0.08066	0.04933	0.008811	0.01059	0.0007455	0.006936	0.0247	0.007432	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Azospirillum thiophilum"	"S"	528244	12	1	NA	3	12	NA	2	NA	1	1	1	NA	NA	0.006888	0.006888	NA	0.00124	0.003408	NA	0.0008811	NA	0.0002485	0.000408	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Azospirillum"
"Rickettsiales"	"O"	766	1193	12	8	281	1193	NA	276	312	6	180	292	170	NA	0.3388	0.08266	0.0455	0.1162	0.3388	NA	0.1216	0.1224	0.001491	0.07344	0.08797	0.07432	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Rickettsiaceae"	"F"	775	615	8	3	121	615	NA	167	192	3	106	106	93	NA	0.1747	0.05511	0.01706	0.05003	0.1747	NA	0.07357	0.07531	0.0007455	0.04325	0.03193	0.04066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Rickettsieae"	"-"	33988	400	7	2	83	400	NA	152	165	3	82	81	71	NA	0.1136	0.04822	0.01138	0.03432	0.1136	NA	0.06696	0.06472	0.0007455	0.03346	0.0244	0.03104	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Rickettsia"	"G"	780	335	6	1	55	335	NA	103	91	3	69	38	55	NA	0.09514	0.04133	0.005688	0.02274	0.09514	NA	0.04538	0.03569	0.0007455	0.02815	0.01145	0.02405	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae"
"spotted fever group"	"-"	114277	184	4	1	13	184	NA	38	15	1	17	7	19	NA	0.05226	0.02755	0.005688	0.005375	0.05226	NA	0.01674	0.005883	0.0002485	0.006936	0.002109	0.008307	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia"
"Rickettsia helvetica"	"S"	35789	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.006888	0.006888	NA	NA	0.000284	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia sibirica subgroup"	"-"	266068	54	1	NA	8	54	NA	NA	6	NA	3	NA	NA	NA	0.01534	0.006888	NA	0.003308	0.01534	NA	NA	0.002353	NA	0.001224	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia sibirica"	"S"	35793	54	1	NA	8	54	NA	NA	6	NA	3	NA	NA	NA	0.01534	0.006888	NA	0.003308	0.01534	NA	NA	0.002353	NA	0.001224	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group>Rickettsia&nbsp;sibirica&nbsp;subgroup"
"Rickettsia endosymbiont of Ixodes scapularis"	"S"	444612	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.006888	0.006888	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia akari"	"S"	786	55	1	NA	2	55	NA	15	6	NA	8	NA	11	NA	0.01562	0.006888	NA	0.000827	0.01562	NA	0.006608	0.002353	NA	0.003264	NA	0.004809	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"typhus group"	"-"	114292	7	1	NA	3	7	NA	1	2	NA	3	NA	NA	NA	0.006888	0.006888	NA	0.00124	0.001988	NA	0.0004405	0.0007844	NA	0.001224	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia"
"Orientia"	"G"	69474	68	1	1	26	63	NA	44	68	NA	10	41	16	NA	0.02667	0.006888	0.005688	0.01075	0.01789	NA	0.01938	0.02667	NA	0.00408	0.01235	0.006995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae"
"Orientia tsutsugamushi"	"S"	784	68	1	1	26	63	NA	44	68	NA	10	41	16	NA	0.02667	0.006888	0.005688	0.01075	0.01789	NA	0.01938	0.02667	NA	0.00408	0.01235	0.006995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Orientia"
"Candidatus Phycorickettsia"	"G"	2115980	204	1	1	37	204	NA	15	27	NA	24	25	21	NA	0.05794	0.006888	0.005688	0.0153	0.05794	NA	0.006608	0.01059	NA	0.009793	0.007531	0.009181	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Phycorickettsia trachydisci"	"S"	2115978	204	1	1	37	204	NA	15	27	NA	24	25	21	NA	0.05794	0.006888	0.005688	0.0153	0.05794	NA	0.006608	0.01059	NA	0.009793	0.007531	0.009181	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Candidatus&nbsp;Phycorickettsia"
"Anaplasmataceae"	"F"	942	338	2	NA	91	338	NA	59	76	2	43	132	47	NA	0.09599	0.01378	NA	0.03763	0.09599	NA	0.02599	0.02981	0.000497	0.01755	0.03977	0.02055	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Ehrlichia"	"G"	943	55	2	NA	22	55	NA	13	13	2	8	36	9	NA	0.01562	0.01378	NA	0.009097	0.01562	NA	0.005727	0.005099	0.000497	0.003264	0.01085	0.003935	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"canis group"	"-"	106178	46	2	NA	20	46	NA	11	13	2	8	32	9	NA	0.01378	0.01378	NA	0.00827	0.01306	NA	0.004846	0.005099	0.000497	0.003264	0.00964	0.003935	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia"
"Ehrlichia canis"	"S"	944	29	1	NA	7	29	NA	9	8	2	6	24	8	NA	0.008236	0.006888	NA	0.002894	0.008236	NA	0.003965	0.003138	0.000497	0.002448	0.00723	0.003498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia>canis&nbsp;group"
"Ehrlichia ruminantium"	"S"	779	16	1	NA	13	16	NA	2	4	NA	2	7	1	NA	0.006888	0.006888	NA	0.005375	0.004544	NA	0.0008811	0.001569	NA	0.0008161	0.002109	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia>canis&nbsp;group"
"Candidatus Midichloriaceae"	"F"	1328881	123	1	2	15	123	NA	17	17	1	9	33	7	NA	0.03493	0.006888	0.01138	0.006202	0.03493	NA	0.007489	0.006668	0.0002485	0.003672	0.009942	0.00306	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Holosporales"	"O"	1921002	327	5	1	76	327	1	28	55	NA	33	91	19	NA	0.09287	0.03444	0.005688	0.03142	0.09287	0.04933	0.01234	0.02157	NA	0.01346	0.02741	0.008307	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Caedimonadaceae"	"F"	2100208	93	3	1	28	93	1	8	11	NA	7	17	4	NA	0.04933	0.02067	0.005688	0.01158	0.02641	0.04933	0.003524	0.004314	NA	0.002856	0.005121	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"Candidatus Nucleicultrix"	"G"	1509243	93	3	1	28	93	1	8	11	NA	7	17	4	NA	0.04933	0.02067	0.005688	0.01158	0.02641	0.04933	0.003524	0.004314	NA	0.002856	0.005121	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Caedimonadaceae"
"Candidatus Nucleicultrix amoebiphila"	"S"	1509244	93	3	1	28	93	1	8	11	NA	7	17	4	NA	0.04933	0.02067	0.005688	0.01158	0.02641	0.04933	0.003524	0.004314	NA	0.002856	0.005121	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Caedimonadaceae>Candidatus&nbsp;Nucleicultrix"
"Candidatus Paracaedibacteraceae"	"F"	1777752	189	2	NA	44	189	NA	12	29	NA	17	62	7	NA	0.05368	0.01378	NA	0.01819	0.05368	NA	0.005286	0.01137	NA	0.006936	0.01868	0.00306	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"Candidatus Paracaedibacter"	"G"	1521255	189	2	NA	44	189	NA	12	29	NA	17	62	7	NA	0.05368	0.01378	NA	0.01819	0.05368	NA	0.005286	0.01137	NA	0.006936	0.01868	0.00306	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Candidatus&nbsp;Paracaedibacteraceae"
"Candidatus Paracaedibacter acanthamoebae"	"S"	91604	189	2	NA	44	189	NA	12	29	NA	17	62	7	NA	0.05368	0.01378	NA	0.01819	0.05368	NA	0.005286	0.01137	NA	0.006936	0.01868	0.00306	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Candidatus&nbsp;Paracaedibacteraceae>Candidatus&nbsp;Paracaedibacter"
"unclassified Alphaproteobacteria"	"-"	82117	249	2	NA	82	249	2	52	48	NA	36	86	41	NA	0.09867	0.01378	NA	0.03391	0.07072	0.09867	0.02291	0.01883	NA	0.01469	0.02591	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Phreatobacter"	"G"	1632780	25	1	NA	7	25	NA	NA	NA	NA	1	3	NA	NA	0.0071	0.006888	NA	0.002894	0.0071	NA	NA	NA	NA	0.000408	0.0009038	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria"
"Phreatobacter cathodiphilus"	"S"	1868589	25	1	NA	7	25	NA	NA	NA	NA	1	3	NA	NA	0.0071	0.006888	NA	0.002894	0.0071	NA	NA	NA	NA	0.000408	0.0009038	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>Phreatobacter"
"Micavibrio"	"G"	213485	188	1	NA	65	188	2	48	45	NA	35	73	35	NA	0.09867	0.006888	NA	0.02688	0.05339	0.09867	0.02115	0.01765	NA	0.01428	0.02199	0.0153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria"
"Micavibrio aeruginosavorus"	"S"	349221	188	1	NA	65	188	2	48	45	NA	35	73	35	NA	0.09867	0.006888	NA	0.02688	0.05339	0.09867	0.02115	0.01765	NA	0.01428	0.02199	0.0153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>Micavibrio"
"Magnetococcales"	"O"	1191478	40	1	NA	10	40	NA	5	6	NA	2	21	1	NA	0.01136	0.006888	NA	0.004135	0.01136	NA	0.002203	0.002353	NA	0.0008161	0.006326	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Magnetococcaceae"	"F"	1191479	40	1	NA	10	40	NA	5	6	NA	2	21	1	NA	0.01136	0.006888	NA	0.004135	0.01136	NA	0.002203	0.002353	NA	0.0008161	0.006326	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Magnetococcales"
"Magnetococcus"	"G"	162171	40	1	NA	10	40	NA	5	6	NA	2	21	1	NA	0.01136	0.006888	NA	0.004135	0.01136	NA	0.002203	0.002353	NA	0.0008161	0.006326	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Magnetococcales>Magnetococcaceae"
"Magnetococcus marinus"	"S"	1124597	40	1	NA	10	40	NA	5	6	NA	2	21	1	NA	0.01136	0.006888	NA	0.004135	0.01136	NA	0.002203	0.002353	NA	0.0008161	0.006326	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Magnetococcales>Magnetococcaceae>Magnetococcus"
"Oligoflexia"	"C"	1553900	2747	17	17	473	2747	3	351	272	4	336	196	221	NA	0.7801	0.1171	0.09669	0.1956	0.7801	0.148	0.1546	0.1067	0.000994	0.1371	0.05905	0.09662	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Bacteriovoracales"	"O"	2024979	2623	17	8	409	2623	3	225	172	4	210	117	151	NA	0.7449	0.1171	0.0455	0.1691	0.7449	0.148	0.09912	0.06746	0.000994	0.08569	0.03525	0.06602	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia"
"Halobacteriovoraceae"	"F"	1652132	325	9	3	325	172	NA	19	13	NA	15	47	3	NA	0.1344	0.062	0.01706	0.1344	0.04885	NA	0.00837	0.005099	NA	0.00612	0.01416	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales"
"Halobacteriovorax"	"G"	1652133	325	9	3	325	172	NA	19	13	NA	15	47	3	NA	0.1344	0.062	0.01706	0.1344	0.04885	NA	0.00837	0.005099	NA	0.00612	0.01416	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Halobacteriovoraceae"
"Halobacteriovorax marinus"	"S"	97084	314	8	3	314	91	NA	15	7	NA	8	42	2	NA	0.1298	0.05511	0.01706	0.1298	0.02584	NA	0.006608	0.002746	NA	0.003264	0.01265	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Halobacteriovoraceae>Halobacteriovorax"
"Bacteriovoracaceae"	"F"	263369	2322	6	3	66	2322	3	186	136	4	170	44	125	NA	0.6594	0.04133	0.01706	0.02729	0.6594	0.148	0.08194	0.05334	0.000994	0.06936	0.01326	0.05465	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales"
"Bacteriovorax"	"G"	146784	2322	6	3	66	2322	3	186	136	4	170	44	125	NA	0.6594	0.04133	0.01706	0.02729	0.6594	0.148	0.08194	0.05334	0.000994	0.06936	0.01326	0.05465	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Bacteriovoracaceae"
"Bacteriovorax stolpii"	"S"	960	2322	6	3	66	2322	3	186	136	4	170	44	125	NA	0.6594	0.04133	0.01706	0.02729	0.6594	0.148	0.08194	0.05334	0.000994	0.06936	0.01326	0.05465	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Bacteriovoracaceae>Bacteriovorax"
"Hydrogenophilalia"	"C"	2008785	13	1	NA	5	3	NA	5	5	NA	NA	13	2	NA	0.006888	0.006888	NA	0.002067	0.000852	NA	0.002203	0.001961	NA	NA	0.003916	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Hydrogenophilales"	"O"	119069	13	1	NA	5	3	NA	5	5	NA	NA	13	2	NA	0.006888	0.006888	NA	0.002067	0.000852	NA	0.002203	0.001961	NA	NA	0.003916	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Hydrogenophilalia"
"Hydrogenophilaceae"	"F"	206349	13	1	NA	5	3	NA	5	5	NA	NA	13	2	NA	0.006888	0.006888	NA	0.002067	0.000852	NA	0.002203	0.001961	NA	NA	0.003916	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Hydrogenophilalia>Hydrogenophilales"
"Hydrogenophilus"	"G"	70774	13	1	NA	5	3	NA	5	5	NA	NA	13	2	NA	0.006888	0.006888	NA	0.002067	0.000852	NA	0.002203	0.001961	NA	NA	0.003916	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Hydrogenophilalia>Hydrogenophilales>Hydrogenophilaceae"
"Hydrogenophilus thermoluteolus"	"S"	297	13	1	NA	5	3	NA	5	5	NA	NA	13	2	NA	0.006888	0.006888	NA	0.002067	0.000852	NA	0.002203	0.001961	NA	NA	0.003916	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Hydrogenophilalia>Hydrogenophilales>Hydrogenophilaceae>Hydrogenophilus"
"FCB group"	"-"	1783270	93428	3285	2218	41016	38763	413	53893	64133	526	93428	31826	75473	83	38.12	22.63	12.62	16.96	11.01	20.37	23.74	25.15	0.1307	38.12	9.588	33	16.57	"cellular&nbsp;organisms>Bacteria"
"Bacteroidetes/Chlorobi group"	"-"	68336	93308	3282	2217	40828	37850	410	53740	64047	521	93308	31488	75400	83	38.07	22.61	12.61	16.88	10.75	20.23	23.67	25.12	0.1295	38.07	9.486	32.96	16.57	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group"
"Bacteroidetes"	"P"	976	93154	3275	2215	40712	37680	407	53568	63944	516	93154	31366	75298	82	38.01	22.56	12.6	16.83	10.7	20.08	23.6	25.08	0.1282	38.01	9.449	32.92	16.37	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group"
"Cytophagia"	"C"	768503	60076	2401	1611	20595	21383	235	26287	39505	339	60076	16957	49272	49	24.51	16.54	9.163	8.516	6.073	11.59	11.58	15.49	0.08424	24.51	5.108	21.54	9.78	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Cytophagales"	"O"	768507	60076	2401	1611	20595	21383	235	26287	39505	339	60076	16957	49272	49	24.51	16.54	9.163	8.516	6.073	11.59	11.58	15.49	0.08424	24.51	5.108	21.54	9.78	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia"
"Cytophagaceae"	"F"	89373	54551	2317	1508	17590	18298	208	21150	35528	327	54551	14304	45002	42	22.26	15.96	8.577	7.273	5.197	10.26	9.317	13.93	0.08126	22.26	4.309	19.67	8.383	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Pseudarcicella"	"G"	1664383	50988	2210	1421	15561	16420	193	18105	32953	316	50988	12548	42130	37	20.8	15.22	8.082	6.434	4.663	9.521	7.976	12.92	0.07852	20.8	3.78	18.42	7.385	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Pseudarcicella sp. HME7025"	"S"	2183547	50988	2210	1421	15561	16420	193	18105	32953	316	50988	12548	42130	37	20.8	15.22	8.082	6.434	4.663	9.521	7.976	12.92	0.07852	20.8	3.78	18.42	7.385	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Pseudarcicella"
"Leadbetterella"	"G"	319458	190	21	11	124	105	2	167	190	NA	108	113	132	NA	0.1447	0.1447	0.06256	0.05127	0.02982	0.09867	0.07357	0.07452	NA	0.04407	0.03404	0.05771	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Leadbetterella byssophila"	"S"	316068	190	21	11	124	105	2	167	190	NA	108	113	132	NA	0.1447	0.1447	0.06256	0.05127	0.02982	0.09867	0.07357	0.07452	NA	0.04407	0.03404	0.05771	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Leadbetterella"
"Spirosoma"	"G"	107	2095	21	34	965	1152	5	1988	1388	2	2095	1111	1539	4	0.8758	0.1447	0.1934	0.399	0.3272	0.2467	0.8758	0.5444	0.000497	0.8548	0.3347	0.6728	0.7984	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Spirosoma aerolatum"	"S"	1211326	7	2	NA	2	4	NA	6	7	NA	6	4	4	NA	0.01378	0.01378	NA	0.000827	0.001136	NA	0.002643	0.002746	NA	0.002448	0.001205	0.001749	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma rigui"	"S"	564064	25	1	1	12	25	NA	4	9	NA	10	3	6	NA	0.0071	0.006888	0.005688	0.004962	0.0071	NA	0.001762	0.00353	NA	0.00408	0.0009038	0.002623	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Fibrella"	"G"	861914	494	17	23	189	189	3	234	321	5	494	141	467	NA	0.2042	0.1171	0.1308	0.07815	0.05368	0.148	0.1031	0.1259	0.001242	0.2016	0.04248	0.2042	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Fibrella sp. ES10-3-2-2"	"S"	1834519	488	15	22	185	185	3	228	316	5	488	136	465	NA	0.2033	0.1033	0.1251	0.07649	0.05254	0.148	0.1004	0.1239	0.001242	0.1991	0.04097	0.2033	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Fibrella"
"Cytophaga"	"G"	978	339	10	6	176	182	2	330	269	NA	339	169	255	NA	0.1454	0.06888	0.03413	0.07277	0.05169	0.09867	0.1454	0.1055	NA	0.1383	0.05091	0.1115	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Cytophaga hutchinsonii"	"S"	985	339	10	6	176	182	2	330	269	NA	339	169	255	NA	0.1454	0.06888	0.03413	0.07277	0.05169	0.09867	0.1454	0.1055	NA	0.1383	0.05091	0.1115	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Cytophaga"
"Runella"	"G"	105	346	7	1	346	25	1	31	39	NA	32	26	31	NA	0.1431	0.04822	0.005688	0.1431	0.0071	0.04933	0.01366	0.0153	NA	0.01306	0.007833	0.01355	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Runella sp. SP2"	"S"	2268026	170	4	1	170	7	NA	9	15	NA	8	3	11	NA	0.07029	0.02755	0.005688	0.07029	0.001988	NA	0.003965	0.005883	NA	0.003264	0.0009038	0.004809	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Runella"
"Runella slithyformis"	"S"	106	77	1	NA	77	1	NA	4	6	NA	3	2	7	NA	0.03184	0.006888	NA	0.03184	0.000284	NA	0.001762	0.002353	NA	0.001224	0.0006025	0.00306	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Runella"
"Arcticibacterium"	"G"	2173039	47	3	2	24	17	NA	47	35	NA	24	21	27	NA	0.02071	0.02067	0.01138	0.009923	0.004828	NA	0.02071	0.01373	NA	0.009793	0.006326	0.0118	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
