"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Caulobacter segnis"	"S"	88688	469	38	1	NA	NA	122	67	469	NA	NA	45	72	NA	0.06682	0.01249	0.002117	NA	NA	0.01436	0.008237	0.06682	NA	NA	0.03091	0.0079	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>Caulobacter"
"Caulobacter sp. K31"	"S"	366602	14	2	1	NA	1	4	4	14	NA	NA	10	6	NA	0.0788	0.0006574	0.002117	NA	0.0788	0.0004708	0.0004918	0.001995	NA	NA	0.006869	0.0006584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>Caulobacter"
"Phenylobacterium"	"G"	20	144	59	14	NA	1	144	77	97	5	NA	22	43	1	0.0788	0.01939	0.02964	NA	0.0788	0.01695	0.009467	0.01382	0.0002834	NA	0.01511	0.004718	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Phenylobacterium sp. HYN0004"	"S"	2201350	97	32	11	NA	NA	97	40	39	4	NA	12	19	NA	0.02329	0.01052	0.02329	NA	NA	0.01142	0.004918	0.005556	0.0002267	NA	0.008242	0.002085	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>Phenylobacterium"
"Phenylobacterium zucineum"	"S"	284016	47	24	3	NA	1	36	33	47	NA	NA	6	23	1	0.0788	0.007889	0.006351	NA	0.0788	0.004238	0.004057	0.006696	NA	NA	0.004121	0.002524	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>Phenylobacterium"
"Asticcacaulis"	"G"	76890	187	35	8	NA	NA	37	43	187	5	NA	24	59	NA	0.02664	0.0115	0.01694	NA	NA	0.004355	0.005286	0.02664	0.0002834	NA	0.01648	0.006474	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Asticcacaulis excentricus"	"S"	78587	187	35	8	NA	NA	37	43	187	5	NA	24	59	NA	0.02664	0.0115	0.01694	NA	NA	0.004355	0.005286	0.02664	0.0002834	NA	0.01648	0.006474	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>Asticcacaulis"
"unclassified Caulobacteraceae"	"-"	81440	29	6	NA	NA	NA	19	18	29	NA	NA	8	11	NA	0.005495	0.001972	NA	NA	NA	0.002236	0.002213	0.004131	NA	NA	0.005495	0.001207	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Caulobacteraceae bacterium OTSz_A_272"	"S"	1759059	29	6	NA	NA	NA	19	18	29	NA	NA	8	11	NA	0.005495	0.001972	NA	NA	NA	0.002236	0.002213	0.004131	NA	NA	0.005495	0.001207	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>unclassified&nbsp;Caulobacteraceae"
"Rickettsiales"	"O"	766	752	340	54	NA	2	608	426	752	24	1	103	307	8	0.1576	0.1118	0.1143	NA	0.1576	0.07157	0.05237	0.1071	0.00136	0.128	0.07075	0.03369	0.01747	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Rickettsiaceae"	"F"	775	469	214	36	NA	1	341	199	469	5	1	61	162	5	0.128	0.07034	0.07622	NA	0.0788	0.04014	0.02447	0.06682	0.0002834	0.128	0.0419	0.01778	0.01092	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Rickettsieae"	"-"	33988	329	155	28	NA	1	217	138	329	4	NA	33	117	4	0.0788	0.05095	0.05928	NA	0.0788	0.02554	0.01697	0.04687	0.0002267	NA	0.02267	0.01284	0.008735	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Rickettsia"	"G"	780	182	143	26	NA	1	182	121	157	4	NA	19	80	4	0.0788	0.047	0.05505	NA	0.0788	0.02142	0.01488	0.02237	0.0002267	NA	0.01305	0.008778	0.008735	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae"
"spotted fever group"	"-"	114277	109	49	12	NA	1	109	28	96	1	NA	8	24	2	0.0788	0.01611	0.02541	NA	0.0788	0.01283	0.003442	0.01368	5.667e-05	NA	0.005495	0.002633	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia"
"Rickettsia akari"	"S"	786	24	22	4	NA	NA	24	6	8	NA	NA	3	6	NA	0.008469	0.007231	0.008469	NA	NA	0.002825	0.0007377	0.00114	NA	NA	0.002061	0.0006584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia sibirica subgroup"	"-"	266068	24	24	6	NA	NA	18	11	1	NA	NA	NA	13	NA	0.0127	0.007889	0.0127	NA	NA	0.002119	0.001352	0.0001425	NA	NA	NA	0.001426	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia sibirica"	"S"	35793	24	24	6	NA	NA	18	11	1	NA	NA	NA	13	NA	0.0127	0.007889	0.0127	NA	NA	0.002119	0.001352	0.0001425	NA	NA	NA	0.001426	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group>Rickettsia&nbsp;sibirica&nbsp;subgroup"
"Rickettsia raoultii"	"S"	369822	1	1	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	0.0003287	0.0003287	NA	NA	NA	0.0001177	0.0001229	0.0001425	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia montanensis"	"S"	33991	53	1	NA	NA	NA	43	NA	53	NA	NA	NA	1	NA	0.007551	0.0003287	NA	NA	NA	0.005061	NA	0.007551	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia australis"	"S"	787	3	1	NA	NA	NA	3	1	2	NA	NA	NA	NA	1	0.002184	0.0003287	NA	NA	NA	0.0003531	0.0001229	0.0002849	NA	NA	NA	NA	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"belli group"	"-"	1129742	89	86	6	NA	NA	56	89	54	NA	NA	1	27	2	0.02827	0.02827	0.0127	NA	NA	0.006592	0.01094	0.007693	NA	NA	0.0006869	0.002963	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia"
"Rickettsia canadensis"	"S"	788	62	42	6	NA	NA	30	62	16	NA	NA	1	27	2	0.01381	0.01381	0.0127	NA	NA	0.003531	0.007622	0.002279	NA	NA	0.0006869	0.002963	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>belli&nbsp;group"
"Rickettsia bellii"	"S"	33990	44	44	NA	NA	NA	26	27	38	NA	NA	NA	NA	NA	0.01446	0.01446	NA	NA	NA	0.00306	0.003319	0.005414	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>belli&nbsp;group"
"typhus group"	"-"	114292	10	7	NA	NA	NA	10	3	5	1	NA	NA	3	NA	0.002301	0.002301	NA	NA	NA	0.001177	0.0003688	0.0007123	5.667e-05	NA	NA	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia"
"Rickettsia typhi"	"S"	785	6	3	NA	NA	NA	6	NA	4	1	NA	NA	1	NA	0.0009861	0.0009861	NA	NA	NA	0.0007063	NA	0.0005699	5.667e-05	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>typhus&nbsp;group"
"Rickettsia prowazekii"	"S"	782	3	3	NA	NA	NA	1	3	NA	NA	NA	NA	1	NA	0.0009861	0.0009861	NA	NA	NA	0.0001177	0.0003688	NA	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>typhus&nbsp;group"
"unclassified Rickettsia"	"-"	114295	6	1	NA	NA	NA	6	1	1	NA	NA	1	1	NA	0.0007063	0.0003287	NA	NA	NA	0.0007063	0.0001229	0.0001425	NA	NA	0.0006869	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia"
"Rickettsia endosymbiont of Bemisia tabaci"	"S"	337479	6	1	NA	NA	NA	6	1	1	NA	NA	1	1	NA	0.0007063	0.0003287	NA	NA	NA	0.0007063	0.0001229	0.0001425	NA	NA	0.0006869	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>unclassified&nbsp;Rickettsia"
"Orientia"	"G"	69474	168	11	2	NA	NA	33	16	168	NA	NA	14	36	NA	0.02393	0.003616	0.004234	NA	NA	0.003884	0.001967	0.02393	NA	NA	0.009616	0.00395	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae"
"Orientia tsutsugamushi"	"S"	784	168	11	2	NA	NA	33	16	168	NA	NA	14	36	NA	0.02393	0.003616	0.004234	NA	NA	0.003884	0.001967	0.02393	NA	NA	0.009616	0.00395	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Orientia"
"Candidatus Phycorickettsia"	"G"	2115980	140	57	8	NA	NA	120	60	140	1	1	28	45	1	0.128	0.01874	0.01694	NA	NA	0.01413	0.007377	0.01995	5.667e-05	0.128	0.01923	0.004938	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Phycorickettsia trachydisci"	"S"	2115978	140	57	8	NA	NA	120	60	140	1	1	28	45	1	0.128	0.01874	0.01694	NA	NA	0.01413	0.007377	0.01995	5.667e-05	0.128	0.01923	0.004938	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Candidatus&nbsp;Phycorickettsia"
"Anaplasmataceae"	"F"	942	166	64	8	NA	1	109	87	166	10	NA	21	79	1	0.0788	0.02104	0.01694	NA	0.0788	0.01283	0.0107	0.02365	0.0005667	NA	0.01442	0.008668	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Wolbachieae"	"-"	952	63	20	3	NA	1	46	34	63	4	NA	9	32	1	0.0788	0.006574	0.006351	NA	0.0788	0.005415	0.00418	0.008975	0.0002267	NA	0.006182	0.003511	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Wolbachia"	"G"	953	63	20	3	NA	1	46	34	63	4	NA	9	32	1	0.0788	0.006574	0.006351	NA	0.0788	0.005415	0.00418	0.008975	0.0002267	NA	0.006182	0.003511	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae"
"Wolbachia endosymbiont of Folsomia candida"	"S"	169402	15	3	1	NA	NA	7	3	15	NA	NA	2	6	NA	0.002137	0.0009861	0.002117	NA	NA	0.000824	0.0003688	0.002137	NA	NA	0.001374	0.0006584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia"
"Wolbachia endosymbiont of Cimex lectularius"	"S"	246273	6	1	NA	NA	NA	3	NA	6	NA	NA	NA	3	NA	0.0008548	0.0003287	NA	NA	NA	0.0003531	NA	0.0008548	NA	NA	NA	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia"
"Wolbachia endosymbiont of Brugia malayi"	"S"	80849	1	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0003287	0.0003287	NA	NA	NA	0.0001177	NA	NA	5.667e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia"
"Ehrlichia"	"G"	943	28	13	2	NA	NA	13	14	28	6	NA	5	21	NA	0.004273	0.004273	0.004234	NA	NA	0.00153	0.001721	0.003989	0.00034	NA	0.003434	0.002304	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"canis group"	"-"	106178	23	13	2	NA	NA	10	11	23	4	NA	4	15	NA	0.004273	0.004273	0.004234	NA	NA	0.001177	0.001352	0.003277	0.0002267	NA	0.002747	0.001646	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia"
"Ehrlichia ruminantium"	"S"	779	10	10	2	NA	NA	NA	1	7	NA	NA	1	3	NA	0.004234	0.003287	0.004234	NA	NA	NA	0.0001229	0.0009973	NA	NA	0.0006869	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia>canis&nbsp;group"
"Ehrlichia canis"	"S"	944	15	2	NA	NA	NA	8	9	15	4	NA	2	10	NA	0.002137	0.0006574	NA	NA	NA	0.0009417	0.001106	0.002137	0.0002267	NA	0.001374	0.001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia>canis&nbsp;group"
"Ehrlichia muris"	"S"	35795	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003287	0.0003287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia>canis&nbsp;group"
"Anaplasma"	"G"	768	14	9	1	NA	NA	12	9	14	NA	NA	1	10	NA	0.002958	0.002958	0.002117	NA	NA	0.001413	0.001106	0.001995	NA	NA	0.0006869	0.001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"phagocytophilum group"	"-"	106179	4	4	NA	NA	NA	NA	3	4	NA	NA	NA	3	NA	0.001315	0.001315	NA	NA	NA	NA	0.0003688	0.0005699	NA	NA	NA	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Anaplasma"
"Anaplasma phagocytophilum"	"S"	948	4	4	NA	NA	NA	NA	3	4	NA	NA	NA	3	NA	0.001315	0.001315	NA	NA	NA	NA	0.0003688	0.0005699	NA	NA	NA	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Anaplasma>phagocytophilum&nbsp;group"
"Neorickettsia"	"G"	33993	49	6	2	NA	NA	26	24	49	NA	NA	6	13	NA	0.006981	0.001972	0.004234	NA	NA	0.00306	0.002951	0.006981	NA	NA	0.004121	0.001426	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Neorickettsia helminthoeca"	"S"	33994	6	3	1	NA	NA	5	6	6	NA	NA	NA	3	NA	0.002117	0.0009861	0.002117	NA	NA	0.0005885	0.0007377	0.0008548	NA	NA	NA	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Neorickettsia"
"Candidatus Midichloriaceae"	"F"	1328881	57	24	4	NA	NA	57	57	35	NA	NA	5	23	NA	0.008469	0.007889	0.008469	NA	NA	0.006709	0.007008	0.004986	NA	NA	0.003434	0.002524	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Candidatus Fokinia"	"G"	1802983	23	15	1	NA	NA	15	23	9	NA	NA	NA	4	NA	0.00493	0.00493	0.002117	NA	NA	0.001766	0.002828	0.001282	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae"
"Candidatus Fokinia solitaria"	"S"	1802984	23	15	1	NA	NA	15	23	9	NA	NA	NA	4	NA	0.00493	0.00493	0.002117	NA	NA	0.001766	0.002828	0.001282	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae>Candidatus&nbsp;Fokinia"
"Candidatus Midichloria"	"G"	411566	19	5	3	NA	NA	15	15	19	NA	NA	4	6	NA	0.006351	0.001643	0.006351	NA	NA	0.001766	0.001844	0.002707	NA	NA	0.002747	0.0006584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae"
"Candidatus Midichloria mitochondrii"	"S"	234827	19	5	3	NA	NA	15	15	19	NA	NA	4	6	NA	0.006351	0.001643	0.006351	NA	NA	0.001766	0.001844	0.002707	NA	NA	0.002747	0.0006584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Candidatus&nbsp;Midichloriaceae>Candidatus&nbsp;Midichloria"
"unclassified Rickettsiales"	"-"	210592	40	19	3	NA	NA	40	27	36	1	NA	7	19	NA	0.006351	0.006245	0.006351	NA	NA	0.004708	0.003319	0.005129	5.667e-05	NA	0.004808	0.002085	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"unclassified Rickettsiales (miscellaneous)"	"-"	1699067	40	19	3	NA	NA	40	27	36	1	NA	7	19	NA	0.006351	0.006245	0.006351	NA	NA	0.004708	0.003319	0.005129	5.667e-05	NA	0.004808	0.002085	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>unclassified&nbsp;Rickettsiales"
"Rickettsiales bacterium Ac37b"	"S"	1528098	40	19	3	NA	NA	40	27	36	1	NA	7	19	NA	0.006351	0.006245	0.006351	NA	NA	0.004708	0.003319	0.005129	5.667e-05	NA	0.004808	0.002085	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>unclassified&nbsp;Rickettsiales>unclassified&nbsp;Rickettsiales&nbsp;(miscellaneous)"
"Holosporales"	"O"	1921002	211	144	11	NA	NA	154	95	211	1	NA	38	76	2	0.04733	0.04733	0.02329	NA	NA	0.01813	0.01168	0.03006	5.667e-05	NA	0.0261	0.008339	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Candidatus Paracaedibacteraceae"	"F"	1777752	121	121	9	NA	NA	61	46	107	NA	NA	20	50	2	0.03977	0.03977	0.01905	NA	NA	0.00718	0.005655	0.01524	NA	NA	0.01374	0.005486	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"Candidatus Paracaedibacter"	"G"	1521255	121	121	9	NA	NA	61	46	107	NA	NA	20	50	2	0.03977	0.03977	0.01905	NA	NA	0.00718	0.005655	0.01524	NA	NA	0.01374	0.005486	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Candidatus&nbsp;Paracaedibacteraceae"
"Candidatus Paracaedibacter acanthamoebae"	"S"	91604	121	121	9	NA	NA	61	46	107	NA	NA	20	50	2	0.03977	0.03977	0.01905	NA	NA	0.00718	0.005655	0.01524	NA	NA	0.01374	0.005486	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Candidatus&nbsp;Paracaedibacteraceae>Candidatus&nbsp;Paracaedibacter"
"Caedimonadaceae"	"F"	2100208	78	18	1	NA	NA	78	33	51	NA	NA	14	15	NA	0.009616	0.005917	0.002117	NA	NA	0.009181	0.004057	0.007266	NA	NA	0.009616	0.001646	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"Candidatus Nucleicultrix"	"G"	1509243	78	18	1	NA	NA	78	33	51	NA	NA	14	15	NA	0.009616	0.005917	0.002117	NA	NA	0.009181	0.004057	0.007266	NA	NA	0.009616	0.001646	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Caedimonadaceae"
"Candidatus Nucleicultrix amoebiphila"	"S"	1509244	78	18	1	NA	NA	78	33	51	NA	NA	14	15	NA	0.009616	0.005917	0.002117	NA	NA	0.009181	0.004057	0.007266	NA	NA	0.009616	0.001646	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Caedimonadaceae>Candidatus&nbsp;Nucleicultrix"
"Holosporaceae"	"F"	44746	53	5	1	NA	NA	14	16	53	NA	NA	4	11	NA	0.007551	0.001643	0.002117	NA	NA	0.001648	0.001967	0.007551	NA	NA	0.002747	0.001207	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"unclassified Holosporaceae"	"-"	204454	53	5	1	NA	NA	14	16	53	NA	NA	4	11	NA	0.007551	0.001643	0.002117	NA	NA	0.001648	0.001967	0.007551	NA	NA	0.002747	0.001207	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"endosymbiont of Acanthamoeba sp. UWC8"	"S"	86106	53	5	1	NA	NA	14	16	53	NA	NA	4	11	NA	0.007551	0.001643	0.002117	NA	NA	0.001648	0.001967	0.007551	NA	NA	0.002747	0.001207	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae>unclassified&nbsp;Holosporaceae"
"Pelagibacterales"	"O"	54526	133	133	11	1	1	76	64	109	15	NA	21	63	6	0.13	0.04372	0.02329	0.13	0.0788	0.008946	0.007868	0.01553	0.0008501	NA	0.01442	0.006913	0.0131	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Candidatus Fonsibacter"	"G"	2045213	93	93	10	NA	NA	17	11	23	4	NA	1	3	1	0.03057	0.03057	0.02117	NA	NA	0.002001	0.001352	0.003277	0.0002267	NA	0.0006869	0.0003292	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales"
"Candidatus Fonsibacter ubiquis"	"S"	1925548	93	93	10	NA	NA	17	11	23	4	NA	1	3	1	0.03057	0.03057	0.02117	NA	NA	0.002001	0.001352	0.003277	0.0002267	NA	0.0006869	0.0003292	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Candidatus&nbsp;Fonsibacter"
"Pelagibacteraceae"	"F"	1655514	76	34	1	1	NA	49	46	76	11	NA	16	53	5	0.13	0.01118	0.002117	0.13	NA	0.005768	0.005655	0.01083	0.0006234	NA	0.01099	0.005816	0.01092	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales"
"Candidatus Pelagibacter"	"G"	198251	46	27	1	1	NA	34	31	46	6	NA	7	40	2	0.13	0.008875	0.002117	0.13	NA	0.004002	0.003811	0.006553	0.00034	NA	0.004808	0.004389	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae"
"Candidatus Pelagibacter sp. IMCC9063"	"S"	1002672	40	26	1	1	NA	30	28	40	5	NA	3	17	1	0.13	0.008546	0.002117	0.13	NA	0.003531	0.003442	0.005699	0.0002834	NA	0.002061	0.001865	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>Candidatus&nbsp;Pelagibacter"
"unclassified Pelagibacteraceae"	"-"	1655516	14	3	NA	NA	NA	11	2	14	NA	NA	6	8	2	0.004368	0.0009861	NA	NA	NA	0.001295	0.0002459	0.001995	NA	NA	0.004121	0.0008778	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae"
"alpha proteobacterium HIMB59"	"S"	744985	13	3	NA	NA	NA	11	2	13	NA	NA	6	8	2	0.004368	0.0009861	NA	NA	NA	0.001295	0.0002459	0.001852	NA	NA	0.004121	0.0008778	0.004368	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>unclassified&nbsp;Pelagibacteraceae"
"unclassified Alphaproteobacteria"	"-"	82117	296	104	13	NA	1	127	123	296	4	NA	52	125	NA	0.0788	0.03418	0.02752	NA	0.0788	0.01495	0.01512	0.04217	0.0002267	NA	0.03572	0.01372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
