"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Legionella clemsonensis"	"S"	1867846	30	4	NA	NA	NA	12	8	30	2	NA	3	19	NA	0.003714	0.001139	NA	NA	NA	0.001227	0.0008245	0.003714	0.0001133	NA	0.00194	0.001992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella hackeliae"	"S"	449	24	3	NA	NA	NA	12	9	24	NA	NA	4	14	NA	0.002971	0.0008544	NA	NA	NA	0.001227	0.0009276	0.002971	NA	NA	0.002587	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella endosymbiont of Polyplax serrata"	"S"	2005262	42	3	2	NA	NA	42	28	11	36	NA	3	20	1	0.004296	0.0008544	0.003749	NA	NA	0.004296	0.002886	0.001362	0.002039	NA	0.00194	0.002097	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Legionella longbeachae"	"S"	450	20	2	NA	NA	NA	5	7	20	NA	NA	1	13	NA	0.002476	0.0005696	NA	NA	NA	0.0005114	0.0007214	0.002476	NA	NA	0.0006467	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Legionella"
"Tatlockia"	"G"	465	50	4	NA	NA	NA	18	8	50	NA	1	4	23	NA	0.1199	0.001139	NA	NA	NA	0.001841	0.0008245	0.006189	NA	0.1199	0.002587	0.002412	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae"
"Tatlockia micdadei"	"S"	451	50	4	NA	NA	NA	18	8	50	NA	1	4	23	NA	0.1199	0.001139	NA	NA	NA	0.001841	0.0008245	0.006189	NA	0.1199	0.002587	0.002412	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Legionellaceae>Tatlockia"
"Coxiellaceae"	"F"	118968	3050	125	27	NA	NA	1863	2057	3050	453	NA	171	1867	141	0.3776	0.0356	0.05061	NA	NA	0.1906	0.212	0.3776	0.02565	NA	0.1106	0.1958	0.2836	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales"
"unclassified Coxiellaceae"	"-"	134284	1868	65	11	NA	NA	1119	1167	1868	19	NA	93	1077	87	0.2312	0.01851	0.02062	NA	NA	0.1145	0.1203	0.2312	0.001076	NA	0.06015	0.1129	0.175	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae"
"Coxiella-like endosymbiont"	"S"	1592897	1868	65	11	NA	NA	1119	1167	1868	19	NA	93	1077	87	0.2312	0.01851	0.02062	NA	NA	0.1145	0.1203	0.2312	0.001076	NA	0.06015	0.1129	0.175	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>unclassified&nbsp;Coxiellaceae"
"Coxiella"	"G"	776	1175	59	16	NA	NA	741	884	1175	434	NA	77	784	54	0.1455	0.0168	0.02999	NA	NA	0.07579	0.09111	0.1455	0.02458	NA	0.0498	0.08221	0.1086	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae"
"Coxiella burnetii"	"S"	777	876	33	12	NA	NA	512	633	876	23	NA	45	502	40	0.1084	0.009399	0.02249	NA	NA	0.05237	0.06524	0.1084	0.001303	NA	0.0291	0.05264	0.08044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>Coxiella"
"Coxiella endosymbiont of Amblyomma americanum"	"S"	325775	411	17	3	NA	NA	161	178	205	411	NA	26	227	10	0.02538	0.004842	0.005623	NA	NA	0.01647	0.01835	0.02538	0.02328	NA	0.01682	0.0238	0.02011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Legionellales>Coxiellaceae>Coxiella"
"Oceanospirillales"	"O"	135619	3393	302	47	1	1	893	794	1024	3393	3	125	885	98	0.3597	0.08601	0.08809	0.1143	0.07289	0.09134	0.08183	0.1268	0.1922	0.3597	0.08084	0.0928	0.1971	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Halomonadaceae"	"F"	28256	1377	125	20	NA	NA	356	328	442	1377	3	56	375	63	0.3597	0.0356	0.03749	NA	NA	0.03641	0.0338	0.05471	0.07798	0.3597	0.03622	0.03932	0.1267	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Zymobacter group"	"-"	114403	593	60	7	NA	NA	217	185	185	593	1	25	140	10	0.1199	0.01709	0.01312	NA	NA	0.0222	0.01907	0.0229	0.03358	0.1199	0.01617	0.01468	0.02011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Candidatus Evansia"	"G"	1495768	523	40	3	NA	NA	151	133	136	523	NA	17	92	6	0.02962	0.01139	0.005623	NA	NA	0.01544	0.01371	0.01684	0.02962	NA	0.01099	0.009647	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
"Candidatus Evansia muelleri"	"S"	1495769	523	40	3	NA	NA	151	133	136	523	NA	17	92	6	0.02962	0.01139	0.005623	NA	NA	0.01544	0.01371	0.01684	0.02962	NA	0.01099	0.009647	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Evansia"
"whitefly endosymbionts"	"-"	114399	33	13	2	NA	NA	33	26	32	13	NA	4	23	2	0.004022	0.003703	0.003749	NA	NA	0.003375	0.00268	0.003961	0.0007362	NA	0.002587	0.002412	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
"Candidatus Portiera"	"G"	235572	33	13	2	NA	NA	33	26	32	13	NA	4	23	2	0.004022	0.003703	0.003749	NA	NA	0.003375	0.00268	0.003961	0.0007362	NA	0.002587	0.002412	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>whitefly&nbsp;endosymbionts"
"Candidatus Portiera aleyrodidarum"	"S"	91844	33	13	2	NA	NA	33	26	32	13	NA	4	23	2	0.004022	0.003703	0.003749	NA	NA	0.003375	0.00268	0.003961	0.0007362	NA	0.002587	0.002412	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>whitefly&nbsp;endosymbionts>Candidatus&nbsp;Portiera"
"Candidatus Carsonella"	"G"	114185	57	7	2	NA	NA	33	26	17	57	1	4	25	2	0.1199	0.001994	0.003749	NA	NA	0.003375	0.00268	0.002104	0.003228	0.1199	0.002587	0.002622	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group"
"Candidatus Carsonella ruddii"	"S"	114186	57	7	2	NA	NA	33	26	17	57	1	4	25	2	0.1199	0.001994	0.003749	NA	NA	0.003375	0.00268	0.002104	0.003228	0.1199	0.002587	0.002622	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella"
"Halomonas"	"G"	2745	286	53	12	NA	NA	96	115	167	286	1	24	148	31	0.1199	0.0151	0.02249	NA	NA	0.009819	0.01185	0.02067	0.0162	0.1199	0.01552	0.01552	0.06234	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Halomonas sp. R57-5"	"S"	1610576	206	40	9	NA	NA	63	77	119	206	NA	13	86	25	0.05028	0.01139	0.01687	NA	NA	0.006444	0.007936	0.01473	0.01167	NA	0.008408	0.009018	0.05028	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas beimenensis"	"S"	475662	15	5	NA	NA	NA	14	15	6	3	NA	6	14	NA	0.00388	0.001424	NA	NA	NA	0.001432	0.001546	0.0007427	0.0001699	NA	0.00388	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas hydrothermalis"	"S"	115561	22	2	NA	NA	NA	2	1	4	1	NA	NA	22	2	0.004022	0.0005696	NA	NA	NA	0.0002046	0.0001031	0.0004952	5.663e-05	NA	NA	0.002307	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas huangheensis"	"S"	1178482	5	2	2	NA	NA	3	2	2	5	NA	NA	1	1	0.003749	0.0005696	0.003749	NA	NA	0.0003069	0.0002061	0.0002476	0.0002832	NA	NA	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. GFAJ-1"	"S"	1118153	2	1	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	0.0001031	0.0002476	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. KO116"	"S"	1504981	11	1	1	NA	NA	4	6	11	10	1	3	5	NA	0.1199	0.0002848	0.001874	NA	NA	0.0004091	0.0006184	0.001362	0.0005663	0.1199	0.00194	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. 1513"	"S"	1883416	7	1	NA	NA	NA	NA	4	5	6	NA	NA	7	NA	0.000734	0.0002848	NA	NA	NA	NA	0.0004123	0.0006189	0.0003398	NA	NA	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Chromohalobacter"	"G"	42054	15	3	NA	NA	NA	3	2	10	15	NA	1	3	4	0.008044	0.0008544	NA	NA	NA	0.0003069	0.0002061	0.001238	0.0008495	NA	0.0006467	0.0003146	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Chromohalobacter salexigens"	"S"	158080	15	3	NA	NA	NA	3	2	10	15	NA	1	3	4	0.008044	0.0008544	NA	NA	NA	0.0003069	0.0002061	0.001238	0.0008495	NA	0.0006467	0.0003146	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Chromohalobacter"
"Kushneria"	"G"	504090	24	3	NA	NA	NA	8	6	15	24	NA	2	15	2	0.004022	0.0008544	NA	NA	NA	0.0008183	0.0006184	0.001857	0.001359	NA	0.001293	0.001573	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Kushneria marisflavi"	"S"	157779	7	1	NA	NA	NA	3	2	7	NA	NA	1	3	NA	0.0008665	0.0002848	NA	NA	NA	0.0003069	0.0002061	0.0008665	NA	NA	0.0006467	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Kushneria"
"Cobetia"	"G"	204286	13	1	NA	NA	NA	4	NA	1	13	1	NA	5	NA	0.1199	0.0002848	NA	NA	NA	0.0004091	NA	0.0001238	0.0007362	0.1199	NA	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Cobetia marina"	"S"	28258	13	1	NA	NA	NA	4	NA	1	13	1	NA	5	NA	0.1199	0.0002848	NA	NA	NA	0.0004091	NA	0.0001238	0.0007362	0.1199	NA	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Cobetia"
"Oceanospirillaceae"	"F"	135620	343	125	18	NA	NA	343	305	322	293	NA	34	274	13	0.03986	0.0356	0.03374	NA	NA	0.03508	0.03143	0.03986	0.01659	NA	0.02199	0.02873	0.02614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Oleispira"	"G"	188907	162	90	11	NA	NA	162	109	70	41	NA	3	27	2	0.02563	0.02563	0.02062	NA	NA	0.01657	0.01123	0.008665	0.002322	NA	0.00194	0.002831	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Oleispira antarctica"	"S"	188908	162	90	11	NA	NA	162	109	70	41	NA	3	27	2	0.02563	0.02563	0.02062	NA	NA	0.01657	0.01123	0.008665	0.002322	NA	0.00194	0.002831	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Oleispira"
"Marinobacterium"	"G"	48075	159	15	4	NA	NA	130	130	133	99	NA	20	159	5	0.01667	0.004272	0.007497	NA	NA	0.0133	0.0134	0.01646	0.005607	NA	0.01293	0.01667	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Marinobacterium aestuarii"	"S"	1821621	159	15	4	NA	NA	130	130	133	99	NA	20	159	5	0.01667	0.004272	0.007497	NA	NA	0.0133	0.0134	0.01646	0.005607	NA	0.01293	0.01667	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinobacterium"
"Marinomonas"	"G"	28253	71	12	2	NA	NA	30	47	71	22	NA	4	28	2	0.008789	0.003418	0.003749	NA	NA	0.003069	0.004844	0.008789	0.001246	NA	0.002587	0.002936	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Marinomonas sp. MWYL1"	"S"	400668	47	5	1	NA	NA	22	42	47	5	NA	3	20	1	0.005818	0.001424	0.001874	NA	NA	0.00225	0.004329	0.005818	0.0002832	NA	0.00194	0.002097	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Marinomonas mediterranea"	"S"	119864	5	2	NA	NA	NA	3	NA	5	2	NA	NA	3	NA	0.0006189	0.0005696	NA	NA	NA	0.0003069	NA	0.0006189	0.0001133	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Marinomonas posidonica"	"S"	936476	4	1	NA	NA	NA	NA	1	2	4	NA	NA	1	NA	0.0002848	0.0002848	NA	NA	NA	NA	0.0001031	0.0002476	0.0002265	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Bacterioplanes"	"G"	1537406	15	3	NA	NA	NA	5	4	4	15	NA	2	14	NA	0.001468	0.0008544	NA	NA	NA	0.0005114	0.0004123	0.0004952	0.0008495	NA	0.001293	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Bacterioplanes sanyensis"	"S"	1249553	15	3	NA	NA	NA	5	4	4	15	NA	2	14	NA	0.001468	0.0008544	NA	NA	NA	0.0005114	0.0004123	0.0004952	0.0008495	NA	0.001293	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Bacterioplanes"
"Thalassolituus"	"G"	187492	28	1	1	NA	NA	9	11	26	8	NA	1	28	4	0.008044	0.0002848	0.001874	NA	NA	0.0009206	0.001134	0.003219	0.0004531	NA	0.0006467	0.002936	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Thalassolituus oleivorans"	"S"	187493	28	1	1	NA	NA	9	11	26	8	NA	1	28	4	0.008044	0.0002848	0.001874	NA	NA	0.0009206	0.001134	0.003219	0.0004531	NA	0.0006467	0.002936	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Thalassolituus"
"Alcanivoracaceae"	"F"	224372	97	25	2	1	1	97	70	97	39	NA	13	86	6	0.1143	0.00712	0.003749	0.1143	0.07289	0.009921	0.007214	0.01201	0.002209	NA	0.008408	0.009018	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Alcanivorax"	"G"	59753	81	18	2	1	NA	81	54	64	25	NA	11	62	5	0.1143	0.005127	0.003749	0.1143	NA	0.008285	0.005565	0.007922	0.001416	NA	0.007114	0.006501	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae"
"Alcanivorax pacificus"	"S"	1306787	13	5	NA	NA	NA	10	8	10	13	NA	2	11	4	0.008044	0.001424	NA	NA	NA	0.001023	0.0008245	0.001238	0.0007362	NA	0.001293	0.001153	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Alcanivorax"
"Ketobacter"	"G"	2025617	31	6	NA	NA	1	12	14	31	14	NA	NA	18	1	0.07289	0.001709	NA	NA	0.07289	0.001227	0.001443	0.003837	0.0007928	NA	NA	0.001888	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae"
"Ketobacter alkanivorans"	"S"	1917421	31	6	NA	NA	1	12	14	31	14	NA	NA	18	1	0.07289	0.001709	NA	NA	0.07289	0.001227	0.001443	0.003837	0.0007928	NA	NA	0.001888	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Ketobacter"
"Kangiellaceae"	"F"	1920240	445	11	3	NA	NA	31	25	40	445	NA	NA	35	1	0.0252	0.003133	0.005623	NA	NA	0.003171	0.002577	0.004952	0.0252	NA	NA	0.00367	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Kangiella"	"G"	261963	445	11	3	NA	NA	31	25	40	445	NA	NA	35	1	0.0252	0.003133	0.005623	NA	NA	0.003171	0.002577	0.004952	0.0252	NA	NA	0.00367	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae"
"Kangiella koreensis"	"S"	261964	238	2	2	NA	NA	4	2	7	238	NA	NA	3	NA	0.01348	0.0005696	0.003749	NA	NA	0.0004091	0.0002061	0.0008665	0.01348	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella"
"Kangiella sediminilitoris"	"S"	1144748	14	2	NA	NA	NA	4	2	1	14	NA	NA	1	NA	0.0007928	0.0005696	NA	NA	NA	0.0004091	0.0002061	0.0001238	0.0007928	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella"
"Saccharospirillaceae"	"F"	255527	50	8	1	NA	NA	36	37	46	24	NA	11	50	9	0.0181	0.002279	0.001874	NA	NA	0.003682	0.003813	0.005694	0.001359	NA	0.007114	0.005243	0.0181	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Gynuella"	"G"	1445504	32	6	NA	NA	NA	26	25	29	18	NA	7	32	5	0.01006	0.001709	NA	NA	NA	0.002659	0.002577	0.00359	0.001019	NA	0.004527	0.003356	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Gynuella sunshinyii"	"S"	1445505	32	6	NA	NA	NA	26	25	29	18	NA	7	32	5	0.01006	0.001709	NA	NA	NA	0.002659	0.002577	0.00359	0.001019	NA	0.004527	0.003356	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Gynuella"
"Reinekea"	"G"	230494	18	2	1	NA	NA	10	12	17	6	NA	4	18	4	0.008044	0.0005696	0.001874	NA	NA	0.001023	0.001237	0.002104	0.0003398	NA	0.002587	0.001888	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Reinekea forsetii"	"S"	1336806	18	2	1	NA	NA	10	12	17	6	NA	4	18	4	0.008044	0.0005696	0.001874	NA	NA	0.001023	0.001237	0.002104	0.0003398	NA	0.002587	0.001888	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Reinekea"
"Oleiphilaceae"	"F"	191033	28	4	2	NA	NA	9	10	17	28	NA	3	18	2	0.004022	0.001139	0.003749	NA	NA	0.0009206	0.001031	0.002104	0.001586	NA	0.00194	0.001888	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Oleiphilus"	"G"	141450	28	4	2	NA	NA	9	10	17	28	NA	3	18	2	0.004022	0.001139	0.003749	NA	NA	0.0009206	0.001031	0.002104	0.001586	NA	0.00194	0.001888	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oleiphilaceae"
"Oleiphilus messinensis"	"S"	141451	28	4	2	NA	NA	9	10	17	28	NA	3	18	2	0.004022	0.001139	0.003749	NA	NA	0.0009206	0.001031	0.002104	0.001586	NA	0.00194	0.001888	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oleiphilaceae>Oleiphilus"
"Hahellaceae"	"F"	224379	1167	3	NA	NA	NA	16	13	47	1167	NA	6	38	4	0.06609	0.0008544	NA	NA	NA	0.001637	0.00134	0.005818	0.06609	NA	0.00388	0.003985	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Hahella"	"G"	158481	1167	3	NA	NA	NA	16	13	47	1167	NA	6	38	4	0.06609	0.0008544	NA	NA	NA	0.001637	0.00134	0.005818	0.06609	NA	0.00388	0.003985	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae"
"Hahella chejuensis"	"S"	158327	1167	3	NA	NA	NA	16	13	47	1167	NA	6	38	4	0.06609	0.0008544	NA	NA	NA	0.001637	0.00134	0.005818	0.06609	NA	0.00388	0.003985	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae>Hahella"
"Alteromonadales"	"O"	135622	13302	203	49	NA	7	835	844	1032	13302	3	128	961	115	0.7533	0.05782	0.09184	NA	0.5102	0.08541	0.08699	0.1278	0.7533	0.3597	0.08278	0.1008	0.2313	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Alteromonadaceae"	"F"	72275	6040	78	18	NA	2	276	288	411	6040	1	69	426	36	0.3421	0.02222	0.03374	NA	0.1458	0.02823	0.02968	0.05088	0.3421	0.1199	0.04463	0.04467	0.0724	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Alteromonas"	"G"	226	3611	42	12	NA	NA	168	159	244	3611	NA	39	261	12	0.2045	0.01196	0.02249	NA	NA	0.01718	0.01639	0.0302	0.2045	NA	0.02522	0.02737	0.02413	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Alteromonas naphthalenivorans"	"S"	715451	2647	20	5	NA	NA	60	47	121	2647	NA	21	147	10	0.1499	0.005696	0.009372	NA	NA	0.006137	0.004844	0.01498	0.1499	NA	0.01358	0.01541	0.02011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas australica"	"S"	589873	372	8	1	NA	NA	39	34	26	372	NA	3	40	1	0.02107	0.002279	0.001874	NA	NA	0.003989	0.003504	0.003219	0.02107	NA	0.00194	0.004195	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas macleodii"	"S"	28108	243	7	4	NA	NA	35	46	57	243	NA	8	29	1	0.01376	0.001994	0.007497	NA	NA	0.00358	0.004741	0.007056	0.01376	NA	0.005174	0.003041	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas mediterranea"	"S"	314275	250	2	2	NA	NA	13	12	11	250	NA	3	10	NA	0.01416	0.0005696	0.003749	NA	NA	0.00133	0.001237	0.001362	0.01416	NA	0.00194	0.001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas stellipolaris"	"S"	233316	23	1	NA	NA	NA	1	1	3	23	NA	NA	5	NA	0.001303	0.0002848	NA	NA	NA	0.0001023	0.0001031	0.0003714	0.001303	NA	NA	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Agarivorans"	"G"	261825	2303	21	4	NA	NA	45	46	70	2303	1	13	68	9	0.1304	0.005981	0.007497	NA	NA	0.004603	0.004741	0.008665	0.1304	0.1199	0.008408	0.007131	0.0181	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
