"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Blattabacteriaceae"	"F"	39782	41	1	1	41	16	NA	16	16	NA	18	20	17	NA	0.01544	0.006262	0.005223	0.01544	0.004111	NA	0.006466	0.005752	NA	0.006722	0.005483	0.00685	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Blattabacterium"	"G"	34098	41	1	1	41	16	NA	16	16	NA	18	20	17	NA	0.01544	0.006262	0.005223	0.01544	0.004111	NA	0.006466	0.005752	NA	0.006722	0.005483	0.00685	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae"
"Chitinophagia"	"C"	1853228	5358	149	111	5358	2818	32	5162	3980	24	5242	2762	4010	7	2.086	0.933	0.5798	2.018	0.7241	1.348	2.086	1.431	0.005953	1.958	0.7572	1.616	1.243	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Chitinophagales"	"O"	1853229	5358	149	111	5358	2818	32	5162	3980	24	5242	2762	4010	7	2.086	0.933	0.5798	2.018	0.7241	1.348	2.086	1.431	0.005953	1.958	0.7572	1.616	1.243	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia"
"Chitinophagaceae"	"F"	563835	5358	149	111	5358	2818	32	5162	3980	24	5242	2762	4010	7	2.086	0.933	0.5798	2.018	0.7241	1.348	2.086	1.431	0.005953	1.958	0.7572	1.616	1.243	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales"
"Chitinophaga"	"G"	79328	944	35	24	944	545	9	866	664	8	867	448	714	1	0.3791	0.2192	0.1254	0.3555	0.14	0.3791	0.35	0.2387	0.001984	0.3238	0.1228	0.2877	0.1776	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Chitinophaga sp. MD30"	"S"	2033437	820	28	21	820	422	7	724	544	8	739	368	576	1	0.3088	0.1753	0.1097	0.3088	0.1084	0.2949	0.2926	0.1956	0.001984	0.276	0.1009	0.2321	0.1776	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga"
"Chitinophaga pinensis"	"S"	79329	34	2	1	34	9	NA	25	20	NA	19	11	21	NA	0.0128	0.01252	0.005223	0.0128	0.002313	NA	0.0101	0.00719	NA	0.007096	0.003016	0.008462	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga"
"Chitinophaga pinensis DSM 2588"	"-"	485918	34	2	1	34	9	NA	25	20	NA	19	11	21	NA	0.0128	0.01252	0.005223	0.0128	0.002313	NA	0.0101	0.00719	NA	0.007096	0.003016	0.008462	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga>Chitinophaga&nbsp;pinensis"
"Chitinophaga caeni"	"S"	2029983	84	1	1	41	84	1	78	57	NA	82	52	70	NA	0.04212	0.006262	0.005223	0.01544	0.02158	0.04212	0.03152	0.02049	NA	0.03062	0.01426	0.02821	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga"
"Pseudoflavitalea"	"G"	1884792	558	23	7	558	70	NA	151	137	1	79	71	97	NA	0.2101	0.144	0.03656	0.2101	0.01799	NA	0.06102	0.04925	0.000248	0.0295	0.01947	0.03909	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Pseudoflavitalea sp. 5GH32-13"	"S"	2315862	558	23	7	558	70	NA	151	137	1	79	71	97	NA	0.2101	0.144	0.03656	0.2101	0.01799	NA	0.06102	0.04925	0.000248	0.0295	0.01947	0.03909	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Pseudoflavitalea"
"Niabella"	"G"	379899	675	14	6	675	56	1	110	85	3	44	59	41	NA	0.2542	0.08766	0.03134	0.2542	0.01439	0.04212	0.04445	0.03056	0.0007441	0.01643	0.01618	0.01652	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Niabella soli"	"S"	446683	476	8	4	476	29	NA	47	41	3	21	28	18	NA	0.1793	0.05009	0.02089	0.1793	0.007451	NA	0.01899	0.01474	0.0007441	0.007842	0.007677	0.007253	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella"
"Niabella soli DSM 19437"	"-"	929713	476	8	4	476	29	NA	47	41	3	21	28	18	NA	0.1793	0.05009	0.02089	0.1793	0.007451	NA	0.01899	0.01474	0.0007441	0.007842	0.007677	0.007253	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella>Niabella&nbsp;soli"
"Niabella ginsenosidivorans"	"S"	1176587	124	6	NA	124	16	1	24	22	NA	14	15	14	NA	0.0467	0.03757	NA	0.0467	0.004111	0.04212	0.009699	0.007909	NA	0.005228	0.004112	0.005641	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella"
"Flavisolibacter"	"G"	398041	437	14	2	437	42	NA	101	79	2	24	68	36	1	0.1776	0.08766	0.01045	0.1646	0.01079	NA	0.04082	0.0284	0.000496	0.008963	0.01864	0.01451	0.1776	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter tropicus"	"S"	1492898	437	14	2	437	42	NA	101	79	2	24	68	36	1	0.1776	0.08766	0.01045	0.1646	0.01079	NA	0.04082	0.0284	0.000496	0.008963	0.01864	0.01451	0.1776	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Flavisolibacter"
"Arachidicoccus"	"G"	1769012	496	9	9	308	271	2	496	415	1	494	201	425	1	0.2004	0.05636	0.04701	0.116	0.06963	0.08425	0.2004	0.1492	0.000248	0.1845	0.05511	0.1713	0.1776	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Arachidicoccus sp. KIS59-12"	"S"	2341117	444	6	6	199	242	1	444	333	1	431	172	359	NA	0.1794	0.03757	0.03134	0.07494	0.06218	0.04212	0.1794	0.1197	0.000248	0.161	0.04716	0.1447	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Arachidicoccus"
"Arachidicoccus sp. BS20"	"S"	1850526	28	1	NA	28	5	NA	10	14	NA	7	4	14	NA	0.01054	0.006262	NA	0.01054	0.001285	NA	0.004041	0.005033	NA	0.002614	0.001097	0.005641	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Arachidicoccus"
"Niastella"	"G"	354354	170	6	1	170	34	1	82	59	NA	40	30	64	NA	0.06402	0.03757	0.005223	0.06402	0.008736	0.04212	0.03314	0.02121	NA	0.01494	0.008225	0.02579	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Niastella koreensis"	"S"	354356	170	6	1	170	34	1	82	59	NA	40	30	64	NA	0.06402	0.03757	0.005223	0.06402	0.008736	0.04212	0.03314	0.02121	NA	0.01494	0.008225	0.02579	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niastella"
"Niastella koreensis GR20-10"	"-"	700598	170	6	1	170	34	1	82	59	NA	40	30	64	NA	0.06402	0.03757	0.005223	0.06402	0.008736	0.04212	0.03314	0.02121	NA	0.01494	0.008225	0.02579	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niastella>Niastella&nbsp;koreensis"
"Filimonas"	"G"	649460	134	4	3	134	34	NA	67	67	1	47	38	55	NA	0.05046	0.02505	0.01567	0.05046	0.008736	NA	0.02708	0.02409	0.000248	0.01755	0.01042	0.02216	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Filimonas lacunae"	"S"	477680	134	4	3	134	34	NA	67	67	1	47	38	55	NA	0.05046	0.02505	0.01567	0.05046	0.008736	NA	0.02708	0.02409	0.000248	0.01755	0.01042	0.02216	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Filimonas"
"Saprospiria"	"C"	1937959	2250	59	6	2250	142	4	183	172	3	122	99	133	2	0.8473	0.3694	0.03134	0.8473	0.03649	0.1685	0.07395	0.06184	0.0007441	0.04556	0.02714	0.05359	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Saprospirales"	"O"	1936988	2250	59	6	2250	142	4	183	172	3	122	99	133	2	0.8473	0.3694	0.03134	0.8473	0.03649	0.1685	0.07395	0.06184	0.0007441	0.04556	0.02714	0.05359	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria"
"Haliscomenobacteraceae"	"F"	1937961	1964	48	6	1964	88	4	116	120	3	79	59	99	2	0.7396	0.3006	0.03134	0.7396	0.02261	0.1685	0.04688	0.04314	0.0007441	0.0295	0.01618	0.03989	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria>Saprospirales"
"Haliscomenobacter"	"G"	2349	1964	48	6	1964	88	4	116	120	3	79	59	99	2	0.7396	0.3006	0.03134	0.7396	0.02261	0.1685	0.04688	0.04314	0.0007441	0.0295	0.01618	0.03989	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria>Saprospirales>Haliscomenobacteraceae"
"Haliscomenobacter hydrossis"	"S"	2350	1964	48	6	1964	88	4	116	120	3	79	59	99	2	0.7396	0.3006	0.03134	0.7396	0.02261	0.1685	0.04688	0.04314	0.0007441	0.0295	0.01618	0.03989	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria>Saprospirales>Haliscomenobacteraceae>Haliscomenobacter"
"Haliscomenobacter hydrossis DSM 1100"	"-"	760192	1964	48	6	1964	88	4	116	120	3	79	59	99	2	0.7396	0.3006	0.03134	0.7396	0.02261	0.1685	0.04688	0.04314	0.0007441	0.0295	0.01618	0.03989	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria>Saprospirales>Haliscomenobacteraceae>Haliscomenobacter>Haliscomenobacter&nbsp;hydrossis"
"Saprospiraceae"	"F"	89374	56	4	NA	56	30	NA	40	30	NA	29	18	21	NA	0.02505	0.02505	NA	0.02109	0.007708	NA	0.01616	0.01079	NA	0.01083	0.004935	0.008462	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria>Saprospirales"
"Saprospira"	"G"	1007	56	4	NA	56	30	NA	40	30	NA	29	18	21	NA	0.02505	0.02505	NA	0.02109	0.007708	NA	0.01616	0.01079	NA	0.01083	0.004935	0.008462	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria>Saprospirales>Saprospiraceae"
"Saprospira grandis"	"S"	1008	56	4	NA	56	30	NA	40	30	NA	29	18	21	NA	0.02505	0.02505	NA	0.02109	0.007708	NA	0.01616	0.01079	NA	0.01083	0.004935	0.008462	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria>Saprospirales>Saprospiraceae>Saprospira"
"Saprospira grandis str. Lewin"	"-"	984262	56	4	NA	56	30	NA	40	30	NA	29	18	21	NA	0.02505	0.02505	NA	0.02109	0.007708	NA	0.01616	0.01079	NA	0.01083	0.004935	0.008462	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Saprospiria>Saprospirales>Saprospiraceae>Saprospira>Saprospira&nbsp;grandis"
"Bacteroidia"	"C"	200643	2287	58	32	1402	1250	11	2222	1583	2	2287	1124	1815	4	0.8979	0.3632	0.1671	0.528	0.3212	0.4634	0.8979	0.5691	0.000496	0.8541	0.3082	0.7313	0.7105	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Bacteroidales"	"O"	171549	1459	47	24	942	788	8	1381	1014	2	1459	766	1235	2	0.5581	0.2943	0.1254	0.3548	0.2025	0.337	0.5581	0.3646	0.000496	0.5449	0.21	0.4976	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia"
"Bacteroidaceae"	"F"	815	275	18	7	161	143	3	207	171	1	247	154	275	2	0.3552	0.1127	0.03656	0.06063	0.03674	0.1264	0.08365	0.06148	0.000248	0.09224	0.04222	0.1108	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroides"	"G"	816	275	18	7	161	143	3	207	171	1	247	154	275	2	0.3552	0.1127	0.03656	0.06063	0.03674	0.1264	0.08365	0.06148	0.000248	0.09224	0.04222	0.1108	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae"
"Bacteroides cellulosilyticus"	"S"	246787	20	5	1	20	19	NA	13	15	NA	17	16	20	2	0.3552	0.03131	0.005223	0.007532	0.004882	NA	0.005253	0.005393	NA	0.006349	0.004387	0.008059	0.3552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides ovatus"	"S"	28116	24	3	NA	12	10	NA	19	15	NA	20	12	24	NA	0.01879	0.01879	NA	0.004519	0.002569	NA	0.007678	0.005393	NA	0.007469	0.00329	0.009671	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides ovatus V975"	"-"	1379690	19	1	NA	8	6	NA	13	12	NA	17	11	19	NA	0.007656	0.006262	NA	0.003013	0.001542	NA	0.005253	0.004314	NA	0.006349	0.003016	0.007656	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides>Bacteroides&nbsp;ovatus"
"Bacteroides vulgatus"	"S"	821	27	2	1	9	4	NA	19	17	NA	22	24	27	NA	0.01252	0.01252	0.005223	0.003389	0.001028	NA	0.007678	0.006112	NA	0.008216	0.00658	0.01088	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides vulgatus ATCC 8482"	"-"	435590	12	2	1	3	1	NA	6	4	NA	3	11	12	NA	0.01252	0.01252	0.005223	0.00113	0.0002569	NA	0.002425	0.001438	NA	0.00112	0.003016	0.004835	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides>Bacteroides&nbsp;vulgatus"
"Bacteroides dorei"	"S"	357276	23	2	NA	5	NA	NA	7	11	NA	20	23	16	NA	0.01252	0.01252	NA	0.001883	NA	NA	0.002829	0.003955	NA	0.007469	0.006306	0.006447	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides dorei CL03T12C01"	"-"	997877	23	2	NA	5	NA	NA	7	11	NA	20	23	16	NA	0.01252	0.01252	NA	0.001883	NA	NA	0.002829	0.003955	NA	0.007469	0.006306	0.006447	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides>Bacteroides&nbsp;dorei"
"Bacteroides thetaiotaomicron"	"S"	818	27	1	NA	11	11	1	4	8	NA	27	5	26	NA	0.04212	0.006262	NA	0.004143	0.002826	0.04212	0.001616	0.002876	NA	0.01008	0.001371	0.01048	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Bacteroides thetaiotaomicron VPI-5482"	"-"	226186	27	1	NA	10	11	1	4	8	NA	27	5	22	NA	0.04212	0.006262	NA	0.003766	0.002826	0.04212	0.001616	0.002876	NA	0.01008	0.001371	0.008865	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides>Bacteroides&nbsp;thetaiotaomicron"
"Bacteroides caecimuris"	"S"	1796613	1	1	NA	1	NA	1	1	1	NA	1	1	1	NA	0.04212	0.006262	NA	0.0003766	NA	0.04212	0.0004041	0.0003595	NA	0.0003734	0.0002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"unclassified Bacteroidales"	"-"	333046	102	9	10	95	41	NA	85	61	NA	102	38	87	NA	0.05636	0.05636	0.05223	0.03578	0.01053	NA	0.03435	0.02193	NA	0.03809	0.01042	0.03506	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"unclassified Bacteroidales (miscellaneous)"	"-"	185291	61	7	4	61	6	NA	15	16	NA	41	16	51	NA	0.04383	0.04383	0.02089	0.02297	0.001542	NA	0.006062	0.005752	NA	0.01531	0.004387	0.02055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>unclassified&nbsp;Bacteroidales"
"Bacteroidales bacterium CF"	"S"	1400053	61	7	4	61	6	NA	15	16	NA	41	16	51	NA	0.04383	0.04383	0.02089	0.02297	0.001542	NA	0.006062	0.005752	NA	0.01531	0.004387	0.02055	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>unclassified&nbsp;Bacteroidales>unclassified&nbsp;Bacteroidales&nbsp;(miscellaneous)"
"Candidatus Azobacteroides"	"G"	511434	70	2	5	34	35	NA	70	45	NA	61	22	36	NA	0.02829	0.01252	0.02612	0.0128	0.008993	NA	0.02829	0.01618	NA	0.02278	0.006032	0.01451	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>unclassified&nbsp;Bacteroidales"
"Candidatus Azobacteroides pseudotrichonymphae"	"S"	511435	70	2	5	34	35	NA	70	45	NA	61	22	36	NA	0.02829	0.01252	0.02612	0.0128	0.008993	NA	0.02829	0.01618	NA	0.02278	0.006032	0.01451	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>unclassified&nbsp;Bacteroidales>Candidatus&nbsp;Azobacteroides"
"Porphyromonadaceae"	"F"	171551	552	7	2	272	271	1	478	387	NA	552	290	403	NA	0.2061	0.04383	0.01045	0.1024	0.06963	0.04212	0.1932	0.1391	NA	0.2061	0.07951	0.1624	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Porphyromonas"	"G"	836	278	4	2	149	130	1	234	185	NA	278	148	216	NA	0.1038	0.02505	0.01045	0.05611	0.0334	0.04212	0.09456	0.06651	NA	0.1038	0.04058	0.08704	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae"
"Porphyromonas gingivalis"	"S"	837	264	3	2	128	125	1	221	178	NA	264	144	208	NA	0.09859	0.01879	0.01045	0.0482	0.03212	0.04212	0.08931	0.06399	NA	0.09859	0.03948	0.08381	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae>Porphyromonas"
"Porphyromonas asaccharolytica"	"S"	28123	16	1	NA	16	3	NA	8	7	NA	9	3	7	NA	0.006262	0.006262	NA	0.006026	0.0007708	NA	0.003233	0.002517	NA	0.003361	0.0008225	0.002821	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae>Porphyromonas"
"Porphyromonas asaccharolytica DSM 20707"	"-"	879243	16	1	NA	16	3	NA	8	7	NA	9	3	7	NA	0.006262	0.006262	NA	0.006026	0.0007708	NA	0.003233	0.002517	NA	0.003361	0.0008225	0.002821	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae>Porphyromonas>Porphyromonas&nbsp;asaccharolytica"
"Rikenellaceae"	"F"	171550	131	2	1	63	82	NA	104	96	1	131	66	99	NA	0.04892	0.01252	0.005223	0.02373	0.02107	NA	0.04203	0.03451	0.000248	0.04892	0.01809	0.03989	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Alistipes"	"G"	239759	101	1	1	31	44	NA	72	49	1	101	49	68	NA	0.03772	0.006262	0.005223	0.01167	0.01131	NA	0.0291	0.01762	0.000248	0.03772	0.01343	0.0274	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Alistipes finegoldii"	"S"	214856	65	1	1	16	28	NA	49	33	NA	65	29	37	NA	0.02427	0.006262	0.005223	0.006026	0.007194	NA	0.0198	0.01186	NA	0.02427	0.007951	0.01491	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae>Alistipes"
"Alistipes finegoldii DSM 17242"	"-"	679935	65	1	1	16	28	NA	49	33	NA	65	29	37	NA	0.02427	0.006262	0.005223	0.006026	0.007194	NA	0.0198	0.01186	NA	0.02427	0.007951	0.01491	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae>Alistipes>Alistipes&nbsp;finegoldii"
"Mucinivorans"	"G"	1611681	34	1	NA	26	30	NA	19	34	NA	25	11	17	NA	0.01222	0.006262	NA	0.009791	0.007708	NA	0.007678	0.01222	NA	0.009336	0.003016	0.00685	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
