"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_loman_loman.kreport.cladeReads"	"Max.1"	"kraken2_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Clostridium perfringens str. 13"	"-"	195102	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;perfringens"
"Clostridium perfringens ATCC 13124"	"-"	195103	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;perfringens"
"Clostridium butyricum"	"S"	1492	53	53	0.001695	0.001695	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. DL-VIII"	"S"	641107	53	53	0.001695	0.001695	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium saccharobutylicum"	"S"	169679	41	41	0.001311	0.001311	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium scatologenes"	"S"	1548	40	40	0.001279	0.001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium kluyveri"	"S"	1534	40	40	0.001279	0.001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium saccharoperbutylacetonicum"	"S"	36745	39	39	0.001247	0.001247	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium saccharoperbutylacetonicum N1-4"	"-"	1335640	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;saccharoperbutylacetonicum"
"Clostridium saccharoperbutylacetonicum N1-4(HMT)"	"-"	931276	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;saccharoperbutylacetonicum>Clostridium&nbsp;saccharoperbutylacetonicum&nbsp;N1&#x2011;4"
"Clostridium baratii"	"S"	1561	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium baratii str. Sullivan"	"-"	1415775	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;baratii"
"Clostridium taeniosporum"	"S"	394958	33	33	0.001056	0.001056	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium estertheticum"	"S"	238834	33	33	0.001056	0.001056	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium estertheticum subsp. estertheticum"	"-"	1552	33	33	0.001056	0.001056	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;estertheticum"
"Clostridium cellulovorans"	"S"	1493	32	32	0.001024	0.001024	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium cellulovorans 743B"	"-"	573061	32	32	0.001024	0.001024	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;cellulovorans"
"Clostridium septicum"	"S"	1504	31	31	0.0009916	0.0009916	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium bornimense"	"S"	1216932	29	29	0.0009276	0.0009276	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium argentinense"	"S"	29341	29	29	0.0009276	0.0009276	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium acetobutylicum"	"S"	1488	20	20	0.0006397	0.0006397	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. BNL1100"	"S"	755731	20	20	0.0006397	0.0006397	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sporogenes"	"S"	1509	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium novyi"	"S"	1542	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium novyi NT"	"-"	386415	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;novyi"
"Clostridium tetani"	"S"	1513	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium tetani 12124569"	"-"	1231072	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;tetani"
"Clostridium tetani E88"	"-"	212717	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;tetani"
"Clostridium drakei"	"S"	332101	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. JN-1"	"S"	2483110	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium cochlearium"	"S"	1494	15	15	0.0004798	0.0004798	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium isatidis"	"S"	182773	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium carboxidivorans"	"S"	217159	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium carboxidivorans P7"	"-"	536227	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;carboxidivorans"
"Clostridium formicaceticum"	"S"	1497	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. JN500901"	"S"	2068654	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium aceticum"	"S"	84022	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium tyrobutyricum"	"S"	1519	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium chauvoei"	"S"	46867	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium autoethanogenum"	"S"	84023	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium autoethanogenum DSM 10061"	"-"	1341692	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;autoethanogenum"
"Clostridium sp. MF28"	"S"	1702238	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium ljungdahlii"	"S"	1538	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium ljungdahlii DSM 13528"	"-"	748727	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;ljungdahlii"
"Clostridium sp. SY8519"	"S"	1042156	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Alkaliphilus"	"G"	114627	30	30	0.0009596	0.0009596	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Alkaliphilus oremlandii"	"S"	461876	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Alkaliphilus"
"Alkaliphilus oremlandii OhILAs"	"-"	350688	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Alkaliphilus>Alkaliphilus&nbsp;oremlandii"
"Alkaliphilus metalliredigens"	"S"	208226	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Alkaliphilus"
"Alkaliphilus metalliredigens QYMF"	"-"	293826	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Alkaliphilus>Alkaliphilus&nbsp;metalliredigens"
"Candidatus Arthromitus"	"G"	49082	23	23	0.0007357	0.0007357	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Candidatus Arthromitus sp. SFB-rat-Yit"	"S"	1041504	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Candidatus&nbsp;Arthromitus"
"Candidatus Arthromitus sp. SFB-mouse"	"S"	49118	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Candidatus&nbsp;Arthromitus"
"Candidatus Arthromitus sp. SFB-mouse-Japan"	"-"	1029718	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Candidatus&nbsp;Arthromitus>Candidatus&nbsp;Arthromitus&nbsp;sp.&nbsp;SFB&#x2011;mouse"
"unclassified Clostridiaceae"	"-"	189971	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Clostridiaceae bacterium 14S0207"	"S"	2082193	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>unclassified&nbsp;Clostridiaceae"
"Geosporobacter"	"G"	390805	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Geosporobacter ferrireducens"	"S"	1424294	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Geosporobacter"
"Mordavella"	"G"	1981033	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Mordavella sp. Marseille-P3756"	"S"	2086584	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Mordavella"
"Peptostreptococcaceae"	"F"	186804	190	190	0.006077	0.006077	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Acetoanaerobium"	"G"	186831	69	69	0.002207	0.002207	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Acetoanaerobium sticklandii"	"S"	1511	69	69	0.002207	0.002207	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Acetoanaerobium"
"Clostridioides"	"G"	1870884	68	68	0.002175	0.002175	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Clostridioides difficile"	"S"	1496	68	68	0.002175	0.002175	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Clostridioides"
"Clostridioides difficile QCD-76w55"	"-"	479832	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Clostridioides>Clostridioides&nbsp;difficile"
"Clostridioides difficile 630"	"-"	272563	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Clostridioides>Clostridioides&nbsp;difficile"
"Clostridioides difficile M120"	"-"	699035	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Clostridioides>Clostridioides&nbsp;difficile"
"unclassified Peptostreptococcaceae"	"-"	200630	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptostreptococcaceae bacterium oral taxon 929"	"S"	2081703	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>unclassified&nbsp;Peptostreptococcaceae"
"Paeniclostridium"	"G"	1849828	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paeniclostridium sordellii"	"S"	1505	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Paeniclostridium"
"Filifactor"	"G"	44259	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Filifactor alocis"	"S"	143361	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Filifactor"
"Filifactor alocis ATCC 35896"	"-"	546269	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Filifactor>Filifactor&nbsp;alocis"
"Peptoclostridium"	"G"	1481960	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptoclostridium acidaminophilum"	"S"	1731	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Peptoclostridium"
"Peptoclostridium acidaminophilum DSM 3953"	"-"	1286171	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Peptoclostridium>Peptoclostridium&nbsp;acidaminophilum"
"Lachnospiraceae"	"F"	186803	184	184	0.005886	0.005886	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Lachnoclostridium"	"G"	1506553	56	56	0.001791	0.001791	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Clostridium] bolteae"	"S"	208479	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"Lachnoclostridium phytofermentans"	"S"	66219	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"Lachnoclostridium phytofermentans ISDg"	"-"	357809	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium>Lachnoclostridium&nbsp;phytofermentans"
"[Clostridium] sphenoides"	"S"	29370	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"[Clostridium] sphenoides JCM 1415"	"-"	1297793	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium>[Clostridium]&nbsp;sphenoides"
"[Clostridium] saccharolyticum"	"S"	84030	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"[Clostridium] saccharolyticum WM1"	"-"	610130	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium>[Clostridium]&nbsp;saccharolyticum"
"Lachnoclostridium sp. YL32"	"S"	1834196	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"Lachnoclostridium phocaeense"	"S"	1871021	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Lachnoclostridium"
"Butyrivibrio"	"G"	830	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Butyrivibrio hungatei"	"S"	185008	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Butyrivibrio"
"Butyrivibrio proteoclasticus"	"S"	43305	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Butyrivibrio"
"Butyrivibrio proteoclasticus B316"	"-"	515622	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Butyrivibrio>Butyrivibrio&nbsp;proteoclasticus"
"Butyrivibrio fibrisolvens"	"S"	831	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Butyrivibrio"
"unclassified Lachnospiraceae"	"-"	186928	24	24	0.0007677	0.0007677	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae bacterium oral taxon 500"	"S"	712991	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"[Eubacterium] rectale"	"S"	39491	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"[Eubacterium] rectale ATCC 33656"	"-"	515619	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae>[Eubacterium]&nbsp;rectale"
"Lachnospiraceae bacterium Choco86"	"S"	2109690	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Lachnospiraceae bacterium GAM79"	"S"	2109691	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Blautia"	"G"	572511	23	23	0.0007357	0.0007357	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Blautia sp. N6H1-15"	"S"	1912897	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Blautia hansenii"	"S"	1322	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Blautia hansenii DSM 20583"	"-"	537007	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia>Blautia&nbsp;hansenii"
"Cellulosilyticum"	"G"	698776	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Cellulosilyticum lentocellum"	"S"	29360	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Cellulosilyticum"
"Cellulosilyticum lentocellum DSM 5427"	"-"	642492	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Cellulosilyticum>Cellulosilyticum&nbsp;lentocellum"
"Anaerostipes"	"G"	207244	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerostipes hadrus"	"S"	649756	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Anaerostipes"
"Anaerotignum"	"G"	2039240	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerotignum propionicum"	"S"	28446	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Anaerotignum"
"Anaerotignum propionicum DSM 1682"	"-"	991789	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Anaerotignum>Anaerotignum&nbsp;propionicum"
"Herbinix"	"G"	1663717	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
