"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"uncultured"	"G"	24700	649	28	10	649	155	NA	238	230	5	189	136	237	1	0.2729	0.1946	0.05988	0.2729	0.04449	NA	0.1031	0.09136	0.001265	0.07605	0.0425	0.1041	0.1887	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter"	"G"	24679	222	12	NA	222	40	NA	57	51	1	25	38	31	NA	0.09334	0.08339	NA	0.09334	0.01148	NA	0.0247	0.02026	0.0002529	0.01006	0.01187	0.01362	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Terrimonas"	"G"	24696	700	7	6	700	35	1	74	62	2	18	37	33	NA	0.2943	0.04864	0.03593	0.2943	0.01005	0.04606	0.03207	0.02463	0.0005059	0.007243	0.01156	0.0145	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Dinghuibacter"	"G"	24673	261	6	12	140	89	2	261	227	1	110	103	192	NA	0.1131	0.0417	0.07186	0.05886	0.02555	0.09212	0.1131	0.09017	0.0002529	0.04426	0.03218	0.08434	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Sediminibacterium"	"G"	24693	119	6	3	119	53	NA	82	115	2	111	28	113	NA	0.05003	0.0417	0.01796	0.05003	0.01521	NA	0.03553	0.04568	0.0005059	0.04466	0.008749	0.04964	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Vibrionimonas"	"G"	24699	16	1	NA	14	2	NA	16	5	1	9	3	12	NA	0.006949	0.006949	NA	0.005886	0.0005741	NA	0.006933	0.001986	0.0002529	0.003621	0.0009374	0.005271	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Cnuella"	"G"	24671	13	1	NA	13	3	NA	5	9	NA	5	1	11	NA	0.006949	0.006949	NA	0.005466	0.0008611	NA	0.002167	0.003575	NA	0.002012	0.0003125	0.004832	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavitalea"	"G"	24680	17	1	1	17	4	NA	8	1	NA	1	2	4	NA	0.007147	0.006949	0.005988	0.007147	0.001148	NA	0.003467	0.0003972	NA	0.0004024	0.0006249	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niabella"	"G"	24686	15	1	NA	15	6	NA	3	7	NA	3	1	4	NA	0.006949	0.006949	NA	0.006307	0.001722	NA	0.0013	0.002781	NA	0.001207	0.0003125	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Segetibacter"	"G"	24694	31	1	NA	30	12	1	12	16	NA	25	13	31	NA	0.04606	0.006949	NA	0.01261	0.003444	0.04606	0.0052	0.006356	NA	0.01006	0.004062	0.01362	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"uncultured"	"F"	24713	220	12	2	220	86	NA	110	95	1	57	33	67	NA	0.0925	0.08339	0.01198	0.0925	0.02468	NA	0.04767	0.03774	0.0002529	0.02294	0.01031	0.02943	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"37-13"	"F"	24666	55	10	1	55	16	NA	39	23	NA	9	5	8	NA	0.06949	0.06949	0.005988	0.02312	0.004592	NA	0.0169	0.009136	NA	0.003621	0.001562	0.003514	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Bacteroidales"	"O"	913	2021	107	64	1133	1046	6	1347	1368	22	2021	860	1816	2	0.8132	0.7436	0.3832	0.4764	0.3002	0.2764	0.5837	0.5434	0.005564	0.8132	0.2687	0.7977	0.3774	"Bacteria>Bacteroidetes>Bacteroidia"
"Rikenellaceae"	"F"	967	311	22	10	195	138	NA	181	196	5	311	153	290	NA	0.1529	0.1529	0.05988	0.08199	0.03961	NA	0.07843	0.07786	0.001265	0.1251	0.04781	0.1274	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Rikenellaceae RC9 gut group"	"G"	11191	113	10	2	64	56	NA	70	79	2	113	67	110	NA	0.06949	0.06949	0.01198	0.02691	0.01607	NA	0.03033	0.03138	0.0005059	0.04547	0.02094	0.04832	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"uncultured"	"G"	980	60	5	5	50	18	NA	23	27	NA	48	15	60	NA	0.03475	0.03475	0.02994	0.02102	0.005167	NA	0.009966	0.01072	NA	0.01931	0.004687	0.02635	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Alistipes"	"G"	968	96	3	1	44	43	NA	51	53	3	96	51	80	NA	0.03863	0.02085	0.005988	0.0185	0.01234	NA	0.0221	0.02105	0.0007588	0.03863	0.01594	0.03514	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"dgA-11 gut group"	"G"	978	4	1	NA	2	1	NA	2	4	NA	1	NA	3	NA	0.006949	0.006949	NA	0.0008409	0.000287	NA	0.0008666	0.001589	NA	0.0004024	NA	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"U29-B03"	"G"	977	7	1	NA	7	1	NA	NA	1	NA	3	1	NA	NA	0.006949	0.006949	NA	0.002943	0.000287	NA	NA	0.0003972	NA	0.001207	0.0003125	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Anaerocella"	"G"	14281	6	1	NA	3	NA	NA	2	1	NA	3	1	6	NA	0.006949	0.006949	NA	0.001261	NA	NA	0.0008666	0.0003972	NA	0.001207	0.0003125	0.002635	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Bacteroidaceae"	"F"	917	312	16	7	141	109	3	176	203	5	312	145	294	NA	0.1382	0.1112	0.04192	0.05928	0.03129	0.1382	0.07626	0.08064	0.001265	0.1255	0.04531	0.1291	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroides"	"G"	918	312	16	7	141	109	3	176	203	5	312	145	294	NA	0.1382	0.1112	0.04192	0.05928	0.03129	0.1382	0.07626	0.08064	0.001265	0.1255	0.04531	0.1291	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae"
"Prevotellaceae"	"F"	960	154	14	4	125	79	1	77	109	5	154	62	146	1	0.1887	0.09729	0.02395	0.05255	0.02268	0.04606	0.03337	0.0433	0.001265	0.06197	0.01937	0.06413	0.1887	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Prevotella 9"	"G"	11183	43	4	1	43	32	1	15	28	1	35	23	43	NA	0.04606	0.0278	0.005988	0.01808	0.009185	0.04606	0.0065	0.01112	0.0002529	0.01408	0.007187	0.01889	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 1"	"G"	11179	27	4	NA	27	7	NA	6	12	1	22	8	20	NA	0.0278	0.0278	NA	0.01135	0.002009	NA	0.0026	0.004767	0.0002529	0.008852	0.0025	0.008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae UCG-001"	"G"	11186	20	2	NA	6	5	NA	10	11	NA	20	5	14	NA	0.0139	0.0139	NA	0.002523	0.001435	NA	0.004333	0.004369	NA	0.008048	0.001562	0.006149	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella"	"G"	963	11	2	NA	5	6	NA	5	11	NA	8	NA	9	NA	0.0139	0.0139	NA	0.002102	0.001722	NA	0.002167	0.004369	NA	0.003219	NA	0.003953	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Alloprevotella"	"G"	961	13	1	NA	7	7	NA	9	13	2	12	4	9	1	0.1887	0.006949	NA	0.002943	0.002009	NA	0.0039	0.005164	0.0005059	0.004829	0.00125	0.003953	0.1887	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prolixibacteraceae"	"F"	14273	116	11	5	85	116	NA	96	81	NA	101	38	111	NA	0.07644	0.07644	0.02994	0.03574	0.0333	NA	0.0416	0.03217	NA	0.04064	0.01187	0.04876	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"WCHB1-32"	"G"	24647	25	5	1	24	25	NA	16	13	NA	24	7	25	NA	0.03475	0.03475	0.005988	0.01009	0.007176	NA	0.006933	0.005164	NA	0.009657	0.002187	0.01098	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"uncultured"	"G"	14279	30	3	2	30	23	NA	19	23	NA	25	8	28	NA	0.02085	0.02085	0.01198	0.01261	0.006602	NA	0.008233	0.009136	NA	0.01006	0.0025	0.0123	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"BSV13"	"G"	14274	37	2	NA	18	37	NA	35	29	NA	26	13	21	NA	0.01517	0.0139	NA	0.007568	0.01062	NA	0.01517	0.01152	NA	0.01046	0.004062	0.009224	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Roseimarinus"	"G"	24645	20	1	2	5	12	NA	9	2	NA	11	1	20	NA	0.01198	0.006949	0.01198	0.002102	0.003444	NA	0.0039	0.0007944	NA	0.004426	0.0003125	0.008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Bacteroidetes vadinHA17"	"F"	24596	19	4	NA	12	6	NA	19	12	NA	14	5	17	NA	0.0278	0.0278	NA	0.005045	0.001722	NA	0.008233	0.004767	NA	0.005633	0.001562	0.007467	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Porphyromonadaceae"	"F"	943	68	3	3	39	24	1	33	49	1	68	28	59	NA	0.04606	0.02085	0.01796	0.0164	0.006889	0.04606	0.0143	0.01946	0.0002529	0.02736	0.008749	0.02592	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Porphyromonas"	"G"	956	68	3	3	39	24	1	33	49	1	68	28	59	NA	0.04606	0.02085	0.01796	0.0164	0.006889	0.04606	0.0143	0.01946	0.0002529	0.02736	0.008749	0.02592	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Porphyromonadaceae"
"Marinilabiliaceae"	"F"	24619	70	3	3	33	37	NA	70	48	NA	68	24	58	NA	0.03033	0.02085	0.01796	0.01387	0.01062	NA	0.03033	0.01907	NA	0.02736	0.007499	0.02548	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	24633	42	2	1	20	19	NA	36	22	NA	42	14	35	NA	0.0169	0.0139	0.005988	0.008409	0.005454	NA	0.0156	0.008739	NA	0.0169	0.004375	0.01537	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Mangroviflexus"	"G"	24626	2	1	NA	NA	1	NA	1	1	NA	1	NA	2	NA	0.006949	0.006949	NA	NA	0.000287	NA	0.0004333	0.0003972	NA	0.0004024	NA	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Paludibacteraceae"	"F"	24637	45	3	2	17	33	NA	25	13	NA	37	40	45	NA	0.02085	0.02085	0.01198	0.007147	0.009472	NA	0.01083	0.005164	NA	0.01489	0.0125	0.01977	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Paludibacter"	"G"	24641	31	2	NA	5	5	NA	9	3	NA	12	31	27	NA	0.0139	0.0139	NA	0.002102	0.001435	NA	0.0039	0.001192	NA	0.004829	0.009687	0.01186	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"uncultured"	"G"	24642	23	1	2	9	23	NA	10	6	NA	17	4	12	NA	0.01198	0.006949	0.01198	0.003784	0.006602	NA	0.004333	0.002383	NA	0.006841	0.00125	0.005271	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"SB-5"	"F"	24653	109	3	3	52	48	NA	84	78	NA	109	37	81	NA	0.04386	0.02085	0.01796	0.02186	0.01378	NA	0.0364	0.03098	NA	0.04386	0.01156	0.03558	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Dysgonomonadaceae"	"F"	24601	75	3	4	29	40	NA	44	45	NA	75	19	51	1	0.1887	0.02085	0.02395	0.01219	0.01148	NA	0.01907	0.01787	NA	0.03018	0.005937	0.0224	0.1887	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Petrimonas"	"G"	24607	5	1	1	5	3	NA	3	3	NA	3	1	2	NA	0.006949	0.006949	0.005988	0.002102	0.0008611	NA	0.0013	0.001192	NA	0.001207	0.0003125	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Dysgonomonas"	"G"	24605	15	1	NA	7	7	NA	15	4	NA	10	4	12	1	0.1887	0.006949	NA	0.002943	0.002009	NA	0.0065	0.001589	NA	0.004024	0.00125	0.005271	0.1887	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Candidatus Armantifilum"	"G"	24602	5	1	NA	NA	1	NA	NA	1	NA	2	NA	5	NA	0.006949	0.006949	NA	NA	0.000287	NA	NA	0.0003972	NA	0.0008048	NA	0.002196	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"F082"	"F"	24610	29	2	NA	10	14	NA	15	18	NA	29	5	26	NA	0.0139	0.0139	NA	0.004204	0.004018	NA	0.0065	0.00715	NA	0.01167	0.001562	0.01142	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Muribaculaceae"	"F"	24634	122	2	4	63	58	NA	87	83	1	122	60	117	NA	0.05139	0.0139	0.02395	0.02649	0.01665	NA	0.0377	0.03297	0.0002529	0.04909	0.01875	0.05139	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidales UCG-001"	"F"	11174	4	1	NA	2	3	NA	2	4	NA	3	3	4	NA	0.006949	0.006949	NA	0.0008409	0.0008611	NA	0.0008666	0.001589	NA	0.001207	0.0009374	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidales BS11 gut group"	"F"	11171	25	1	NA	6	8	NA	17	16	1	25	10	22	NA	0.01006	0.006949	NA	0.002523	0.002296	NA	0.007366	0.006356	0.0002529	0.01006	0.003125	0.009663	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Salinivirgaceae"	"F"	24654	11	1	NA	3	7	NA	7	5	NA	11	3	7	NA	0.006949	0.006949	NA	0.001261	0.002009	NA	0.003033	0.001986	NA	0.004426	0.0009374	0.003075	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Salinivirga"	"G"	24655	4	1	NA	NA	1	NA	1	1	NA	1	NA	4	NA	0.006949	0.006949	NA	NA	0.000287	NA	0.0004333	0.0003972	NA	0.0004024	NA	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Salinivirgaceae"
"Marinifilaceae"	"F"	24613	31	1	NA	20	21	NA	31	22	NA	25	14	29	NA	0.01343	0.006949	NA	0.008409	0.006028	NA	0.01343	0.008739	NA	0.01006	0.004375	0.01274	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Marinifilum"	"G"	24615	12	1	NA	5	12	NA	12	10	NA	7	2	8	NA	0.006949	0.006949	NA	0.002102	0.003444	NA	0.0052	0.003972	NA	0.002817	0.0006249	0.003514	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"PeH15"	"F"	942	29	1	NA	19	19	NA	24	14	NA	29	10	25	NA	0.01167	0.006949	NA	0.007988	0.005454	NA	0.0104	0.005561	NA	0.01167	0.003125	0.01098	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"M2PB4-65 termite group"	"F"	927	7	1	NA	4	2	NA	4	7	1	4	3	5	NA	0.006949	0.006949	NA	0.001682	0.0005741	NA	0.001733	0.002781	0.0002529	0.00161	0.0009374	0.002196	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Ignavibacteria"	"C"	25048	132	16	2	60	80	NA	132	35	NA	53	76	28	NA	0.1112	0.1112	0.01198	0.02523	0.02296	NA	0.0572	0.0139	NA	0.02133	0.02375	0.0123	NA	"Bacteria>Bacteroidetes"
"Kryptoniales"	"O"	25063	69	7	2	21	38	NA	57	13	NA	8	69	8	NA	0.04864	0.04864	0.01198	0.008829	0.01091	NA	0.0247	0.005164	NA	0.003219	0.02156	0.003514	NA	"Bacteria>Bacteroidetes>Ignavibacteria"
"BSV26"	"F"	25064	65	7	2	21	38	NA	57	11	NA	7	65	6	NA	0.04864	0.04864	0.01198	0.008829	0.01091	NA	0.0247	0.004369	NA	0.002817	0.02031	0.002635	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Kryptoniales"
"OPB56"	"O"	25071	51	6	NA	31	29	NA	51	16	NA	42	NA	11	NA	0.0417	0.0417	NA	0.01303	0.008324	NA	0.0221	0.006356	NA	0.0169	NA	0.004832	NA	"Bacteria>Bacteroidetes>Ignavibacteria"
"SJA-28"	"O"	25072	10	2	NA	3	8	NA	10	3	NA	NA	6	5	NA	0.0139	0.0139	NA	0.001261	0.002296	NA	0.004333	0.001192	NA	NA	0.001875	0.002196	NA	"Bacteria>Bacteroidetes>Ignavibacteria"
"Ignavibacteriales"	"O"	25049	13	1	NA	5	4	NA	13	3	NA	3	1	3	NA	0.006949	0.006949	NA	0.002102	0.001148	NA	0.005633	0.001192	NA	0.001207	0.0003125	0.001318	NA	"Bacteria>Bacteroidetes>Ignavibacteria"
"Epsilonbacteraeota"	"P"	25565	30588	903	691	30588	7115	105	14358	11446	85	21540	5197	15722	33	12.86	6.275	4.138	12.86	2.042	4.836	6.222	4.547	0.0215	8.667	1.624	6.906	6.226	"Bacteria"
"Campylobacteria"	"C"	25566	30588	903	691	30588	7114	105	14358	11446	85	21540	5195	15722	33	12.86	6.275	4.138	12.86	2.042	4.836	6.222	4.547	0.0215	8.667	1.623	6.906	6.226	"Bacteria>Epsilonbacteraeota"
"Campylobacterales"	"O"	25567	30587	903	690	30587	7114	105	14356	11445	85	21540	5195	15719	33	12.86	6.275	4.132	12.86	2.042	4.836	6.221	4.546	0.0215	8.667	1.623	6.905	6.226	"Bacteria>Epsilonbacteraeota>Campylobacteria"
"Arcobacteraceae"	"F"	25568	25950	742	613	25950	4247	70	10474	6485	57	17124	2514	11488	28	10.91	5.156	3.671	10.91	1.219	3.224	4.539	2.576	0.01442	6.89	0.7855	5.046	5.283	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Arcobacter"	"G"	25569	25950	742	613	25950	4247	70	10474	6485	57	17124	2514	11488	28	10.91	5.156	3.671	10.91	1.219	3.224	4.539	2.576	0.01442	6.89	0.7855	5.046	5.283	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Arcobacteraceae"
"Thiovulaceae"	"F"	25590	3733	91	40	2335	2090	23	2858	3733	20	2884	1973	2952	2	1.483	0.6324	0.2395	0.9817	0.5999	1.059	1.238	1.483	0.005059	1.16	0.6165	1.297	0.3774	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurimonas"	"G"	25592	2105	46	27	867	1078	6	1449	1646	14	1668	667	2105	NA	0.9246	0.3197	0.1617	0.3645	0.3094	0.2764	0.6279	0.6538	0.003541	0.6712	0.2084	0.9246	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Sulfuricurvum"	"G"	25591	2037	43	11	1427	988	17	1375	2037	6	1196	1288	824	2	0.8091	0.2988	0.06587	0.6	0.2836	0.783	0.5958	0.8091	0.001518	0.4813	0.4025	0.3619	0.3774	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Sulfurospirillaceae"	"F"	25585	766	27	7	766	351	5	339	594	3	545	365	439	1	0.3221	0.1876	0.04192	0.3221	0.1007	0.2303	0.1469	0.2359	0.0007588	0.2193	0.1141	0.1928	0.1887	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurospirillum"	"G"	25586	766	27	7	766	351	5	339	594	3	545	365	439	1	0.3221	0.1876	0.04192	0.3221	0.1007	0.2303	0.1469	0.2359	0.0007588	0.2193	0.1141	0.1928	0.1887	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurospirillaceae"
"Sulfurovaceae"	"F"	25587	758	22	16	758	219	3	376	306	2	590	172	487	1	0.3187	0.1529	0.09581	0.3187	0.06286	0.1382	0.1629	0.1215	0.0005059	0.2374	0.05374	0.2139	0.1887	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurovum"	"G"	25589	723	22	16	723	205	3	359	284	1	556	156	458	1	0.304	0.1529	0.09581	0.304	0.05884	0.1382	0.1556	0.1128	0.0002529	0.2237	0.04874	0.2012	0.1887	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurovaceae"
"uncultured"	"F"	25594	296	6	1	296	72	1	80	93	1	72	61	67	NA	0.1244	0.0417	0.005988	0.1244	0.02067	0.04606	0.03467	0.03694	0.0002529	0.02897	0.01906	0.02943	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Campylobacteraceae"	"F"	25571	78	3	1	78	24	1	55	43	1	53	19	52	1	0.1887	0.02085	0.005988	0.03279	0.006889	0.04606	0.02383	0.01708	0.0002529	0.02133	0.005937	0.02284	0.1887	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Campylobacter"	"G"	25572	78	3	1	78	24	1	55	43	1	53	19	52	1	0.1887	0.02085	0.005988	0.03279	0.006889	0.04606	0.02383	0.01708	0.0002529	0.02133	0.005937	0.02284	0.1887	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Campylobacteraceae"
"Cyanobacteria"	"P"	1500	79727	882	931	13782	22153	276	79727	38376	395	50397	5639	40171	53	34.55	6.129	5.575	5.794	6.359	12.71	34.55	15.24	0.09991	20.28	1.762	17.65	10	"Bacteria"
"Oxyphotobacteria"	"C"	25227	79665	872	929	13686	22117	276	79665	38337	395	50337	5585	40121	53	34.52	6.06	5.563	5.754	6.348	12.71	34.52	15.23	0.09991	20.25	1.745	17.62	10	"Bacteria>Cyanobacteria"
"Chloroplast"	"O"	25228	79492	864	927	13546	22026	273	79492	36412	392	50256	5516	40013	53	34.45	6.004	5.551	5.695	6.322	12.57	34.45	14.46	0.09915	20.22	1.724	17.58	10	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Nostocales"	"O"	25273	1821	8	2	104	55	2	95	1821	2	36	45	57	NA	0.7233	0.05559	0.01198	0.04373	0.01579	0.09212	0.04117	0.7233	0.0005059	0.01449	0.01406	0.02504	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Phormidiaceae"	"F"	25433	1211	3	NA	32	21	1	27	1211	NA	11	16	25	NA	0.481	0.02085	NA	0.01345	0.006028	0.04606	0.0117	0.481	NA	0.004426	0.004999	0.01098	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"uncultured"	"G"	25444	10	1	NA	1	NA	NA	1	10	NA	NA	NA	NA	NA	0.006949	0.006949	NA	0.0004204	NA	NA	0.0004333	0.003972	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Tychonema CCAP 1459-11B"	"G"	25443	756	1	NA	18	14	NA	14	756	NA	4	10	8	NA	0.3003	0.006949	NA	0.007568	0.004018	NA	0.006066	0.3003	NA	0.00161	0.003125	0.003514	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Kamptonema PCC-6407"	"G"	25437	19	1	NA	3	NA	NA	3	19	NA	NA	2	NA	NA	0.007547	0.006949	NA	0.001261	NA	NA	0.0013	0.007547	NA	NA	0.0006249	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Nostocaceae"	"F"	25335	169	3	NA	20	10	1	14	169	1	6	9	10	NA	0.06713	0.02085	NA	0.008409	0.00287	0.04606	0.006066	0.06713	0.0002529	0.002414	0.002812	0.004392	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Cylindrospermum PMC238.04"	"G"	25362	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006949	0.006949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Calothrix PCC-6303"	"G"	25349	31	1	NA	4	2	NA	NA	31	NA	NA	1	2	NA	0.01231	0.006949	NA	0.001682	0.0005741	NA	NA	0.01231	NA	NA	0.0003125	0.0008785	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"uncultured"	"F"	25461	13	1	NA	NA	2	NA	3	13	NA	NA	NA	1	NA	0.006949	0.006949	NA	NA	0.0005741	NA	0.0013	0.005164	NA	NA	NA	0.0004392	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Chroococcidiopsaceae"	"F"	25276	64	1	NA	14	2	NA	8	64	NA	1	4	NA	NA	0.02542	0.006949	NA	0.005886	0.0005741	NA	0.003467	0.02542	NA	0.0004024	0.00125	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Myxosarcina SAG 30.84"	"G"	25285	13	1	NA	1	NA	NA	2	13	NA	NA	NA	NA	NA	0.006949	0.006949	NA	0.0004204	NA	NA	0.0008666	0.005164	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Chroococcidiopsaceae"
