"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Pleomorphomonadaceae"	"F"	26081	105	50	6	NA	NA	46	44	105	NA	NA	15	19	2	0.01424	0.01424	0.01125	NA	NA	0.004705	0.004535	0.013	NA	NA	0.009701	0.001992	0.004022	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Prosthecomicrobium"	"G"	26087	45	41	6	NA	NA	33	28	45	NA	NA	10	10	2	0.01168	0.01168	0.01125	NA	NA	0.003375	0.002886	0.00557	NA	NA	0.006467	0.001049	0.004022	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"uncultured"	"G"	26088	16	5	NA	NA	NA	7	6	16	NA	NA	NA	1	NA	0.001981	0.001424	NA	NA	NA	0.000716	0.0006184	0.001981	NA	NA	NA	0.0001049	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Ancalomicrobium"	"G"	26082	13	2	NA	NA	NA	NA	3	13	NA	NA	NA	1	NA	0.001609	0.0005696	NA	NA	NA	NA	0.0003092	0.001609	NA	NA	NA	0.0001049	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Chthonobacter"	"G"	26083	24	2	NA	NA	NA	4	5	24	NA	NA	3	6	NA	0.002971	0.0005696	NA	NA	NA	0.0004091	0.0005153	0.002971	NA	NA	0.00194	0.0006292	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Labraceae"	"F"	26067	32	13	NA	NA	NA	11	9	32	NA	NA	4	8	NA	0.003961	0.003703	NA	NA	NA	0.001125	0.0009276	0.003961	NA	NA	0.002587	0.0008389	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Labrys"	"G"	26068	32	13	NA	NA	NA	11	9	32	NA	NA	4	8	NA	0.003961	0.003703	NA	NA	NA	0.001125	0.0009276	0.003961	NA	NA	0.002587	0.0008389	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Labraceae"
"uncultured"	"F"	2556	33	12	NA	NA	NA	17	16	33	NA	NA	9	8	1	0.005821	0.003418	NA	NA	NA	0.001739	0.001649	0.004085	NA	NA	0.005821	0.0008389	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Stappiaceae"	"F"	26133	35	6	1	NA	NA	21	14	35	1	NA	11	20	1	0.007114	0.001709	0.001874	NA	NA	0.002148	0.001443	0.004333	5.663e-05	NA	0.007114	0.002097	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Pseudovibrio"	"G"	26140	14	4	NA	NA	NA	8	4	14	1	NA	3	5	NA	0.00194	0.001139	NA	NA	NA	0.0008183	0.0004123	0.001733	5.663e-05	NA	0.00194	0.0005243	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Labrenzia"	"G"	26136	16	1	1	NA	NA	9	4	16	NA	NA	3	5	NA	0.001981	0.0002848	0.001874	NA	NA	0.0009206	0.0004123	0.001981	NA	NA	0.00194	0.0005243	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Pannonibacter"	"G"	26138	4	1	NA	NA	NA	2	3	3	NA	NA	3	4	NA	0.00194	0.0002848	NA	NA	NA	0.0002046	0.0003092	0.0003714	NA	NA	0.00194	0.0004195	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"KF-JG30-B3"	"F"	2493	21	5	NA	NA	NA	5	6	21	NA	NA	6	11	NA	0.00388	0.001424	NA	NA	NA	0.0005114	0.0006184	0.0026	NA	NA	0.00388	0.001153	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Amb-16S-1323"	"F"	26039	4	4	NA	NA	NA	1	3	3	NA	NA	2	4	NA	0.001293	0.001139	NA	NA	NA	0.0001023	0.0003092	0.0003714	NA	NA	0.001293	0.0004195	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Methylopilaceae"	"F"	26076	24	4	NA	NA	NA	7	8	7	NA	NA	24	4	NA	0.01552	0.001139	NA	NA	NA	0.000716	0.0008245	0.0008665	NA	NA	0.01552	0.0004195	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Hansschlegelia"	"G"	26078	10	3	NA	NA	NA	2	5	4	NA	NA	10	3	NA	0.006467	0.0008544	NA	NA	NA	0.0002046	0.0005153	0.0004952	NA	NA	0.006467	0.0003146	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylopilaceae"
"Kaistiaceae"	"F"	26065	31	4	NA	NA	NA	7	3	31	1	NA	3	3	NA	0.003837	0.001139	NA	NA	NA	0.000716	0.0003092	0.003837	5.663e-05	NA	0.00194	0.0003146	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Kaistia"	"G"	26066	31	4	NA	NA	NA	7	3	31	1	NA	3	3	NA	0.003837	0.001139	NA	NA	NA	0.000716	0.0003092	0.003837	5.663e-05	NA	0.00194	0.0003146	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Kaistiaceae"
"Rhodomicrobiaceae"	"F"	26131	19	3	2	NA	NA	17	8	19	NA	NA	6	13	NA	0.00388	0.0008544	0.003749	NA	NA	0.001739	0.0008245	0.002352	NA	NA	0.00388	0.001363	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Rhodomicrobium"	"G"	26132	19	3	2	NA	NA	17	8	19	NA	NA	6	13	NA	0.00388	0.0008544	0.003749	NA	NA	0.001739	0.0008245	0.002352	NA	NA	0.00388	0.001363	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodomicrobiaceae"
"C2U"	"F"	2464	13	3	NA	NA	NA	5	7	13	NA	NA	2	7	NA	0.001609	0.0008544	NA	NA	NA	0.0005114	0.0007214	0.001609	NA	NA	0.001293	0.000734	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"D05-2"	"F"	2465	128	2	NA	NA	NA	4	3	128	NA	NA	15	12	NA	0.01584	0.0005696	NA	NA	NA	0.0004091	0.0003092	0.01584	NA	NA	0.009701	0.001258	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Caulobacterales"	"O"	2386	1578	422	57	1	1	884	497	1578	10	NA	375	543	4	0.2425	0.1202	0.1068	0.1143	0.07289	0.09042	0.05122	0.1953	0.0005663	NA	0.2425	0.05694	0.008044	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Caulobacteraceae"	"F"	2387	1494	399	55	1	1	823	438	1494	9	NA	344	441	4	0.2225	0.1136	0.1031	0.1143	0.07289	0.08418	0.04514	0.1849	0.0005097	NA	0.2225	0.04624	0.008044	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"Brevundimonas"	"G"	2390	560	267	25	1	NA	508	255	560	4	NA	180	204	4	0.1164	0.07605	0.04686	0.1143	NA	0.05196	0.02628	0.06932	0.0002265	NA	0.1164	0.02139	0.008044	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Caulobacter"	"G"	2391	536	76	18	NA	1	167	96	536	1	NA	94	92	NA	0.07289	0.02165	0.03374	NA	0.07289	0.01708	0.009894	0.06635	5.663e-05	NA	0.06079	0.009647	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Phenylobacterium"	"G"	2392	101	28	7	NA	NA	65	46	101	2	NA	21	24	NA	0.01358	0.007975	0.01312	NA	NA	0.006648	0.004741	0.0125	0.0001133	NA	0.01358	0.002517	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"uncultured"	"G"	2393	100	10	4	NA	NA	35	17	100	NA	NA	17	36	NA	0.01238	0.002848	0.007497	NA	NA	0.00358	0.001752	0.01238	NA	NA	0.01099	0.003775	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Asticcacaulis"	"G"	2389	143	5	NA	NA	NA	16	14	143	1	NA	22	58	NA	0.0177	0.001424	NA	NA	NA	0.001637	0.001443	0.0177	5.663e-05	NA	0.01423	0.006082	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"PMMR1"	"G"	25965	3	2	NA	NA	NA	2	NA	1	NA	NA	2	3	NA	0.001293	0.0005696	NA	NA	NA	0.0002046	NA	0.0001238	NA	NA	0.001293	0.0003146	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Hyphomonadaceae"	"F"	2394	93	21	1	NA	NA	55	51	75	NA	NA	30	93	NA	0.0194	0.005981	0.001874	NA	NA	0.005626	0.005256	0.009284	NA	NA	0.0194	0.009752	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"uncultured"	"G"	2407	44	9	NA	NA	NA	25	25	32	NA	NA	12	44	NA	0.007761	0.002563	NA	NA	NA	0.002557	0.002577	0.003961	NA	NA	0.007761	0.004614	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Hirschia"	"G"	2399	24	6	1	NA	NA	13	6	24	NA	NA	1	6	NA	0.002971	0.001709	0.001874	NA	NA	0.00133	0.0006184	0.002971	NA	NA	0.0006467	0.0006292	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"SWB02"	"G"	25968	6	2	NA	NA	NA	2	3	6	NA	NA	NA	NA	NA	0.0007427	0.0005696	NA	NA	NA	0.0002046	0.0003092	0.0007427	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Hyphomonas"	"G"	2400	5	2	NA	NA	NA	2	3	4	NA	NA	5	1	NA	0.003234	0.0005696	NA	NA	NA	0.0002046	0.0003092	0.0004952	NA	NA	0.003234	0.0001049	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"UKL13-1"	"G"	25969	38	1	NA	NA	NA	8	8	3	NA	NA	10	38	NA	0.006467	0.0002848	NA	NA	NA	0.0008183	0.0008245	0.0003714	NA	NA	0.006467	0.003985	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Parvularculaceae"	"F"	25970	7	1	1	NA	NA	3	4	6	1	NA	NA	7	NA	0.001874	0.0002848	0.001874	NA	NA	0.0003069	0.0004123	0.0007427	5.663e-05	NA	NA	0.000734	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"Amphiplicatus"	"G"	25971	6	1	NA	NA	NA	NA	2	NA	NA	NA	NA	6	NA	0.0006292	0.0002848	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0006292	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Parvularculaceae"
"Rickettsiales"	"O"	2761	637	408	60	NA	NA	637	426	619	31	1	149	346	5	0.1199	0.1162	0.1125	NA	NA	0.06515	0.04391	0.07663	0.001756	0.1199	0.09636	0.03628	0.01006	"Bacteria>Proteobacteria>Alphaproteobacteria"
"SM2D12"	"F"	2801	166	125	10	NA	NA	133	119	166	2	NA	61	139	1	0.03945	0.0356	0.01874	NA	NA	0.0136	0.01226	0.02055	0.0001133	NA	0.03945	0.01458	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Rickettsiaceae"	"F"	2781	198	118	21	NA	NA	198	75	149	8	NA	12	39	1	0.03936	0.03361	0.03936	NA	NA	0.02025	0.00773	0.01844	0.0004531	NA	0.007761	0.00409	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Candidatus Megaira"	"G"	26226	69	69	11	NA	NA	45	23	28	NA	NA	3	14	1	0.02062	0.01965	0.02062	NA	NA	0.004603	0.00237	0.003466	NA	NA	0.00194	0.001468	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"uncultured"	"G"	2785	106	29	4	NA	NA	106	34	90	NA	NA	4	11	NA	0.01114	0.00826	0.007497	NA	NA	0.01084	0.003504	0.01114	NA	NA	0.002587	0.001153	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Rickettsia"	"G"	2784	35	16	4	NA	NA	35	14	23	8	NA	2	10	NA	0.007497	0.004557	0.007497	NA	NA	0.00358	0.001443	0.002847	0.0004531	NA	0.001293	0.001049	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Cryptoprodotis"	"G"	2782	2	1	NA	NA	NA	NA	1	2	NA	NA	1	NA	NA	0.0006467	0.0002848	NA	NA	NA	NA	0.0001031	0.0002476	NA	NA	0.0006467	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Mitochondria"	"F"	2805	219	93	18	NA	NA	219	157	199	17	1	36	115	1	0.1199	0.02649	0.03374	NA	NA	0.0224	0.01618	0.02463	0.0009627	0.1199	0.02328	0.01206	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"AB1"	"F"	26212	28	28	2	NA	NA	18	15	21	NA	NA	18	18	1	0.01164	0.007975	0.003749	NA	NA	0.001841	0.001546	0.0026	NA	NA	0.01164	0.001888	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"uncultured"	"F"	2806	16	15	4	NA	NA	16	12	13	NA	NA	2	7	NA	0.007497	0.004272	0.007497	NA	NA	0.001637	0.001237	0.001609	NA	NA	0.001293	0.000734	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Midichloriaceae"	"F"	26213	27	14	3	NA	NA	27	22	24	1	NA	5	10	NA	0.005623	0.003987	0.005623	NA	NA	0.002762	0.002267	0.002971	5.663e-05	NA	0.003234	0.001049	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"uncultured"	"G"	26223	15	10	1	NA	NA	15	13	1	1	NA	NA	5	NA	0.002848	0.002848	0.001874	NA	NA	0.001534	0.00134	0.0001238	5.663e-05	NA	NA	0.0005243	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Candidatus Defluviella"	"G"	26216	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Candidatus Jidaibacter"	"G"	26218	14	1	NA	NA	NA	5	6	14	NA	NA	NA	1	NA	0.001733	0.0002848	NA	NA	NA	0.0005114	0.0006184	0.001733	NA	NA	NA	0.0001049	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Candidatus Midichloria"	"G"	26220	4	1	1	NA	NA	1	1	4	NA	NA	1	NA	NA	0.001874	0.0002848	0.001874	NA	NA	0.0001023	0.0001031	0.0004952	NA	NA	0.0006467	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"MD3-55"	"G"	26222	3	1	1	NA	NA	3	NA	2	NA	NA	1	3	NA	0.001874	0.0002848	0.001874	NA	NA	0.0003069	NA	0.0002476	NA	NA	0.0006467	0.0003146	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Anaplasmataceae"	"F"	2763	18	8	1	NA	NA	14	10	18	2	NA	3	11	1	0.002279	0.002279	0.001874	NA	NA	0.001432	0.001031	0.002228	0.0001133	NA	0.00194	0.001153	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Wolbachia"	"G"	2770	10	3	NA	NA	NA	6	4	10	2	NA	1	4	NA	0.001238	0.0008544	NA	NA	NA	0.0006137	0.0004123	0.001238	0.0001133	NA	0.0006467	0.0004195	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Anaplasma"	"G"	2764	2	2	1	NA	NA	1	1	2	NA	NA	1	2	1	0.002011	0.0005696	0.001874	NA	NA	0.0001023	0.0001031	0.0002476	NA	NA	0.0006467	0.0002097	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Candidatus Xenohaliotis"	"G"	2766	3	2	NA	NA	NA	1	2	3	NA	NA	NA	3	NA	0.0005696	0.0005696	NA	NA	NA	0.0001023	0.0002061	0.0003714	NA	NA	NA	0.0003146	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"uncultured"	"G"	2771	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	0.0002046	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"S25-593"	"F"	2796	7	2	NA	NA	NA	3	2	7	NA	NA	5	3	NA	0.003234	0.0005696	NA	NA	NA	0.0003069	0.0002061	0.0008665	NA	NA	0.003234	0.0003146	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"bac2nit3"	"F"	2804	8	2	1	NA	NA	2	6	8	NA	NA	5	NA	NA	0.003234	0.0005696	0.001874	NA	NA	0.0002046	0.0006184	0.0009903	NA	NA	0.003234	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Rhodospirillales"	"O"	2667	1540	358	33	NA	NA	380	407	1540	11	NA	168	342	6	0.1906	0.102	0.06185	NA	NA	0.03887	0.04195	0.1906	0.0006229	NA	0.1087	0.03586	0.01207	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26198	196	196	13	NA	NA	62	82	174	3	NA	40	102	2	0.05582	0.05582	0.02437	NA	NA	0.006342	0.008451	0.02154	0.0001699	NA	0.02587	0.0107	0.004022	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Rhodospirillaceae"	"F"	2717	877	111	17	NA	NA	228	221	877	5	NA	79	107	3	0.1086	0.03161	0.03186	NA	NA	0.02332	0.02278	0.1086	0.0002832	NA	0.05109	0.01122	0.006033	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Haematospirillum"	"G"	14543	482	88	14	NA	NA	131	144	482	3	NA	52	35	NA	0.05967	0.02506	0.02624	NA	NA	0.0134	0.01484	0.05967	0.0001699	NA	0.03363	0.00367	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"uncultured"	"G"	2755	147	13	1	NA	NA	65	47	147	2	NA	12	28	3	0.0182	0.003703	0.001874	NA	NA	0.006648	0.004844	0.0182	0.0001133	NA	0.007761	0.002936	0.006033	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Roseospira"	"G"	2747	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0008544	0.0008544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Novispirillum"	"G"	2737	184	2	1	NA	NA	25	19	184	NA	NA	9	33	NA	0.02278	0.0005696	0.001874	NA	NA	0.002557	0.001958	0.02278	NA	NA	0.005821	0.00346	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Roseospirillum"	"G"	2748	2	2	NA	NA	NA	NA	2	NA	NA	NA	1	1	NA	0.0006467	0.0005696	NA	NA	NA	NA	0.0002061	NA	NA	NA	0.0006467	0.0001049	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Pararhodospirillum"	"G"	11465	9	2	NA	NA	NA	NA	2	9	NA	NA	NA	NA	NA	0.001114	0.0005696	NA	NA	NA	NA	0.0002061	0.001114	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Candidatus Riegeria"	"G"	2722	3	1	NA	NA	NA	3	NA	3	NA	NA	NA	NA	NA	0.0003714	0.0002848	NA	NA	NA	0.0003069	NA	0.0003714	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Magnetospirillaceae"	"F"	26183	400	27	2	NA	NA	60	66	400	1	NA	35	103	NA	0.04952	0.00769	0.003749	NA	NA	0.006137	0.006802	0.04952	5.663e-05	NA	0.02264	0.0108	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Magnetospirillum"	"G"	26184	209	14	1	NA	NA	29	42	209	NA	NA	22	79	NA	0.02587	0.003987	0.001874	NA	NA	0.002966	0.004329	0.02587	NA	NA	0.01423	0.008284	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"uncultured"	"G"	26188	20	6	1	NA	NA	6	1	20	NA	NA	1	2	NA	0.002476	0.001709	0.001874	NA	NA	0.0006137	0.0001031	0.002476	NA	NA	0.0006467	0.0002097	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"Telmatospirillum"	"G"	26186	37	5	NA	NA	NA	6	3	37	NA	NA	4	6	NA	0.00458	0.001424	NA	NA	NA	0.0006137	0.0003092	0.00458	NA	NA	0.002587	0.0006292	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"Magnetospiraceae"	"F"	26178	30	10	NA	NA	NA	11	14	30	1	NA	7	13	1	0.004527	0.002848	NA	NA	NA	0.001125	0.001443	0.003714	5.663e-05	NA	0.004527	0.001363	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"uncultured"	"G"	26182	19	5	NA	NA	NA	1	10	19	1	NA	5	8	NA	0.003234	0.001424	NA	NA	NA	0.0001023	0.001031	0.002352	5.663e-05	NA	0.003234	0.0008389	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospiraceae"
"Magnetospira"	"G"	26179	8	4	NA	NA	NA	8	3	5	NA	NA	1	5	1	0.002011	0.001139	NA	NA	NA	0.0008183	0.0003092	0.0006189	NA	NA	0.0006467	0.0005243	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospiraceae"
"Magnetovibrio"	"G"	26180	6	1	NA	NA	NA	2	1	6	NA	NA	1	NA	NA	0.0007427	0.0002848	NA	NA	NA	0.0002046	0.0001031	0.0007427	NA	NA	0.0006467	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospiraceae"
"AEGEAN-169 marine group"	"F"	26177	7	6	NA	NA	NA	2	2	7	NA	NA	5	5	NA	0.003234	0.001709	NA	NA	NA	0.0002046	0.0002061	0.0008665	NA	NA	0.003234	0.0005243	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Thalassospiraceae"	"F"	26196	5	4	NA	NA	NA	5	4	4	NA	NA	NA	2	NA	0.001139	0.001139	NA	NA	NA	0.0005114	0.0004123	0.0004952	NA	NA	NA	0.0002097	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Thalassospira"	"G"	26197	5	4	NA	NA	NA	5	4	4	NA	NA	NA	2	NA	0.001139	0.001139	NA	NA	NA	0.0005114	0.0004123	0.0004952	NA	NA	NA	0.0002097	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Thalassospiraceae"
"Terasakiellaceae"	"F"	26192	8	3	NA	NA	NA	7	5	6	1	NA	2	8	NA	0.001293	0.0008544	NA	NA	NA	0.000716	0.0005153	0.0007427	5.663e-05	NA	0.001293	0.0008389	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"uncultured"	"G"	26195	8	3	NA	NA	NA	7	5	4	1	NA	2	8	NA	0.001293	0.0008544	NA	NA	NA	0.000716	0.0005153	0.0004952	5.663e-05	NA	0.001293	0.0008389	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Terasakiellaceae"
"Micavibrionales"	"O"	25998	574	293	35	NA	NA	245	237	574	9	NA	139	284	5	0.0899	0.08345	0.0656	NA	NA	0.02506	0.02443	0.07105	0.0005097	NA	0.0899	0.02978	0.01006	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26002	339	244	28	NA	NA	220	194	339	2	NA	109	241	3	0.07049	0.0695	0.05248	NA	NA	0.0225	0.01999	0.04196	0.0001133	NA	0.07049	0.02527	0.006033	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"Micavibrionaceae"	"F"	25999	221	46	7	NA	NA	22	40	221	7	NA	29	39	1	0.02736	0.0131	0.01312	NA	NA	0.00225	0.004123	0.02736	0.0003964	NA	0.01876	0.00409	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"uncultured"	"G"	26001	220	46	7	NA	NA	22	39	220	7	NA	29	39	1	0.02723	0.0131	0.01312	NA	NA	0.00225	0.004019	0.02723	0.0003964	NA	0.01876	0.00409	0.002011	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales>Micavibrionaceae"
"Acetobacterales"	"O"	25900	612	187	26	1	NA	447	227	612	5	NA	62	130	3	0.1143	0.05326	0.04873	0.1143	NA	0.04572	0.0234	0.07576	0.0002832	NA	0.0401	0.01363	0.006033	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Acetobacteraceae"	"F"	25901	591	166	25	1	NA	427	216	591	5	NA	48	114	3	0.1143	0.04728	0.04686	0.1143	NA	0.04368	0.02226	0.07316	0.0002832	NA	0.03104	0.01195	0.006033	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"Roseomonas"	"G"	25932	312	96	10	1	NA	229	104	312	1	NA	8	36	NA	0.1143	0.02734	0.01874	0.1143	NA	0.02342	0.01072	0.03862	5.663e-05	NA	0.005174	0.003775	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
