"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Roseinatronobacter"	"G"	2632	305	179	25	NA	NA	278	139	305	1	NA	79	91	4	0.0554	0.05419	0.04992	NA	NA	0.03069	0.01543	0.04117	5.739e-05	NA	0.0554	0.01034	0.008474	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Amaricoccus"	"G"	2562	235	176	27	NA	NA	124	74	235	3	NA	49	70	2	0.05391	0.05328	0.05391	NA	NA	0.01369	0.008215	0.03172	0.0001722	NA	0.03436	0.007954	0.004237	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Defluviimonas"	"G"	2569	500	165	27	NA	NA	293	172	500	1	NA	147	147	7	0.1031	0.04995	0.05391	NA	NA	0.03234	0.01909	0.06749	5.739e-05	NA	0.1031	0.0167	0.01483	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tropicibacter"	"G"	2661	343	141	14	NA	NA	191	124	343	2	NA	98	112	7	0.06873	0.04269	0.02795	NA	NA	0.02108	0.01377	0.0463	0.0001148	NA	0.06873	0.01273	0.01483	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseivivax"	"G"	2634	246	114	20	NA	NA	182	101	246	1	1	72	97	1	0.1244	0.03451	0.03993	NA	NA	0.02009	0.01121	0.03321	5.739e-05	0.1244	0.05049	0.01102	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Shimia"	"G"	2651	267	110	19	NA	NA	161	110	267	1	NA	75	83	1	0.0526	0.0333	0.03794	NA	NA	0.01777	0.01221	0.03604	5.739e-05	NA	0.0526	0.009431	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Leisingera"	"G"	2582	203	104	8	NA	NA	145	76	203	1	NA	66	82	1	0.04629	0.03148	0.01597	NA	NA	0.01601	0.008437	0.0274	5.739e-05	NA	0.04629	0.009318	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Oceanibulbus"	"G"	2599	210	101	15	NA	NA	179	80	210	2	NA	49	59	2	0.03436	0.03058	0.02995	NA	NA	0.01976	0.008881	0.02835	0.0001148	NA	0.03436	0.006704	0.004237	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobaculum"	"G"	26172	175	79	16	NA	NA	120	61	175	3	NA	51	56	1	0.03577	0.02392	0.03195	NA	NA	0.01325	0.006772	0.02362	0.0001722	NA	0.03577	0.006363	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ascidiaceihabitans"	"G"	11446	153	76	8	NA	NA	115	57	153	1	NA	46	39	2	0.03226	0.02301	0.01597	NA	NA	0.01269	0.006328	0.02065	5.739e-05	NA	0.03226	0.004432	0.004237	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Loktanella"	"G"	2587	158	74	11	NA	NA	130	77	158	1	NA	35	55	1	0.02455	0.0224	0.02196	NA	NA	0.01435	0.008548	0.02133	5.739e-05	NA	0.02455	0.00625	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Actibacterium"	"G"	2559	191	71	8	NA	NA	102	63	191	NA	NA	47	45	NA	0.03296	0.02149	0.01597	NA	NA	0.01126	0.006994	0.02578	NA	NA	0.03296	0.005113	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Amylibacter"	"G"	11445	163	70	8	NA	NA	95	70	163	NA	1	43	50	3	0.1244	0.02119	0.01597	NA	NA	0.01049	0.007771	0.022	NA	0.1244	0.03016	0.005682	0.006355	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Celeribacter"	"G"	2566	149	63	9	NA	NA	94	48	149	2	NA	39	47	3	0.02735	0.01907	0.01797	NA	NA	0.01038	0.005329	0.02011	0.0001148	NA	0.02735	0.005341	0.006355	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thioclava"	"G"	2659	127	56	7	NA	NA	84	50	127	NA	1	22	35	1	0.1244	0.01695	0.01398	NA	NA	0.009272	0.005551	0.01714	NA	0.1244	0.01543	0.003977	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibacterium"	"G"	2628	105	45	6	NA	NA	64	45	105	NA	NA	26	49	NA	0.01823	0.01362	0.01198	NA	NA	0.007065	0.004996	0.01417	NA	NA	0.01823	0.005568	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Halodurantibacterium"	"G"	26163	105	44	8	1	NA	56	46	105	2	NA	38	38	NA	0.1222	0.01332	0.01597	0.1222	NA	0.006181	0.005107	0.01417	0.0001148	NA	0.02665	0.004318	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tropicimonas"	"G"	2662	126	44	7	NA	NA	90	52	126	NA	NA	37	44	NA	0.02595	0.01332	0.01398	NA	NA	0.009934	0.005773	0.01701	NA	NA	0.02595	0.005	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"HIMB11"	"G"	26162	108	43	4	NA	NA	56	27	108	NA	NA	28	27	1	0.01964	0.01302	0.007986	NA	NA	0.006181	0.002997	0.01458	NA	NA	0.01964	0.003068	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudophaeobacter"	"G"	11458	50	28	2	NA	1	37	15	50	NA	NA	11	10	NA	0.07628	0.008477	0.003993	NA	0.07628	0.004084	0.001665	0.006749	NA	NA	0.007714	0.001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Vadicella"	"G"	2663	45	28	1	NA	NA	26	17	45	NA	NA	11	21	NA	0.008477	0.008477	0.001997	NA	NA	0.00287	0.001887	0.006074	NA	NA	0.007714	0.002386	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubellimicrobium"	"G"	2642	111	28	7	NA	NA	83	44	111	1	NA	15	22	NA	0.01498	0.008477	0.01398	NA	NA	0.009162	0.004885	0.01498	5.739e-05	NA	0.01052	0.0025	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Aliiroseovarius"	"G"	14529	64	24	NA	NA	NA	36	20	64	2	NA	16	20	1	0.01122	0.007266	NA	NA	NA	0.003974	0.00222	0.008639	0.0001148	NA	0.01122	0.002273	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Paenirhodobacter"	"G"	11453	82	22	8	NA	NA	31	25	82	NA	NA	21	32	1	0.01597	0.00666	0.01597	NA	NA	0.003422	0.002775	0.01107	NA	NA	0.01473	0.003636	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Maritimibacter"	"G"	2593	34	21	2	NA	NA	24	12	34	NA	NA	8	12	NA	0.006357	0.006357	0.003993	NA	NA	0.002649	0.001332	0.004589	NA	NA	0.00561	0.001364	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marivita"	"G"	2594	43	19	2	NA	NA	27	15	43	NA	NA	9	9	NA	0.006312	0.005752	0.003993	NA	NA	0.00298	0.001665	0.005804	NA	NA	0.006312	0.001023	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ponticoccus"	"G"	2616	34	16	2	NA	NA	34	17	33	NA	NA	12	17	NA	0.008416	0.004844	0.003993	NA	NA	0.003753	0.001887	0.004454	NA	NA	0.008416	0.001932	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Maribius"	"G"	2590	38	16	4	NA	NA	22	14	38	1	NA	17	11	1	0.01192	0.004844	0.007986	NA	NA	0.002428	0.001554	0.005129	5.739e-05	NA	0.01192	0.00125	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Albirhodobacter"	"G"	14528	59	15	1	NA	NA	37	24	59	NA	NA	9	22	NA	0.007964	0.004541	0.001997	NA	NA	0.004084	0.002664	0.007964	NA	NA	0.006312	0.0025	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter"	"G"	2635	15	15	2	NA	NA	7	7	15	NA	NA	4	5	NA	0.004541	0.004541	0.003993	NA	NA	0.0007727	0.0007771	0.002025	NA	NA	0.002805	0.0005682	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tateyamaria"	"G"	2655	35	15	2	NA	NA	28	20	35	NA	NA	12	15	NA	0.008416	0.004541	0.003993	NA	NA	0.003091	0.00222	0.004724	NA	NA	0.008416	0.001704	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassococcus"	"G"	2658	19	14	1	NA	NA	17	11	19	NA	NA	7	9	NA	0.004909	0.004238	0.001997	NA	NA	0.001877	0.001221	0.002565	NA	NA	0.004909	0.001023	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marinovum"	"G"	2592	26	12	3	NA	NA	18	9	26	NA	NA	3	9	NA	0.00599	0.003633	0.00599	NA	NA	0.001987	0.0009991	0.00351	NA	NA	0.002104	0.001023	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobaca"	"G"	2623	44	11	1	NA	NA	13	13	44	NA	NA	10	15	NA	0.007013	0.00333	0.001997	NA	NA	0.001435	0.001443	0.005939	NA	NA	0.007013	0.001704	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Donghicola"	"G"	2571	21	11	2	NA	NA	19	11	21	1	NA	5	6	NA	0.003993	0.00333	0.003993	NA	NA	0.002097	0.001221	0.002835	5.739e-05	NA	0.003507	0.0006818	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Nautella"	"G"	2596	10	10	2	NA	NA	5	4	10	NA	NA	2	2	NA	0.003993	0.003027	0.003993	NA	NA	0.0005519	0.0004441	0.00135	NA	NA	0.001403	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Albidovulum"	"G"	2560	33	10	3	NA	NA	25	21	33	NA	NA	9	13	NA	0.006312	0.003027	0.00599	NA	NA	0.00276	0.002331	0.004454	NA	NA	0.006312	0.001477	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Xuhuaishuia"	"G"	26176	23	10	3	NA	NA	6	9	23	1	NA	3	5	NA	0.00599	0.003027	0.00599	NA	NA	0.0006623	0.0009991	0.003105	5.739e-05	NA	0.002104	0.0005682	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pelagibaca"	"G"	2608	25	9	1	NA	NA	13	10	25	NA	NA	5	5	NA	0.003507	0.002725	0.001997	NA	NA	0.001435	0.00111	0.003375	NA	NA	0.003507	0.0005682	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubrimonas"	"G"	2644	17	9	1	NA	NA	15	1	17	NA	NA	7	6	NA	0.004909	0.002725	0.001997	NA	NA	0.001656	0.000111	0.002295	NA	NA	0.004909	0.0006818	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Albimonas"	"G"	2561	21	9	1	NA	NA	14	6	21	NA	NA	4	10	NA	0.002835	0.002725	0.001997	NA	NA	0.001545	0.0006661	0.002835	NA	NA	0.002805	0.001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter clade Marinomonas lineage"	"G"	2637	12	7	1	NA	NA	7	5	12	NA	NA	3	2	NA	0.002119	0.002119	0.001997	NA	NA	0.0007727	0.0005551	0.00162	NA	NA	0.002104	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yangia"	"G"	2665	11	7	2	NA	NA	6	6	11	NA	NA	NA	2	1	0.003993	0.002119	0.003993	NA	NA	0.0006623	0.0006661	0.001485	NA	NA	NA	0.0002273	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Aestuariivita"	"G"	11444	20	7	1	NA	NA	7	9	20	NA	NA	1	6	NA	0.0027	0.002119	0.001997	NA	NA	0.0007727	0.0009991	0.0027	NA	NA	0.0007013	0.0006818	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Dinoroseobacter"	"G"	2570	21	6	1	NA	NA	8	5	21	NA	NA	7	4	NA	0.004909	0.001816	0.001997	NA	NA	0.0008831	0.0005551	0.002835	NA	NA	0.004909	0.0004545	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Frigidibacter"	"G"	14532	12	6	NA	NA	NA	4	4	12	NA	NA	4	4	NA	0.002805	0.001816	NA	NA	NA	0.0004415	0.0004441	0.00162	NA	NA	0.002805	0.0004545	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Halovulum"	"G"	14533	11	6	NA	NA	NA	5	2	11	NA	NA	NA	1	NA	0.001816	0.001816	NA	NA	NA	0.0005519	0.000222	0.001485	NA	NA	NA	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ketogulonicigenium"	"G"	2580	23	6	2	NA	NA	19	11	23	NA	NA	13	6	NA	0.009117	0.001816	0.003993	NA	NA	0.002097	0.001221	0.003105	NA	NA	0.009117	0.0006818	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Boseongicola"	"G"	11447	8	6	NA	NA	NA	8	4	6	NA	NA	4	3	NA	0.002805	0.001816	NA	NA	NA	0.0008831	0.0004441	0.0008099	NA	NA	0.002805	0.0003409	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudooceanicola"	"G"	26171	15	5	2	NA	NA	5	3	15	NA	NA	3	4	NA	0.003993	0.001514	0.003993	NA	NA	0.0005519	0.000333	0.002025	NA	NA	0.002104	0.0004545	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Nioella"	"G"	26170	5	4	1	NA	NA	5	NA	2	NA	NA	1	1	NA	0.001997	0.001211	0.001997	NA	NA	0.0005519	NA	0.00027	NA	NA	0.0007013	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibaca"	"G"	2627	9	4	NA	NA	NA	9	6	9	1	NA	2	2	NA	0.001403	0.001211	NA	NA	NA	0.0009934	0.0006661	0.001215	5.739e-05	NA	0.001403	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Octadecabacter"	"G"	2603	5	3	NA	NA	NA	5	3	4	NA	NA	1	2	NA	0.0009082	0.0009082	NA	NA	NA	0.0005519	0.000333	0.0005399	NA	NA	0.0007013	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Mameliella"	"G"	2589	6	3	1	NA	NA	1	1	6	NA	NA	2	1	NA	0.001997	0.0009082	0.001997	NA	NA	0.0001104	0.000111	0.0008099	NA	NA	0.001403	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Wenxinia"	"G"	2664	3	3	NA	NA	NA	1	1	3	NA	NA	NA	1	NA	0.0009082	0.0009082	NA	NA	NA	0.0001104	0.000111	0.000405	NA	NA	NA	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pelagicola"	"G"	2609	14	2	NA	NA	NA	14	4	12	NA	NA	2	2	NA	0.00162	0.0006055	NA	NA	NA	0.001545	0.0004441	0.00162	NA	NA	0.001403	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pontibaca"	"G"	2615	3	2	NA	NA	NA	3	1	NA	NA	NA	1	2	NA	0.0007013	0.0006055	NA	NA	NA	0.0003311	0.000111	NA	NA	NA	0.0007013	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubribacterium"	"G"	2643	4	2	NA	NA	NA	2	1	4	NA	NA	2	1	NA	0.001403	0.0006055	NA	NA	NA	0.0002208	0.000111	0.0005399	NA	NA	0.001403	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sagittula"	"G"	2646	3	2	NA	NA	NA	3	1	1	NA	NA	1	1	NA	0.0007013	0.0006055	NA	NA	NA	0.0003311	0.000111	0.000135	NA	NA	0.0007013	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sediminimonas"	"G"	2649	12	2	NA	NA	NA	12	5	10	NA	NA	1	4	NA	0.00135	0.0006055	NA	NA	NA	0.001325	0.0005551	0.00135	NA	NA	0.0007013	0.0004545	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Seohaeicola"	"G"	2650	6	2	NA	NA	NA	6	1	4	NA	NA	1	2	NA	0.0007013	0.0006055	NA	NA	NA	0.0006623	0.000111	0.0005399	NA	NA	0.0007013	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Methylarcula"	"G"	2595	13	2	NA	NA	NA	9	13	11	NA	NA	1	4	NA	0.001485	0.0006055	NA	NA	NA	0.0009934	0.001443	0.001485	NA	NA	0.0007013	0.0004545	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Antarctobacter"	"G"	2563	3	2	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	0.0006055	0.0006055	NA	NA	NA	NA	0.000111	0.000405	5.739e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassobius"	"G"	2657	12	1	1	NA	NA	8	4	12	NA	NA	1	3	NA	0.001997	0.0003027	0.001997	NA	NA	0.0008831	0.0004441	0.00162	NA	NA	0.0007013	0.0003409	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Planktotalea"	"G"	2613	4	1	NA	NA	NA	3	3	4	NA	NA	1	2	NA	0.0007013	0.0003027	NA	NA	NA	0.0003311	0.000333	0.0005399	NA	NA	0.0007013	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Lutimaribacter"	"G"	2588	3	1	NA	NA	NA	NA	2	3	NA	NA	NA	NA	NA	0.000405	0.0003027	NA	NA	NA	NA	0.000222	0.000405	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Cribrihabitans"	"G"	11448	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0003027	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marivivens"	"G"	26168	3	1	NA	NA	NA	3	NA	1	NA	NA	NA	NA	NA	0.0003311	0.0003027	NA	NA	NA	0.0003311	NA	0.000135	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Citreicella"	"G"	2567	8	1	1	NA	NA	5	NA	8	NA	NA	2	1	1	0.002118	0.0003027	0.001997	NA	NA	0.0005519	NA	0.00108	NA	NA	0.001403	0.0001136	0.002118	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Litorimicrobium"	"G"	2585	2	1	NA	NA	NA	2	1	2	NA	NA	1	1	NA	0.0007013	0.0003027	NA	NA	NA	0.0002208	0.000111	0.00027	NA	NA	0.0007013	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pontivivens"	"G"	14536	1	1	NA	NA	NA	1	NA	1	NA	NA	1	1	NA	0.0007013	0.0003027	NA	NA	NA	0.0001104	NA	0.000135	NA	NA	0.0007013	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Silicimonas"	"G"	26173	10	1	1	NA	NA	6	2	10	NA	NA	NA	6	NA	0.001997	0.0003027	0.001997	NA	NA	0.0006623	0.000222	0.00135	NA	NA	NA	0.0006818	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Lentibacter"	"G"	2583	3	1	NA	NA	NA	1	3	3	NA	NA	1	1	NA	0.0007013	0.0003027	NA	NA	NA	0.0001104	0.000333	0.000405	NA	NA	0.0007013	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudodonghicola"	"G"	11456	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0007013	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	0.0007013	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Jannaschia"	"G"	2579	5	1	NA	NA	NA	4	5	3	NA	NA	2	2	NA	0.001403	0.0003027	NA	NA	NA	0.0004415	0.0005551	0.000405	NA	NA	0.001403	0.0002273	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Hasllibacter"	"G"	2576	3	1	NA	NA	NA	1	2	3	NA	NA	2	1	NA	0.001403	0.0003027	NA	NA	NA	0.0001104	0.000222	0.000405	NA	NA	0.001403	0.0001136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sphingomonadales"	"O"	2823	16748	16748	2089	1	10	14745	8351	13735	142	7	6332	10474	599	5.07	5.07	4.171	0.1222	0.7628	1.628	0.9271	1.854	0.00815	0.8706	4.441	1.19	1.269	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	2844	16748	16748	2089	1	10	14745	8351	13735	142	7	6332	10474	599	5.07	5.07	4.171	0.1222	0.7628	1.628	0.9271	1.854	0.00815	0.8706	4.441	1.19	1.269	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Novosphingobium"	"G"	2846	5402	5402	713	NA	2	4721	2653	4816	47	3	2118	3422	123	1.635	1.635	1.424	NA	0.1526	0.5211	0.2945	0.6501	0.002698	0.3731	1.485	0.3888	0.2606	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingomonas"	"G"	2852	4094	4094	503	1	3	3560	1970	3655	34	NA	1537	2403	315	1.239	1.239	1.004	0.1222	0.2288	0.393	0.2187	0.4934	0.001951	NA	1.078	0.2731	0.6673	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingobium"	"G"	2850	1407	1407	168	NA	1	1235	697	1088	7	1	538	905	35	0.4259	0.4259	0.3354	NA	0.07628	0.1363	0.07738	0.1469	0.0004018	0.1244	0.3773	0.1028	0.07414	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"uncultured"	"G"	2858	1340	1340	160	NA	NA	1138	557	638	11	NA	348	549	25	0.4057	0.4057	0.3195	NA	NA	0.1256	0.06183	0.08612	0.0006313	NA	0.2441	0.06238	0.05296	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingopyxis"	"G"	2853	1221	1221	152	NA	NA	1096	620	846	11	1	455	856	30	0.3696	0.3696	0.3035	NA	NA	0.121	0.06883	0.1142	0.0006313	0.1244	0.3191	0.09727	0.06355	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingorhabdus"	"G"	2854	700	700	67	NA	NA	643	378	500	8	NA	280	544	13	0.2119	0.2119	0.1338	NA	NA	0.07098	0.04196	0.06749	0.0004592	NA	0.1964	0.06182	0.02754	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Altererythrobacter"	"G"	26240	392	392	47	NA	NA	374	233	368	2	NA	155	249	11	0.1187	0.1187	0.09384	NA	NA	0.04128	0.02587	0.04967	0.0001148	NA	0.1087	0.02829	0.0233	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Erythrobacter"	"G"	26245	271	237	29	NA	2	213	175	271	3	NA	134	212	6	0.1526	0.07175	0.0579	NA	0.1526	0.02351	0.01943	0.03658	0.0001722	NA	0.09397	0.02409	0.01271	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Ellin6055"	"G"	26244	88	88	7	NA	NA	70	44	81	NA	NA	30	33	3	0.02664	0.02664	0.01398	NA	NA	0.007727	0.004885	0.01093	NA	NA	0.02104	0.00375	0.006355	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
