"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Prosthecomicrobium"	"G"	26087	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	1	NA	0.002079	0.0004991	NA	NA	NA	0.002079	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Labraceae"	"F"	26067	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Labrys"	"G"	26068	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Labraceae"
"Methylopilaceae"	"F"	26076	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.00224	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Hansschlegelia"	"G"	26078	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylopilaceae"
"Caulobacterales"	"O"	2386	115	74	2	30	NA	115	NA	NA	NA	NA	NA	44	NA	0.05979	0.03693	0.02849	0.01847	NA	0.05979	NA	NA	NA	NA	NA	0.04927	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Caulobacteraceae"	"F"	2387	110	62	1	26	NA	110	NA	NA	NA	NA	NA	38	NA	0.05719	0.03094	0.01425	0.01601	NA	0.05719	NA	NA	NA	NA	NA	0.04256	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"Brevundimonas"	"G"	2390	79	37	1	17	NA	79	NA	NA	NA	NA	NA	25	NA	0.04107	0.01847	0.01425	0.01047	NA	0.04107	NA	NA	NA	NA	NA	0.028	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Caulobacter"	"G"	2391	24	20	NA	5	NA	24	NA	NA	NA	NA	NA	6	NA	0.01248	0.009982	NA	0.003079	NA	0.01248	NA	NA	NA	NA	NA	0.006719	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Phenylobacterium"	"G"	2392	5	3	NA	4	NA	5	NA	NA	NA	NA	NA	3	NA	0.00336	0.001497	NA	0.002463	NA	0.002599	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"uncultured"	"G"	2393	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"PMMR1"	"G"	25965	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Hyphomonadaceae"	"F"	2394	11	11	1	4	NA	3	NA	NA	NA	NA	NA	6	NA	0.01425	0.00549	0.01425	0.002463	NA	0.00156	NA	NA	NA	NA	NA	0.006719	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"uncultured"	"G"	2407	6	6	1	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01425	0.002994	0.01425	0.001232	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Hirschia"	"G"	2399	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001996	0.001996	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"UKL13-1"	"G"	25969	5	1	NA	1	NA	2	NA	NA	NA	NA	NA	5	NA	0.005599	0.0004991	NA	0.0006158	NA	0.00104	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Parvularculaceae"	"F"	25970	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales"
"Amphiplicatus"	"G"	25971	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Parvularculaceae"
"Rickettsiales"	"O"	2761	52	52	2	24	NA	32	NA	NA	1	NA	NA	19	NA	0.02849	0.02595	0.02849	0.01478	NA	0.01664	NA	NA	0.0005501	NA	NA	0.02128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Mitochondria"	"F"	2805	22	22	2	8	NA	12	NA	NA	1	NA	NA	3	NA	0.02849	0.01098	0.02849	0.004926	NA	0.006238	NA	NA	0.0005501	NA	NA	0.00336	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Rickettsiaceae"	"F"	2781	19	19	NA	8	NA	13	NA	NA	NA	NA	NA	NA	NA	0.009482	0.009482	NA	0.004926	NA	0.006758	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"uncultured"	"G"	2785	11	11	NA	3	NA	9	NA	NA	NA	NA	NA	NA	NA	0.00549	0.00549	NA	0.001847	NA	0.004679	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Rickettsia"	"G"	2784	4	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001996	0.001996	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Megaira"	"G"	26226	4	4	NA	4	NA	2	NA	NA	NA	NA	NA	NA	NA	0.002463	0.001996	NA	0.002463	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"SM2D12"	"F"	2801	12	5	NA	2	NA	4	NA	NA	NA	NA	NA	12	NA	0.01344	0.002495	NA	0.001232	NA	0.002079	NA	NA	NA	NA	NA	0.01344	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"AB1"	"F"	26212	5	5	NA	5	NA	NA	NA	NA	NA	NA	NA	2	NA	0.003079	0.002495	NA	0.003079	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"bac2nit3"	"F"	2804	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Reyranellales"	"O"	26035	19	19	1	13	NA	6	NA	NA	NA	NA	NA	18	NA	0.02016	0.009482	0.01425	0.008005	NA	0.003119	NA	NA	NA	NA	NA	0.02016	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Reyranellaceae"	"F"	26036	19	19	1	13	NA	6	NA	NA	NA	NA	NA	18	NA	0.02016	0.009482	0.01425	0.008005	NA	0.003119	NA	NA	NA	NA	NA	0.02016	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales"
"Reyranella"	"G"	26037	18	18	1	13	NA	6	NA	NA	NA	NA	NA	17	NA	0.01904	0.008983	0.01425	0.008005	NA	0.003119	NA	NA	NA	NA	NA	0.01904	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"uncultured"	"G"	26038	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"Paracaedibacterales"	"O"	26009	26	18	NA	20	NA	13	NA	NA	NA	NA	NA	26	NA	0.02912	0.008983	NA	0.01232	NA	0.006758	NA	NA	NA	NA	NA	0.02912	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Paracaedibacteraceae"	"F"	26010	26	18	NA	20	NA	13	NA	NA	NA	NA	NA	26	NA	0.02912	0.008983	NA	0.01232	NA	0.006758	NA	NA	NA	NA	NA	0.02912	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales"
"uncultured"	"G"	26015	21	11	NA	13	NA	12	NA	NA	NA	NA	NA	21	NA	0.02352	0.00549	NA	0.008005	NA	0.006238	NA	NA	NA	NA	NA	0.02352	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Paracaedibacter"	"G"	26014	5	5	NA	4	NA	NA	NA	NA	NA	NA	NA	5	NA	0.005599	0.002495	NA	0.002463	NA	NA	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Captivus"	"G"	26011	3	1	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001847	0.0004991	NA	0.001847	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Finniella"	"G"	26012	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Rhodospirillales"	"O"	2667	25	17	1	12	NA	18	NA	NA	1	NA	NA	25	NA	0.028	0.008484	0.01425	0.007389	NA	0.009358	NA	NA	0.0005501	NA	NA	0.028	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26198	9	9	NA	7	NA	4	NA	NA	NA	NA	NA	7	NA	0.007839	0.004492	NA	0.00431	NA	0.002079	NA	NA	NA	NA	NA	0.007839	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Rhodospirillaceae"	"F"	2717	7	4	1	1	NA	7	NA	NA	NA	NA	NA	6	NA	0.01425	0.001996	0.01425	0.0006158	NA	0.003639	NA	NA	NA	NA	NA	0.006719	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"uncultured"	"G"	2755	5	3	NA	1	NA	5	NA	NA	NA	NA	NA	5	NA	0.005599	0.001497	NA	0.0006158	NA	0.002599	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Candidatus Riegeria"	"G"	2722	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Magnetospiraceae"	"F"	26178	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	0.0009982	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Magnetospira"	"G"	26179	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009982	0.0009982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospiraceae"
"AEGEAN-169 marine group"	"F"	26177	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001232	0.0004991	NA	0.001232	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Thalassospiraceae"	"F"	26196	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Thalassospira"	"G"	26197	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Thalassospiraceae"
"Acetobacterales"	"O"	25900	37	16	1	9	NA	30	NA	NA	NA	NA	NA	37	NA	0.04144	0.007985	0.01425	0.005542	NA	0.0156	NA	NA	NA	NA	NA	0.04144	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Acetobacteraceae"	"F"	25901	36	15	1	9	NA	30	NA	NA	NA	NA	NA	36	NA	0.04032	0.007486	0.01425	0.005542	NA	0.0156	NA	NA	NA	NA	NA	0.04032	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"Roseomonas"	"G"	25932	17	7	1	6	NA	17	NA	NA	NA	NA	NA	15	NA	0.0168	0.003494	0.01425	0.003695	NA	0.008838	NA	NA	NA	NA	NA	0.0168	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"uncultured"	"G"	25937	9	6	NA	1	NA	6	NA	NA	NA	NA	NA	9	NA	0.01008	0.002994	NA	0.0006158	NA	0.003119	NA	NA	NA	NA	NA	0.01008	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodovastum"	"G"	25930	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006158	0.0004991	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacterales Incertae Sedis"	"F"	25938	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"uncultured"	"G"	25941	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacterales&nbsp;Incertae&nbsp;Sedis"
"Azospirillales"	"O"	25946	28	15	1	9	NA	15	NA	NA	NA	NA	NA	28	NA	0.03136	0.007486	0.01425	0.005542	NA	0.007798	NA	NA	NA	NA	NA	0.03136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Azospirillaceae"	"F"	25947	28	8	1	2	NA	14	NA	NA	NA	NA	NA	28	NA	0.03136	0.003993	0.01425	0.001232	NA	0.007278	NA	NA	NA	NA	NA	0.03136	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Niveispirillum"	"G"	25951	15	5	NA	1	NA	13	NA	NA	NA	NA	NA	15	NA	0.0168	0.002495	NA	0.0006158	NA	0.006758	NA	NA	NA	NA	NA	0.0168	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Azospirillum"	"G"	25948	12	3	1	1	NA	1	NA	NA	NA	NA	NA	12	NA	0.01425	0.001497	0.01425	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	0.01344	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Azospirillales Incertae Sedis"	"F"	25955	7	7	NA	6	NA	1	NA	NA	NA	NA	NA	NA	NA	0.003695	0.003494	NA	0.003695	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Stella"	"G"	25956	7	7	NA	6	NA	1	NA	NA	NA	NA	NA	NA	NA	0.003695	0.003494	NA	0.003695	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillales&nbsp;Incertae&nbsp;Sedis"
"Micavibrionales"	"O"	25998	17	13	1	12	NA	9	NA	NA	1	NA	NA	17	NA	0.01904	0.006488	0.01425	0.007389	NA	0.004679	NA	NA	0.0005501	NA	NA	0.01904	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26002	14	9	NA	11	NA	5	NA	NA	1	NA	NA	14	NA	0.01568	0.004492	NA	0.006773	NA	0.002599	NA	NA	0.0005501	NA	NA	0.01568	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"Micavibrionaceae"	"F"	25999	4	4	1	1	NA	4	NA	NA	NA	NA	NA	3	NA	0.01425	0.001996	0.01425	0.0006158	NA	0.002079	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"uncultured"	"G"	26001	4	4	1	1	NA	4	NA	NA	NA	NA	NA	3	NA	0.01425	0.001996	0.01425	0.0006158	NA	0.002079	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales>Micavibrionaceae"
"Dongiales"	"O"	25975	9	9	NA	3	NA	2	NA	NA	NA	NA	NA	8	NA	0.008959	0.004492	NA	0.001847	NA	0.00104	NA	NA	NA	NA	NA	0.008959	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Dongiaceae"	"F"	25976	9	9	NA	3	NA	2	NA	NA	NA	NA	NA	8	NA	0.008959	0.004492	NA	0.001847	NA	0.00104	NA	NA	NA	NA	NA	0.008959	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Dongiales"
"Dongia"	"G"	25977	9	9	NA	3	NA	2	NA	NA	NA	NA	NA	8	NA	0.008959	0.004492	NA	0.001847	NA	0.00104	NA	NA	NA	NA	NA	0.008959	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Dongiales>Dongiaceae"
"Tistrellales"	"O"	26262	6	6	NA	4	NA	5	NA	NA	NA	NA	NA	5	NA	0.005599	0.002994	NA	0.002463	NA	0.002599	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Geminicoccaceae"	"F"	26263	6	6	NA	4	NA	5	NA	NA	NA	NA	NA	5	NA	0.005599	0.002994	NA	0.002463	NA	0.002599	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales"
"Candidatus Alysiosphaera"	"G"	26264	6	6	NA	4	NA	5	NA	NA	NA	NA	NA	5	NA	0.005599	0.002994	NA	0.002463	NA	0.002599	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales>Geminicoccaceae"
"uncultured"	"O"	26269	22	5	NA	7	NA	7	NA	NA	NA	NA	NA	22	NA	0.02464	0.002495	NA	0.00431	NA	0.003639	NA	NA	NA	NA	NA	0.02464	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Holosporales"	"O"	25986	4	4	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001996	0.001996	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Holosporaceae"	"F"	25987	4	4	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001996	0.001996	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"uncultured"	"G"	25992	3	3	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001497	0.001497	NA	0.001232	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Candidatus Bealeia"	"G"	25988	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Micropepsales"	"O"	26003	10	3	NA	2	NA	3	NA	NA	NA	NA	NA	10	NA	0.0112	0.001497	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	0.0112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Micropepsaceae"	"F"	26004	10	3	NA	2	NA	3	NA	NA	NA	NA	NA	10	NA	0.0112	0.001497	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	0.0112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales"
"uncultured"	"G"	26007	9	3	NA	2	NA	3	NA	NA	NA	NA	NA	9	NA	0.01008	0.001497	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	0.01008	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales>Micropepsaceae"
"SAR11 clade"	"O"	2808	2	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	0.0009982	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Clade I"	"F"	26228	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade III"	"F"	26233	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Elsterales"	"O"	25978	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	25985	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales"
"Rhodovibrionales"	"O"	26199	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Kiloniellaceae"	"F"	26205	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales"
"uncultured"	"G"	26211	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Deltaproteobacteria"	"C"	3087	294	174	3	253	NA	294	NA	NA	1	NA	NA	171	NA	0.1915	0.08684	0.04274	0.1558	NA	0.1528	NA	NA	0.0005501	NA	NA	0.1915	NA	"Bacteria>Proteobacteria"
"Myxococcales"	"O"	3210	206	95	2	206	NA	116	NA	NA	NA	NA	NA	82	NA	0.1268	0.04741	0.02849	0.1268	NA	0.06031	NA	NA	NA	NA	NA	0.09183	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Haliangiaceae"	"F"	3222	157	76	2	157	NA	75	NA	NA	NA	NA	NA	58	NA	0.09668	0.03793	0.02849	0.09668	NA	0.03899	NA	NA	NA	NA	NA	0.06495	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Haliangium"	"G"	3223	157	76	2	157	NA	75	NA	NA	NA	NA	NA	58	NA	0.09668	0.03793	0.02849	0.09668	NA	0.03899	NA	NA	NA	NA	NA	0.06495	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Haliangiaceae"
"Sandaracinaceae"	"F"	3241	11	7	NA	6	NA	11	NA	NA	NA	NA	NA	9	NA	0.01008	0.003494	NA	0.003695	NA	0.005719	NA	NA	NA	NA	NA	0.01008	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"uncultured"	"G"	11491	10	7	NA	6	NA	10	NA	NA	NA	NA	NA	9	NA	0.01008	0.003494	NA	0.003695	NA	0.005199	NA	NA	NA	NA	NA	0.01008	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Sandaracinaceae"
"P3OB-42"	"F"	11486	10	4	NA	10	NA	6	NA	NA	NA	NA	NA	4	NA	0.006158	0.001996	NA	0.006158	NA	0.003119	NA	NA	NA	NA	NA	0.004479	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Polyangiaceae"	"F"	3236	11	2	NA	11	NA	1	NA	NA	NA	NA	NA	NA	NA	0.006773	0.0009982	NA	0.006773	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Pajaroellobacter"	"G"	26282	4	2	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002463	0.0009982	NA	0.002463	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Blfdi19"	"F"	11479	7	2	NA	2	NA	7	NA	NA	NA	NA	NA	5	NA	0.005599	0.0009982	NA	0.001232	NA	0.003639	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
