"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Symbiobacterium"	"G"	2733	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae"
"Symbiobacterium thermophilum"	"S"	2734	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae>Symbiobacterium"
"Oscillospiraceae"	"F"	216572	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002476	0.000514	NA	NA	NA	0.001249	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Oscillibacter"	"G"	459786	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002476	0.000514	NA	NA	NA	0.001249	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Oscillospiraceae"
"Oscillibacter valericigenes"	"S"	351091	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001249	0.000514	NA	NA	NA	0.001249	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Oscillospiraceae>Oscillibacter"
"Eubacteriaceae"	"F"	186806	5	1	NA	3	NA	5	NA	NA	NA	NA	NA	3	NA	0.003714	0.000514	NA	0.002422	NA	0.003122	NA	NA	NA	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Acetobacterium"	"G"	33951	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002476	0.000514	NA	NA	NA	0.001249	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Acetobacterium woodii"	"S"	33952	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Acetobacterium"
"Syntrophomonadaceae"	"F"	68298	2	1	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002476	0.000514	NA	0.0008075	NA	0.0006244	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Syntrophomonas"	"G"	862	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	0.0008075	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Syntrophomonadaceae"
"Syntrophomonas wolfei"	"S"	863	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	0.0008075	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Syntrophomonadaceae>Syntrophomonas"
"Heliobacteriaceae"	"F"	31984	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Heliobacterium"	"G"	2697	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Heliobacteriaceae"
"Heliobacterium modesticaldum"	"S"	35701	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Heliobacteriaceae>Heliobacterium"
"Thermoanaerobacterales"	"O"	68295	85	85	1	42	NA	61	NA	NA	1	NA	NA	10	NA	0.04369	0.04369	0.01773	0.03391	NA	0.03809	NA	NA	0.0005504	NA	NA	0.01238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia"
"Thermoanaerobacteraceae"	"F"	186814	28	28	NA	7	NA	15	NA	NA	1	NA	NA	2	NA	0.01439	0.01439	NA	0.005652	NA	0.009366	NA	NA	0.0005504	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermoanaerobacter"	"G"	1754	19	19	NA	2	NA	12	NA	NA	1	NA	NA	1	NA	0.009767	0.009767	NA	0.001615	NA	0.007493	NA	NA	0.0005504	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Thermoanaerobacter brockii"	"S"	29323	19	19	NA	2	NA	12	NA	NA	NA	NA	NA	1	NA	0.009767	0.009767	NA	0.001615	NA	0.007493	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Moorella group"	"-"	42857	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Moorella"	"G"	44260	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group"
"Moorella thermoacetica"	"S"	1525	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Moorella&nbsp;group>Moorella"
"Thermodesulfobiaceae"	"F"	227387	20	20	1	17	NA	14	NA	NA	NA	NA	NA	1	NA	0.01773	0.01028	0.01773	0.01373	NA	0.008742	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermodesulfobium"	"G"	227388	20	20	1	17	NA	14	NA	NA	NA	NA	NA	1	NA	0.01773	0.01028	0.01773	0.01373	NA	0.008742	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae"
"Thermodesulfobium narugense"	"S"	184064	9	8	NA	9	NA	9	NA	NA	NA	NA	NA	1	NA	0.007267	0.004112	NA	0.007267	NA	0.00562	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae>Thermodesulfobium"
"Thermoanaerobacterales Family III. Incertae Sedis"	"F"	543371	37	37	NA	1	NA	5	NA	NA	NA	NA	NA	4	NA	0.01902	0.01902	NA	0.0008075	NA	0.003122	NA	NA	NA	NA	NA	0.004952	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermoanaerobacterium"	"G"	28895	35	35	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.01799	0.01799	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis"
"Thermoanaerobacterium thermosaccharolyticum"	"S"	1517	34	34	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01748	0.01748	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis>Thermoanaerobacterium"
"Thermoanaerobacterium sp. RBIITD"	"S"	1550240	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis>Thermoanaerobacterium"
"Caldicellulosiruptor"	"G"	44000	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002476	0.001028	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis"
"Halanaerobiales"	"O"	53433	18	18	NA	13	NA	11	NA	NA	NA	NA	NA	2	NA	0.0105	0.009253	NA	0.0105	NA	0.006868	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia"
"Halanaerobiaceae"	"F"	972	12	12	NA	4	NA	7	NA	NA	NA	NA	NA	1	NA	0.006169	0.006169	NA	0.00323	NA	0.004371	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales"
"Halanaerobium"	"G"	2330	6	6	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	0.003084	0.003084	NA	0.001615	NA	0.001249	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae"
"Halanaerobium hydrogeniformans"	"S"	656519	5	5	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00257	0.00257	NA	0.0008075	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae>Halanaerobium"
"Halothermothrix"	"G"	32636	5	5	NA	2	NA	4	NA	NA	NA	NA	NA	NA	NA	0.00257	0.00257	NA	0.001615	NA	0.002498	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae"
"Halothermothrix orenii"	"S"	31909	5	5	NA	2	NA	4	NA	NA	NA	NA	NA	NA	NA	0.00257	0.00257	NA	0.001615	NA	0.002498	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halanaerobiaceae>Halothermothrix"
"Halobacteroidaceae"	"F"	53434	9	6	NA	9	NA	4	NA	NA	NA	NA	NA	1	NA	0.007267	0.003084	NA	0.007267	NA	0.002498	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales"
"Acetohalobium"	"G"	28186	6	5	NA	6	NA	3	NA	NA	NA	NA	NA	1	NA	0.004845	0.00257	NA	0.004845	NA	0.001873	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae"
"Acetohalobium arabaticum"	"S"	28187	6	5	NA	6	NA	3	NA	NA	NA	NA	NA	1	NA	0.004845	0.00257	NA	0.004845	NA	0.001873	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae>Acetohalobium"
"Halobacteroides"	"G"	42417	3	1	NA	3	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002422	0.000514	NA	0.002422	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae"
"Halobacteroides halobius"	"S"	42422	3	1	NA	3	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002422	0.000514	NA	0.002422	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Halanaerobiales>Halobacteroidaceae>Halobacteroides"
"Natranaerobiales"	"O"	485256	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001615	0.000514	NA	0.001615	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia"
"Natranaerobiaceae"	"F"	485255	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001615	0.000514	NA	0.001615	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales"
"Natranaerobius"	"G"	375928	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001615	0.000514	NA	0.001615	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales>Natranaerobiaceae"
"Natranaerobius thermophilus"	"S"	375929	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001615	0.000514	NA	0.001615	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Natranaerobiales>Natranaerobiaceae>Natranaerobius"
"Negativicutes"	"C"	909932	186	186	5	185	NA	181	NA	NA	3	NA	NA	34	NA	0.1494	0.09561	0.08865	0.1494	NA	0.113	NA	NA	0.001651	NA	NA	0.04209	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Selenomonadales"	"O"	909929	106	106	NA	99	NA	105	NA	NA	2	NA	NA	30	NA	0.07994	0.05449	NA	0.07994	NA	0.06556	NA	NA	0.001101	NA	NA	0.03714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes"
"Selenomonadaceae"	"F"	1843491	102	102	NA	95	NA	94	NA	NA	NA	NA	NA	23	NA	0.07671	0.05243	NA	0.07671	NA	0.05869	NA	NA	NA	NA	NA	0.02847	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales"
"Selenomonas"	"G"	970	96	96	NA	90	NA	87	NA	NA	NA	NA	NA	23	NA	0.07267	0.04935	NA	0.07267	NA	0.05432	NA	NA	NA	NA	NA	0.02847	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae"
"Selenomonas ruminantium"	"S"	971	96	96	NA	90	NA	86	NA	NA	NA	NA	NA	22	NA	0.07267	0.04935	NA	0.07267	NA	0.0537	NA	NA	NA	NA	NA	0.02724	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Megamonas"	"G"	158846	7	6	NA	5	NA	7	NA	NA	NA	NA	NA	NA	NA	0.004371	0.003084	NA	0.004037	NA	0.004371	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae"
"Megamonas hypermegale"	"S"	158847	7	6	NA	5	NA	7	NA	NA	NA	NA	NA	NA	NA	0.004371	0.003084	NA	0.004037	NA	0.004371	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Megamonas"
"Sporomusaceae"	"F"	1843490	11	4	NA	4	NA	11	NA	NA	2	NA	NA	7	NA	0.008666	0.002056	NA	0.00323	NA	0.006868	NA	NA	0.001101	NA	NA	0.008666	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales"
"Pelosinus"	"G"	365348	11	4	NA	4	NA	11	NA	NA	2	NA	NA	7	NA	0.008666	0.002056	NA	0.00323	NA	0.006868	NA	NA	0.001101	NA	NA	0.008666	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Sporomusaceae"
"Pelosinus sp. UFO1"	"S"	484770	9	4	NA	3	NA	9	NA	NA	2	NA	NA	2	NA	0.00562	0.002056	NA	0.002422	NA	0.00562	NA	NA	0.001101	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Sporomusaceae>Pelosinus"
"Veillonellales"	"O"	1843489	79	74	5	79	NA	70	NA	NA	1	NA	NA	3	NA	0.08865	0.03804	0.08865	0.06379	NA	0.04371	NA	NA	0.0005504	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes"
"Veillonellaceae"	"F"	31977	79	74	5	79	NA	70	NA	NA	1	NA	NA	3	NA	0.08865	0.03804	0.08865	0.06379	NA	0.04371	NA	NA	0.0005504	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales"
"Megasphaera"	"G"	906	66	58	5	66	NA	58	NA	NA	1	NA	NA	2	NA	0.08865	0.02981	0.08865	0.05329	NA	0.03622	NA	NA	0.0005504	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae"
"Megasphaera stantonii"	"S"	2144175	66	58	5	66	NA	56	NA	NA	1	NA	NA	2	NA	0.08865	0.02981	0.08865	0.05329	NA	0.03497	NA	NA	0.0005504	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Megasphaera"
"Dialister"	"G"	39948	15	15	NA	11	NA	12	NA	NA	NA	NA	NA	NA	NA	0.008882	0.007711	NA	0.008882	NA	0.007493	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae"
"Dialister pneumosintes"	"S"	39950	15	15	NA	11	NA	11	NA	NA	NA	NA	NA	NA	NA	0.008882	0.007711	NA	0.008882	NA	0.006868	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Dialister"
"Veillonella"	"G"	29465	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae"
"Acidaminococcales"	"O"	1843488	4	3	NA	4	NA	3	NA	NA	NA	NA	NA	1	NA	0.00323	0.001542	NA	0.00323	NA	0.001873	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes"
"Acidaminococcaceae"	"F"	909930	4	3	NA	4	NA	3	NA	NA	NA	NA	NA	1	NA	0.00323	0.001542	NA	0.00323	NA	0.001873	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Acidaminococcales"
"Acidaminococcus"	"G"	904	4	3	NA	4	NA	3	NA	NA	NA	NA	NA	1	NA	0.00323	0.001542	NA	0.00323	NA	0.001873	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Acidaminococcales>Acidaminococcaceae"
"Acidaminococcus intestini"	"S"	187327	3	3	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002422	0.001542	NA	0.002422	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Acidaminococcales>Acidaminococcaceae>Acidaminococcus"
"Tissierellia"	"C"	1737404	17	17	1	6	NA	10	NA	NA	1	NA	NA	1	NA	0.01773	0.008739	0.01773	0.004845	NA	0.006244	NA	NA	0.0005504	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Tissierellales"	"O"	1737405	15	15	1	6	NA	9	NA	NA	1	NA	NA	NA	NA	0.01773	0.007711	0.01773	0.004845	NA	0.00562	NA	NA	0.0005504	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia"
"Gottschalkiaceae"	"F"	2042895	9	9	NA	3	NA	5	NA	NA	NA	NA	NA	NA	NA	0.004626	0.004626	NA	0.002422	NA	0.003122	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales"
"Gottschalkia"	"G"	1505664	9	9	NA	3	NA	5	NA	NA	NA	NA	NA	NA	NA	0.004626	0.004626	NA	0.002422	NA	0.003122	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Gottschalkiaceae"
"Gottschalkia acidurici"	"S"	1556	9	9	NA	3	NA	5	NA	NA	NA	NA	NA	NA	NA	0.004626	0.004626	NA	0.002422	NA	0.003122	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Gottschalkiaceae>Gottschalkia"
"Peptoniphilaceae"	"F"	1570339	6	6	1	3	NA	3	NA	NA	NA	NA	NA	NA	NA	0.01773	0.003084	0.01773	0.002422	NA	0.001873	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales"
"Murdochiella"	"G"	1161127	4	4	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	0.002056	0.002056	NA	0.001615	NA	0.001873	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae"
"Murdochiella vaginalis"	"S"	1852373	4	4	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	0.002056	0.002056	NA	0.001615	NA	0.001873	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Murdochiella"
"Peptoniphilus"	"G"	162289	2	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01773	0.001028	0.01773	0.0008075	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae"
"Peptoniphilus sp. ING2-D1G"	"S"	1912856	2	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01773	0.001028	0.01773	0.0008075	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Peptoniphilus"
"unclassified Tissierellia"	"-"	1737407	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001028	0.001028	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia"
"Ezakiella"	"G"	1582879	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001028	0.001028	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>unclassified&nbsp;Tissierellia"
"Ezakiella massiliensis"	"S"	1852374	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001028	0.001028	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>unclassified&nbsp;Tissierellia>Ezakiella"
