"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Stenotrophomonas maltophilia"	"S"	40324	152	32	3	1	1	152	116	124	12	NA	12	103	7	0.1433	0.009127	0.005733	0.1433	0.0878	0.01566	0.01205	0.01543	0.0006808	NA	0.007815	0.01098	0.01416	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas>Stenotrophomonas&nbsp;maltophilia&nbsp;group"
"Stenotrophomonas maltophilia D457"	"-"	1163399	3	3	NA	NA	NA	3	3	2	NA	NA	NA	1	NA	0.0008557	0.0008557	NA	NA	NA	0.0003091	0.0003116	0.0002489	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas>Stenotrophomonas&nbsp;maltophilia&nbsp;group>Stenotrophomonas&nbsp;maltophilia"
"Stenotrophomonas sp. G4"	"S"	2303750	78	10	2	1	NA	57	29	78	NA	NA	10	77	1	0.1433	0.002852	0.003822	0.1433	NA	0.005873	0.003012	0.009706	NA	NA	0.006512	0.008208	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas"
"Stenotrophomonas acidaminiphila"	"S"	128780	77	7	NA	NA	1	45	25	77	2	NA	10	49	5	0.0878	0.001997	NA	NA	0.0878	0.004636	0.002597	0.009582	0.0001135	NA	0.006512	0.005224	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas"
"Stenotrophomonas sp. KCTC 12332"	"S"	1793721	22	3	NA	1	NA	10	11	15	NA	NA	3	22	3	0.1433	0.0008557	NA	0.1433	NA	0.00103	0.001142	0.001867	NA	NA	0.001954	0.002345	0.006068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas"
"Lysobacter"	"G"	68	677	118	15	1	NA	497	365	677	5	NA	50	545	18	0.1433	0.03366	0.02866	0.1433	NA	0.05121	0.03791	0.08425	0.0002836	NA	0.03256	0.0581	0.03641	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"Lysobacter maris"	"S"	1605891	174	39	4	NA	NA	142	88	174	1	NA	10	135	5	0.02165	0.01112	0.007644	NA	NA	0.01463	0.00914	0.02165	5.673e-05	NA	0.006512	0.01439	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Lysobacter"
"Lysobacter enzymogenes"	"S"	69	128	37	3	NA	NA	128	61	91	NA	NA	10	112	2	0.01319	0.01055	0.005733	NA	NA	0.01319	0.006336	0.01132	NA	NA	0.006512	0.01194	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Lysobacter"
"Lysobacter antibioticus"	"S"	84531	57	8	1	1	NA	39	31	57	1	NA	3	42	NA	0.1433	0.002282	0.001911	0.1433	NA	0.004018	0.00322	0.007093	5.673e-05	NA	0.001954	0.004477	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Lysobacter"
"Lysobacter sp. TY2-98"	"S"	2290922	121	8	1	NA	NA	47	46	121	NA	NA	10	64	NA	0.01506	0.002282	0.001911	NA	NA	0.004842	0.004778	0.01506	NA	NA	0.006512	0.006823	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Lysobacter"
"Lysobacter gummosus"	"S"	262324	20	1	NA	NA	NA	9	4	20	NA	NA	1	13	1	0.002489	0.0002852	NA	NA	NA	0.0009273	0.0004154	0.002489	NA	NA	0.0006512	0.001386	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Lysobacter"
"Luteimonas"	"G"	83614	356	54	7	NA	NA	341	255	338	7	NA	41	356	15	0.04206	0.0154	0.01338	NA	NA	0.03513	0.02648	0.04206	0.0003971	NA	0.0267	0.03795	0.03034	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"Luteimonas sp. 83-4"	"S"	2172536	218	32	4	NA	NA	218	138	190	2	NA	20	181	7	0.02364	0.009127	0.007644	NA	NA	0.02246	0.01433	0.02364	0.0001135	NA	0.01302	0.01929	0.01416	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Luteimonas"
"Luteimonas sp. YGD11-2"	"S"	2508168	99	14	3	NA	NA	84	77	90	3	NA	11	99	8	0.01618	0.003993	0.005733	NA	NA	0.008654	0.007997	0.0112	0.0001702	NA	0.007164	0.01055	0.01618	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Luteimonas"
"Luteimonas sp. 100111"	"S"	2006110	75	8	NA	NA	NA	33	40	58	1	NA	10	75	NA	0.007995	0.002282	NA	NA	NA	0.0034	0.004154	0.007218	5.673e-05	NA	0.006512	0.007995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Luteimonas"
"Xylella"	"G"	2370	204	26	3	NA	NA	136	108	204	53	NA	23	134	18	0.03641	0.007416	0.005733	NA	NA	0.01401	0.01122	0.02539	0.003007	NA	0.01498	0.01428	0.03641	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"Xylella taiwanensis"	"S"	1444770	140	22	2	NA	NA	105	77	140	31	NA	17	96	12	0.02427	0.006275	0.003822	NA	NA	0.01082	0.007997	0.01742	0.001759	NA	0.01107	0.01023	0.02427	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xylella"
"Xylella fastidiosa"	"S"	2371	52	4	1	NA	NA	23	22	52	21	NA	6	30	6	0.01214	0.001141	0.001911	NA	NA	0.00237	0.002285	0.006471	0.001191	NA	0.003907	0.003198	0.01214	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xylella"
"Xylella fastidiosa MUL0034"	"-"	1401256	23	1	NA	NA	NA	9	10	23	17	NA	6	16	3	0.006068	0.0002852	NA	NA	NA	0.0009273	0.001039	0.002862	0.0009644	NA	0.003907	0.001706	0.006068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xylella>Xylella&nbsp;fastidiosa"
"Xanthomonas"	"G"	338	210	22	2	NA	NA	105	93	210	35	1	10	96	4	0.13	0.006275	0.003822	NA	NA	0.01082	0.009659	0.02613	0.001986	0.13	0.006512	0.01023	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"Xanthomonas sacchari"	"S"	56458	61	8	NA	NA	NA	50	29	61	1	NA	3	24	NA	0.007591	0.002282	NA	NA	NA	0.005151	0.003012	0.007591	5.673e-05	NA	0.001954	0.002558	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Xanthomonas citri group"	"S"	643453	19	8	1	NA	NA	19	18	15	18	NA	1	10	NA	0.002282	0.002282	0.001911	NA	NA	0.001958	0.00187	0.001867	0.001021	NA	0.0006512	0.001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Xanthomonas citri"	"S"	346	19	8	1	NA	NA	19	18	15	18	NA	1	10	NA	0.002282	0.002282	0.001911	NA	NA	0.001958	0.00187	0.001867	0.001021	NA	0.0006512	0.001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;citri&nbsp;group"
"Xanthomonas citri pv. malvacearum"	"-"	86040	17	7	NA	NA	NA	17	17	15	16	NA	1	9	NA	0.001997	0.001997	NA	NA	NA	0.001751	0.001766	0.001867	0.0009077	NA	0.0006512	0.0009594	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;citri&nbsp;group>Xanthomonas&nbsp;citri"
"Xanthomonas oryzae"	"S"	347	45	2	1	NA	NA	17	26	45	5	NA	3	23	NA	0.0056	0.0005704	0.001911	NA	NA	0.001751	0.0027	0.0056	0.0002836	NA	0.001954	0.002452	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Xanthomonas oryzae pv. oryzae"	"-"	64187	34	1	NA	NA	NA	11	20	34	5	NA	3	18	NA	0.004231	0.0002852	NA	NA	NA	0.001133	0.002077	0.004231	0.0002836	NA	0.001954	0.001919	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;oryzae"
"Xanthomonas albilineans"	"S"	29447	39	1	NA	NA	NA	5	5	39	NA	NA	NA	12	1	0.004853	0.0002852	NA	NA	NA	0.0005151	0.0005193	0.004853	NA	NA	NA	0.001279	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Xanthomonas albilineans GPE PC73"	"-"	380358	39	1	NA	NA	NA	5	5	39	NA	NA	NA	12	1	0.004853	0.0002852	NA	NA	NA	0.0005151	0.0005193	0.004853	NA	NA	NA	0.001279	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;albilineans"
"Xanthomonas axonopodis"	"S"	53413	11	1	NA	NA	NA	6	8	10	11	NA	2	6	1	0.002023	0.0002852	NA	NA	NA	0.0006182	0.0008309	0.001244	0.000624	NA	0.001302	0.0006396	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Xanthomonas axonopodis pv. commiphoreae"	"-"	1101443	11	1	NA	NA	NA	6	8	10	11	NA	2	6	1	0.002023	0.0002852	NA	NA	NA	0.0006182	0.0008309	0.001244	0.000624	NA	0.001302	0.0006396	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;axonopodis"
"Xanthomonas vesicatoria"	"S"	56460	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.13	0.0002852	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Xanthomonas euvesicatoria"	"S"	456327	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Xanthomonas euvesicatoria pv. citrumelonis"	"-"	189396	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;euvesicatoria"
"Xanthomonas axonopodis pv. citrumelo F1"	"-"	981368	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;euvesicatoria>Xanthomonas&nbsp;euvesicatoria&nbsp;pv.&nbsp;citrumelonis"
"Pseudoxanthomonas"	"G"	83618	234	18	6	NA	NA	126	91	234	2	NA	29	149	4	0.02912	0.005134	0.01147	NA	NA	0.01298	0.009451	0.02912	0.0001135	NA	0.01889	0.01588	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"Pseudoxanthomonas suwonensis"	"S"	314722	82	9	4	NA	NA	59	47	82	1	NA	11	69	1	0.0102	0.002567	0.007644	NA	NA	0.006079	0.004881	0.0102	5.673e-05	NA	0.007164	0.007356	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Pseudoxanthomonas"
"Pseudoxanthomonas suwonensis 11-1"	"-"	743721	68	7	2	NA	NA	56	37	68	1	NA	7	55	1	0.008462	0.001997	0.003822	NA	NA	0.00577	0.003843	0.008462	5.673e-05	NA	0.004559	0.005863	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Pseudoxanthomonas>Pseudoxanthomonas&nbsp;suwonensis"
"Pseudoxanthomonas spadix"	"S"	415229	152	9	2	NA	NA	67	44	152	1	NA	18	80	3	0.01892	0.002567	0.003822	NA	NA	0.006903	0.00457	0.01892	5.673e-05	NA	0.01172	0.008528	0.006068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Pseudoxanthomonas"
"Pseudoxanthomonas spadix BD-a59"	"-"	1045855	152	9	2	NA	NA	67	44	152	1	NA	18	80	3	0.01892	0.002567	0.003822	NA	NA	0.006903	0.00457	0.01892	5.673e-05	NA	0.01172	0.008528	0.006068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Pseudoxanthomonas>Pseudoxanthomonas&nbsp;spadix"
"unclassified Xanthomonadaceae"	"-"	191676	124	17	2	1	NA	42	40	124	NA	NA	5	65	5	0.1433	0.004849	0.003822	0.1433	NA	0.004327	0.004154	0.01543	NA	NA	0.003256	0.006929	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"unclassified Xanthomonadaceae (miscellaneous)"	"-"	57609	124	17	2	1	NA	42	40	124	NA	NA	5	65	5	0.1433	0.004849	0.003822	0.1433	NA	0.004327	0.004154	0.01543	NA	NA	0.003256	0.006929	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>unclassified&nbsp;Xanthomonadaceae"
"Xanthomonadaceae bacterium AQ6-296"	"S"	2511995	124	17	2	1	NA	42	40	124	NA	NA	5	65	5	0.1433	0.004849	0.003822	0.1433	NA	0.004327	0.004154	0.01543	NA	NA	0.003256	0.006929	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>unclassified&nbsp;Xanthomonadaceae>unclassified&nbsp;Xanthomonadaceae&nbsp;(miscellaneous)"
"Rhodanobacteraceae"	"F"	1775411	1353	307	64	1	1	1056	864	1353	37	NA	113	1165	50	0.1684	0.08756	0.1223	0.1433	0.0878	0.1088	0.08974	0.1684	0.002099	NA	0.07359	0.1242	0.1011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales"
"Dokdonella"	"G"	323413	429	93	15	NA	NA	347	264	429	5	NA	31	374	16	0.05339	0.02653	0.02866	NA	NA	0.03575	0.02742	0.05339	0.0002836	NA	0.02019	0.03987	0.03236	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Dokdonella koreensis"	"S"	323415	429	93	15	NA	NA	347	264	429	5	NA	31	374	16	0.05339	0.02653	0.02866	NA	NA	0.03575	0.02742	0.05339	0.0002836	NA	0.02019	0.03987	0.03236	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Dokdonella"
"Dokdonella koreensis DS-123"	"-"	1300342	429	93	15	NA	NA	347	264	429	5	NA	31	374	16	0.05339	0.02653	0.02866	NA	NA	0.03575	0.02742	0.05339	0.0002836	NA	0.02019	0.03987	0.03236	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Dokdonella>Dokdonella&nbsp;koreensis"
"Ahniella"	"G"	2233801	153	57	7	1	NA	147	118	148	2	NA	13	153	13	0.1433	0.01626	0.01338	0.1433	NA	0.01515	0.01226	0.01842	0.0001135	NA	0.008466	0.01631	0.02629	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Ahniella affigens"	"S"	2021234	153	57	7	1	NA	147	118	148	2	NA	13	153	13	0.1433	0.01626	0.01338	0.1433	NA	0.01515	0.01226	0.01842	0.0001135	NA	0.008466	0.01631	0.02629	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Ahniella"
"Dyella"	"G"	231454	183	50	16	NA	NA	141	108	183	3	NA	19	154	1	0.03058	0.01426	0.03058	NA	NA	0.01453	0.01122	0.02277	0.0001702	NA	0.01237	0.01642	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Dyella sp. M7H15-1"	"S"	2501295	118	42	10	NA	NA	118	86	112	2	NA	15	109	1	0.01911	0.01198	0.01911	NA	NA	0.01216	0.008932	0.01394	0.0001135	NA	0.009768	0.01162	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Dyella"
"Dyella japonica"	"S"	231455	38	5	1	NA	NA	17	16	38	NA	NA	3	28	NA	0.004729	0.001426	0.001911	NA	NA	0.001751	0.001662	0.004729	NA	NA	0.001954	0.002985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Dyella"
"Dyella japonica A8"	"-"	1217721	38	5	1	NA	NA	17	16	38	NA	NA	3	28	NA	0.004729	0.001426	0.001911	NA	NA	0.001751	0.001662	0.004729	NA	NA	0.001954	0.002985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Dyella>Dyella&nbsp;japonica"
"Dyella thiooxydans"	"S"	445710	31	2	4	NA	NA	5	5	31	1	NA	1	15	NA	0.007644	0.0005704	0.007644	NA	NA	0.0005151	0.0005193	0.003858	5.673e-05	NA	0.0006512	0.001599	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Dyella"
"unclassified Rhodanobacteraceae"	"-"	1850978	154	31	8	NA	1	103	78	154	NA	NA	14	123	5	0.0878	0.008842	0.01529	NA	0.0878	0.01061	0.008101	0.01916	NA	NA	0.009117	0.01311	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Rhodanobacteraceae bacterium Dysh456"	"S"	2010829	154	31	8	NA	1	103	78	154	NA	NA	14	123	5	0.0878	0.008842	0.01529	NA	0.0878	0.01061	0.008101	0.01916	NA	NA	0.009117	0.01311	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>unclassified&nbsp;Rhodanobacteraceae"
"Rhodanobacter"	"G"	75309	131	20	3	NA	NA	72	53	131	3	NA	12	79	5	0.0163	0.005704	0.005733	NA	NA	0.007418	0.005505	0.0163	0.0001702	NA	0.007815	0.008422	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Rhodanobacter denitrificans"	"S"	666685	131	20	3	NA	NA	72	53	131	3	NA	12	79	5	0.0163	0.005704	0.005733	NA	NA	0.007418	0.005505	0.0163	0.0001702	NA	0.007815	0.008422	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Rhodanobacter"
"Luteibacter"	"G"	242605	17	13	2	NA	NA	7	14	17	3	NA	2	15	NA	0.003822	0.003708	0.003822	NA	NA	0.0007212	0.001454	0.002116	0.0001702	NA	0.001302	0.001599	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Luteibacter rhizovicinus"	"S"	242606	17	13	2	NA	NA	7	14	17	3	NA	2	15	NA	0.003822	0.003708	0.003822	NA	NA	0.0007212	0.001454	0.002116	0.0001702	NA	0.001302	0.001599	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Luteibacter"
"Luteibacter rhizovicinus DSM 16549"	"-"	1440763	17	13	2	NA	NA	7	14	17	3	NA	2	15	NA	0.003822	0.003708	0.003822	NA	NA	0.0007212	0.001454	0.002116	0.0001702	NA	0.001302	0.001599	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Luteibacter>Luteibacter&nbsp;rhizovicinus"
"Frateuria"	"G"	70411	64	6	3	NA	NA	39	26	64	NA	NA	5	58	2	0.007964	0.001711	0.005733	NA	NA	0.004018	0.0027	0.007964	NA	NA	0.003256	0.006183	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Frateuria aurantia"	"S"	81475	64	6	3	NA	NA	39	26	64	NA	NA	5	58	2	0.007964	0.001711	0.005733	NA	NA	0.004018	0.0027	0.007964	NA	NA	0.003256	0.006183	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Frateuria"
"Frateuria aurantia DSM 6220"	"-"	767434	64	6	3	NA	NA	39	26	64	NA	NA	5	58	2	0.007964	0.001711	0.005733	NA	NA	0.004018	0.0027	0.007964	NA	NA	0.003256	0.006183	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Frateuria>Frateuria&nbsp;aurantia"
"Alteromonadales"	"O"	135622	3898	687	90	1	6	784	1104	883	3898	5	541	2385	211	0.6502	0.1959	0.172	0.1433	0.5268	0.08077	0.1147	0.1099	0.2211	0.6502	0.3523	0.2542	0.4268	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Alteromonadaceae"	"F"	72275	2191	620	82	NA	3	602	941	667	1019	2	517	2191	167	0.3378	0.1768	0.1567	NA	0.2634	0.06202	0.09773	0.083	0.05781	0.2601	0.3367	0.2336	0.3378	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Glaciecola"	"G"	89404	2050	593	74	NA	1	518	837	486	11	2	487	2050	137	0.3172	0.1691	0.1414	NA	0.0878	0.05337	0.08693	0.06048	0.000624	0.2601	0.3172	0.2185	0.2771	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Glaciecola sp. THG-3.7"	"S"	2489595	2048	592	74	NA	1	518	836	486	8	2	487	2048	137	0.3172	0.1689	0.1414	NA	0.0878	0.05337	0.08683	0.06048	0.0004538	0.2601	0.3172	0.2183	0.2771	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Glaciecola"
"Glaciecola sp. 4H-3-7+YE-5"	"S"	983545	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Glaciecola"
"Alteromonas"	"G"	226	723	12	1	NA	1	37	39	78	723	NA	14	69	8	0.0878	0.003423	0.001911	NA	0.0878	0.003812	0.004051	0.009706	0.04102	NA	0.009117	0.007356	0.01618	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Alteromonas macleodii"	"S"	28108	24	4	NA	NA	NA	1	6	5	24	NA	1	4	2	0.004045	0.001141	NA	NA	NA	0.000103	0.0006232	0.0006222	0.001362	NA	0.0006512	0.0004264	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas naphthalenivorans"	"S"	715451	462	3	1	NA	1	6	5	10	462	NA	1	4	1	0.0878	0.0008557	0.001911	NA	0.0878	0.0006182	0.0005193	0.001244	0.02621	NA	0.0006512	0.0004264	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas australica"	"S"	589873	176	2	NA	NA	NA	4	8	1	176	NA	NA	3	1	0.009984	0.0005704	NA	NA	NA	0.0004121	0.0008309	0.0001244	0.009984	NA	NA	0.0003198	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas sp. MB-3u-76"	"S"	2058133	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
