"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Methylosinus trichosporium OB3b"	"-"	595536	83	58	10	NA	NA	83	41	81	NA	NA	26	32	1	0.01911	0.01654	0.01911	NA	NA	0.008551	0.004258	0.01008	NA	NA	0.01693	0.003411	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylocystaceae>Methylosinus>Methylosinus&nbsp;trichosporium"
"Rhizobiaceae"	"F"	82115	3901	316	49	2	5	867	638	3901	15	3	409	711	16	0.4854	0.09013	0.09364	0.2865	0.439	0.08933	0.06626	0.4854	0.0008509	0.3901	0.2664	0.07579	0.03236	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Liberibacter"	"G"	34019	416	180	17	NA	NA	195	147	416	4	NA	91	128	4	0.05926	0.05134	0.03249	NA	NA	0.02009	0.01527	0.05177	0.0002269	NA	0.05926	0.01365	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Liberibacter crescens"	"S"	1273132	164	78	5	NA	NA	86	60	164	1	NA	40	55	NA	0.02605	0.02225	0.009555	NA	NA	0.00886	0.006232	0.02041	5.673e-05	NA	0.02605	0.005863	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Liberibacter crescens BT-1"	"-"	1215343	11	5	NA	NA	NA	11	6	5	NA	NA	2	NA	NA	0.001426	0.001426	NA	NA	NA	0.001133	0.0006232	0.0006222	NA	NA	0.001302	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter>Liberibacter&nbsp;crescens"
"Candidatus Liberibacter asiaticus"	"S"	34021	122	43	5	NA	NA	51	41	122	3	NA	27	31	NA	0.01758	0.01226	0.009555	NA	NA	0.005254	0.004258	0.01518	0.0001702	NA	0.01758	0.003305	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter asiaticus str. gxpsy"	"-"	1174529	34	3	2	NA	NA	15	14	34	2	NA	6	9	NA	0.004231	0.0008557	0.003822	NA	NA	0.001545	0.001454	0.004231	0.0001135	NA	0.003907	0.0009594	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter>Candidatus&nbsp;Liberibacter&nbsp;asiaticus"
"Candidatus Liberibacter solanacearum"	"S"	556287	91	24	5	NA	NA	32	23	91	NA	NA	13	29	2	0.01132	0.006845	0.009555	NA	NA	0.003297	0.002389	0.01132	NA	NA	0.008466	0.003091	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter solanacearum CLso-ZC1"	"-"	658172	91	24	5	NA	NA	32	23	91	NA	NA	13	29	2	0.01132	0.006845	0.009555	NA	NA	0.003297	0.002389	0.01132	NA	NA	0.008466	0.003091	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter>Candidatus&nbsp;Liberibacter&nbsp;solanacearum"
"Candidatus Liberibacter americanus"	"S"	309868	11	8	1	NA	NA	11	7	6	NA	NA	1	2	NA	0.002282	0.002282	0.001911	NA	NA	0.001133	0.000727	0.0007467	NA	NA	0.0006512	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter americanus str. Sao Paulo"	"-"	1261131	11	8	1	NA	NA	11	7	6	NA	NA	1	2	NA	0.002282	0.002282	0.001911	NA	NA	0.001133	0.000727	0.0007467	NA	NA	0.0006512	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter>Candidatus&nbsp;Liberibacter&nbsp;americanus"
"Candidatus Liberibacter africanus"	"S"	34020	4	1	NA	NA	NA	2	4	3	NA	NA	3	1	NA	0.001954	0.0002852	NA	NA	NA	0.0002061	0.0004154	0.0003733	NA	NA	0.001954	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter africanus PTSAPSY"	"-"	1277257	4	1	NA	NA	NA	2	4	3	NA	NA	3	1	NA	0.001954	0.0002852	NA	NA	NA	0.0002061	0.0004154	0.0003733	NA	NA	0.001954	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter>Candidatus&nbsp;Liberibacter&nbsp;africanus"
"Rhizobium/Agrobacterium group"	"-"	227290	3047	85	25	1	3	550	414	3047	10	2	273	481	9	0.3792	0.02424	0.04777	0.1433	0.2634	0.05667	0.043	0.3792	0.0005673	0.2601	0.1778	0.05128	0.0182	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Agrobacterium"	"G"	357	1171	23	14	NA	NA	210	165	1171	7	1	138	269	7	0.1457	0.00656	0.02675	NA	NA	0.02164	0.01714	0.1457	0.0003971	0.13	0.08987	0.02868	0.01416	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Agrobacterium vitis"	"S"	373	691	13	8	NA	NA	154	104	691	5	NA	76	170	6	0.08599	0.003708	0.01529	NA	NA	0.01587	0.0108	0.08599	0.0002836	NA	0.04949	0.01812	0.01214	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium vitis S4"	"-"	311402	691	13	8	NA	NA	154	104	691	5	NA	76	170	6	0.08599	0.003708	0.01529	NA	NA	0.01587	0.0108	0.08599	0.0002836	NA	0.04949	0.01812	0.01214	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium>Agrobacterium&nbsp;vitis"
"Agrobacterium sp. RAC06"	"S"	1842536	226	5	5	NA	NA	28	36	226	NA	NA	27	64	NA	0.02812	0.001426	0.009555	NA	NA	0.002885	0.003739	0.02812	NA	NA	0.01758	0.006823	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium rhizogenes"	"S"	359	1	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	0.0001244	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Neorhizobium"	"G"	1525371	916	20	1	NA	NA	110	89	916	1	NA	53	77	1	0.114	0.005704	0.001911	NA	NA	0.01133	0.009244	0.114	5.673e-05	NA	0.03452	0.008208	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Neorhizobium sp. NCHU2750"	"S"	1825976	775	13	1	NA	NA	76	53	775	1	NA	17	35	1	0.09644	0.003708	0.001911	NA	NA	0.00783	0.005505	0.09644	5.673e-05	NA	0.01107	0.003731	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium"
"Neorhizobium galegae"	"S"	399	35	6	NA	NA	NA	10	17	35	NA	NA	7	12	NA	0.004559	0.001711	NA	NA	NA	0.00103	0.001766	0.004355	NA	NA	0.004559	0.001279	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium"
"Neorhizobium galegae bv. officinalis"	"-"	323656	2	1	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	0.0002061	NA	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium>Neorhizobium&nbsp;galegae"
"Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141"	"-"	1028801	2	1	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	0.0002061	NA	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium>Neorhizobium&nbsp;galegae>Neorhizobium&nbsp;galegae&nbsp;bv.&nbsp;officinalis"
"Neorhizobium sp. SOG26"	"S"	2060726	84	1	NA	NA	NA	14	16	84	NA	NA	24	25	NA	0.01563	0.0002852	NA	NA	NA	0.001442	0.001662	0.01045	NA	NA	0.01563	0.002665	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium"
"Rhizobium"	"G"	379	665	12	6	1	3	102	73	665	1	1	48	82	1	0.2634	0.003423	0.01147	0.1433	0.2634	0.01051	0.007582	0.08275	5.673e-05	0.13	0.03126	0.008741	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Rhizobium gallicum"	"S"	56730	10	4	NA	NA	NA	3	1	10	NA	NA	1	1	NA	0.001244	0.001141	NA	NA	NA	0.0003091	0.0001039	0.001244	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium gallicum bv. gallicum"	"-"	142627	10	4	NA	NA	NA	3	1	10	NA	NA	1	1	NA	0.001244	0.001141	NA	NA	NA	0.0003091	0.0001039	0.001244	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium>Rhizobium&nbsp;gallicum"
"Rhizobium gallicum bv. gallicum R602"	"-"	1418105	10	4	NA	NA	NA	3	1	10	NA	NA	1	1	NA	0.001244	0.001141	NA	NA	NA	0.0003091	0.0001039	0.001244	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium>Rhizobium&nbsp;gallicum>Rhizobium&nbsp;gallicum&nbsp;bv.&nbsp;gallicum"
"Rhizobium sp. ACO-34A"	"S"	1571470	623	3	4	NA	1	83	52	623	1	NA	33	68	NA	0.0878	0.0008557	0.007644	NA	0.0878	0.008551	0.005401	0.07753	5.673e-05	NA	0.02149	0.007249	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium favelukesii"	"S"	348824	6	2	NA	NA	NA	2	5	2	NA	NA	6	NA	NA	0.003907	0.0005704	NA	NA	NA	0.0002061	0.0005193	0.0002489	NA	NA	0.003907	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. NT-26"	"S"	1125847	6	1	NA	NA	NA	6	5	5	NA	NA	3	3	NA	0.001954	0.0002852	NA	NA	NA	0.0006182	0.0005193	0.0006222	NA	NA	0.001954	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. IE4771"	"S"	1301032	4	1	1	NA	NA	2	1	4	NA	NA	1	NA	NA	0.001911	0.0002852	0.001911	NA	NA	0.0002061	0.0001039	0.0004978	NA	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Sinorhizobium/Ensifer group"	"-"	227292	243	22	3	1	1	62	40	243	1	1	14	48	2	0.1433	0.006275	0.005733	0.1433	0.0878	0.006388	0.004154	0.03024	5.673e-05	0.13	0.009117	0.005117	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Sinorhizobium"	"G"	28105	229	15	3	1	NA	56	37	229	1	1	12	32	1	0.1433	0.004278	0.005733	0.1433	NA	0.00577	0.003843	0.0285	5.673e-05	0.13	0.007815	0.003411	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group"
"Sinorhizobium sp. RAC02"	"S"	1842534	197	12	1	NA	NA	42	21	197	NA	NA	7	21	NA	0.02452	0.003423	0.001911	NA	NA	0.004327	0.002181	0.02452	NA	NA	0.004559	0.002239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium"
"Sinorhizobium meliloti"	"S"	382	8	1	1	NA	NA	8	4	5	NA	1	NA	2	1	0.13	0.0002852	0.001911	NA	NA	0.0008242	0.0004154	0.0006222	NA	0.13	NA	0.0002132	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium"
"Sinorhizobium meliloti AK83"	"-"	693982	7	1	1	NA	NA	7	4	5	NA	NA	NA	2	1	0.002023	0.0002852	0.001911	NA	NA	0.0007212	0.0004154	0.0006222	NA	NA	NA	0.0002132	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium>Sinorhizobium&nbsp;meliloti"
"Sinorhizobium fredii group"	"-"	663276	23	1	1	1	NA	4	11	23	1	NA	3	6	NA	0.1433	0.0002852	0.001911	0.1433	NA	0.0004121	0.001142	0.002862	5.673e-05	NA	0.001954	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium"
"Sinorhizobium fredii"	"S"	380	23	1	1	1	NA	4	11	23	1	NA	3	6	NA	0.1433	0.0002852	0.001911	0.1433	NA	0.0004121	0.001142	0.002862	5.673e-05	NA	0.001954	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium>Sinorhizobium&nbsp;fredii&nbsp;group"
"Sinorhizobium fredii NGR234"	"-"	394	23	1	NA	NA	NA	4	11	23	1	NA	3	5	NA	0.002862	0.0002852	NA	NA	NA	0.0004121	0.001142	0.002862	5.673e-05	NA	0.001954	0.000533	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium>Sinorhizobium&nbsp;fredii&nbsp;group>Sinorhizobium&nbsp;fredii"
"Ensifer"	"G"	106591	10	2	NA	NA	1	4	1	6	NA	NA	1	10	1	0.0878	0.0005704	NA	NA	0.0878	0.0004121	0.0001039	0.0007467	NA	NA	0.0006512	0.001066	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group"
"Ensifer adhaerens"	"S"	106592	9	1	NA	NA	1	4	NA	1	NA	NA	NA	9	1	0.0878	0.0002852	NA	NA	0.0878	0.0004121	NA	0.0001244	NA	NA	NA	0.0009594	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Ensifer"
"Ensifer sojae"	"S"	716925	5	1	NA	NA	NA	NA	1	5	NA	NA	1	1	NA	0.0006512	0.0002852	NA	NA	NA	NA	0.0001039	0.0006222	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Ensifer"
"Ensifer sojae CCBAU 05684"	"-"	716928	5	1	NA	NA	NA	NA	1	5	NA	NA	1	1	NA	0.0006512	0.0002852	NA	NA	NA	NA	0.0001039	0.0006222	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Ensifer>Ensifer&nbsp;sojae"
"Shinella"	"G"	323620	95	8	NA	NA	NA	29	14	95	NA	NA	12	27	NA	0.01182	0.002282	NA	NA	NA	0.002988	0.001454	0.01182	NA	NA	0.007815	0.002878	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Shinella sp. HZN7"	"S"	879274	95	8	NA	NA	NA	29	14	95	NA	NA	12	27	NA	0.01182	0.002282	NA	NA	NA	0.002988	0.001454	0.01182	NA	NA	0.007815	0.002878	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Shinella"
"Rhodobiaceae"	"F"	119043	931	273	35	NA	NA	379	285	931	3	NA	204	214	6	0.1329	0.07787	0.06688	NA	NA	0.03905	0.0296	0.1159	0.0001702	NA	0.1329	0.02281	0.01214	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Candidatus Phaeomarinobacter"	"G"	1541445	168	129	11	NA	NA	130	86	168	NA	NA	38	20	5	0.03679	0.03679	0.02102	NA	NA	0.01339	0.008932	0.02091	NA	NA	0.02475	0.002132	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Candidatus Phaeomarinobacter ectocarpi"	"S"	1458461	168	129	11	NA	NA	130	86	168	NA	NA	38	20	5	0.03679	0.03679	0.02102	NA	NA	0.01339	0.008932	0.02091	NA	NA	0.02475	0.002132	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae>Candidatus&nbsp;Phaeomarinobacter"
"Anderseniella"	"G"	444432	559	91	19	NA	NA	186	138	559	1	NA	135	155	1	0.08792	0.02596	0.03631	NA	NA	0.01916	0.01433	0.06956	5.673e-05	NA	0.08792	0.01652	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Anderseniella sp. Alg231-50"	"S"	1922226	559	91	19	NA	NA	186	138	559	1	NA	135	155	1	0.08792	0.02596	0.03631	NA	NA	0.01916	0.01433	0.06956	5.673e-05	NA	0.08792	0.01652	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae>Anderseniella"
"unclassified Rhodobiaceae"	"-"	1712260	164	44	3	NA	NA	30	37	164	2	NA	18	31	NA	0.02041	0.01255	0.005733	NA	NA	0.003091	0.003843	0.02041	0.0001135	NA	0.01172	0.003305	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Rhodobiaceae bacterium"	"S"	2026785	164	44	3	NA	NA	30	37	164	2	NA	18	31	NA	0.02041	0.01255	0.005733	NA	NA	0.003091	0.003843	0.02041	0.0001135	NA	0.01172	0.003305	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae>unclassified&nbsp;Rhodobiaceae"
"Parvibaculum"	"G"	256616	28	4	NA	NA	NA	19	12	28	NA	NA	8	7	NA	0.00521	0.001141	NA	NA	NA	0.001958	0.001246	0.003484	NA	NA	0.00521	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Parvibaculum lavamentivorans"	"S"	256618	28	4	NA	NA	NA	19	12	28	NA	NA	8	7	NA	0.00521	0.001141	NA	NA	NA	0.001958	0.001246	0.003484	NA	NA	0.00521	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae>Parvibaculum"
"Parvibaculum lavamentivorans DS-1"	"-"	402881	28	4	NA	NA	NA	19	12	28	NA	NA	8	7	NA	0.00521	0.001141	NA	NA	NA	0.001958	0.001246	0.003484	NA	NA	0.00521	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae>Parvibaculum>Parvibaculum&nbsp;lavamentivorans"
"Bradyrhizobiaceae"	"F"	41294	2468	266	34	NA	3	487	323	1095	5	4	288	387	2468	4.992	0.07587	0.06497	NA	0.2634	0.05018	0.03355	0.1363	0.0002836	0.5202	0.1876	0.04126	4.992	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Bradyrhizobium"	"G"	374	2087	80	7	NA	NA	149	70	280	2	2	52	101	2087	4.221	0.02282	0.01338	NA	NA	0.01535	0.00727	0.03484	0.0001135	0.2601	0.03386	0.01077	4.221	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae"
"Bradyrhizobium sp. ORS 3257"	"S"	167468	26	4	NA	NA	NA	12	2	12	NA	NA	NA	8	26	0.05259	0.001141	NA	NA	NA	0.001236	0.0002077	0.001493	NA	NA	NA	0.0008528	0.05259	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Bradyrhizobium erythrophlei"	"S"	1437360	25	2	1	NA	NA	7	2	25	NA	NA	4	8	3	0.006068	0.0005704	0.001911	NA	NA	0.0007212	0.0002077	0.003111	NA	NA	0.002605	0.0008528	0.006068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Bradyrhizobium sp."	"S"	376	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Bradyrhizobium sp. ORS 285"	"S"	115808	16	1	NA	NA	NA	1	2	2	NA	NA	NA	NA	16	0.03236	0.0002852	NA	NA	NA	0.000103	0.0002077	0.0002489	NA	NA	NA	NA	0.03236	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Bradyrhizobium icense"	"S"	1274631	1	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.001911	0.0002852	0.001911	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Rhodopseudomonas"	"G"	1073	89	53	4	NA	1	61	36	89	NA	NA	22	33	25	0.0878	0.01512	0.007644	NA	0.0878	0.006285	0.003739	0.01108	NA	NA	0.01433	0.003518	0.05056	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae"
"Rhodopseudomonas palustris"	"S"	1076	89	53	4	NA	1	61	36	89	NA	NA	22	33	25	0.0878	0.01512	0.007644	NA	0.0878	0.006285	0.003739	0.01108	NA	NA	0.01433	0.003518	0.05056	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Rhodopseudomonas"
"Rhodopseudomonas palustris HaA2"	"-"	316058	19	6	NA	NA	NA	7	7	19	NA	NA	8	2	NA	0.00521	0.001711	NA	NA	NA	0.0007212	0.000727	0.002364	NA	NA	0.00521	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Rhodopseudomonas>Rhodopseudomonas&nbsp;palustris"
"Rhodopseudomonas palustris BisB18"	"-"	316056	13	2	NA	NA	NA	8	5	9	NA	NA	1	8	13	0.02629	0.0005704	NA	NA	NA	0.0008242	0.0005193	0.00112	NA	NA	0.0006512	0.0008528	0.02629	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Rhodopseudomonas>Rhodopseudomonas&nbsp;palustris"
"Rhodopseudomonas palustris BisA53"	"-"	316055	10	1	1	NA	NA	3	4	10	NA	NA	2	3	NA	0.001911	0.0002852	0.001911	NA	NA	0.0003091	0.0004154	0.001244	NA	NA	0.001302	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Rhodopseudomonas>Rhodopseudomonas&nbsp;palustris"
