"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Dinoroseobacter"	"G"	2570	3	3	NA	1	NA	1	NA	NA	NA	NA	NA	3	NA	0.003554	0.001509	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassococcus"	"G"	2658	5	3	NA	1	NA	NA	NA	NA	NA	NA	NA	5	NA	0.005923	0.001509	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Donghicola"	"G"	2571	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	0.001006	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ponticoccus"	"G"	2616	4	2	3	1	NA	4	NA	NA	NA	NA	NA	3	NA	0.04388	0.001006	0.04388	0.000618	NA	0.002154	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Maritimibacter"	"G"	2593	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	0.001006	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thioclava"	"G"	2659	19	2	2	3	NA	15	NA	NA	NA	NA	NA	19	NA	0.02925	0.001006	0.02925	0.001854	NA	0.008076	NA	NA	NA	NA	NA	0.02251	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubellimicrobium"	"G"	2642	11	2	NA	3	NA	11	NA	NA	NA	NA	NA	11	NA	0.01303	0.001006	NA	0.001854	NA	0.005922	NA	NA	NA	NA	NA	0.01303	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter clade Marinomonas lineage"	"G"	2637	4	2	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.004738	0.001006	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibacterium"	"G"	2628	7	2	NA	2	NA	7	NA	NA	NA	NA	NA	7	NA	0.008292	0.001006	NA	0.001236	NA	0.003769	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Frigidibacter"	"G"	14532	3	2	NA	3	NA	1	NA	NA	NA	NA	NA	3	NA	0.003554	0.001006	NA	0.001854	NA	0.0005384	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pontivivens"	"G"	14536	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobaca"	"G"	2623	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002369	0.0005032	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Plastorhodobacter"	"G"	14535	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005032	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudophaeobacter"	"G"	11458	7	1	1	NA	NA	7	NA	NA	NA	NA	NA	5	NA	0.01463	0.0005032	0.01463	NA	NA	0.003769	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseicitreum"	"G"	2630	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	0.003554	0.0005032	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudooceanicola"	"G"	26171	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	0.0005032	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Vadicella"	"G"	2663	5	1	NA	1	NA	3	NA	NA	NA	NA	NA	5	NA	0.005923	0.0005032	NA	0.000618	NA	0.001615	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Albirhodobacter"	"G"	14528	2	1	1	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.01463	0.0005032	0.01463	0.000618	NA	0.001077	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pelagicola"	"G"	2609	5	1	2	NA	NA	2	NA	NA	NA	NA	NA	5	NA	0.02925	0.0005032	0.02925	NA	NA	0.001077	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pelagibaca"	"G"	2608	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001236	0.0005032	NA	0.001236	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Aliiroseovarius"	"G"	14529	7	1	4	1	NA	4	NA	NA	NA	NA	NA	7	NA	0.05851	0.0005032	0.05851	0.000618	NA	0.002154	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Wenxinia"	"G"	2664	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005032	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Octadecabacter"	"G"	2603	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005032	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubribacterium"	"G"	2643	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Oceaniovalibus"	"G"	2602	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005032	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Seohaeicola"	"G"	2650	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sagittula"	"G"	2646	2	1	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	0.0005032	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Citreicella"	"G"	2567	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000618	0.0005032	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yangia"	"G"	2665	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	0.0005032	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter"	"G"	2635	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.001615	0.0005032	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sphingomonadales"	"O"	2823	1868	1184	63	466	NA	1868	1	NA	17	NA	NA	1851	NA	2.193	0.5957	0.9215	0.288	NA	1.006	0.9009	NA	0.009453	NA	NA	2.193	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	2844	1868	1184	63	466	NA	1868	1	NA	17	NA	NA	1851	NA	2.193	0.5957	0.9215	0.288	NA	1.006	0.9009	NA	0.009453	NA	NA	2.193	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Novosphingobium"	"G"	2846	625	390	22	144	NA	624	NA	NA	4	NA	NA	625	NA	0.7404	0.1962	0.3218	0.08899	NA	0.3359	NA	NA	0.002224	NA	NA	0.7404	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingomonas"	"G"	2852	415	263	15	95	NA	415	1	NA	6	NA	NA	406	NA	0.9009	0.1323	0.2194	0.05871	NA	0.2234	0.9009	NA	0.003336	NA	NA	0.481	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingobium"	"G"	2850	157	102	2	35	NA	157	NA	NA	NA	NA	NA	135	NA	0.1599	0.05132	0.02925	0.02163	NA	0.08453	NA	NA	NA	NA	NA	0.1599	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"uncultured"	"G"	2858	115	88	4	47	NA	101	NA	NA	3	NA	NA	115	NA	0.1362	0.04428	0.05851	0.02905	NA	0.05438	NA	NA	0.001668	NA	NA	0.1362	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingorhabdus"	"G"	2854	148	79	8	37	NA	113	NA	NA	NA	NA	NA	148	NA	0.1753	0.03975	0.117	0.02287	NA	0.06084	NA	NA	NA	NA	NA	0.1753	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingopyxis"	"G"	2853	123	77	3	35	NA	85	NA	NA	NA	NA	NA	123	NA	0.1457	0.03874	0.04388	0.02163	NA	0.04576	NA	NA	NA	NA	NA	0.1457	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Altererythrobacter"	"G"	26240	77	30	2	9	NA	63	NA	NA	2	NA	NA	77	NA	0.09122	0.01509	0.02925	0.005562	NA	0.03392	NA	NA	0.001112	NA	NA	0.09122	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Erythrobacter"	"G"	26245	63	18	NA	8	NA	63	NA	NA	NA	NA	NA	37	NA	0.04383	0.009057	NA	0.004944	NA	0.03392	NA	NA	NA	NA	NA	0.04383	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Ellin6055"	"G"	26244	11	7	1	1	NA	11	NA	NA	NA	NA	NA	4	NA	0.01463	0.003522	0.01463	0.000618	NA	0.005922	NA	NA	NA	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Rhizorhapis"	"G"	14559	25	6	NA	NA	NA	25	NA	NA	NA	NA	NA	6	NA	0.01346	0.003019	NA	NA	NA	0.01346	NA	NA	NA	NA	NA	0.007108	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Qipengyuania"	"G"	26249	5	5	NA	1	NA	5	NA	NA	NA	NA	NA	1	NA	0.002692	0.002516	NA	0.000618	NA	0.002692	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Blastomonas"	"G"	2845	4	4	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.002013	0.002013	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Polymorphobacter"	"G"	11469	4	4	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.002013	0.002013	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Zymomonas"	"G"	2857	7	3	NA	2	NA	7	NA	NA	NA	NA	NA	4	NA	0.004738	0.001509	NA	0.001236	NA	0.003769	NA	NA	NA	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Porphyrobacter"	"G"	26248	23	3	1	4	NA	23	NA	NA	NA	NA	NA	8	NA	0.01463	0.001509	0.01463	0.002472	NA	0.01238	NA	NA	NA	NA	NA	0.009477	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"MN 122.2a"	"G"	26246	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.002369	0.001006	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingosinicella"	"G"	2855	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	0.0005032	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Stakelama"	"G"	2856	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	0.0005032	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingoaurantiacus"	"G"	26251	8	1	NA	NA	NA	8	NA	NA	NA	NA	NA	3	NA	0.004307	0.0005032	NA	NA	NA	0.004307	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Rhizobiales"	"O"	2421	756	407	26	241	NA	756	NA	NA	8	NA	NA	703	NA	0.8328	0.2048	0.3803	0.1489	NA	0.407	NA	NA	0.004448	NA	NA	0.8328	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Rhizobiales Incertae Sedis"	"F"	2530	204	95	8	40	NA	204	NA	NA	1	NA	NA	127	NA	0.1504	0.0478	0.117	0.02472	NA	0.1098	NA	NA	0.000556	NA	NA	0.1504	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"uncultured"	"G"	14525	169	71	7	31	NA	169	NA	NA	NA	NA	NA	90	NA	0.1066	0.03572	0.1024	0.01916	NA	0.09099	NA	NA	NA	NA	NA	0.1066	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Nordella"	"G"	2534	13	9	NA	4	NA	13	NA	NA	NA	NA	NA	10	NA	0.01185	0.004528	NA	0.002472	NA	0.006999	NA	NA	NA	NA	NA	0.01185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Phreatobacter"	"G"	11439	19	7	1	3	NA	13	NA	NA	1	NA	NA	19	NA	0.02251	0.003522	0.01463	0.001854	NA	0.006999	NA	NA	0.000556	NA	NA	0.02251	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Bauldia"	"G"	2532	8	5	NA	1	NA	8	NA	NA	NA	NA	NA	7	NA	0.008292	0.002516	NA	0.000618	NA	0.004307	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Alsobacter"	"G"	11437	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005032	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Rhizobiaceae"	"F"	2525	223	84	8	52	NA	216	NA	NA	2	NA	NA	223	NA	0.2642	0.04226	0.117	0.03214	NA	0.1163	NA	NA	0.001112	NA	NA	0.2642	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"G"	26091	134	40	6	21	NA	118	NA	NA	NA	NA	NA	134	NA	0.1587	0.02013	0.08776	0.01298	NA	0.06353	NA	NA	NA	NA	NA	0.1587	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Mesorhizobium"	"G"	26112	29	12	NA	8	NA	29	NA	NA	NA	NA	NA	24	NA	0.02843	0.006038	NA	0.004944	NA	0.01561	NA	NA	NA	NA	NA	0.02843	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ochrobactrum"	"G"	26115	12	5	NA	3	NA	2	NA	NA	NA	NA	NA	12	NA	0.01422	0.002516	NA	0.001854	NA	0.001077	NA	NA	NA	NA	NA	0.01422	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"uncultured"	"G"	26127	20	5	NA	8	NA	20	NA	NA	NA	NA	NA	13	NA	0.0154	0.002516	NA	0.004944	NA	0.01077	NA	NA	NA	NA	NA	0.0154	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Nitratireductor"	"G"	26114	10	4	NA	2	NA	10	NA	NA	NA	NA	NA	3	NA	0.005384	0.002013	NA	0.001236	NA	0.005384	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ensifer"	"G"	2526	9	4	NA	NA	NA	9	NA	NA	1	NA	NA	4	NA	0.004845	0.002013	NA	NA	NA	0.004845	NA	NA	0.000556	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Pseudahrensia"	"G"	26119	3	2	NA	2	NA	1	NA	NA	NA	NA	NA	3	NA	0.003554	0.001006	NA	0.001236	NA	0.0005384	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Phyllobacterium"	"G"	26118	5	1	NA	2	NA	5	NA	NA	NA	NA	NA	2	NA	0.002692	0.0005032	NA	0.001236	NA	0.002692	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Cohaesibacter"	"G"	26103	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Bartonella"	"G"	26096	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01463	0.0005032	0.01463	0.000618	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Aureimonas"	"G"	26095	2	1	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002369	0.0005032	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Aminobacter"	"G"	26092	2	1	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	0.0005032	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Hyphomicrobiaceae"	"F"	2472	104	64	2	52	NA	84	NA	NA	NA	NA	NA	104	NA	0.1232	0.0322	0.02925	0.03214	NA	0.04522	NA	NA	NA	NA	NA	0.1232	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Hyphomicrobium"	"G"	2480	74	52	2	39	NA	71	NA	NA	NA	NA	NA	74	NA	0.08766	0.02616	0.02925	0.0241	NA	0.03823	NA	NA	NA	NA	NA	0.08766	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Pedomicrobium"	"G"	2483	23	11	NA	12	NA	8	NA	NA	NA	NA	NA	23	NA	0.02725	0.005535	NA	0.007416	NA	0.004307	NA	NA	NA	NA	NA	0.02725	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Filomicrobium"	"G"	2479	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	0.003554	0.0005032	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Xanthobacteraceae"	"F"	2545	87	52	2	29	NA	87	NA	NA	2	NA	NA	64	NA	0.07582	0.02616	0.02925	0.01792	NA	0.04684	NA	NA	0.001112	NA	NA	0.07582	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Bradyrhizobium"	"G"	26151	31	31	1	13	NA	25	NA	NA	NA	NA	NA	22	NA	0.02606	0.0156	0.01463	0.008034	NA	0.01346	NA	NA	NA	NA	NA	0.02606	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"uncultured"	"G"	2554	33	7	NA	7	NA	33	NA	NA	1	NA	NA	23	NA	0.02725	0.003522	NA	0.004326	NA	0.01777	NA	NA	0.000556	NA	NA	0.02725	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Afipia"	"G"	26148	4	4	NA	2	NA	3	NA	NA	NA	NA	NA	1	NA	0.002013	0.002013	NA	0.001236	NA	0.001615	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Tardiphaga"	"G"	26159	3	3	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001509	0.001509	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Xanthobacter"	"G"	2553	2	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001006	0.001006	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Rhodoplanes"	"G"	26157	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.002369	0.001006	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Pseudolabrys"	"G"	2550	7	2	NA	NA	NA	7	NA	NA	NA	NA	NA	2	NA	0.003769	0.001006	NA	NA	NA	0.003769	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Pseudorhodoplanes"	"G"	26156	3	1	NA	1	NA	3	NA	NA	NA	NA	NA	3	NA	0.003554	0.0005032	NA	0.000618	NA	0.001615	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Devosiaceae"	"F"	26055	77	34	1	12	NA	56	NA	NA	2	NA	NA	77	NA	0.09122	0.01711	0.01463	0.007416	NA	0.03015	NA	NA	0.001112	NA	NA	0.09122	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Devosia"	"G"	26058	73	30	1	11	NA	49	NA	NA	2	NA	NA	73	NA	0.08648	0.01509	0.01463	0.006798	NA	0.02638	NA	NA	0.001112	NA	NA	0.08648	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"uncultured"	"G"	26064	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.002369	0.001006	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Maritalea"	"G"	26059	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005032	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Beijerinckiaceae"	"F"	2435	56	29	4	18	NA	49	NA	NA	NA	NA	NA	56	NA	0.06634	0.01459	0.05851	0.01112	NA	0.02638	NA	NA	NA	NA	NA	0.06634	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"alphaI cluster"	"G"	26054	20	11	NA	1	NA	20	NA	NA	NA	NA	NA	15	NA	0.01777	0.005535	NA	0.000618	NA	0.01077	NA	NA	NA	NA	NA	0.01777	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
