"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Paenibacillus sp."	"S"	58172	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus popilliae"	"S"	78057	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus lentimorbus"	"S"	78058	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus dendritiformis"	"S"	130049	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus barengoltzii"	"S"	343517	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus thiaminolyticus"	"S"	49283	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus illinoisensis"	"S"	59845	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus cookii"	"S"	157839	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus terrae"	"S"	159743	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus odorifer"	"S"	189426	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. p22D"	"S"	201426	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus timonensis"	"S"	225915	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus lactis"	"S"	228574	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. R-6928"	"S"	251048	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus motobuensis"	"S"	295324	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. JDR-2"	"S"	324057	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. Bt 36"	"S"	330238	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. CWBI-B60"	"S"	336776	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. YO4-02"	"S"	359725	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus taiwanensis"	"S"	401638	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. YT0039"	"S"	477671	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus pectinilyticus"	"S"	512399	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. 18-8"	"S"	519763	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. MSL-9"	"S"	638643	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. GT-L27"	"S"	664910	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus uliginis"	"S"	683737	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. DS80"	"S"	863905	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. BLH-5H4"	"S"	1010751	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. PNS-13"	"S"	1029629	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. NBRC 13157"	"S"	1113605	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. OTK"	"S"	1230468	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. HA13"	"S"	1349471	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. K-XY27-3"	"S"	1355002	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. WP-XY27-1"	"S"	1355005	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. 6-III"	"S"	1632830	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Brevibacillus"	"G"	55080	25	25	0.0007997	0.0007997	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Brevibacillus sp. CFH S0501"	"S"	1644114	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus brevis"	"S"	1393	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus borstelensis"	"S"	45462	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus sp. zf-IIRht8"	"S"	354183	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus thermoruber"	"S"	33942	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus parabrevis"	"S"	54914	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus sp. MC-Z"	"S"	136619	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"environmental samples"	"-"	169969	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"uncultured Brevibacillus sp."	"S"	169970	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus>environmental&nbsp;samples"
"Brevibacillus limnophilus"	"S"	267745	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus sp. HT3"	"S"	379557	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus sp. CCBAU 10720"	"S"	521469	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Thermobacillus"	"G"	76632	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"environmental samples"	"-"	554628	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Thermobacillus"
"Thermobacillus sp. enrichment culture clone 2"	"S"	675792	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Thermobacillus>environmental&nbsp;samples"
"Aneurinibacillus group"	"-"	85151	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Aneurinibacillus"	"G"	55079	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Aneurinibacillus&nbsp;group"
"Aneurinibacillus migulanus"	"S"	47500	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Aneurinibacillus&nbsp;group>Aneurinibacillus"
"Cohnella"	"G"	329857	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Cohnella panacarvi"	"S"	400776	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Cohnella"
"Cohnella panacarvi Gsoil 349"	"-"	979226	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Cohnella>Cohnella&nbsp;panacarvi"
"Saccharibacillus"	"G"	456492	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Saccharibacillus sp."	"S"	1892566	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Saccharibacillus"
"Planococcaceae"	"F"	186818	61	61	0.001951	0.001951	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales"
"Planococcus"	"G"	1372	31	31	0.0009916	0.0009916	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"environmental samples"	"-"	337814	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"uncultured Planococcus sp."	"S"	337815	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus>environmental&nbsp;samples"
"Planococcus sp. mixed culture X16-40"	"S"	1718076	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus>environmental&nbsp;samples"
"Planococcus sp. mixed culture X5-25F"	"S"	1718079	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus>environmental&nbsp;samples"
"Planococcus salinarum"	"S"	622695	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus faecalis"	"S"	1598147	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus donghaensis"	"S"	414778	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus psychrotoleratus"	"S"	152385	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus maritimus"	"S"	192421	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus sp. 26"	"S"	474476	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus sp. MB6-16"	"S"	56808	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus antarcticus"	"S"	161360	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus sp. Tibet-IIVa2"	"S"	336291	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus crocinus"	"S"	443268	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus sp. BLH-5F3"	"S"	1010753	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus plakortidis"	"S"	1038856	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus sp. 13(2012)"	"S"	1208567	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Sporosarcina"	"G"	1569	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Sporosarcina aquimarina"	"S"	114975	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"Sporosarcina luteola"	"S"	582850	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"Sporosarcina psychrophila"	"S"	1476	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"Sporosarcina ureae"	"S"	1571	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"environmental samples"	"-"	353794	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"uncultured Sporosarcina sp."	"S"	353795	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina>environmental&nbsp;samples"
"Sporosarcina newyorkensis"	"S"	759851	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"Planomicrobium"	"G"	162291	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Planomicrobium okeanokoites"	"S"	244	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planomicrobium"
"Planomicrobium stackebrandtii"	"S"	253160	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planomicrobium"
"Planomicrobium glaciei"	"S"	459472	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planomicrobium"
"Planomicrobium sp. BJ-52"	"S"	660253	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planomicrobium"
"Planomicrobium sp. F14(2011)"	"S"	946181	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planomicrobium"
"Planomicrobium sp. PLB074"	"S"	1443761	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planomicrobium"
"Planomicrobium sp. R15"	"S"	1543284	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planomicrobium"
"Solibacillus"	"G"	648800	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Solibacillus silvestris"	"S"	76853	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Solibacillus"
"Solibacillus silvestris StLB046"	"-"	1002809	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Solibacillus>Solibacillus&nbsp;silvestris"
"Solibacillus kalamii"	"S"	1748298	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Solibacillus"
"Rummeliibacillus"	"G"	648802	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Rummeliibacillus stabekisii"	"S"	241244	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Rummeliibacillus"
"Kurthia"	"G"	1649	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Kurthia gibsonii"	"S"	33946	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Kurthia"
"Kurthia sp. PAOGL173"	"S"	324077	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Kurthia"
"Jeotgalibacillus"	"G"	157226	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"environmental samples"	"-"	332345	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Jeotgalibacillus"
"uncultured Jeotgalibacillus sp."	"S"	332346	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Jeotgalibacillus>environmental&nbsp;samples"
"Jeotgalibacillus sp. 5DwGM"	"S"	1576633	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Jeotgalibacillus"
"Ureibacillus"	"G"	160795	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Ureibacillus thermosphaericus"	"S"	51173	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Ureibacillus"
"Viridibacillus"	"G"	496496	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Viridibacillus sp. R40"	"S"	1755578	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Viridibacillus"
"Bacillales incertae sedis"	"-"	539002	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales"
"Bacillales Family XII. Incertae Sedis"	"-"	539742	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis"
"Exiguobacterium"	"G"	33986	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis"
"Exiguobacterium aurantiacum"	"S"	33987	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Exiguobacterium sp. A32"	"S"	631349	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Exiguobacterium sp. DLB16"	"S"	1453141	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Exiguobacterium sp."	"S"	44751	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Exiguobacterium indicum"	"S"	296995	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Exiguobacterium profundum"	"S"	307643	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
