"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Burkholderiales Genera incertae sedis"	"-"	224471	12914	895	264	2	8	6319	6149	12914	56	5	963	9670	553	1.851	0.3008	0.5787	0.3273	0.7519	0.7727	0.7814	1.851	0.003178	0.6964	0.6646	1.079	1.228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Leptothrix"	"G"	88	1737	212	27	NA	NA	1348	1124	1737	10	NA	136	1514	131	0.2908	0.07124	0.05918	NA	NA	0.1648	0.1428	0.249	0.0005675	NA	0.09386	0.1689	0.2908	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Leptothrix cholodnii"	"S"	34029	1737	212	27	NA	NA	1348	1124	1737	10	NA	136	1514	131	0.2908	0.07124	0.05918	NA	NA	0.1648	0.1428	0.249	0.0005675	NA	0.09386	0.1689	0.2908	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix"
"Methylibium"	"G"	316612	1569	153	54	NA	1	989	798	1179	10	1	134	1569	104	0.2309	0.05142	0.1184	NA	0.09398	0.1209	0.1014	0.169	0.0005675	0.1393	0.09248	0.1751	0.2309	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Methylibium petroleiphilum"	"S"	105560	1569	153	54	NA	1	989	798	1179	10	1	134	1569	104	0.2309	0.05142	0.1184	NA	0.09398	0.1209	0.1014	0.169	0.0005675	0.1393	0.09248	0.1751	0.2309	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium"
"Aquabacterium"	"G"	92793	1351	119	30	1	NA	746	643	1351	1	1	133	1195	56	0.1937	0.03999	0.06576	0.1637	NA	0.09122	0.08171	0.1937	5.675e-05	0.1393	0.09179	0.1333	0.1243	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Aquabacterium olei"	"S"	1296669	1351	119	30	1	NA	746	643	1351	1	1	133	1195	56	0.1937	0.03999	0.06576	0.1637	NA	0.09122	0.08171	0.1937	5.675e-05	0.1393	0.09179	0.1333	0.1243	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Aquabacterium"
"Rubrivivax"	"G"	28067	1789	92	37	1	1	486	735	1789	7	NA	110	1026	44	0.2565	0.03092	0.0811	0.1637	0.09398	0.05943	0.0934	0.2565	0.0003972	NA	0.07592	0.1145	0.09768	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rubrivivax gelatinosus"	"S"	28068	1789	92	37	1	1	486	735	1789	7	NA	110	1026	44	0.2565	0.03092	0.0811	0.1637	0.09398	0.05943	0.0934	0.2565	0.0003972	NA	0.07592	0.1145	0.09768	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax"
"Thiomonas"	"G"	32012	1759	85	38	NA	2	839	995	1759	5	NA	125	1384	35	0.2522	0.02856	0.0833	NA	0.188	0.1026	0.1264	0.2522	0.0002837	NA	0.08627	0.1544	0.0777	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Thiomonas sp. X19"	"S"	1050370	1753	85	38	NA	2	832	988	1753	5	NA	125	1369	34	0.2513	0.02856	0.0833	NA	0.188	0.1017	0.1255	0.2513	0.0002837	NA	0.08627	0.1528	0.07548	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Paucibacter"	"G"	318147	1996	49	23	NA	2	410	377	1996	3	3	101	557	38	0.4178	0.01647	0.05042	NA	0.188	0.05013	0.04791	0.2861	0.0001702	0.4178	0.06971	0.06215	0.08436	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Paucibacter sp. KCTC 42545"	"S"	1768242	1996	49	23	NA	2	410	377	1996	3	3	101	557	38	0.4178	0.01647	0.05042	NA	0.188	0.05013	0.04791	0.2861	0.0001702	0.4178	0.06971	0.06215	0.08436	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Paucibacter"
"Mitsuaria"	"G"	65047	582	46	6	NA	1	359	327	582	1	NA	40	396	11	0.09398	0.01546	0.01315	NA	0.09398	0.0439	0.04155	0.08343	5.675e-05	NA	0.02761	0.04419	0.02442	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Mitsuaria sp. 7"	"S"	1658665	582	46	6	NA	1	359	327	582	1	NA	40	396	11	0.09398	0.01546	0.01315	NA	0.09398	0.0439	0.04155	0.08343	5.675e-05	NA	0.02761	0.04419	0.02442	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Mitsuaria"
"Rhizobacter"	"G"	212743	632	39	11	NA	NA	201	233	562	7	NA	43	632	50	0.111	0.01311	0.02411	NA	NA	0.02458	0.02961	0.08056	0.0003972	NA	0.02968	0.07052	0.111	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rhizobacter gummiphilus"	"S"	946333	632	39	11	NA	NA	201	233	562	7	NA	43	632	50	0.111	0.01311	0.02411	NA	NA	0.02458	0.02961	0.08056	0.0003972	NA	0.02968	0.07052	0.111	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rhizobacter"
"Roseateles"	"G"	93681	443	23	11	NA	NA	113	149	443	3	NA	17	193	5	0.0635	0.007729	0.02411	NA	NA	0.01382	0.01893	0.0635	0.0001702	NA	0.01173	0.02154	0.0111	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Roseateles depolymerans"	"S"	76731	443	23	11	NA	NA	113	149	443	3	NA	17	193	5	0.0635	0.007729	0.02411	NA	NA	0.01382	0.01893	0.0635	0.0001702	NA	0.01173	0.02154	0.0111	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Roseateles"
"unclassified Burkholderiales (miscellaneous)"	"-"	80841	1392	183	32	1	NA	839	751	1392	3	NA	106	850	55	0.1995	0.0615	0.07014	0.1637	NA	0.1026	0.09543	0.1995	0.0001702	NA	0.07316	0.09485	0.1221	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Burkholderiales bacterium JOSHI_001"	"S"	864051	1040	155	28	NA	NA	603	531	1040	2	NA	54	550	45	0.1491	0.05209	0.06138	NA	NA	0.07373	0.06747	0.1491	0.0001135	NA	0.03727	0.06137	0.0999	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium GJ-E10"	"S"	1469502	326	21	4	1	NA	198	183	326	1	NA	45	253	8	0.1637	0.007057	0.008768	0.1637	NA	0.02421	0.02325	0.04673	5.675e-05	NA	0.03106	0.02823	0.01776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium YL45"	"S"	1834205	46	7	NA	NA	NA	38	37	26	NA	NA	7	46	2	0.005133	0.002352	NA	NA	NA	0.004647	0.004702	0.003727	NA	NA	0.004831	0.005133	0.00444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"[Polyangium] brachysporum"	"S"	413882	104	6	NA	NA	NA	59	50	69	NA	NA	4	104	2	0.01161	0.002016	NA	NA	NA	0.007215	0.006354	0.009891	NA	NA	0.002761	0.01161	0.00444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Sutterellaceae"	"F"	995019	86	11	1	NA	NA	28	32	86	1	NA	5	59	NA	0.01233	0.003697	0.002192	NA	NA	0.003424	0.004066	0.01233	5.675e-05	NA	0.003451	0.006584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Sutterella"	"G"	40544	86	11	1	NA	NA	28	32	86	1	NA	5	59	NA	0.01233	0.003697	0.002192	NA	NA	0.003424	0.004066	0.01233	5.675e-05	NA	0.003451	0.006584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Sutterellaceae"
"Sutterella sp. 6FBBBH3"	"S"	2259134	86	11	1	NA	NA	28	32	86	1	NA	5	59	NA	0.01233	0.003697	0.002192	NA	NA	0.003424	0.004066	0.01233	5.675e-05	NA	0.003451	0.006584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Sutterellaceae>Sutterella"
"Nitrosomonadales"	"O"	32003	16602	1633	300	2	9	16602	14206	14332	133	7	877	13285	592	2.054	0.5488	0.6576	0.3273	0.8459	2.03	1.805	2.054	0.007548	0.9749	0.6053	1.482	1.314	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria"
"Methylophilaceae"	"F"	32011	14627	1377	259	1	7	14627	11740	11246	118	6	540	9607	466	1.789	0.4627	0.5677	0.1637	0.6579	1.789	1.492	1.612	0.006696	0.8357	0.3727	1.072	1.035	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Candidatus Methylopumilus"	"G"	1679002	13390	1199	221	1	4	13390	10569	8978	101	4	439	7085	387	1.637	0.4029	0.4844	0.1637	0.3759	1.637	1.343	1.287	0.005732	0.5571	0.303	0.7906	0.8591	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Candidatus Methylopumilus turicensis"	"S"	1581680	12829	1091	197	NA	4	12829	10154	8717	97	4	435	6850	386	1.569	0.3666	0.4318	NA	0.3759	1.569	1.29	1.25	0.005505	0.5571	0.3002	0.7644	0.8569	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Candidatus&nbsp;Methylopumilus"
"Candidatus Methylopumilus planktonicus"	"S"	1581557	546	108	24	1	NA	546	393	253	3	NA	3	219	1	0.1637	0.03629	0.05261	0.1637	NA	0.06676	0.04994	0.03627	0.0001702	NA	0.00207	0.02444	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Candidatus&nbsp;Methylopumilus"
"Methylotenera"	"G"	359407	1393	108	17	NA	2	568	482	1114	9	1	44	1393	46	0.188	0.03629	0.03726	NA	0.188	0.06945	0.06125	0.1597	0.0005107	0.1393	0.03037	0.1554	0.1021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Methylotenera versatilis"	"S"	1055487	712	68	12	NA	NA	273	160	533	3	NA	20	712	16	0.07945	0.02285	0.0263	NA	NA	0.03338	0.02033	0.07641	0.0001702	NA	0.0138	0.07945	0.03552	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylotenera"
"Methylotenera mobilis"	"S"	359408	424	20	3	NA	2	189	213	424	5	1	16	361	22	0.188	0.006721	0.006576	NA	0.188	0.02311	0.02707	0.06078	0.0002837	0.1393	0.01104	0.04028	0.04884	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylotenera"
"Methylobacillus"	"G"	404	260	19	4	NA	1	164	140	149	1	NA	21	260	3	0.09398	0.006385	0.008768	NA	0.09398	0.02005	0.01779	0.02136	5.675e-05	NA	0.01449	0.02901	0.00666	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Methylobacillus flagellatus"	"S"	405	260	19	4	NA	1	164	140	149	1	NA	21	260	3	0.09398	0.006385	0.008768	NA	0.09398	0.02005	0.01779	0.02136	5.675e-05	NA	0.01449	0.02901	0.00666	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylobacillus"
"Methylophilus"	"G"	16	579	16	4	NA	NA	239	258	579	3	1	18	424	21	0.1393	0.005377	0.008768	NA	NA	0.02922	0.03278	0.083	0.0001702	0.1393	0.01242	0.04731	0.04662	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Methylophilus sp. TWE2"	"S"	1662285	579	16	4	NA	NA	239	258	579	3	1	18	424	21	0.1393	0.005377	0.008768	NA	NA	0.02922	0.03278	0.083	0.0001702	0.1393	0.01242	0.04731	0.04662	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylophilus"
"Methylovorus"	"G"	81682	234	4	4	NA	NA	73	64	234	2	NA	7	164	4	0.03354	0.001344	0.008768	NA	NA	0.008926	0.008133	0.03354	0.0001135	NA	0.004831	0.0183	0.00888	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Sterolibacteriaceae"	"F"	2008793	1857	119	19	1	1	726	883	1168	6	1	154	1857	36	0.2072	0.03999	0.04165	0.1637	0.09398	0.08878	0.1122	0.1674	0.0003405	0.1393	0.1063	0.2072	0.07992	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Sulfuritalea"	"G"	1054211	1804	116	18	1	1	710	867	1140	6	1	153	1804	35	0.2013	0.03898	0.03946	0.1637	0.09398	0.08682	0.1102	0.1634	0.0003405	0.1393	0.1056	0.2013	0.0777	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae"
"Sulfuritalea hydrogenivorans"	"S"	748811	1804	116	18	1	1	710	867	1140	6	1	153	1804	35	0.2013	0.03898	0.03946	0.1637	0.09398	0.08682	0.1102	0.1634	0.0003405	0.1393	0.1056	0.2013	0.0777	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae>Sulfuritalea"
"Methyloversatilis"	"G"	378210	39	3	1	NA	NA	13	9	14	NA	NA	1	39	1	0.004352	0.001008	0.002192	NA	NA	0.00159	0.001144	0.002007	NA	NA	0.0006902	0.004352	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae"
"Methyloversatilis sp. RAC08"	"S"	1842540	39	3	1	NA	NA	13	9	14	NA	NA	1	39	1	0.004352	0.001008	0.002192	NA	NA	0.00159	0.001144	0.002007	NA	NA	0.0006902	0.004352	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae>Methyloversatilis"
"Gallionellaceae"	"F"	90627	1092	63	3	NA	NA	660	928	1092	4	NA	112	1059	74	0.1643	0.02117	0.006576	NA	NA	0.0807	0.1179	0.1565	0.000227	NA	0.0773	0.1182	0.1643	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Gallionella"	"G"	96	491	23	NA	NA	NA	260	414	491	1	NA	31	398	62	0.1376	0.007729	NA	NA	NA	0.03179	0.05261	0.07039	5.675e-05	NA	0.02139	0.04441	0.1376	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Gallionella capsiferriformans"	"S"	370405	491	23	NA	NA	NA	260	414	491	1	NA	31	398	62	0.1376	0.007729	NA	NA	NA	0.03179	0.05261	0.07039	5.675e-05	NA	0.02139	0.04441	0.1376	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Gallionella"
"Sulfuricella"	"G"	935200	200	14	1	NA	NA	112	156	168	1	NA	16	200	NA	0.02408	0.004705	0.002192	NA	NA	0.0137	0.01982	0.02408	5.675e-05	NA	0.01104	0.02232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Sulfuricella denitrificans"	"S"	649841	200	14	1	NA	NA	112	156	168	1	NA	16	200	NA	0.02408	0.004705	0.002192	NA	NA	0.0137	0.01982	0.02408	5.675e-05	NA	0.01104	0.02232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Sulfuricella"
"Ferriphaselus"	"G"	1443590	51	11	1	NA	NA	17	39	38	1	NA	7	51	NA	0.005691	0.003697	0.002192	NA	NA	0.002079	0.004956	0.005447	5.675e-05	NA	0.004831	0.005691	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Ferriphaselus amnicola"	"S"	1188319	51	11	1	NA	NA	17	39	38	1	NA	7	51	NA	0.005691	0.003697	0.002192	NA	NA	0.002079	0.004956	0.005447	5.675e-05	NA	0.004831	0.005691	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Ferriphaselus"
"Sulfuriferula"	"G"	1778653	274	12	1	NA	NA	171	183	210	NA	NA	37	274	6	0.03057	0.004033	0.002192	NA	NA	0.02091	0.02325	0.0301	NA	NA	0.02554	0.03057	0.01332	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Sulfuriferula sp. AH1"	"S"	1985873	274	12	1	NA	NA	171	183	210	NA	NA	37	274	6	0.03057	0.004033	0.002192	NA	NA	0.02091	0.02325	0.0301	NA	NA	0.02554	0.03057	0.01332	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Sulfuriferula"
"Sideroxydans"	"G"	314343	119	1	NA	NA	NA	68	82	119	1	NA	18	71	2	0.01706	0.000336	NA	NA	NA	0.008315	0.01042	0.01706	5.675e-05	NA	0.01242	0.007923	0.00444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Sideroxydans lithotrophicus"	"S"	63745	119	1	NA	NA	NA	68	82	119	1	NA	18	71	2	0.01706	0.000336	NA	NA	NA	0.008315	0.01042	0.01706	5.675e-05	NA	0.01242	0.007923	0.00444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Sideroxydans"
"Nitrosomonadaceae"	"F"	206379	390	29	9	NA	1	227	259	390	2	NA	33	313	4	0.09398	0.009745	0.01973	NA	0.09398	0.02776	0.03291	0.05591	0.0001135	NA	0.02277	0.03493	0.00888	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Nitrosomonas"	"G"	914	240	19	6	NA	1	148	135	240	1	NA	25	177	1	0.09398	0.006385	0.01315	NA	0.09398	0.0181	0.01715	0.0344	5.675e-05	NA	0.01725	0.01975	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae"
"Nitrosomonas sp. Is79A3"	"S"	261292	63	5	NA	NA	1	25	19	63	NA	NA	2	14	NA	0.09398	0.00168	NA	NA	0.09398	0.003057	0.002414	0.009031	NA	NA	0.00138	0.001562	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas europaea"	"S"	915	76	5	2	NA	NA	47	43	76	1	NA	17	66	NA	0.01173	0.00168	0.004384	NA	NA	0.005747	0.005464	0.01089	5.675e-05	NA	0.01173	0.007365	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas ureae"	"S"	44577	21	3	1	NA	NA	20	17	21	NA	NA	2	16	NA	0.00301	0.001008	0.002192	NA	NA	0.002446	0.00216	0.00301	NA	NA	0.00138	0.001785	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas communis"	"S"	44574	25	2	2	NA	NA	15	24	25	NA	NA	NA	22	NA	0.004384	0.0006721	0.004384	NA	NA	0.001834	0.00305	0.003584	NA	NA	NA	0.002455	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosospira"	"G"	35798	125	6	3	NA	NA	68	108	125	1	NA	8	123	3	0.01792	0.002016	0.006576	NA	NA	0.008315	0.01372	0.01792	5.675e-05	NA	0.005521	0.01373	0.00666	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae"
"Nitrosospira multiformis"	"S"	1231	9	1	NA	NA	NA	6	8	2	NA	NA	NA	9	1	0.00222	0.000336	NA	NA	NA	0.0007337	0.001017	0.0002867	NA	NA	NA	0.001004	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira"
"Thiobacillaceae"	"F"	2008790	248	18	7	NA	NA	157	163	248	1	NA	26	220	6	0.03555	0.006049	0.01534	NA	NA	0.0192	0.02071	0.03555	5.675e-05	NA	0.01794	0.02455	0.01332	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Thiobacillus"	"G"	919	248	18	7	NA	NA	157	163	248	1	NA	26	220	6	0.03555	0.006049	0.01534	NA	NA	0.0192	0.02071	0.03555	5.675e-05	NA	0.01794	0.02455	0.01332	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Thiobacillaceae"
"Thiobacillus denitrificans"	"S"	36861	248	18	7	NA	NA	157	163	248	1	NA	26	220	6	0.03555	0.006049	0.01534	NA	NA	0.0192	0.02071	0.03555	5.675e-05	NA	0.01794	0.02455	0.01332	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Thiobacillaceae>Thiobacillus"
"unclassified Nitrosomonadales"	"-"	1660158	37	5	3	NA	NA	27	36	37	NA	NA	4	36	NA	0.006576	0.00168	0.006576	NA	NA	0.003302	0.004575	0.005304	NA	NA	0.002761	0.004017	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Neisseriales"	"O"	206351	2593	422	95	2	4	1469	1513	2518	16	1	361	2593	124	0.3759	0.1418	0.2082	0.3273	0.3759	0.1796	0.1923	0.361	0.000908	0.1393	0.2491	0.2893	0.2753	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria"
"Neisseriaceae"	"F"	481	754	217	54	NA	1	607	637	570	7	NA	108	754	17	0.1184	0.07292	0.1184	NA	0.09398	0.07422	0.08094	0.08171	0.0003972	NA	0.07454	0.08414	0.03774	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales"
"unclassified Neisseriaceae"	"-"	421605	101	101	33	NA	NA	49	86	53	2	NA	19	89	2	0.07234	0.03394	0.07234	NA	NA	0.005992	0.01093	0.007598	0.0001135	NA	0.01311	0.009931	0.00444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Neisseriaceae bacterium DSM 100970"	"S"	2052837	101	101	33	NA	NA	49	86	53	2	NA	19	89	2	0.07234	0.03394	0.07234	NA	NA	0.005992	0.01093	0.007598	0.0001135	NA	0.01311	0.009931	0.00444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>unclassified&nbsp;Neisseriaceae"
"Neisseria"	"G"	482	402	83	12	NA	NA	371	319	319	3	NA	45	402	7	0.04573	0.02789	0.0263	NA	NA	0.04537	0.04054	0.04573	0.0001702	NA	0.03106	0.04486	0.01554	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
