"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Candidatus Riegeria"	"G"	2722	5	5	0.000161	0.000161	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"uncultured"	"G"	2755	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Caenispirillum"	"G"	2720	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Haematospirillum"	"G"	14543	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Pararhodospirillum"	"G"	11465	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Roseospirillum"	"G"	2748	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Roseospira"	"G"	2747	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Marispirillum"	"G"	2735	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Thalassospiraceae"	"F"	26196	8	8	0.0002576	0.0002576	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Thalassospira"	"G"	26197	8	8	0.0002576	0.0002576	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Thalassospiraceae"
"AEGEAN-169 marine group"	"F"	26177	8	8	0.0002576	0.0002576	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Acetobacterales"	"O"	25900	165	165	0.005313	0.005313	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Acetobacteraceae"	"F"	25901	159	159	0.00512	0.00512	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"uncultured"	"G"	25937	36	36	0.001159	0.001159	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidiphilium"	"G"	25904	23	23	0.0007406	0.0007406	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacter"	"G"	25902	15	15	0.000483	0.000483	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Craurococcus"	"G"	25914	13	13	0.0004186	0.0004186	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Roseomonas"	"G"	25932	13	13	0.0004186	0.0004186	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidicaldus"	"G"	25903	5	5	0.000161	0.000161	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidisphaera"	"G"	25906	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Gluconacetobacter"	"G"	25917	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Bombella"	"G"	25912	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Belnapia"	"G"	25911	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Roseococcus"	"G"	25931	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodovastum"	"G"	25930	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidocella"	"G"	25907	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodovarius"	"G"	25929	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodopila"	"G"	25928	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Asaia"	"G"	25910	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Commensalibacter"	"G"	25913	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Endobacter"	"G"	25916	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rubritepida"	"G"	25933	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Komagataeibacter"	"G"	25921	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Nguyenibacter"	"G"	25926	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidisoma"	"G"	25905	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacterales Incertae Sedis"	"F"	25938	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"uncultured"	"G"	25941	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacterales&nbsp;Incertae&nbsp;Sedis"
"Elioraeaceae"	"F"	25942	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"Elioraea"	"G"	25943	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Elioraeaceae"
"SAR11 clade"	"O"	2808	134	134	0.004315	0.004315	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Clade I"	"F"	26228	63	63	0.002029	0.002029	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade Ia"	"G"	26229	40	40	0.001288	0.001288	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"Clade Ib"	"G"	26230	13	13	0.0004186	0.0004186	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"uncultured"	"G"	26231	5	5	0.000161	0.000161	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"Clade II"	"F"	26232	38	38	0.001224	0.001224	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade IV"	"F"	26234	5	5	0.000161	0.000161	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"uncultured"	"F"	26235	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade III"	"F"	26233	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"uncultured"	"O"	26269	91	91	0.00293	0.00293	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Elsterales"	"O"	25978	88	88	0.002834	0.002834	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	25985	80	80	0.002576	0.002576	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales"
"Elsteraceae"	"F"	25979	8	8	0.0002576	0.0002576	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales"
"uncultured"	"G"	25983	6	6	0.0001932	0.0001932	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales>Elsteraceae"
"Elstera"	"G"	25981	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales>Elsteraceae"
"Micavibrionales"	"O"	25998	75	75	0.002415	0.002415	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Micavibrionaceae"	"F"	25999	39	39	0.001256	0.001256	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"uncultured"	"G"	26001	37	37	0.001191	0.001191	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales>Micavibrionaceae"
"Micavibrio"	"G"	26000	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales>Micavibrionaceae"
"uncultured"	"F"	26002	33	33	0.001063	0.001063	"Bacteria>Proteobacteria>Alphaproteobacteria>Micavibrionales"
"Paracaedibacterales"	"O"	26009	51	51	0.001642	0.001642	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Paracaedibacteraceae"	"F"	26010	51	51	0.001642	0.001642	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales"
"uncultured"	"G"	26015	33	33	0.001063	0.001063	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Captivus"	"G"	26011	8	8	0.0002576	0.0002576	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Paracaedibacter"	"G"	26014	6	6	0.0001932	0.0001932	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Candidatus Finniella"	"G"	26012	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Paracaedibacterales>Paracaedibacteraceae"
"Azospirillales"	"O"	25946	50	50	0.00161	0.00161	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Azospirillaceae"	"F"	25947	43	43	0.001385	0.001385	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Azospirillum"	"G"	25948	21	21	0.0006762	0.0006762	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Skermanella"	"G"	25953	13	13	0.0004186	0.0004186	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Niveispirillum"	"G"	25951	5	5	0.000161	0.000161	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"uncultured"	"G"	25954	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Rhodocista"	"G"	25952	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Inquilinaceae"	"F"	25957	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Inquilinus"	"G"	25958	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Inquilinaceae"
"uncultured"	"F"	25959	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Azospirillales Incertae Sedis"	"F"	25955	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Stella"	"G"	25956	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillales&nbsp;Incertae&nbsp;Sedis"
"Rhodovibrionales"	"O"	26199	35	35	0.001127	0.001127	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Kiloniellaceae"	"F"	26205	22	22	0.0007084	0.0007084	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales"
"uncultured"	"G"	26211	14	14	0.0004508	0.0004508	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Tistlia"	"G"	26210	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Pelagibius"	"G"	26208	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Kiloniella"	"G"	26206	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Fodinicurvataceae"	"F"	26200	13	13	0.0004186	0.0004186	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales"
"Rhodovibrio"	"G"	26203	5	5	0.000161	0.000161	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Fodinicurvataceae"
"Limimonas"	"G"	26202	5	5	0.000161	0.000161	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Fodinicurvataceae"
"Fodinicurvata"	"G"	26201	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Fodinicurvataceae"
"uncultured"	"G"	26204	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Fodinicurvataceae"
"Puniceispirillales"	"O"	26028	34	34	0.001095	0.001095	"Bacteria>Proteobacteria>Alphaproteobacteria"
"SAR116 clade"	"F"	26032	25	25	0.0008051	0.0008051	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"uncultured"	"F"	26034	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"EF100-94H03"	"F"	26029	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Puniceispirillales Incertae Sedis"	"F"	26030	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Constrictibacter"	"G"	26031	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales>Puniceispirillales&nbsp;Incertae&nbsp;Sedis"
"Kordiimonadales"	"O"	2411	34	34	0.001095	0.001095	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	25997	10	10	0.000322	0.000322	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales"
"Kordiimonadaceae"	"F"	2412	10	10	0.000322	0.000322	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales"
"Kordiimonas"	"G"	2413	10	10	0.000322	0.000322	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales>Kordiimonadaceae"
"Kordiimonadales Incertae Sedis"	"F"	25995	7	7	0.0002254	0.0002254	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales"
"Eilatimonas"	"G"	25996	7	7	0.0002254	0.0002254	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales>Kordiimonadales&nbsp;Incertae&nbsp;Sedis"
"Iodidimonadaceae"	"F"	25993	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales"
"Iodidimonas"	"G"	25994	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales>Iodidimonadaceae"
"Temperatibacteraceae"	"F"	11429	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales"
"Temperatibacter"	"G"	11430	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales>Temperatibacteraceae"
"Parvibaculales"	"O"	26016	27	27	0.0008695	0.0008695	"Bacteria>Proteobacteria>Alphaproteobacteria"
"PS1 clade"	"F"	26018	15	15	0.000483	0.000483	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales"
"OCS116 clade"	"F"	26017	7	7	0.0002254	0.0002254	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales"
"Parvibaculaceae"	"F"	26019	5	5	0.000161	0.000161	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales"
"Parvibaculum"	"G"	26022	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales>Parvibaculaceae"
"uncultured"	"G"	26026	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales>Parvibaculaceae"
"Tistrellales"	"O"	26262	27	27	0.0008695	0.0008695	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Geminicoccaceae"	"F"	26263	26	26	0.0008373	0.0008373	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales"
"Candidatus Alysiosphaera"	"G"	26264	14	14	0.0004508	0.0004508	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales>Geminicoccaceae"
"uncultured"	"G"	26266	11	11	0.0003542	0.0003542	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales>Geminicoccaceae"
"Geminicoccus"	"G"	26265	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales>Geminicoccaceae"
"Tistrellaceae"	"F"	26267	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales"
"Tistrella"	"G"	26268	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales>Tistrellaceae"
"Reyranellales"	"O"	26035	26	26	0.0008373	0.0008373	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Reyranellaceae"	"F"	26036	26	26	0.0008373	0.0008373	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales"
"Reyranella"	"G"	26037	19	19	0.0006118	0.0006118	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"uncultured"	"G"	26038	7	7	0.0002254	0.0002254	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"Thalassobaculales"	"O"	26252	19	19	0.0006118	0.0006118	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26261	8	8	0.0002576	0.0002576	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"Nisaeaceae"	"F"	26253	7	7	0.0002254	0.0002254	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"OM75 clade"	"G"	26255	7	7	0.0002254	0.0002254	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales>Nisaeaceae"
"Thalassobaculaceae"	"F"	26258	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"Thalassobaculum"	"G"	26260	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales>Thalassobaculaceae"
"Holosporales"	"O"	25986	15	15	0.000483	0.000483	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Holosporaceae"	"F"	25987	15	15	0.000483	0.000483	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales"
"uncultured"	"G"	25992	9	9	0.0002898	0.0002898	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Holospora"	"G"	25991	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Candidatus Paraholospora"	"G"	25990	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Candidatus Gortzia"	"G"	25989	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Candidatus Bealeia"	"G"	25988	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Micropepsales"	"O"	26003	12	12	0.0003864	0.0003864	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Micropepsaceae"	"F"	26004	12	12	0.0003864	0.0003864	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales"
"uncultured"	"G"	26007	11	11	0.0003542	0.0003542	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales>Micropepsaceae"
"Rhizomicrobium"	"G"	26006	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales>Micropepsaceae"
"Sneathiellales"	"O"	2818	10	10	0.000322	0.000322	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sneathiellaceae"	"F"	2819	10	10	0.000322	0.000322	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales"
"AT-s3-44"	"G"	26236	6	6	0.0001932	0.0001932	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"uncultured"	"G"	2822	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Sneathiella"	"G"	2821	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Dongiales"	"O"	25975	6	6	0.0001932	0.0001932	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Dongiaceae"	"F"	25976	6	6	0.0001932	0.0001932	"Bacteria>Proteobacteria>Alphaproteobacteria>Dongiales"
"Dongia"	"G"	25977	6	6	0.0001932	0.0001932	"Bacteria>Proteobacteria>Alphaproteobacteria>Dongiales>Dongiaceae"
"Alphaproteobacteria Incertae Sedis"	"O"	2382	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Unknown Family"	"F"	2383	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria>Alphaproteobacteria&nbsp;Incertae&nbsp;Sedis"
"uncultured"	"G"	14503	3	3	9.661e-05	9.661e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Alphaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Acuticoccus"	"G"	25944	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Alphaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Dstr-E11"	"O"	2409	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Caedibacterales"	"O"	25960	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Caedibacteraceae"	"F"	25961	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Caedibacterales"
"Caedibacter"	"G"	25962	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria>Caedibacterales>Caedibacteraceae"
"NRL2"	"O"	26008	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Deltaproteobacteria"	"C"	3087	2940	2940	0.09467	0.09467	"Bacteria>Proteobacteria"
"Myxococcales"	"O"	3210	733	733	0.0236	0.0236	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Sandaracinaceae"	"F"	3241	179	179	0.005764	0.005764	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"uncultured"	"G"	11491	169	169	0.005442	0.005442	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Sandaracinaceae"
"Sandaracinus"	"G"	3242	10	10	0.000322	0.000322	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Sandaracinaceae"
"Haliangiaceae"	"F"	3222	95	95	0.003059	0.003059	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Haliangium"	"G"	3223	95	95	0.003059	0.003059	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Haliangiaceae"
"P3OB-42"	"F"	11486	85	85	0.002737	0.002737	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"bacteriap25"	"F"	11496	82	82	0.002641	0.002641	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Polyangiaceae"	"F"	3236	40	40	0.001288	0.001288	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Pajaroellobacter"	"G"	26282	21	21	0.0006762	0.0006762	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Sorangium"	"G"	3239	8	8	0.0002576	0.0002576	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Polyangium"	"G"	11490	4	4	0.0001288	0.0001288	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Minicystis"	"G"	14608	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Aetherobacter"	"G"	14607	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"uncultured"	"G"	3240	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Chondromyces"	"G"	3238	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Nannocystaceae"	"F"	3229	37	37	0.001191	0.001191	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"uncultured"	"G"	3233	17	17	0.0005474	0.0005474	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"Nannocystis"	"G"	3231	16	16	0.0005152	0.0005152	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"Enhygromyxa"	"G"	3230	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"Pseudenhygromyxa"	"G"	11485	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"BIrii41"	"F"	11478	32	32	0.00103	0.00103	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Archangiaceae"	"F"	14597	27	27	0.0008695	0.0008695	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Anaeromyxobacter"	"G"	14598	23	23	0.0007406	0.0007406	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Archangiaceae"
"Archangium"	"G"	14600	2	2	6.44e-05	6.44e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Archangiaceae"
"Cystobacter"	"G"	14601	1	1	3.22e-05	3.22e-05	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Archangiaceae"
"Phaselicystidaceae"	"F"	3234	25	25	0.0008051	0.0008051	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Phaselicystis"	"G"	3235	25	25	0.0008051	0.0008051	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Phaselicystidaceae"
"Blfdi19"	"F"	11479	19	19	0.0006118	0.0006118	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"UASB-TL25"	"F"	11492	19	19	0.0006118	0.0006118	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"mle1-27"	"F"	3244	16	16	0.0005152	0.0005152	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"MidBa8"	"F"	11483	15	15	0.000483	0.000483	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"VHS-B3-70"	"F"	3243	8	8	0.0002576	0.0002576	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
