"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Tumebacillus"	"G"	432330	3	2	NA	2	NA	3	NA	NA	1	NA	NA	NA	NA	0.00156	0.0009982	NA	0.001232	NA	0.00156	NA	NA	0.0005501	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae"
"Tumebacillus algifaecis"	"S"	1214604	2	2	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0009982	0.0009982	NA	NA	NA	0.0005199	NA	NA	0.0005501	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae>Tumebacillus"
"Thermoactinomycetaceae"	"F"	186824	24	16	1	24	NA	15	NA	NA	2	NA	NA	1	NA	0.01478	0.007985	0.01425	0.01478	NA	0.007798	NA	NA	0.0011	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales"
"Laceyella"	"G"	292635	24	16	1	24	NA	12	NA	NA	2	NA	NA	1	NA	0.01478	0.007985	0.01425	0.01478	NA	0.006238	NA	NA	0.0011	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Thermoactinomycetaceae"
"Laceyella sacchari"	"S"	37482	24	16	1	24	NA	12	NA	NA	2	NA	NA	1	NA	0.01478	0.007985	0.01425	0.01478	NA	0.006238	NA	NA	0.0011	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Thermoactinomycetaceae>Laceyella"
"Lactobacillales"	"O"	186826	17451	2000	34	1661	1	1356	NA	1	17451	1	NA	188	NA	9.6	0.9982	0.4843	1.023	1.087	0.7049	NA	1.562	9.6	0.8333	NA	0.2105	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli"
"Lactobacillaceae"	"F"	33958	8993	1165	18	957	NA	779	NA	1	8993	NA	NA	82	NA	4.947	0.5814	0.2564	0.5893	NA	0.405	NA	1.562	4.947	NA	NA	0.09183	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Lactobacillus"	"G"	1578	8989	1153	18	946	NA	767	NA	1	8989	NA	NA	79	NA	4.945	0.5754	0.2564	0.5825	NA	0.3987	NA	1.562	4.945	NA	NA	0.08847	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae"
"Lactobacillus delbrueckii"	"S"	1584	689	689	10	530	NA	464	NA	NA	15	NA	NA	22	NA	0.3439	0.3439	0.1425	0.3264	NA	0.2412	NA	NA	0.008251	NA	NA	0.02464	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus delbrueckii subsp. bulgaricus"	"-"	1585	678	678	10	520	NA	459	NA	NA	2	NA	NA	21	NA	0.3384	0.3384	0.1425	0.3202	NA	0.2386	NA	NA	0.0011	NA	NA	0.02352	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii"
"Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002"	"-"	390333	19	19	NA	11	NA	16	NA	NA	2	NA	NA	NA	NA	0.009482	0.009482	NA	0.006773	NA	0.008318	NA	NA	0.0011	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii>Lactobacillus&nbsp;delbrueckii&nbsp;subsp.&nbsp;bulgaricus"
"Lactobacillus delbrueckii subsp. lactis"	"-"	29397	12	11	NA	10	NA	4	NA	NA	12	NA	NA	1	NA	0.006601	0.00549	NA	0.006158	NA	0.002079	NA	NA	0.006601	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii"
"Lactobacillus sakei"	"S"	1599	120	120	3	105	NA	75	NA	NA	28	NA	NA	4	NA	0.06466	0.05989	0.04274	0.06466	NA	0.03899	NA	NA	0.0154	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus pentosus"	"S"	1589	92	92	1	67	NA	54	NA	NA	NA	NA	NA	1	NA	0.04592	0.04592	0.01425	0.04126	NA	0.02807	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus oligofermentans"	"S"	293371	83	83	NA	78	NA	48	NA	NA	NA	NA	NA	5	NA	0.04803	0.04142	NA	0.04803	NA	0.02495	NA	NA	NA	NA	NA	0.005599	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus oligofermentans DSM 15707 = LMG 22743"	"-"	1423778	83	83	NA	78	NA	48	NA	NA	NA	NA	NA	5	NA	0.04803	0.04142	NA	0.04803	NA	0.02495	NA	NA	NA	NA	NA	0.005599	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;oligofermentans"
"Lactobacillus fermentum"	"S"	1613	8798	36	2	32	NA	32	NA	1	8798	NA	NA	16	NA	4.84	0.01797	0.02849	0.0197	NA	0.01664	NA	1.562	4.84	NA	NA	0.01792	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus mucosae"	"S"	97478	36	34	NA	36	NA	24	NA	NA	5	NA	NA	2	NA	0.02217	0.01697	NA	0.02217	NA	0.01248	NA	NA	0.00275	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus mucosae LM1"	"-"	1130798	36	34	NA	36	NA	24	NA	NA	5	NA	NA	2	NA	0.02217	0.01697	NA	0.02217	NA	0.01248	NA	NA	0.00275	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;mucosae"
"Lactobacillus acidophilus"	"S"	1579	27	27	1	21	NA	24	NA	NA	1	NA	NA	1	NA	0.01425	0.01348	0.01425	0.01293	NA	0.01248	NA	NA	0.0005501	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus acidophilus NCFM"	"-"	272621	27	27	1	21	NA	24	NA	NA	1	NA	NA	1	NA	0.01425	0.01348	0.01425	0.01293	NA	0.01248	NA	NA	0.0005501	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;acidophilus"
"Lactobacillus plantarum"	"S"	1590	21	11	NA	18	NA	10	NA	NA	21	NA	NA	6	NA	0.01155	0.00549	NA	0.01108	NA	0.005199	NA	NA	0.01155	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus plantarum 16"	"-"	1327988	18	9	NA	18	NA	9	NA	NA	NA	NA	NA	3	NA	0.01108	0.004492	NA	0.01108	NA	0.004679	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;plantarum"
"Lactobacillus plantarum subsp. plantarum"	"-"	337330	2	1	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0011	0.0004991	NA	NA	NA	NA	NA	NA	0.0011	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;plantarum"
"Lactobacillus paraplantarum"	"S"	60520	11	11	NA	5	NA	9	NA	NA	NA	NA	NA	2	NA	0.00549	0.00549	NA	0.003079	NA	0.004679	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus gallinarum"	"S"	52242	13	9	NA	13	NA	6	NA	NA	NA	NA	NA	NA	NA	0.008005	0.004492	NA	0.008005	NA	0.003119	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus bombi"	"S"	1303590	7	7	NA	1	NA	1	NA	NA	NA	NA	NA	4	NA	0.004479	0.003494	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus jensenii"	"S"	109790	5	5	NA	2	NA	1	NA	NA	4	NA	NA	1	NA	0.002495	0.002495	NA	0.001232	NA	0.0005199	NA	NA	0.0022	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus paracollinoides"	"S"	240427	6	3	NA	6	NA	NA	NA	NA	1	NA	NA	NA	NA	0.003695	0.001497	NA	0.003695	NA	NA	NA	NA	0.0005501	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus reuteri"	"S"	1598	4	2	NA	NA	NA	1	NA	NA	4	NA	NA	NA	NA	0.0022	0.0009982	NA	NA	NA	0.0005199	NA	NA	0.0022	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus ruminis"	"S"	1623	14	2	NA	2	NA	2	NA	NA	14	NA	NA	4	NA	0.007701	0.0009982	NA	0.001232	NA	0.00104	NA	NA	0.007701	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus ruminis ATCC 27782"	"-"	1069534	14	2	NA	2	NA	2	NA	NA	14	NA	NA	4	NA	0.007701	0.0009982	NA	0.001232	NA	0.00104	NA	NA	0.007701	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;ruminis"
"Lactobacillus casei group"	"-"	655183	3	2	NA	2	NA	NA	NA	NA	3	NA	NA	NA	NA	0.00165	0.0009982	NA	0.001232	NA	NA	NA	NA	0.00165	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus casei"	"S"	1582	2	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001232	0.0009982	NA	0.001232	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;casei&nbsp;group"
"Lactobacillus casei subsp. casei ATCC 393"	"-"	219334	2	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001232	0.0009982	NA	0.001232	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;casei&nbsp;group>Lactobacillus&nbsp;casei"
"Lactobacillus ginsenosidimutans"	"S"	1007676	3	2	NA	2	NA	1	NA	NA	NA	NA	NA	3	NA	0.00336	0.0009982	NA	0.001232	NA	0.0005199	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus salivarius"	"S"	1624	6	1	NA	1	NA	1	NA	NA	6	NA	NA	1	NA	0.003301	0.0004991	NA	0.0006158	NA	0.0005199	NA	NA	0.003301	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Pediococcus"	"G"	1253	5	5	NA	4	NA	3	NA	NA	4	NA	NA	2	NA	0.002495	0.002495	NA	0.002463	NA	0.00156	NA	NA	0.0022	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae"
"Pediococcus damnosus"	"S"	51663	5	5	NA	3	NA	3	NA	NA	2	NA	NA	NA	NA	0.002495	0.002495	NA	0.001847	NA	0.00156	NA	NA	0.0011	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus"
"Streptococcaceae"	"F"	1300	398	398	6	330	NA	267	NA	NA	76	NA	NA	48	NA	0.2032	0.1986	0.08547	0.2032	NA	0.1388	NA	NA	0.04181	NA	NA	0.05375	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Streptococcus"	"G"	1301	318	318	6	266	NA	213	NA	NA	67	NA	NA	37	NA	0.1638	0.1587	0.08547	0.1638	NA	0.1107	NA	NA	0.03686	NA	NA	0.04144	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae"
"Streptococcus pyogenes"	"S"	1314	200	200	5	162	NA	142	NA	NA	11	NA	NA	18	NA	0.09982	0.09982	0.07123	0.09975	NA	0.07382	NA	NA	0.006051	NA	NA	0.02016	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pyogenes serotype M49"	"-"	301452	19	19	1	6	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01425	0.009482	0.01425	0.003695	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pyogenes"
"Streptococcus pyogenes NZ131"	"-"	471876	19	19	1	6	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01425	0.009482	0.01425	0.003695	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pyogenes>Streptococcus&nbsp;pyogenes&nbsp;serotype&nbsp;M49"
"Streptococcus pyogenes serotype M59"	"-"	798299	1	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0005501	0.0004991	NA	NA	NA	0.0005199	NA	NA	0.0005501	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pyogenes"
"Streptococcus pyogenes MGAS15252"	"-"	798300	1	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0005501	0.0004991	NA	NA	NA	0.0005199	NA	NA	0.0005501	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pyogenes>Streptococcus&nbsp;pyogenes&nbsp;serotype&nbsp;M59"
"Streptococcus pneumoniae"	"S"	1313	51	49	NA	51	NA	32	NA	NA	2	NA	NA	3	NA	0.0314	0.02445	NA	0.0314	NA	0.01664	NA	NA	0.0011	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pneumoniae SPN034156"	"-"	869303	44	44	NA	44	NA	30	NA	NA	1	NA	NA	2	NA	0.02709	0.02196	NA	0.02709	NA	0.0156	NA	NA	0.0005501	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pneumoniae"
"Streptococcus pneumoniae CGSP14"	"-"	516950	7	4	NA	7	NA	1	NA	NA	NA	NA	NA	NA	NA	0.00431	0.001996	NA	0.00431	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pneumoniae"
"Streptococcus pneumoniae PCS8235"	"-"	1159083	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pneumoniae"
"Streptococcus sanguinis"	"S"	1305	21	21	1	14	NA	7	NA	NA	NA	NA	NA	1	NA	0.01425	0.01048	0.01425	0.008621	NA	0.003639	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus sanguinis SK36"	"-"	388919	21	21	1	14	NA	7	NA	NA	NA	NA	NA	1	NA	0.01425	0.01048	0.01425	0.008621	NA	0.003639	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;sanguinis"
"Streptococcus dysgalactiae group"	"-"	119603	14	14	NA	6	NA	6	NA	NA	2	NA	NA	1	NA	0.006987	0.006987	NA	0.003695	NA	0.003119	NA	NA	0.0011	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus dysgalactiae"	"S"	1334	14	14	NA	6	NA	6	NA	NA	2	NA	NA	1	NA	0.006987	0.006987	NA	0.003695	NA	0.003119	NA	NA	0.0011	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group"
"Streptococcus dysgalactiae subsp. equisimilis"	"-"	119602	14	14	NA	6	NA	6	NA	NA	2	NA	NA	1	NA	0.006987	0.006987	NA	0.003695	NA	0.003119	NA	NA	0.0011	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group>Streptococcus&nbsp;dysgalactiae"
"Streptococcus dysgalactiae subsp. equisimilis AC-2713"	"-"	759913	9	9	NA	4	NA	5	NA	NA	1	NA	NA	1	NA	0.004492	0.004492	NA	0.002463	NA	0.002599	NA	NA	0.0005501	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group>Streptococcus&nbsp;dysgalactiae>Streptococcus&nbsp;dysgalactiae&nbsp;subsp.&nbsp;equisimilis"
"Streptococcus dysgalactiae subsp. equisimilis GGS_124"	"-"	486410	5	5	NA	2	NA	1	NA	NA	1	NA	NA	NA	NA	0.002495	0.002495	NA	0.001232	NA	0.0005199	NA	NA	0.0005501	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group>Streptococcus&nbsp;dysgalactiae>Streptococcus&nbsp;dysgalactiae&nbsp;subsp.&nbsp;equisimilis"
"Streptococcus agalactiae"	"S"	1311	13	13	NA	7	NA	4	NA	NA	5	NA	NA	NA	NA	0.006488	0.006488	NA	0.00431	NA	0.002079	NA	NA	0.00275	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus agalactiae ILRI005"	"-"	1309807	12	12	NA	6	NA	4	NA	NA	NA	NA	NA	NA	NA	0.005989	0.005989	NA	0.003695	NA	0.002079	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;agalactiae"
"Streptococcus agalactiae GD201008-001"	"-"	1203670	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006158	0.0004991	NA	0.0006158	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;agalactiae"
"Streptococcus suis"	"S"	1307	8	7	NA	8	NA	5	NA	NA	3	NA	NA	1	NA	0.004926	0.003494	NA	0.004926	NA	0.002599	NA	NA	0.00165	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus suis D12"	"-"	1004952	6	6	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.002994	0.002994	NA	0.0006158	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;suis"
"Streptococcus mutans"	"S"	1309	7	5	NA	7	NA	6	NA	NA	NA	NA	NA	1	NA	0.00431	0.002495	NA	0.00431	NA	0.003119	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus salivarius"	"S"	1304	6	2	NA	3	NA	1	NA	NA	1	NA	NA	6	NA	0.006719	0.0009982	NA	0.001847	NA	0.0005199	NA	NA	0.0005501	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus thermophilus"	"S"	1308	3	2	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	0.00156	0.0009982	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus gallolyticus"	"S"	315405	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus gallolyticus subsp. gallolyticus"	"-"	53354	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;gallolyticus"
"Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069"	"-"	990317	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;gallolyticus>Streptococcus&nbsp;gallolyticus&nbsp;subsp.&nbsp;gallolyticus"
"Streptococcus ruminantium"	"S"	1917441	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
